rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN /  / CHN,"ZHENG Si Wei, CHEN Qing Chen",0,46 - 7,"$546,073.74","89,577 / 14","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/94125/chen-qing-chen","83046, 94125"
2,CHN / CHN,"LU Kai, HUANG Ya Qiong",0,87 - 36,"$414,731.21","80,475 / 14","https://bwfbadminton.com/player/28549/lu-kai,https://bwfbadminton.com/player/63168/huang-ya-qiong","28549, 63168"
3,INA /  / INA,"Tontowi AHMAD, Liliyana NATSIR",0,235 - 65,"$1,064,522.49","75,440 / 11","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
4,INA / INA,"Praveen JORDAN, Debby SUSANTO",0,85 - 45,"$361,924.35","68,385 / 15","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/4425/debby-susanto","89916, 4425"
5,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",+1,161 - 98,"$390,656.01","66,112 / 15","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
6,CHN / CHN,"WANG Yi Lyu, HUANG Dong Ping",+1,0 - 0,"$138,735.63","65,830 / 11","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/89426/huang-dong-ping","99452, 89426"
7,CHN / CHN,"ZHANG Nan, LI Yin Hui",-2,0 - 0,"$656,606.25","61,720 / 12","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/82249/li-yin-hui","35357, 82249"
8,THA / THA,"Dechapol PUAVARANUKROH, Sapsiree TAERATTANACHAI",0,23 - 13,"$66,688.12","59,619 / 14","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","61731, 67158"
9,HKG / HKG,"TANG Chun Man, TSE Ying Suet",+2,0 - 2,"$130,210.50","57,048 / 16","https://bwfbadminton.com/player/77689/tang-chun-man,https://bwfbadminton.com/player/61435/tse-ying-suet","77689, 61435"
10,MAS / MAS,"TAN Kian Meng, LAI Pei Jing",-1,22 - 11,"$88,334.59","53,550 / 17","https://bwfbadminton.com/player/67654/tan-kian-meng,https://bwfbadminton.com/player/47007/lai-pei-jing","67654, 47007"
11,DEN / DEN,"Joachim FISCHER NIELSEN, Christinna PEDERSEN",-1,256 - 79,"$851,770.23","52,694 / 11","https://bwfbadminton.com/player/10513/joachim-fischer-nielsen,https://bwfbadminton.com/player/53759/christinna-pedersen","10513, 53759"
12,HKG / HKG,"LEE Chun Hei Reginald, CHAU Hoi Wah",+1,98 - 63,"$199,567.08","51,502 / 15","https://bwfbadminton.com/player/92609/lee-chun-hei-reginald,https://bwfbadminton.com/player/55285/chau-hoi-wah","92609, 55285"
13,MAS / MAS,"GOH Soon Huat, LAI Shevon Jemie",+1,0 - 0,"$41,600.05","50,502 / 15","https://bwfbadminton.com/player/92593/goh-soon-huat,https://bwfbadminton.com/player/56352/lai-shevon-jemie","92593, 56352"
14,KOR / KOR,"SEO Seungjae, KIM Ha Na",+1,0 - 0,"$297,543.75","49,580 / 9","https://bwfbadminton.com/player/66513/seo-seungjae,https://bwfbadminton.com/player/73982/kim-ha-na","66513, 73982"
15,KOR / KOR,"CHOI SolGyu, CHAE YuJung",-3,33 - 16,"$101,560.00","48,226 / 15","https://bwfbadminton.com/player/67810/choi-solgyu,https://bwfbadminton.com/player/93074/chae-yujung","67810, 93074"
16,IND / IND,"Pranaav Jerry CHOPRA, REDDY N. Sikki",+1,15 - 12,"$37,878.70","43,144 / 16","https://bwfbadminton.com/player/57839/pranaav-jerry-chopra,https://bwfbadminton.com/player/17515/reddy-n-sikki","57839, 17515"
17,DEN / DEN,"Mathias CHRISTIANSEN, Sara THYGESEN",+1,0 - 0,"$60,401.75","42,557 / 16","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/68189/sara-thygesen","99521, 68189"
18,JPN / JPN,"Kenta KAZUNO, Ayane KURIHARA",-2,35 - 26,"$60,014.36","42,539 / 16","https://bwfbadminton.com/player/53161/kenta-kazuno,https://bwfbadminton.com/player/89285/ayane-kurihara","53161, 89285"
19,SGP / SGP,"HEE Yong Kai Terry, TAN Wei Han",0,44 - 19,"$33,823.87","41,962 / 16","https://bwfbadminton.com/player/99181/hee-yong-kai-terry,https://bwfbadminton.com/player/59237/tan-wei-han","99181, 59237"
