rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHANG Nan, ZHAO Yunlei",0,261 - 35,"$1,098,387.50","99,735 / 14","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/54522/zhao-yunlei","35357, 54522"
2,INA / INA,"Tontowi AHMAD, Liliyana NATSIR",0,221 - 60,"$765,219.99","80,512 / 17","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
3,CHN / CHN,"LIU Cheng, BAO Yixin",0,80 - 34,"$210,833.72","77,200 / 16","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/80939/bao-yixin","95396, 80939"
4,KOR / KOR,"KO Sung Hyun, KIM Ha Na",0,102 - 44,"$330,442.49","75,460 / 19","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/73982/kim-ha-na","88094, 73982"
5,CHN / CHN,"XU Chen, MA Jin",+1,197 - 52,"$810,680.60","73,741 / 15","https://bwfbadminton.com/player/51620/xu-chen,https://bwfbadminton.com/player/95281/ma-jin","51620, 95281"
6,DEN / DEN,"Joachim FISCHER NIELSEN, Christinna PEDERSEN",-1,239 - 74,"$697,027.73","71,290 / 13","https://bwfbadminton.com/player/10513/joachim-fischer-nielsen,https://bwfbadminton.com/player/53759/christinna-pedersen","10513, 53759"
7,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",0,150 - 90,"$276,591.01","67,574 / 17","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
8,INA / INA,"Praveen JORDAN, Debby SUSANTO",0,73 - 40,"$167,370.59","66,382 / 25","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/4425/debby-susanto","89916, 4425"
9,HKG / HKG,"LEE Chun Hei Reginald, CHAU Hoi Wah",0,93 - 54,"$164,000.84","59,445 / 24","https://bwfbadminton.com/player/92609/lee-chun-hei-reginald,https://bwfbadminton.com/player/55285/chau-hoi-wah","92609, 55285"
10,CHN / CHN,"LU Kai, HUANG Ya Qiong",0,69 - 29,"$135,143.73","59,290 / 17","https://bwfbadminton.com/player/28549/lu-kai,https://bwfbadminton.com/player/63168/huang-ya-qiong","28549, 63168"
11,KOR / KOR,"SHIN Baekcheol, CHAE YuJung",0,30 - 14,"$96,043.74","51,420 / 14","https://bwfbadminton.com/player/54785/shin-baekcheol,https://bwfbadminton.com/player/93074/chae-yujung","54785, 93074"
12,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",0,167 - 98,"$202,525.61","47,360 / 22","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
