rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,KOR / KOR,"KO Sung Hyun, KIM Ha Na",0,127 - 50,"$423,422.49","79,720 / 18","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/73982/kim-ha-na","88094, 73982"
2,DEN / DEN,"Joachim FISCHER NIELSEN, Christinna PEDERSEN",+1,256 - 79,"$739,315.23","71,270 / 12","https://bwfbadminton.com/player/10513/joachim-fischer-nielsen,https://bwfbadminton.com/player/53759/christinna-pedersen","10513, 53759"
3,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",+1,184 - 106,"$241,675.61","67,060 / 20","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
4,CHN / CHN,"ZHANG Nan, ZHAO Yunlei",+1,274 - 38,"$1,126,387.50","66,020 / 8","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/54522/zhao-yunlei","35357, 54522"
5,CHN / CHN,"ZHENG Si Wei, CHEN Qing Chen",+5,46 - 7,"$138,748.74","65,960 / 9","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/94125/chen-qing-chen","83046, 94125"
6,INA / INA,"Praveen JORDAN, Debby SUSANTO",-4,85 - 45,"$225,920.59","65,940 / 16","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/4425/debby-susanto","89916, 4425"
7,CHN / CHN,"XU Chen, MA Jin",-1,216 - 57,"$913,430.60","63,630 / 10","https://bwfbadminton.com/player/51620/xu-chen,https://bwfbadminton.com/player/95281/ma-jin","51620, 95281"
8,INA / INA,"Tontowi AHMAD, Liliyana NATSIR",+1,235 - 65,"$820,932.49","62,840 / 11","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
9,CHN / CHN,"LU Kai, HUANG Ya Qiong",-2,87 - 36,"$238,043.73","62,790 / 15","https://bwfbadminton.com/player/28549/lu-kai,https://bwfbadminton.com/player/63168/huang-ya-qiong","28549, 63168"
10,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",-2,161 - 98,"$294,078.51","61,740 / 17","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
