rank,rank_change,prev_rank,country,player1,player2,member_id1,member_id2,points,tournaments,profile_link1,profile_link2
1,0,1,INA/INA,Tontowi AHMAD,Liliyana NATSIR,54267,14727,84100,11,https://bwf.tournamentsoftware.com/player-profile/50850611-F9A4-4B8D-BAAD-756309EC2BFD,https://bwf.tournamentsoftware.com/player-profile/A7355D9C-1D9A-4300-A939-BE6D9DD4F00A
2,0,2,CHN/CHN,ZHENG Si Wei,HUANG Ya Qiong,83046,63168,80220,9,https://bwf.tournamentsoftware.com/player-profile/9BAE5052-C339-4F31-92C3-1E86D12A7D2B,https://bwf.tournamentsoftware.com/player-profile/EE08CD34-008A-425B-BC2E-BB1764752E08
3,0,3,CHN/CHN,WANG Yi Lyu,HUANG Dong Ping,99452,89426,77170,13,https://bwf.tournamentsoftware.com/player-profile/AE40FC32-8C55-4160-87F0-AB76DDEF1DE4,https://bwf.tournamentsoftware.com/player-profile/3453F3C4-271C-4A13-9AFF-F00C6DCF4D2F
4,0,4,HKG/HKG,TANG Chun Man,TSE Ying Suet,77689,61435,68870,16,https://bwf.tournamentsoftware.com/player-profile/43DB4EB1-CCCD-43A4-BF56-E3347E6DB021,https://bwf.tournamentsoftware.com/player-profile/7750BCA8-F58E-413E-B1E4-4C20589C371B
5,0,5,DEN/DEN,Mathias CHRISTIANSEN,Christinna PEDERSEN,99521,53759,61780,11,https://bwf.tournamentsoftware.com/player-profile/2D22F559-5661-4753-BBD7-B8F7E29DFA69,https://bwf.tournamentsoftware.com/player-profile/85081060-9A74-4413-9FF1-C180EF881904
6,0,6,ENG/ENG,Chris ADCOCK,Gabrielle ADCOCK,70333,62844,59870,13,https://bwf.tournamentsoftware.com/player-profile/42DF1168-BE4D-4D31-9F59-ED5B801DCD83,https://bwf.tournamentsoftware.com/player-profile/DC87840A-9CF6-4CAA-BA1F-23E03A5D191D
7,0,7,MAS/MAS,GOH Soon Huat,LAI Shevon Jemie,92593,56352,57870,16,https://bwf.tournamentsoftware.com/player-profile/10D0AFA0-14EB-4B8D-BA0E-CD2DAFE6B39D,https://bwf.tournamentsoftware.com/player-profile/C2772AD0-D574-4CA7-B265-CDB2629143AA
8,0,8,INA/INA,Hafiz FAIZAL,Gloria Emanuelle WIDJAJA,12557,81702,53840,14,https://bwf.tournamentsoftware.com/player-profile/3BA0A641-AD0F-4F4A-904F-A4BB948F0028,https://bwf.tournamentsoftware.com/player-profile/3014A91F-0B79-4CAC-8D81-BF7660CBB96A
9,0,9,MAS/MAS,CHAN Peng Soon,GOH Liu Ying,53142,53159,50390,10,https://bwf.tournamentsoftware.com/player-profile/3E1CDEED-38B5-482D-8A60-5C07E4F39549,https://bwf.tournamentsoftware.com/player-profile/B75C85D0-4075-4638-8EA2-00DCFDD92F13
10,0,10,CHN/CHN,HE Ji Ting,DU Yue,59673,65984,49680,11,https://bwf.tournamentsoftware.com/player-profile/43A9897D-EDE5-4AFB-A9E4-7822C7DE272F,https://bwf.tournamentsoftware.com/player-profile/40ACC243-C12A-453D-8F73-C9E3F1A80F33
