rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHENG Si Wei, HUANG Ya Qiong",0,107 - 9,"$1,346,388.10","111,302 / 15","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/63168/huang-ya-qiong","83046, 63168"
2,CHN / CHN,"WANG Yi Lyu, HUANG Dong Ping",0,121 - 30,"$673,591.89","97,512 / 16","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/89426/huang-dong-ping","99452, 89426"
3,JPN / JPN,"Yuta WATANABE, Arisa HIGASHINO",0,92 - 52,"$317,941.88","81,413 / 21","https://bwfbadminton.com/player/58240/yuta-watanabe,https://bwfbadminton.com/player/79558/arisa-higashino","58240, 79558"
4,THA / THA,"Dechapol PUAVARANUKROH, Sapsiree TAERATTANACHAI",0,131 - 58,"$269,996.87","77,933 / 20","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","61731, 67158"
5,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",0,273 - 148,"$493,657.88","66,680 / 20","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
6,INA / INA,"Praveen JORDAN, Melati Daeva OKTAVIANTI",0,51 - 31,"$323,285.84","64,427 / 21","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/82061/melati-daeva-oktavianti","89916, 82061"
7,KOR / KOR,"SEO Seungjae, CHAE YuJung",0,38 - 14,"$191,402.50","61,578 / 14","https://bwfbadminton.com/player/66513/seo-seungjae,https://bwfbadminton.com/player/93074/chae-yujung","66513, 93074"
8,ENG / ENG,"Marcus ELLIS, Lauren SMITH",0,92 - 34,"$117,664.37","59,879 / 20","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/80918/lauren-smith","71349, 80918"
9,INA / INA,"Hafiz FAIZAL, Gloria Emanuelle WIDJAJA",+1,58 - 37,"$174,644.87","57,471 / 21","https://bwfbadminton.com/player/12557/hafiz-faizal,https://bwfbadminton.com/player/81702/gloria-emanuelle-widjaja","12557, 81702"
10,HKG / HKG,"TANG Chun Man, TSE Ying Suet",-1,80 - 42,"$266,816.75","57,116 / 15","https://bwfbadminton.com/player/77689/tang-chun-man,https://bwfbadminton.com/player/61435/tse-ying-suet","77689, 61435"
11,MAS / MAS,"GOH Soon Huat, LAI Shevon Jemie",+1,83 - 45,"$158,970.05","54,882 / 18","https://bwfbadminton.com/player/92593/goh-soon-huat,https://bwfbadminton.com/player/56352/lai-shevon-jemie","92593, 56352"
12,CHN / CHN,"HE Ji Ting, DU Yue",+1,67 - 36,"$139,600.64","54,291 / 17","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/65984/du-yue","59673, 65984"
13,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",-2,249 - 143,"$474,656.01","53,122 / 14","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
14,MAS / MAS,"TAN Kian Meng, LAI Pei Jing",0,91 - 62,"$156,681.09","48,953 / 16","https://bwfbadminton.com/player/67654/tan-kian-meng,https://bwfbadminton.com/player/47007/lai-pei-jing","67654, 47007"
15,THA / THA,"Nipitphon PHUANGPHUAPET, Savitree AMITRAPAI",0,42 - 27,"$84,070.83","48,052 / 19","https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet,https://bwfbadminton.com/player/53582/savitree-amitrapai","30342, 53582"
16,CHN / CHN,"LU Kai, CHEN Lu",+1,27 - 24,"$232,823.75","44,630 / 19","https://bwfbadminton.com/player/28549/lu-kai,https://bwfbadminton.com/player/72349/chen-lu","28549, 72349"
17,INA / INA,"Rinov RIVALDY, Pitha Haningtyas MENTARI",+1,40 - 23,"$42,701.43","44,070 / 19","https://bwfbadminton.com/player/88451/rinov-rivaldy,https://bwfbadminton.com/player/59465/pitha-haningtyas-mentari","88451, 59465"
18,FRA /  / FRA,"Thom GICQUEL, Delphine DELRUE",+1,71 - 42,"$28,755.80","43,525 / 21","https://bwfbadminton.com/player/68544/thom-gicquel,https://bwfbadminton.com/player/70762/delphine-delrue","68544, 70762"
19,GER / GER,"Mark LAMSFUSS, Isabel HERTTRICH",+1,88 - 65,"$72,471.49","43,438 / 22","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/98052/isabel-herttrich","68045, 98052"
20,DEN / DEN,"Mathias CHRISTIANSEN, Christinna PEDERSEN",-4,43 - 20,"$572,543.38","42,435 / 10","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/53759/christinna-pedersen","99521, 53759"
21,INA / INA,"Tontowi AHMAD, Winny Oktavina KANDOW",+3,12 - 9,"$601,801.62","42,255 / 10","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/77284/winny-oktavina-kandow","54267, 77284"
22,JPN / JPN,"Takuro HOKI, Wakana NAGAHARA",-1,12 - 15,"$39,561.86","40,572 / 16","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/77832/wakana-nagahara","81657, 77832"
23,IND / IND,"Pranaav Jerry CHOPRA, REDDY N. Sikki",-1,69 - 55,"$72,096.20","40,461 / 15","https://bwfbadminton.com/player/57839/pranaav-jerry-chopra,https://bwfbadminton.com/player/17515/reddy-n-sikki","57839, 17515"
24,NED / NED,"Robin TABELING, Selena PIEK",+1,27 - 8,"$63,457.75","39,736 / 10","https://bwfbadminton.com/player/66357/robin-tabeling,https://bwfbadminton.com/player/67176/selena-piek","66357, 67176"
25,INA / INA,"Alfian Eko PRASETYA, Marsheilla Gischa ISLAMI",+2,26 - 17,"$87,240.28","39,290 / 17","https://bwfbadminton.com/player/94598/alfian-eko-prasetya,https://bwfbadminton.com/player/96862/marsheilla-gischa-islami","94598, 96862"
26,CHN / CHN,"OU Xuan Yi, FENG Xue Ying",0,14 - 10,"$26,520.00","38,779 / 12","https://bwfbadminton.com/player/58241/ou-xuan-yi,https://bwfbadminton.com/player/59576/feng-xue-ying","58241, 59576"
27,IND / IND,"Ashwini PONNAPPA, Satwiksairaj RANKIREDDY",-4,36 - 27,"$35,277.68","37,877 / 12","https://bwfbadminton.com/player/49765/ashwini-ponnappa,https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy","49765, 72435"
