rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHANG Nan, ZHAO Yunlei",0,266 - 36,"$1,106,087.50","93,135 / 14","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/54522/zhao-yunlei","35357, 54522"
2,INA / INA,"Tontowi AHMAD, Liliyana NATSIR",0,225 - 61,"$769,207.49","80,882 / 16","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
3,KOR / KOR,"KO Sung Hyun, KIM Ha Na",0,116 - 47,"$346,184.99","76,410 / 21","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/73982/kim-ha-na","88094, 73982"
4,CHN / CHN,"LIU Cheng, BAO Yixin",+1,84 - 37,"$215,271.22","71,390 / 15","https://bwfbadminton.com/player/95396/liu-cheng,https://bwfbadminton.com/player/80939/bao-yixin","95396, 80939"
5,CHN / CHN,"XU Chen, MA Jin",-1,201 - 55,"$815,118.10","70,441 / 16","https://bwfbadminton.com/player/51620/xu-chen,https://bwfbadminton.com/player/95281/ma-jin","51620, 95281"
6,DEN / DEN,"Joachim FISCHER NIELSEN, Christinna PEDERSEN",+1,247 - 76,"$720,102.73","70,200 / 12","https://bwfbadminton.com/player/10513/joachim-fischer-nielsen,https://bwfbadminton.com/player/53759/christinna-pedersen","10513, 53759"
7,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",-1,156 - 93,"$284,741.01","69,224 / 17","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
8,INA / INA,"Praveen JORDAN, Debby SUSANTO",0,79 - 41,"$210,820.59","68,302 / 23","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/4425/debby-susanto","89916, 4425"
9,CHN / CHN,"LU Kai, HUANG Ya Qiong",+1,75 - 32,"$160,906.23","59,040 / 17","https://bwfbadminton.com/player/28549/lu-kai,https://bwfbadminton.com/player/63168/huang-ya-qiong","28549, 63168"
10,HKG / HKG,"LEE Chun Hei Reginald, CHAU Hoi Wah",-1,94 - 58,"$165,125.84","58,975 / 24","https://bwfbadminton.com/player/92609/lee-chun-hei-reginald,https://bwfbadminton.com/player/55285/chau-hoi-wah","92609, 55285"
11,KOR / KOR,"SHIN Baekcheol, CHAE YuJung",0,40 - 19,"$103,791.24","56,480 / 19","https://bwfbadminton.com/player/54785/shin-baekcheol,https://bwfbadminton.com/player/93074/chae-yujung","54785, 93074"
12,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",0,174 - 100,"$202,525.61","55,860 / 22","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
13,KOR / KOR,"CHOI SolGyu, EOM Hye Won",0,33 - 21,"$108,018.74","49,330 / 23","https://bwfbadminton.com/player/67810/choi-solgyu,https://bwfbadminton.com/player/28492/eom-hye-won","67810, 28492"
14,GER / GER,"Michael FUCHS, Birgit OVERZIER",+2,162 - 99,"$162,701.76","43,883 / 26","https://bwfbadminton.com/player/51263/michael-fuchs,https://bwfbadminton.com/player/50851/birgit-overzier","51263, 50851"
15,POL / POL,"Robert MATEUSIAK, Nadiezda ZIEBA",0,247 - 93,"$189,338.25","43,750 / 14","https://bwfbadminton.com/player/4253/robert-mateusiak,https://bwfbadminton.com/player/50054/nadiezda-zieba","4253, 50054"
16,NED / NED,"Jacco ARENDS, Selena PIEK",-2,95 - 68,"$39,391.99","43,425 / 22","https://bwfbadminton.com/player/67175/jacco-arends,https://bwfbadminton.com/player/67176/selena-piek","67175, 67176"
17,THA / THA,"Bodin ISARA, Savitree AMITRAPAI",0,36 - 12,"$37,617.33","43,410 / 14","https://bwfbadminton.com/player/75983/bodin-isara,https://bwfbadminton.com/player/53582/savitree-amitrapai","75983, 53582"
18,INA / INA,"Ronald RONALD, Melati Daeva OKTAVIANTI",+4,50 - 28,"$22,671.10","39,960 / 17","https://bwfbadminton.com/player/54280/ronald-ronald,https://bwfbadminton.com/player/82061/melati-daeva-oktavianti","54280, 82061"
19,JPN / JPN,"Kenta KAZUNO, Ayane KURIHARA",0,30 - 21,"$19,481.86","38,980 / 21","https://bwfbadminton.com/player/53161/kenta-kazuno,https://bwfbadminton.com/player/89285/ayane-kurihara","53161, 89285"
20,INA / INA,"Riky WIDIANTO, Richi Puspita DILI",0,87 - 58,"$113,021.08","38,670 / 15","https://bwfbadminton.com/player/54175/riky-widianto,https://bwfbadminton.com/player/66907/richi-puspita-dili","54175, 66907"
21,SGP / SGP,"Danny Bawa CHRISNANTA, Yu Yan Vanessa NEO",+7,133 - 112,"$71,968.62","38,504 / 21","https://bwfbadminton.com/player/66920/danny-bawa-chrisnanta,https://bwfbadminton.com/player/14297/yu-yan-vanessa-neo","66920, 14297"
22,RUS / RUS,"Vitalij DURKIN, Nina VISLOVA",+1,178 - 86,"$74,517.72","37,734 / 24","https://bwfbadminton.com/player/9238/vitalij-durkin,https://bwfbadminton.com/player/15311/nina-vislova","9238, 15311"
23,INA / INA,"Edi SUBAKTIAR, Gloria Emanuelle WIDJAJA",-5,57 - 38,"$50,614.10","37,600 / 16","https://bwfbadminton.com/player/77978/edi-subaktiar,https://bwfbadminton.com/player/81702/gloria-emanuelle-widjaja","77978, 81702"
24,JPN / JPN,"Keigo SONODA, Naoko FUKUMAN",-4,19 - 17,"$18,386.23","37,010 / 15","https://bwfbadminton.com/player/90623/keigo-sonoda,https://bwfbadminton.com/player/56251/naoko-fukuman","90623, 56251"
25,NZL / HKG,"CHAN Alan Yun Lung, TSE Ying Suet",-1,59 - 55,"$48,019.74","36,617 / 20","https://bwfbadminton.com/player/3907/chan-alan-yun-lung,https://bwfbadminton.com/player/61435/tse-ying-suet","3907, 61435"
26,KOR / KOR,"KIM Gi Jung, SHIN Seungchan",-1,16 - 23,"$45,396.86","36,380 / 20","https://bwfbadminton.com/player/39276/kim-gi-jung,https://bwfbadminton.com/player/87473/shin-seungchan","39276, 87473"
27,FRA / FRA,"Ronan LABAR, Emilie LEFEL",-1,77 - 52,"$18,393.99","36,158 / 25","https://bwfbadminton.com/player/22038/ronan-labar,https://bwfbadminton.com/player/54079/emilie-lefel","22038, 54079"
28,THA / THA,"Dechapol PUAVARANUKROH, Sapsiree TAERATTANACHAI",+11,22 - 9,"$22,537.50","35,810 / 10","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","61731, 67158"
29,CHN / CHN,"HUANG Kai Xiang, HUANG Dong Ping",-2,24 - 10,"$29,128.12","35,410 / 10","https://bwfbadminton.com/player/83797/huang-kai-xiang,https://bwfbadminton.com/player/89426/huang-dong-ping","83797, 89426"
30,USA / USA,"Phillip CHEW, Jamie SUBANDHI",-1,80 - 73,"$21,193.64","35,168 / 29","https://bwfbadminton.com/player/36299/phillip-chew,https://bwfbadminton.com/player/52771/jamie-subandhi","36299, 52771"
31,THA / THA,"Sudket PRAPAKAMOL, Saralee THOUNGTHONGKAM",-1,296 - 179,"$336,467.45","34,700 / 13","https://bwfbadminton.com/player/10650/sudket-prapakamol,https://bwfbadminton.com/player/7065/saralee-thoungthongkam","10650, 7065"
32,CAN / CAN,"Toby NG, Alex BRUCE",-1,66 - 39,"$20,939.94","34,214 / 21","https://bwfbadminton.com/player/53930/toby-ng,https://bwfbadminton.com/player/30962/alex-bruce","53930, 30962"
33,DEN / DEN,"Niclas NOHR, Sara THYGESEN",+1,54 - 28,"$18,539.25","33,330 / 12","https://bwfbadminton.com/player/64188/niclas-nohr,https://bwfbadminton.com/player/68189/sara-thygesen","64188, 68189"
34,TPE / TPE,"LIAO Min Chun, CHEN Hsiao Huan",-1,54 - 65,"$19,189.98","33,290 / 19","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/51518/chen-hsiao-huan","53230, 51518"
35,KOR / KOR,"YOO Yeon Seong, CHANG Ye Na",+6,64 - 41,"$129,176.86","32,420 / 11","https://bwfbadminton.com/player/52273/yoo-yeon-seong,https://bwfbadminton.com/player/54361/chang-ye-na","52273, 54361"
