rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHENG Si Wei, CHEN Qing Chen",0,46 - 7,"$328,183.74","84,372 / 16","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/94125/chen-qing-chen","83046, 94125"
2,KOR / KOR,"KO Sung Hyun, KIM Ha Na",0,127 - 50,"$521,752.49","77,120 / 13","https://bwfbadminton.com/player/88094/ko-sung-hyun,https://bwfbadminton.com/player/73982/kim-ha-na","88094, 73982"
3,INA / INA,"Tontowi AHMAD, Liliyana NATSIR",0,235 - 65,"$935,872.49","76,430 / 11","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
4,CHN / CHN,"LU Kai, HUANG Ya Qiong",0,87 - 36,"$346,953.73","73,300 / 16","https://bwfbadminton.com/player/28549/lu-kai,https://bwfbadminton.com/player/63168/huang-ya-qiong","28549, 63168"
5,DEN /  / DEN,"Joachim FISCHER NIELSEN, Christinna PEDERSEN",0,256 - 79,"$831,845.23","69,184 / 13","https://bwfbadminton.com/player/10513/joachim-fischer-nielsen,https://bwfbadminton.com/player/53759/christinna-pedersen","10513, 53759"
6,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",0,184 - 106,"$281,790.61","67,180 / 16","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
7,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",0,161 - 98,"$370,843.51","64,362 / 18","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
8,INA / INA,"Praveen JORDAN, Debby SUSANTO",0,85 - 45,"$278,005.59","60,970 / 13","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/4425/debby-susanto","89916, 4425"
9,MAS /  / MAS,"TAN Kian Meng, LAI Pei Jing",0,22 - 11,"$73,963.09","54,740 / 15","https://bwfbadminton.com/player/67654/tan-kian-meng,https://bwfbadminton.com/player/47007/lai-pei-jing","67654, 47007"
10,CHN / CHN,"ZHANG Nan, LI Yin Hui",0,0 - 0,"$633,581.25","53,900 / 8","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/82249/li-yin-hui","35357, 82249"
11,THA / THA,"Dechapol PUAVARANUKROH, Sapsiree TAERATTANACHAI",0,23 - 13,"$52,730.00","51,220 / 15","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","61731, 67158"
12,JPN / JPN,"Kenta KAZUNO, Ayane KURIHARA",0,35 - 26,"$51,483.10","48,660 / 18","https://bwfbadminton.com/player/53161/kenta-kazuno,https://bwfbadminton.com/player/89285/ayane-kurihara","53161, 89285"
13,HKG / HKG,"LEE Chun Hei Reginald, CHAU Hoi Wah",0,98 - 63,"$188,368.34","45,446 / 17","https://bwfbadminton.com/player/92609/lee-chun-hei-reginald,https://bwfbadminton.com/player/55285/chau-hoi-wah","92609, 55285"
14,IND / IND,"Pranaav Jerry CHOPRA, REDDY N. Sikki",0,15 - 12,"$32,857.46","44,684 / 12","https://bwfbadminton.com/player/57839/pranaav-jerry-chopra,https://bwfbadminton.com/player/17515/reddy-n-sikki","57839, 17515"
15,SGP / SGP,"HEE Yong Kai Terry, TAN Wei Han",0,44 - 19,"$26,996.37","41,932 / 21","https://bwfbadminton.com/player/99181/hee-yong-kai-terry,https://bwfbadminton.com/player/59237/tan-wei-han","99181, 59237"
16,JPN / JPN,"Yuta WATANABE, Arisa HIGASHINO",+3,19 - 6,"$22,410.62","39,110 / 10","https://bwfbadminton.com/player/58240/yuta-watanabe,https://bwfbadminton.com/player/79558/arisa-higashino","58240, 79558"
17,DEN / DEN,"Mathias CHRISTIANSEN, Sara THYGESEN",+4,0 - 0,"$32,383.00","38,390 / 11","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/68189/sara-thygesen","99521, 68189"
18,KOR / KOR,"CHOI SolGyu, CHAE YuJung",+4,33 - 16,"$88,257.50","38,011 / 11","https://bwfbadminton.com/player/67810/choi-solgyu,https://bwfbadminton.com/player/93074/chae-yujung","67810, 93074"
19,INA / INA,"Ronald RONALD, Melati Daeva OKTAVIANTI",-2,53 - 32,"$42,988.60","37,980 / 14","https://bwfbadminton.com/player/54280/ronald-ronald,https://bwfbadminton.com/player/82061/melati-daeva-oktavianti","54280, 82061"
20,THA / THA,"Bodin ISARA, Savitree AMITRAPAI",-4,38 - 15,"$46,723.57","37,110 / 13","https://bwfbadminton.com/player/75983/bodin-isara,https://bwfbadminton.com/player/53582/savitree-amitrapai","75983, 53582"
