rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHENG Si Wei, HUANG Ya Qiong",0,112 - 9,"$1,346,388.10","115,102 / 16","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/63168/huang-ya-qiong","83046, 63168"
2,CHN / CHN,"WANG Yi Lyu, HUANG Dong Ping",0,124 - 31,"$673,591.89","98,312 / 17","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/89426/huang-dong-ping","99452, 89426"
3,JPN / JPN,"Yuta WATANABE, Arisa HIGASHINO",0,95 - 53,"$317,941.88","84,193 / 22","https://bwfbadminton.com/player/58240/yuta-watanabe,https://bwfbadminton.com/player/79558/arisa-higashino","58240, 79558"
4,THA / THA,"Dechapol PUAVARANUKROH, Sapsiree TAERATTANACHAI",0,135 - 59,"$269,996.87","82,513 / 21","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","61731, 67158"
5,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",0,275 - 149,"$493,657.88","68,840 / 21","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
6,KOR / KOR,"SEO Seungjae, CHAE YuJung",+1,40 - 15,"$191,402.50","65,178 / 15","https://bwfbadminton.com/player/66513/seo-seungjae,https://bwfbadminton.com/player/93074/chae-yujung","66513, 93074"
7,INA / INA,"Praveen JORDAN, Melati Daeva OKTAVIANTI",-1,52 - 32,"$323,285.84","64,727 / 22","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/82061/melati-daeva-oktavianti","89916, 82061"
8,HKG / HKG,"TANG Chun Man, TSE Ying Suet",+2,82 - 43,"$266,816.75","60,716 / 16","https://bwfbadminton.com/player/77689/tang-chun-man,https://bwfbadminton.com/player/61435/tse-ying-suet","77689, 61435"
9,ENG / ENG,"Marcus ELLIS, Lauren SMITH",-1,93 - 35,"$117,664.37","60,039 / 21","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/80918/lauren-smith","71349, 80918"
10,INA / INA,"Hafiz FAIZAL, Gloria Emanuelle WIDJAJA",-1,59 - 38,"$174,644.87","57,871 / 22","https://bwfbadminton.com/player/12557/hafiz-faizal,https://bwfbadminton.com/player/81702/gloria-emanuelle-widjaja","12557, 81702"
11,MAS / MAS,"GOH Soon Huat, LAI Shevon Jemie",0,83 - 46,"$158,970.05","54,882 / 19","https://bwfbadminton.com/player/92593/goh-soon-huat,https://bwfbadminton.com/player/56352/lai-shevon-jemie","92593, 56352"
12,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",+1,250 - 144,"$474,656.01","54,722 / 15","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
13,CHN / CHN,"HE Ji Ting, DU Yue",-1,67 - 37,"$139,600.64","54,291 / 18","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/65984/du-yue","59673, 65984"
14,MAS / MAS,"TAN Kian Meng, LAI Pei Jing",0,92 - 63,"$156,681.09","51,493 / 17","https://bwfbadminton.com/player/67654/tan-kian-meng,https://bwfbadminton.com/player/47007/lai-pei-jing","67654, 47007"
