rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHENG Si Wei, HUANG Ya Qiong",0,81 - 6,"$1,112,830.60","109,600 / 14","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/63168/huang-ya-qiong","83046, 63168"
2,CHN / CHN,"WANG Yi Lyu, HUANG Dong Ping",0,85 - 27,"$444,841.89","89,650 / 13","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/89426/huang-dong-ping","99452, 89426"
3,JPN / JPN,"Yuta WATANABE, Arisa HIGASHINO",0,73 - 42,"$256,916.88","82,800 / 18","https://bwfbadminton.com/player/58240/yuta-watanabe,https://bwfbadminton.com/player/79558/arisa-higashino","58240, 79558"
4,INA / INA,"Tontowi AHMAD, Liliyana NATSIR",0,311 - 87,"$1,261,856.24","72,470 / 11","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
5,THA / THA,"Dechapol PUAVARANUKROH, Sapsiree TAERATTANACHAI",0,110 - 50,"$208,376.87","71,210 / 21","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","61731, 67158"
6,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",0,254 - 139,"$441,021.62","70,540 / 20","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
7,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",0,237 - 139,"$459,506.01","63,233 / 17","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
8,DEN / DEN,"Mathias CHRISTIANSEN, Christinna PEDERSEN",0,36 - 17,"$568,965.25","61,320 / 12","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/53759/christinna-pedersen","99521, 53759"
9,CHN / CHN,"ZHANG Nan, LI Yin Hui",+1,60 - 21,"$731,837.50","60,830 / 11","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/82249/li-yin-hui","35357, 82249"
10,HKG / HKG,"TANG Chun Man, TSE Ying Suet",-1,71 - 35,"$249,354.26","60,050 / 14","https://bwfbadminton.com/player/77689/tang-chun-man,https://bwfbadminton.com/player/61435/tse-ying-suet","77689, 61435"
11,CHN / CHN,"HE Ji Ting, DU Yue",+1,56 - 27,"$116,513.14","58,530 / 16","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/65984/du-yue","59673, 65984"
12,MAS / MAS,"GOH Soon Huat, LAI Shevon Jemie",-1,72 - 37,"$129,613.81","57,740 / 19","https://bwfbadminton.com/player/92593/goh-soon-huat,https://bwfbadminton.com/player/56352/lai-shevon-jemie","92593, 56352"
13,ENG / ENG,"Marcus ELLIS, Lauren SMITH",0,71 - 26,"$96,320.63","57,281 / 20","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/80918/lauren-smith","71349, 80918"
14,INA / INA,"Hafiz FAIZAL, Gloria Emanuelle WIDJAJA",0,35 - 25,"$133,837.37","57,240 / 19","https://bwfbadminton.com/player/12557/hafiz-faizal,https://bwfbadminton.com/player/81702/gloria-emanuelle-widjaja","12557, 81702"
15,INA / INA,"Praveen JORDAN, Melati Daeva OKTAVIANTI",0,28 - 19,"$252,242.10","53,290 / 17","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/82061/melati-daeva-oktavianti","89916, 82061"
16,KOR / KOR,"SEO Seungjae, CHAE YuJung",+1,23 - 8,"$159,352.50","50,330 / 9","https://bwfbadminton.com/player/66513/seo-seungjae,https://bwfbadminton.com/player/93074/chae-yujung","66513, 93074"
17,TPE / TPE,"WANG Chi-Lin, LEE Chia Hsin",-1,52 - 46,"$67,440.59","47,430 / 17","https://bwfbadminton.com/player/96514/wang-chi-lin,https://bwfbadminton.com/player/76717/lee-chia-hsin","96514, 76717"
18,GER / GER,"Mark LAMSFUSS, Isabel HERTTRICH",0,72 - 52,"$56,233.99","44,685 / 19","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/98052/isabel-herttrich","68045, 98052"
19,CHN / CHN,"LU Kai, CHEN Lu",+6,19 - 15,"$218,886.25","42,340 / 15","https://bwfbadminton.com/player/28549/lu-kai,https://bwfbadminton.com/player/72349/chen-lu","28549, 72349"
20,INA / INA,"Ricky KARANDASUWARDI, Debby SUSANTO",-1,14 - 13,"$227,230.62","41,520 / 11","https://bwfbadminton.com/player/66493/ricky-karandasuwardi,https://bwfbadminton.com/player/4425/debby-susanto","66493, 4425"
21,THA / THA,"Nipitphon PHUANGPHUAPET, Savitree AMITRAPAI",-1,35 - 16,"$71,783.33","41,480 / 14","https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet,https://bwfbadminton.com/player/53582/savitree-amitrapai","30342, 53582"
22,DEN / DEN,"Niclas NOHR, Sara THYGESEN",-1,90 - 53,"$74,371.86","41,390 / 16","https://bwfbadminton.com/player/64188/niclas-nohr,https://bwfbadminton.com/player/68189/sara-thygesen","64188, 68189"
23,GER / GER,"Marvin SEIDEL, Linda EFLER",-1,70 - 56,"$36,264.00","40,784 / 19","https://bwfbadminton.com/player/64909/marvin-seidel,https://bwfbadminton.com/player/83942/linda-efler","64909, 83942"
24,IND / IND,"Ashwini PONNAPPA, Satwiksairaj RANKIREDDY",-1,32 - 23,"$29,052.68","40,720 / 12","https://bwfbadminton.com/player/49765/ashwini-ponnappa,https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy","49765, 72435"
25,IND / IND,"Pranaav Jerry CHOPRA, REDDY N. Sikki",-1,62 - 46,"$58,247.44","40,230 / 14","https://bwfbadminton.com/player/57839/pranaav-jerry-chopra,https://bwfbadminton.com/player/17515/reddy-n-sikki","57839, 17515"
26,INA / INA,"Rinov RIVALDY, Pitha Haningtyas MENTARI",+1,30 - 12,"$25,932.69","40,220 / 13","https://bwfbadminton.com/player/88451/rinov-rivaldy,https://bwfbadminton.com/player/59465/pitha-haningtyas-mentari","88451, 59465"
27,RUS / RUS,"Evgenij DREMIN, Evgenia DIMOVA",-1,120 - 81,"$53,026.97","39,240 / 19","https://bwfbadminton.com/player/11606/evgenij-dremin,https://bwfbadminton.com/player/53676/evgenia-dimova","11606, 53676"
28,HKG / HKG,"LEE Chun Hei Reginald, CHAU Hoi Wah",0,136 - 100,"$219,853.34","38,610 / 12","https://bwfbadminton.com/player/92609/lee-chun-hei-reginald,https://bwfbadminton.com/player/55285/chau-hoi-wah","92609, 55285"
29,INA / INA,"Alfian Eko PRASETYA, Marsheilla Gischa ISLAMI",+3,24 - 9,"$82,415.28","38,240 / 11","https://bwfbadminton.com/player/94598/alfian-eko-prasetya,https://bwfbadminton.com/player/96862/marsheilla-gischa-islami","94598, 96862"
30,NED / NED,"Jacco ARENDS, Selena PIEK",-1,144 - 98,"$77,961.24","38,110 / 14","https://bwfbadminton.com/player/67175/jacco-arends,https://bwfbadminton.com/player/67176/selena-piek","67175, 67176"
31,INA / INA,"Akbar Bintang CAHYONO, Winny Oktavina KANDOW",0,33 - 18,"$21,699.50","38,050 / 12","https://bwfbadminton.com/player/87128/akbar-bintang-cahyono,https://bwfbadminton.com/player/77284/winny-oktavina-kandow","87128, 77284"
32,INA / INA,"Ronald RONALD, Annisa SAUFIKA",-2,27 - 17,"$72,861.46","38,000 / 14","https://bwfbadminton.com/player/54280/ronald-ronald,https://bwfbadminton.com/player/75853/annisa-saufika","54280, 75853"
33,JPN / JPN,"Kohei GONDO, Ayane KURIHARA",+2,31 - 11,"$56,302.73","36,050 / 14","https://bwfbadminton.com/player/93569/kohei-gondo,https://bwfbadminton.com/player/89285/ayane-kurihara","93569, 89285"
34,ENG / ENG,"Ben LANE, Jessica PUGH",+4,70 - 56,"$20,748.26","35,293 / 15","https://bwfbadminton.com/player/76278/ben-lane,https://bwfbadminton.com/player/77018/jessica-pugh","76278, 77018"
35,TPE / TPE,"LEE Yang, HSU Ya Ching",-2,27 - 39,"$31,613.76","35,080 / 14","https://bwfbadminton.com/player/69448/lee-yang,https://bwfbadminton.com/player/74561/hsu-ya-ching","69448, 74561"
36,MAS / MAS,"CHEN Tang Jie, PECK Yen Wei",0,25 - 15,"$28,864.75","34,470 / 14","https://bwfbadminton.com/player/91090/chen-tang-jie,https://bwfbadminton.com/player/64966/peck-yen-wei","91090, 64966"
37,HKG / HKG,"CHANG Tak Ching, NG Wing Yung",0,28 - 18,"$13,821.64","33,940 / 13","https://bwfbadminton.com/player/87674/chang-tak-ching,https://bwfbadminton.com/player/87616/ng-wing-yung","87674, 87616"
38,MAS / MAS,"TAN Kian Meng, LAI Pei Jing",-4,78 - 51,"$112,491.09","33,060 / 14","https://bwfbadminton.com/player/67654/tan-kian-meng,https://bwfbadminton.com/player/47007/lai-pei-jing","67654, 47007"
39,NED / NED,"Robin TABELING, Cheryl SEINEN",0,35 - 39,"$24,407.39","31,420 / 16","https://bwfbadminton.com/player/66357/robin-tabeling,https://bwfbadminton.com/player/70503/cheryl-seinen","66357, 70503"
40,RUS / RUS,"Rodion ALIMOV, Alina DAVLETOVA",0,52 - 29,"$16,470.76","31,230 / 18","https://bwfbadminton.com/player/99484/rodion-alimov,https://bwfbadminton.com/player/72565/alina-davletova","99484, 72565"
41,FRA / FRA,"Ronan LABAR, Audrey MITTELHEISSER",0,53 - 42,"$36,890.19","31,218 / 17","https://bwfbadminton.com/player/22038/ronan-labar,https://bwfbadminton.com/player/68480/audrey-mittelheisser","22038, 68480"
42,IRL / IRL,"Sam MAGEE, Chloe MAGEE",0,161 - 124,"$41,954.24","31,138 / 17","https://bwfbadminton.com/player/35374/sam-magee,https://bwfbadminton.com/player/89666/chloe-magee","35374, 89666"
43,IND / IND,"Rohan KAPOOR, Kuhoo GARG",0,32 - 23,"$10,773.94","30,120 / 16","https://bwfbadminton.com/player/60980/rohan-kapoor,https://bwfbadminton.com/player/87012/kuhoo-garg","60980, 87012"
44,DEN / DEN,"Joachim FISCHER NIELSEN, Alexandra BØJE",0,6 - 11,"$430,295.47","29,960 / 11","https://bwfbadminton.com/player/10513/joachim-fischer-nielsen,https://bwfbadminton.com/player/88779/alexandra-b%C3%98je","10513, 88779"
45,VIE / VIE,"Tuan Duc DO, Nhu Thao PHAM",0,62 - 42,"$15,548.37","29,920 / 16","https://bwfbadminton.com/player/50748/tuan-duc-do,https://bwfbadminton.com/player/40278/nhu-thao-pham","50748, 40278"
46,DEN / DEN,"Mikkel MIKKELSEN, Mai SURROW",0,70 - 29,"$22,330.76","29,380 / 14","https://bwfbadminton.com/player/76031/mikkel-mikkelsen,https://bwfbadminton.com/player/64816/mai-surrow","76031, 64816"
47,TPE / TPE,"CHANG Ko-Chi, CHENG Chi Ya",0,17 - 16,"$14,655.87","28,330 / 13","https://bwfbadminton.com/player/68681/chang-ko-chi,https://bwfbadminton.com/player/92339/cheng-chi-ya","68681, 92339"
48,IND / IND,"Saurabh SHARMA, Anoushka PARIKH",0,29 - 27,"$7,964.00","26,760 / 17","https://bwfbadminton.com/player/63027/saurabh-sharma,https://bwfbadminton.com/player/72838/anoushka-parikh","63027, 72838"
49,JPN / JPN,"Takuro HOKI, Wakana NAGAHARA",+6,9 - 6,"$33,799.36","26,710 / 6","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/77832/wakana-nagahara","81657, 77832"
50,FRA / FRA,"Thom GICQUEL, Delphine DELRUE",-1,40 - 31,"$7,830.80","26,064 / 16","https://bwfbadminton.com/player/68544/thom-gicquel,https://bwfbadminton.com/player/70762/delphine-delrue","68544, 70762"
51,KOR / KOR,"Hwi Tae KIM, KIM Hye Jeong",-1,10 - 11,"$7,178.74","25,390 / 11","https://bwfbadminton.com/player/57260/hwi-tae-kim,https://bwfbadminton.com/player/83419/kim-hye-jeong","57260, 83419"
52,GER / GER,"Peter KAESBAUER, Olga ROJ",-1,28 - 12,"$22,165.98","25,370 / 10","https://bwfbadminton.com/player/54440/peter-kaesbauer,https://bwfbadminton.com/player/15323/olga-roj","54440, 15323"
53,HKG / HKG,"Hee Chun MAK, YEUNG Nga Ting",-1,22 - 18,"$11,008.83","24,460 / 10","https://bwfbadminton.com/player/54159/hee-chun-mak,https://bwfbadminton.com/player/68015/yeung-nga-ting","54159, 68015"
54,JPN / JPN,"Takuro HOKI, Koharu YONEMOTO",-1,3 - 7,"$42,522.47","24,190 / 7","https://bwfbadminton.com/player/81657/takuro-hoki,https://bwfbadminton.com/player/26238/koharu-yonemoto","81657, 26238"
55,MAS / MAS,"HOO Pang Ron, CHEAH Yee See",-1,14 - 13,"$16,768.73","22,900 / 12","https://bwfbadminton.com/player/72675/hoo-pang-ron,https://bwfbadminton.com/player/58879/cheah-yee-see","72675, 58879"
56,JPN / JPN,"Yuki KANEKO, Misaki MATSUTOMO",+4,3 - 7,"$46,294.05","21,620 / 7","https://bwfbadminton.com/player/95761/yuki-kaneko,https://bwfbadminton.com/player/43851/misaki-matsutomo","95761, 43851"
57,ENG / ENG,"Gregory MAIRS, Jenny MOORE",-1,66 - 50,"$10,949.86","21,120 / 9","https://bwfbadminton.com/player/58180/gregory-mairs,https://bwfbadminton.com/player/89068/jenny-moore","58180, 89068"
58,POL / POL,"Pawel SMILOWSKI, Magdalena SWIERCZYNSKA",-1,49 - 25,"$4,068.76","20,728 / 11","https://bwfbadminton.com/player/85532/pawel-smilowski,https://bwfbadminton.com/player/76114/magdalena-swierczynska","85532, 76114"
59,IND / IND,"Juhi DEWANGAN, Venkat Gaurav PRASAD",0,21 - 44,"$7,385.60","20,110 / 11","https://bwfbadminton.com/player/67854/juhi-dewangan,https://bwfbadminton.com/player/78600/venkat-gaurav-prasad","67854, 78600"
60,USA / USA,"Mathew FOGARTY, Isabel ZHONG",+2,3 - 21,"$1,524.37","18,310 / 15","https://bwfbadminton.com/player/11268/mathew-fogarty,https://bwfbadminton.com/player/52636/isabel-zhong","11268, 52636"
61,GER / GER,"Josche ZURWONNE, Eva JANSSENS",+2,10 - 10,"$2,391.23","18,150 / 10","https://bwfbadminton.com/player/55514/josche-zurwonne,https://bwfbadminton.com/player/60072/eva-janssens","55514, 60072"
62,SGP / SGP,"Danny Bawa CHRISNANTA, WONG Jia Ying Crystal",-1,20 - 19,"$44,438.27","17,990 / 9","https://bwfbadminton.com/player/66920/danny-bawa-chrisnanta,https://bwfbadminton.com/player/59275/wong-jia-ying-crystal","66920, 59275"
63,SUI / SUI,"Oliver SCHALLER, Celine BURKART",+1,46 - 68,"$2,050.40","17,840 / 14","https://bwfbadminton.com/player/94367/oliver-schaller,https://bwfbadminton.com/player/79680/celine-burkart","94367, 79680"
64,CZE / CZE,"Jakub BITMAN, Alžběta BÁŠOVÁ",+1,97 - 96,"$3,519.26","17,776 / 17","https://bwfbadminton.com/player/54443/jakub-bitman,https://bwfbadminton.com/player/39172/al%C5%BEb%C4%9Bta-ba%C5%A0ova","54443, 39172"
65,RUS / RUS,"Rodion KARGAEV, Viktoriia VOROBEVA",+1,19 - 15,"$4,438.38","17,610 / 11","https://bwfbadminton.com/player/77919/rodion-kargaev,https://bwfbadminton.com/player/75083/viktoriia-vorobeva","77919, 75083"
66,JPN / JPN,"Tadayuki URAI, Rena MIYAURA",+1,18 - 8,"$2,537.52","17,610 / 9","https://bwfbadminton.com/player/67742/tadayuki-urai,https://bwfbadminton.com/player/84874/rena-miyaura","67742, 84874"
67,TPE / TPE,"PO Li-Wei, CHANG Ching  Hui",+1,12 - 20,"$6,074.64","16,910 / 9","https://bwfbadminton.com/player/79052/po-li-wei,https://bwfbadminton.com/player/75270/chang-ching-hui","79052, 75270"
68,IND /  / IND,"Shivam SHARMA, S RAM Poorvisha",+1,11 - 9,"$3,517.60","16,770 / 7","https://bwfbadminton.com/player/99133/shivam-sharma,https://bwfbadminton.com/player/73496/s-ram-poorvisha","99133, 73496"
69,CHN / CHN,"OU Xuan Yi, FENG Xue Ying",+3,8 - 3,"$16,901.25","16,290 / 4","https://bwfbadminton.com/player/58241/ou-xuan-yi,https://bwfbadminton.com/player/59576/feng-xue-ying","58241, 59576"
70,JPN / JPN,"Yugo KOBAYASHI, Misaki MATSUTOMO",+4,14 - 13,"$50,891.87","15,920 / 4","https://bwfbadminton.com/player/67903/yugo-kobayashi,https://bwfbadminton.com/player/43851/misaki-matsutomo","67903, 43851"
71,DEN / DEN,"Lasse MØLHEDE, Sara LUNDGAARD",+4,14 - 7,"$3,149.98","15,870 / 6","https://bwfbadminton.com/player/60909/lasse-m%C3%98lhede,https://bwfbadminton.com/player/71690/sara-lundgaard","60909, 71690"
72,IND / IND,"Utkarsh ARORA, Karishma WADKAR",+4,15 - 12,"$1,309.62","15,640 / 9","https://bwfbadminton.com/player/69203/utkarsh-arora,https://bwfbadminton.com/player/74837/karishma-wadkar","69203, 74837"
73,DEN / DEN,"Kristoffer KNUDSEN, Isabella NIELSEN",-3,31 - 22,"$3,806.26","15,530 / 11","https://bwfbadminton.com/player/65681/kristoffer-knudsen,https://bwfbadminton.com/player/90607/isabella-nielsen","65681, 90607"
74,INA / INA,"Yantoni Edy SAPUTRA, Marsheilla Gischa ISLAMI",-16,42 - 25,"$35,254.48","15,340 / 6","https://bwfbadminton.com/player/96005/yantoni-edy-saputra,https://bwfbadminton.com/player/96862/marsheilla-gischa-islami","96005, 96862"
75,RUS / RUS,"Denis GRACHEV, Ekaterina MALKOVA",+3,18 - 10,"$5,267.97","15,240 / 8","https://bwfbadminton.com/player/53663/denis-grachev,https://bwfbadminton.com/player/81907/ekaterina-malkova","53663, 81907"
76,ISR / ISR,"Misha ZILBERMAN, Svetlana ZILBERMAN",+3,30 - 30,"$4,652.99","15,141 / 8","https://bwfbadminton.com/player/52953/misha-zilberman,https://bwfbadminton.com/player/34/svetlana-zilberman","52953, 34"
77,THA / THA,"Parinyawat THONGNUAM, Kittipak DUBTHUK",+4,10 - 11,"$3,207.21","14,820 / 8","https://bwfbadminton.com/player/73786/parinyawat-thongnuam,https://bwfbadminton.com/player/81168/kittipak-dubthuk","73786, 81168"
78,SCO / SCO,"Adam HALL, Julie MACPHERSON",+4,12 - 12,"$4,374.99","14,740 / 6","https://bwfbadminton.com/player/85159/adam-hall,https://bwfbadminton.com/player/91715/julie-macpherson","85159, 91715"
79,SGP / SGP,"Bimo Adi PRAKOSO, Yujia JIN",+4,26 - 28,"$2,232.34","14,720 / 13","https://bwfbadminton.com/player/83467/bimo-adi-prakoso,https://bwfbadminton.com/player/73013/yujia-jin","83467, 73013"
80,INA / INA,"Andika RAMADIANSYAH, Mychelle Crhystine BANDASO",-9,26 - 16,"$4,838.13","14,360 / 6","https://bwfbadminton.com/player/76674/andika-ramadiansyah,https://bwfbadminton.com/player/76782/mychelle-crhystine-bandaso","76674, 76782"
81,UKR / UKR,"Valeriy ATRASHCHENKOV, Yelyzaveta ZHARKA",+3,25 - 18,"$11,946.73","14,111 / 10","https://bwfbadminton.com/player/52290/valeriy-atrashchenkov,https://bwfbadminton.com/player/31614/yelyzaveta-zharka","52290, 31614"
82,JPN / JPN,"Kenya MITSUHASHI, Naru SHINOYA",+3,11 - 7,"$2,769.98","14,090 / 7","https://bwfbadminton.com/player/96604/kenya-mitsuhashi,https://bwfbadminton.com/player/99067/naru-shinoya","96604, 99067"
83,NED / NED,"Ruben JILLE, Imke VAN DER AAR",+3,8 - 7,"$3,897.49","13,980 / 7","https://bwfbadminton.com/player/93858/ruben-jille,https://bwfbadminton.com/player/89732/imke-van-der-aar","93858, 89732"
84,MAS / INA,"Mohamad Arif Ab Latif ARIF, Rusydina Antardayu RIODINGIN",-11,24 - 24,"$5,596.50","13,740 / 8","https://bwfbadminton.com/player/53131/mohamad-arif-ab-latif-arif,https://bwfbadminton.com/player/74525/rusydina-antardayu-riodingin","53131, 74525"
85,GER / GER,"Jones Ralfy JANSEN, Carla NYENHUIS",+2,7 - 5,"$13,953.49","13,740 / 5","https://bwfbadminton.com/player/88726/jones-ralfy-jansen,https://bwfbadminton.com/player/61184/carla-nyenhuis","88726, 61184"
86,TPE / TPE,"LU Ching Yao, HU Ling Fang",+2,9 - 10,"$20,855.96","13,590 / 5","https://bwfbadminton.com/player/56746/lu-ching-yao,https://bwfbadminton.com/player/87176/hu-ling-fang","56746, 87176"
87,CUB / CUB,"Leodannis MARTINEZ PALACIO, Taymara OROPESA PUPO",+2,39 - 12,"$4,000.00","13,510 / 7","https://bwfbadminton.com/player/50573/leodannis-martinez-palacio,https://bwfbadminton.com/player/98960/taymara-oropesa-pupo","50573, 98960"
88,KOR / KOR,"KIM WonHo, BAEK Ha Na",+2,6 - 3,"$18,299.38","13,500 / 3","https://bwfbadminton.com/player/61444/kim-wonho,https://bwfbadminton.com/player/56706/baek-ha-na","61444, 56706"
89,CHN / CHN,"REN Xiang Yu, ZHOU Chao Min",+7,4 - 5,"$6,746.87","13,490 / 5","https://bwfbadminton.com/player/84812/ren-xiang-yu,https://bwfbadminton.com/player/63185/zhou-chao-min","84812, 63185"
90,TPE / TPE,"LIAO Min Chun, CHEN Hsiao Huan",+1,73 - 87,"$36,873.72","13,440 / 5","https://bwfbadminton.com/player/53230/liao-min-chun,https://bwfbadminton.com/player/51518/chen-hsiao-huan","53230, 51518"
91,DEN / DEN,"Mathias BAY-SMIDT, Rikke SØBY",+1,8 - 8,"$4,051.25","13,410 / 8","https://bwfbadminton.com/player/83680/mathias-bay-smidt,https://bwfbadminton.com/player/58111/rikke-s%C3%98by","83680, 58111"
92,INA / INA,"Rehan Naufal KUSHARJANTO, Siti Fadia Silva RAMADHANTI",+20,13 - 9,"$4,314.96","13,250 / 7","https://bwfbadminton.com/player/87045/rehan-naufal-kusharjanto,https://bwfbadminton.com/player/88097/siti-fadia-silva-ramadhanti","87045, 88097"
93,BUL / BUL,"Alex VLAAR, Mariya MITSOVA",0,23 - 10,"$2,121.88","13,140 / 9","https://bwfbadminton.com/player/65723/alex-vlaar,https://bwfbadminton.com/player/57906/mariya-mitsova","65723, 57906"
94,FRA / FRA,"Bastian KERSAUDY, Lea PALERMO",-17,64 - 58,"$7,252.10","13,110 / 6","https://bwfbadminton.com/player/96121/bastian-kersaudy,https://bwfbadminton.com/player/98329/lea-palermo","96121, 98329"
95,SGP / SGP,"HEE Yong Kai Terry, Putri Sari Dewi CITRA",-1,11 - 4,"$24,240.79","12,880 / 5","https://bwfbadminton.com/player/99181/hee-yong-kai-terry,https://bwfbadminton.com/player/90662/putri-sari-dewi-citra","99181, 90662"
