rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHENG Si Wei, CHEN Qing Chen",0,46 - 7,"$518,423.74","90,587 / 15","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/94125/chen-qing-chen","83046, 94125"
2,CHN /  / CHN,"LU Kai, HUANG Ya Qiong",0,87 - 36,"$385,768.71","80,475 / 15","https://bwfbadminton.com/player/28549/lu-kai,https://bwfbadminton.com/player/63168/huang-ya-qiong","28549, 63168"
3,INA / INA,"Tontowi AHMAD, Liliyana NATSIR",0,235 - 65,"$1,059,447.49","80,390 / 11","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
4,INA /  / INA,"Praveen JORDAN, Debby SUSANTO",0,85 - 45,"$361,924.35","69,395 / 15","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/4425/debby-susanto","89916, 4425"
5,CHN / CHN,"ZHANG Nan, LI Yin Hui",0,0 - 0,"$654,068.75","66,270 / 13","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/82249/li-yin-hui","35357, 82249"
6,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",0,161 - 98,"$388,031.01","66,112 / 15","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
7,CHN / CHN,"WANG Yi Lyu, HUANG Dong Ping",0,0 - 0,"$128,935.63","60,850 / 10","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/89426/huang-dong-ping","99452, 89426"
8,THA / THA,"Dechapol PUAVARANUKROH, Sapsiree TAERATTANACHAI",0,23 - 13,"$65,375.62","59,619 / 14","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","61731, 67158"
9,MAS / MAS,"TAN Kian Meng, LAI Pei Jing",+1,22 - 11,"$88,334.59","53,550 / 16","https://bwfbadminton.com/player/67654/tan-kian-meng,https://bwfbadminton.com/player/47007/lai-pei-jing","67654, 47007"
10,DEN / DEN,"Joachim FISCHER NIELSEN, Christinna PEDERSEN",+1,256 - 79,"$838,470.23","53,134 / 12","https://bwfbadminton.com/player/10513/joachim-fischer-nielsen,https://bwfbadminton.com/player/53759/christinna-pedersen","10513, 53759"
11,HKG / HKG,"TANG Chun Man, TSE Ying Suet",-2,0 - 2,"$120,410.50","52,948 / 15","https://bwfbadminton.com/player/77689/tang-chun-man,https://bwfbadminton.com/player/61435/tse-ying-suet","77689, 61435"
