rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,INA / INA,"Tontowi AHMAD, Liliyana NATSIR",0,286 - 79,"$1,114,372.49","74,050 / 9","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
2,CHN / CHN,"WANG Yi Lyu, HUANG Dong Ping",0,50 - 17,"$201,123.13","70,580 / 11","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/89426/huang-dong-ping","99452, 89426"
3,HKG / HKG,"TANG Chun Man, TSE Ying Suet",0,51 - 25,"$207,398.00","68,678 / 16","https://bwfbadminton.com/player/77689/tang-chun-man,https://bwfbadminton.com/player/61435/tse-ying-suet","77689, 61435"
4,CHN / CHN,"ZHENG Si Wei, HUANG Ya Qiong",0,30 - 3,"$665,430.60","60,820 / 7","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/63168/huang-ya-qiong","83046, 63168"
5,KOR / KOR,"SEO Seungjae, KIM Ha Na",0,36 - 13,"$324,511.25","58,970 / 16","https://bwfbadminton.com/player/66513/seo-seungjae,https://bwfbadminton.com/player/73982/kim-ha-na","66513, 73982"
6,DEN / DEN,"Mathias CHRISTIANSEN, Christinna PEDERSEN",0,25 - 8,"$528,858.99","56,980 / 9","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/53759/christinna-pedersen","99521, 53759"
7,CHN / CHN,"ZHENG Si Wei, CHEN Qing Chen",0,117 - 21,"$686,298.74","56,537 / 6","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/94125/chen-qing-chen","83046, 94125"
8,MAS / MAS,"GOH Soon Huat, LAI Shevon Jemie",0,52 - 21,"$69,187.55","55,590 / 17","https://bwfbadminton.com/player/92593/goh-soon-huat,https://bwfbadminton.com/player/56352/lai-shevon-jemie","92593, 56352"
9,INA / INA,"Praveen JORDAN, Debby SUSANTO",0,126 - 68,"$388,618.10","51,115 / 10","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/4425/debby-susanto","89916, 4425"
10,CHN / CHN,"HE Ji Ting, DU Yue",0,43 - 17,"$45,138.14","50,630 / 10","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/65984/du-yue","59673, 65984"
