rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"ZHENG Si Wei, HUANG Ya Qiong",0,76 - 6,"$1,085,180.60","109,600 / 14","https://bwfbadminton.com/player/83046/zheng-si-wei,https://bwfbadminton.com/player/63168/huang-ya-qiong","83046, 63168"
2,CHN / CHN,"WANG Yi Lyu, HUANG Dong Ping",0,85 - 27,"$444,841.89","89,650 / 14","https://bwfbadminton.com/player/99452/wang-yi-lyu,https://bwfbadminton.com/player/89426/huang-dong-ping","99452, 89426"
3,JPN / JPN,"Yuta WATANABE, Arisa HIGASHINO",0,70 - 41,"$252,016.88","82,800 / 18","https://bwfbadminton.com/player/58240/yuta-watanabe,https://bwfbadminton.com/player/79558/arisa-higashino","58240, 79558"
4,INA / INA,"Tontowi AHMAD, Liliyana NATSIR",0,307 - 86,"$1,248,556.24","72,470 / 11","https://bwfbadminton.com/player/54267/tontowi-ahmad,https://bwfbadminton.com/player/14727/liliyana-natsir","54267, 14727"
5,THA / THA,"Dechapol PUAVARANUKROH, Sapsiree TAERATTANACHAI",0,109 - 49,"$207,064.37","71,210 / 20","https://bwfbadminton.com/player/61731/dechapol-puavaranukroh,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","61731, 67158"
6,MAS / MAS,"CHAN Peng Soon, GOH Liu Ying",0,251 - 138,"$436,121.62","68,920 / 19","https://bwfbadminton.com/player/53142/chan-peng-soon,https://bwfbadminton.com/player/53159/goh-liu-ying","53142, 53159"
7,ENG / ENG,"Chris ADCOCK, Gabrielle ADCOCK",+2,236 - 138,"$458,193.51","63,233 / 16","https://bwfbadminton.com/player/70333/chris-adcock,https://bwfbadminton.com/player/62844/gabrielle-adcock","70333, 62844"
8,DEN / DEN,"Mathias CHRISTIANSEN, Christinna PEDERSEN",0,36 - 17,"$568,965.25","62,260 / 13","https://bwfbadminton.com/player/99521/mathias-christiansen,https://bwfbadminton.com/player/53759/christinna-pedersen","99521, 53759"
9,HKG / HKG,"TANG Chun Man, TSE Ying Suet",-2,71 - 35,"$249,354.26","61,490 / 15","https://bwfbadminton.com/player/77689/tang-chun-man,https://bwfbadminton.com/player/61435/tse-ying-suet","77689, 61435"
10,CHN / CHN,"ZHANG Nan, LI Yin Hui",0,60 - 21,"$731,837.50","60,830 / 11","https://bwfbadminton.com/player/35357/zhang-nan,https://bwfbadminton.com/player/82249/li-yin-hui","35357, 82249"
11,MAS / MAS,"GOH Soon Huat, LAI Shevon Jemie",0,70 - 36,"$127,076.31","59,120 / 19","https://bwfbadminton.com/player/92593/goh-soon-huat,https://bwfbadminton.com/player/56352/lai-shevon-jemie","92593, 56352"
12,CHN / CHN,"HE Ji Ting, DU Yue",+1,56 - 26,"$116,513.14","58,530 / 15","https://bwfbadminton.com/player/59673/he-ji-ting,https://bwfbadminton.com/player/65984/du-yue","59673, 65984"
13,ENG / ENG,"Marcus ELLIS, Lauren SMITH",+1,69 - 25,"$93,783.13","57,281 / 19","https://bwfbadminton.com/player/71349/marcus-ellis,https://bwfbadminton.com/player/80918/lauren-smith","71349, 80918"
14,INA / INA,"Hafiz FAIZAL, Gloria Emanuelle WIDJAJA",-2,34 - 24,"$132,524.87","57,240 / 19","https://bwfbadminton.com/player/12557/hafiz-faizal,https://bwfbadminton.com/player/81702/gloria-emanuelle-widjaja","12557, 81702"
15,INA / INA,"Praveen JORDAN, Melati Daeva OKTAVIANTI",0,27 - 18,"$250,929.60","55,860 / 17","https://bwfbadminton.com/player/89916/praveen-jordan,https://bwfbadminton.com/player/82061/melati-daeva-oktavianti","89916, 82061"
16,TPE / TPE,"WANG Chi-Lin, LEE Chia Hsin",0,52 - 46,"$67,440.59","47,430 / 18","https://bwfbadminton.com/player/96514/wang-chi-lin,https://bwfbadminton.com/player/76717/lee-chia-hsin","96514, 76717"
17,KOR / KOR,"SEO Seungjae, CHAE YuJung",+2,22 - 7,"$158,040.00","46,730 / 8","https://bwfbadminton.com/player/66513/seo-seungjae,https://bwfbadminton.com/player/93074/chae-yujung","66513, 93074"
18,GER / GER,"Mark LAMSFUSS, Isabel HERTTRICH",-1,71 - 51,"$54,921.49","44,115 / 18","https://bwfbadminton.com/player/68045/mark-lamsfuss,https://bwfbadminton.com/player/98052/isabel-herttrich","68045, 98052"
19,INA / INA,"Ricky KARANDASUWARDI, Debby SUSANTO",-1,14 - 13,"$227,230.62","42,460 / 12","https://bwfbadminton.com/player/66493/ricky-karandasuwardi,https://bwfbadminton.com/player/4425/debby-susanto","66493, 4425"
20,THA / THA,"Nipitphon PHUANGPHUAPET, Savitree AMITRAPAI",+4,35 - 15,"$71,783.33","41,480 / 13","https://bwfbadminton.com/player/30342/nipitphon-phuangphuapet,https://bwfbadminton.com/player/53582/savitree-amitrapai","30342, 53582"
21,DEN / DEN,"Niclas NOHR, Sara THYGESEN",-1,90 - 53,"$74,371.86","41,390 / 17","https://bwfbadminton.com/player/64188/niclas-nohr,https://bwfbadminton.com/player/68189/sara-thygesen","64188, 68189"
22,GER / GER,"Marvin SEIDEL, Linda EFLER",-1,70 - 55,"$36,264.00","40,784 / 18","https://bwfbadminton.com/player/64909/marvin-seidel,https://bwfbadminton.com/player/83942/linda-efler","64909, 83942"
23,IND / IND,"Ashwini PONNAPPA, Satwiksairaj RANKIREDDY",-1,32 - 23,"$29,052.68","40,720 / 12","https://bwfbadminton.com/player/49765/ashwini-ponnappa,https://bwfbadminton.com/player/72435/satwiksairaj-rankireddy","49765, 72435"
24,IND / IND,"Pranaav Jerry CHOPRA, REDDY N. Sikki",-1,62 - 45,"$58,247.44","40,230 / 13","https://bwfbadminton.com/player/57839/pranaav-jerry-chopra,https://bwfbadminton.com/player/17515/reddy-n-sikki","57839, 17515"
25,CHN / CHN,"LU Kai, CHEN Lu",+2,17 - 14,"$216,348.75","39,960 / 14","https://bwfbadminton.com/player/28549/lu-kai,https://bwfbadminton.com/player/72349/chen-lu","28549, 72349"
26,RUS / RUS,"Evgenij DREMIN, Evgenia DIMOVA",0,120 - 80,"$53,026.97","39,240 / 18","https://bwfbadminton.com/player/11606/evgenij-dremin,https://bwfbadminton.com/player/53676/evgenia-dimova","11606, 53676"
27,INA / INA,"Rinov RIVALDY, Pitha Haningtyas MENTARI",+1,29 - 11,"$24,620.19","38,840 / 12","https://bwfbadminton.com/player/88451/rinov-rivaldy,https://bwfbadminton.com/player/59465/pitha-haningtyas-mentari","88451, 59465"
28,HKG / HKG,"LEE Chun Hei Reginald, CHAU Hoi Wah",-3,136 - 100,"$219,853.34","38,610 / 13","https://bwfbadminton.com/player/92609/lee-chun-hei-reginald,https://bwfbadminton.com/player/55285/chau-hoi-wah","92609, 55285"
29,NED / NED,"Jacco ARENDS, Selena PIEK",+1,144 - 98,"$77,961.24","38,110 / 14","https://bwfbadminton.com/player/67175/jacco-arends,https://bwfbadminton.com/player/67176/selena-piek","67175, 67176"
30,INA / INA,"Ronald RONALD, Annisa SAUFIKA",+1,27 - 17,"$72,861.46","38,000 / 14","https://bwfbadminton.com/player/54280/ronald-ronald,https://bwfbadminton.com/player/75853/annisa-saufika","54280, 75853"
31,INA / INA,"Akbar Bintang CAHYONO, Winny Oktavina KANDOW",+1,33 - 17,"$21,699.50","37,940 / 11","https://bwfbadminton.com/player/87128/akbar-bintang-cahyono,https://bwfbadminton.com/player/77284/winny-oktavina-kandow","87128, 77284"
32,INA /  / INA,"Alfian Eko PRASETYA, Marsheilla Gischa ISLAMI",+2,24 - 8,"$82,415.28","37,310 / 10","https://bwfbadminton.com/player/94598/alfian-eko-prasetya,https://bwfbadminton.com/player/96862/marsheilla-gischa-islami","94598, 96862"
33,TPE / TPE,"LEE Yang, HSU Ya Ching",0,27 - 39,"$31,613.76","36,020 / 15","https://bwfbadminton.com/player/69448/lee-yang,https://bwfbadminton.com/player/74561/hsu-ya-ching","69448, 74561"
34,MAS / MAS,"TAN Kian Meng, LAI Pei Jing",-5,78 - 50,"$112,491.09","35,880 / 14","https://bwfbadminton.com/player/67654/tan-kian-meng,https://bwfbadminton.com/player/47007/lai-pei-jing","67654, 47007"
35,JPN / JPN,"Kohei GONDO, Ayane KURIHARA",+1,31 - 10,"$56,302.73","35,350 / 13","https://bwfbadminton.com/player/93569/kohei-gondo,https://bwfbadminton.com/player/89285/ayane-kurihara","93569, 89285"
36,MAS / MAS,"CHEN Tang Jie, PECK Yen Wei",-1,25 - 15,"$28,864.75","34,470 / 15","https://bwfbadminton.com/player/91090/chen-tang-jie,https://bwfbadminton.com/player/64966/peck-yen-wei","91090, 64966"
37,HKG / HKG,"CHANG Tak Ching, NG Wing Yung",0,28 - 18,"$13,821.64","33,940 / 13","https://bwfbadminton.com/player/87674/chang-tak-ching,https://bwfbadminton.com/player/87616/ng-wing-yung","87674, 87616"
38,ENG / ENG,"Ben LANE, Jessica PUGH",0,69 - 55,"$19,435.76","33,913 / 14","https://bwfbadminton.com/player/76278/ben-lane,https://bwfbadminton.com/player/77018/jessica-pugh","76278, 77018"
39,NED / NED,"Robin TABELING, Cheryl SEINEN",0,35 - 39,"$24,407.39","31,420 / 16","https://bwfbadminton.com/player/66357/robin-tabeling,https://bwfbadminton.com/player/70503/cheryl-seinen","66357, 70503"
40,RUS / RUS,"Rodion ALIMOV, Alina DAVLETOVA",0,52 - 28,"$16,470.76","31,230 / 17","https://bwfbadminton.com/player/99484/rodion-alimov,https://bwfbadminton.com/player/72565/alina-davletova","99484, 72565"
41,FRA / FRA,"Ronan LABAR, Audrey MITTELHEISSER",0,53 - 42,"$36,890.19","31,218 / 18","https://bwfbadminton.com/player/22038/ronan-labar,https://bwfbadminton.com/player/68480/audrey-mittelheisser","22038, 68480"
42,IRL / IRL,"Sam MAGEE, Chloe MAGEE",0,161 - 124,"$41,954.24","31,138 / 17","https://bwfbadminton.com/player/35374/sam-magee,https://bwfbadminton.com/player/89666/chloe-magee","35374, 89666"
43,IND / IND,"Rohan KAPOOR, Kuhoo GARG",0,32 - 23,"$10,773.94","30,420 / 17","https://bwfbadminton.com/player/60980/rohan-kapoor,https://bwfbadminton.com/player/87012/kuhoo-garg","60980, 87012"
44,DEN / DEN,"Joachim FISCHER NIELSEN, Alexandra BØJE",0,6 - 11,"$430,295.47","29,960 / 11","https://bwfbadminton.com/player/10513/joachim-fischer-nielsen,https://bwfbadminton.com/player/88779/alexandra-b%C3%98je","10513, 88779"
45,VIE / VIE,"Tuan Duc DO, Nhu Thao PHAM",0,62 - 41,"$15,548.37","29,920 / 15","https://bwfbadminton.com/player/50748/tuan-duc-do,https://bwfbadminton.com/player/40278/nhu-thao-pham","50748, 40278"
46,DEN / DEN,"Mikkel MIKKELSEN, Mai SURROW",0,70 - 29,"$22,330.76","29,380 / 14","https://bwfbadminton.com/player/76031/mikkel-mikkelsen,https://bwfbadminton.com/player/64816/mai-surrow","76031, 64816"
47,TPE / TPE,"CHANG Ko-Chi, CHENG Chi Ya",0,17 - 16,"$14,655.87","28,330 / 13","https://bwfbadminton.com/player/68681/chang-ko-chi,https://bwfbadminton.com/player/92339/cheng-chi-ya","68681, 92339"
48,IND / IND,"Saurabh SHARMA, Anoushka PARIKH",0,29 - 27,"$7,964.00","26,760 / 17","https://bwfbadminton.com/player/63027/saurabh-sharma,https://bwfbadminton.com/player/72838/anoushka-parikh","63027, 72838"
49,FRA / FRA,"Thom GICQUEL, Delphine DELRUE",0,40 - 31,"$7,830.80","26,064 / 16","https://bwfbadminton.com/player/68544/thom-gicquel,https://bwfbadminton.com/player/70762/delphine-delrue","68544, 70762"
