rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,MAS,LEE Chong Wei,50152,91773,14,https://bwf.tournamentsoftware.com/player-profile/2E62073C-AD95-40BE-8364-0A2EC054A4AC
2,0,2,CHN,CHEN Long,75787,86984,14,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
3,0,3,CHN,LIN Dan,50906,75388,17,https://bwf.tournamentsoftware.com/player-profile/296B69A5-3C25-4E3D-964E-DDFA46A1333A
4,0,4,DEN,Viktor AXELSEN,25831,72384,17,https://bwf.tournamentsoftware.com/player-profile/3BF0C3EA-7BFB-4CC9-A955-3712D850CFA4
5,0,5,DEN,Jan O JORGENSEN,54431,71702,15,https://bwf.tournamentsoftware.com/player-profile/7D1E14D8-1B2E-48E1-B6A4-3973D713C3EF
6,0,6,CHN,TIAN Houwei,12903,66060,19,https://bwf.tournamentsoftware.com/player-profile/E54FDF41-B758-4F2E-BF62-1A287B1093F6
7,0,7,TPE,CHOU Tien Chen,34810,64235,21,https://bwf.tournamentsoftware.com/player-profile/41A01287-FA86-45C1-B980-860FC1C2DEB4
8,0,8,KOR,SON Wanho,54346,57434,24,https://bwf.tournamentsoftware.com/player-profile/CB6FBD50-283A-4AA2-A5CE-5FE0778BC1E3
9,0,9,INA,Tommy SUGIARTO,14587,57204,19,https://bwf.tournamentsoftware.com/player-profile/755488DF-BE39-49C8-ABA0-38BF8ADDA058
10,0,10,DEN,Hans-Kristian Solberg VITTINGHUS,53753,53119,16,https://bwf.tournamentsoftware.com/player-profile/4C55FDF0-BC29-4F2E-BD6D-36D7BE4BA4E2
11,0,11,IND,KIDAMBI Srikanth,93627,52086,21,https://bwf.tournamentsoftware.com/player-profile/A9509AF9-8009-48A4-A4E2-486F125004C5
12,0,12,HKG,HU Yun,14869,51789,23,https://bwf.tournamentsoftware.com/player-profile/37B8D414-634F-4C3F-93AC-91C7399EF113
13,0,13,HKG,NG Ka Long Angus,45171,50523,22,https://bwf.tournamentsoftware.com/player-profile/B701FB3D-0671-4249-8AAA-758FE92E72C5
14,0,14,GER,Marc ZWIEBLER,50858,47874,19,https://bwf.tournamentsoftware.com/player-profile/39E76D72-B750-49D1-864B-18FE1B2B3367
15,0,15,ENG,Rajiv OUSEPH,51613,47578,17,https://bwf.tournamentsoftware.com/player-profile/331723FE-F589-433C-86C8-687467F176B0
16,0,16,KOR,LEE Dong Keun,64933,46634,24,https://bwf.tournamentsoftware.com/player-profile/5A9A3A00-0127-4D24-9E0C-9555ABE22492
17,0,17,HKG,WEI Nan,53054,46042,20,https://bwf.tournamentsoftware.com/player-profile/D806DD9A-E8B0-4048-9EEA-23C989AE03A6
18,0,18,CHN,WANG Zhengming,23736,45264,17,https://bwf.tournamentsoftware.com/player-profile/5347291B-7325-4866-AC14-CEE94178DE93
19,0,19,INA,Ihsan Maulana MUSTOFA,74154,43305,18,https://bwf.tournamentsoftware.com/player-profile/4EA760EE-7729-43FF-A727-B1F33F427D77
20,0,20,HKG,WONG Wing Ki Vincent,55280,43060,21,https://bwf.tournamentsoftware.com/player-profile/D27868EC-90CD-4D18-81E0-7C80BAD3CFAF
21,0,21,KOR,JEON Hyeok Jin,65580,42989,15,https://bwf.tournamentsoftware.com/player-profile/FF880BF1-D736-4A93-B2D4-34730B3D6A57
22,0,22,IND,Ajay JAYARAM,55351,42483,20,https://bwf.tournamentsoftware.com/player-profile/C4E68A77-F815-443A-B109-F19A91BA687A
23,0,23,INA,Jonatan CHRISTIE,73442,42318,19,https://bwf.tournamentsoftware.com/player-profile/6A537DB2-42E4-4604-81DF-6D1ECF387DCE
24,0,24,THA,Tanongsak SAENSOMBOONSUK,54513,40996,24,https://bwf.tournamentsoftware.com/player-profile/07BB032D-0C06-461D-844B-F7018DCCF14F
25,0,25,JPN,Sho SASAKI,50905,40966,24,https://bwf.tournamentsoftware.com/player-profile/21E15CFC-B686-44B7-BD61-324605C679AA
26,0,26,INA,Sony Dwi KUNCORO,50427,40130,13,https://bwf.tournamentsoftware.com/player-profile/5D5CBB33-58AF-4572-90B0-A081781698D4
27,0,27,TPE,HSU Jen Hao,67100,39353,27,https://bwf.tournamentsoftware.com/player-profile/73739E0E-20CC-47AA-A835-3687D4BB6E98
28,0,28,IND,PRANNOY H. S.,83950,39341,19,https://bwf.tournamentsoftware.com/player-profile/9906AA55-580B-465A-8782-2251A4912DB9
29,0,29,MAS,Iskandar ZULKARNAIN,31871,39189,19,https://bwf.tournamentsoftware.com/player-profile/F90EC20B-3CC6-4852-B956-B20803149737
30,0,30,THA,Boonsak PONSANA,11959,38624,24,https://bwf.tournamentsoftware.com/player-profile/0CA686F7-D694-4C53-A2E1-08950598A827
31,0,31,INA,Anthony Sinisuka GINTING,95661,37679,19,https://bwf.tournamentsoftware.com/player-profile/116CDE79-DCC5-42CD-9EC7-1157B92902EF
32,0,32,KOR,LEE Hyun Il,11704,37130,6,https://bwf.tournamentsoftware.com/player-profile/0800FC8B-CBAB-4AC1-B6C7-F3D419906440
33,0,33,VIE,Tien Minh NGUYEN,14107,36850,17,https://bwf.tournamentsoftware.com/player-profile/26791000-C115-4F98-A3F7-EC3A12D28386
34,0,34,ESP,Pablo ABIAN,14251,36317,24,https://bwf.tournamentsoftware.com/player-profile/638FB7FF-AEC5-45EA-A2C2-0DBD6DA58BAB
