rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN,Kento MOMOTA,0,263 - 73,"$683,439.00","104,650 / 18",https://bwfbadminton.com/player/89785/kento-momota,89785
2,CHN,SHI Yu Qi,0,173 - 60,"$430,367.50","91,582 / 18",https://bwfbadminton.com/player/57945/shi-yu-qi,57945
3,TPE,CHOU Tien Chen,0,313 - 177,"$456,018.50","82,024 / 20",https://bwfbadminton.com/player/34810/chou-tien-chen,34810
4,KOR,SON Wanho,+1,334 - 176,"$533,332.50","75,292 / 19",https://bwfbadminton.com/player/54346/son-wanho,54346
5,CHN,CHEN Long,-1,402 - 95,"$1,182,702.50","75,138 / 15",https://bwfbadminton.com/player/75787/chen-long,75787
6,DEN,Viktor AXELSEN,0,300 - 117,"$543,202.00","65,794 / 11",https://bwfbadminton.com/player/25831/viktor-axelsen,25831
7,INA,Anthony Sinisuka GINTING,0,142 - 83,"$213,230.00","65,285 / 19",https://bwfbadminton.com/player/95661/anthony-sinisuka-ginting,95661
8,IND,KIDAMBI Srikanth,0,212 - 103,"$442,802.50","63,365 / 15",https://bwfbadminton.com/player/93627/kidambi-srikanth,93627
9,INA,Tommy SUGIARTO,+1,331 - 183,"$329,051.00","57,640 / 18",https://bwfbadminton.com/player/14587/tommy-sugiarto,14587
10,JPN,Kenta NISHIMOTO,-1,139 - 77,"$89,683.75","56,907 / 18",https://bwfbadminton.com/player/85394/kenta-nishimoto,85394
11,IND,Sameer VERMA,+1,164 - 70,"$124,513.50","56,901 / 21",https://bwfbadminton.com/player/77003/sameer-verma,77003
12,INA,Jonatan CHRISTIE,-1,166 - 82,"$117,155.50","56,683 / 19",https://bwfbadminton.com/player/73442/jonatan-christie,73442
13,CHN,LIN Dan,0,642 - 109,"$971,942.50","56,293 / 19",https://bwfbadminton.com/player/50906/lin-dan,50906
14,HKG,NG Ka Long Angus,0,216 - 125,"$168,421.00","51,748 / 18",https://bwfbadminton.com/player/45171/ng-ka-long-angus,45171
15,THA,Khosit PHETPRADAB,0,154 - 102,"$66,340.00","48,792 / 21",https://bwfbadminton.com/player/29449/khosit-phetpradab,29449
16,THA,Kantaphon WANGCHAROEN,0,120 - 79,"$47,636.25","47,903 / 22",https://bwfbadminton.com/player/92508/kantaphon-wangcharoen,92508
17,JPN,Kanta TSUNEYAMA,0,106 - 55,"$61,750.75","47,067 / 18",https://bwfbadminton.com/player/57823/kanta-tsuneyama,57823
18,IND,PRANNOY H. S.,+1,182 - 109,"$120,481.00","45,610 / 13",https://bwfbadminton.com/player/83950/prannoy-h-s,83950
19,DEN,Rasmus GEMKE,+1,94 - 40,"$45,809.00","45,254 / 14",https://bwfbadminton.com/player/62855/rasmus-gemke,62855
20,DEN,Anders ANTONSEN,-2,150 - 46,"$74,370.25","45,047 / 16",https://bwfbadminton.com/player/91554/anders-antonsen,91554
21,CHN,LU Guang Zu,+3,43 - 16,"$33,345.00","44,029 / 13",https://bwfbadminton.com/player/77427/lu-guang-zu,77427
22,IND,SAI PRANEETH B.,0,193 - 106,"$68,412.50","43,877 / 16",https://bwfbadminton.com/player/42776/sai-praneeth-b,42776
23,DEN,Jan O JORGENSEN,+3,406 - 208,"$493,372.00","43,635 / 18",https://bwfbadminton.com/player/54431/jan-o-jorgensen,54431
24,KOR,LEE Dong Keun,+3,168 - 125,"$91,490.00","43,499 / 15",https://bwfbadminton.com/player/64933/lee-dong-keun,64933
25,THA,Suppanyu AVIHINGSANON,-4,199 - 151,"$50,846.25","43,445 / 21",https://bwfbadminton.com/player/46874/suppanyu-avihingsanon,46874
