rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,MAS,LEE Chong Wei,50152,81791,13,https://bwf.tournamentsoftware.com/player-profile/2E62073C-AD95-40BE-8364-0A2EC054A4AC
2,0,2,CHN,CHEN Jin,51592,68000,12,https://bwf.tournamentsoftware.com/player-profile/36060B60-5413-4DE7-A2D5-FDBAE446908E
3,0,3,DEN,Peter Hoeg GADE,6926,64815,14,https://bwf.tournamentsoftware.com/player-profile/D5745F12-D4EC-4638-B380-0E7EB18419F8
4,0,4,CHN,LIN Dan,50906,64425,8,https://bwf.tournamentsoftware.com/player-profile/296B69A5-3C25-4E3D-964E-DDFA46A1333A
5,0,5,INA,Taufik HIDAYAT,10337,62292,13,https://bwf.tournamentsoftware.com/player-profile/08A4099B-DF05-4295-A672-0711C6B69C34
6,0,6,CHN,BAO Chunlai,51274,60520,12,https://bwf.tournamentsoftware.com/player-profile/F882194D-79B9-487B-9F97-CB9D5777324C
7,0,7,VIE,Tien Minh NGUYEN,14107,57345,16,https://bwf.tournamentsoftware.com/player-profile/26791000-C115-4F98-A3F7-EC3A12D28386
8,0,8,CHN,CHEN Long,75787,56090,15,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
9,0,9,THA,Boonsak PONSANA,11959,54412,13,https://bwf.tournamentsoftware.com/player-profile/0CA686F7-D694-4C53-A2E1-08950598A827
10,0,10,INA,Sony Dwi KUNCORO,50427,52392,11,https://bwf.tournamentsoftware.com/player-profile/5D5CBB33-58AF-4572-90B0-A081781698D4
11,0,11,INA,Simon SANTOSO,51599,52220,11,https://bwf.tournamentsoftware.com/player-profile/9C5D7BA0-3A42-4DCC-A7F6-1154489631B7
12,0,12,DEN,Jan O JORGENSEN,54431,50035,14,https://bwf.tournamentsoftware.com/player-profile/7D1E14D8-1B2E-48E1-B6A4-3973D713C3EF
13,0,13,KOR,PARK Sung Hwan,51324,49327,14,https://bwf.tournamentsoftware.com/player-profile/086C6D60-AB80-4273-89DB-D0B0DFF661E5
14,0,14,JPN,Kenichi TAGO,63707,44991,12,https://bwf.tournamentsoftware.com/player-profile/A351C07C-62BC-4300-875D-7DE62E771AAD
15,0,15,MAS,Choong Hann WONG,4240,43550,17,https://bwf.tournamentsoftware.com/player-profile/BF774378-F73E-4BDE-8038-2BCEF6CAD0D5
16,0,16,HKG,HU Yun,14869,42565,16,https://bwf.tournamentsoftware.com/player-profile/37B8D414-634F-4C3F-93AC-91C7399EF113
17,0,17,CHN,DU Pengyu,55380,42540,11,https://bwf.tournamentsoftware.com/player-profile/C07A72AE-0687-40A1-86D2-5613BBB1462F
18,0,18,IND,Chetan ANAND,11691,39760,18,https://bwf.tournamentsoftware.com/player-profile/B093D2D8-8706-4022-8AEE-4749549BE54E
19,1,20,HKG,CHAN Yan Kit,51306,38071,19,https://bwf.tournamentsoftware.com/player-profile/E0BC1E13-F583-4188-A186-3B542310627A
20,-1,19,GER,Marc ZWIEBLER,50858,37080,17,https://bwf.tournamentsoftware.com/player-profile/39E76D72-B750-49D1-864B-18FE1B2B3367
21,0,21,ENG,Rajiv OUSEPH,51613,36805,18,https://bwf.tournamentsoftware.com/player-profile/331723FE-F589-433C-86C8-687467F176B0
22,0,22,TPE,HSIEH Yu Hsing,15751,36221,15,https://bwf.tournamentsoftware.com/player-profile/44622196-E662-4813-86B9-F239578B20F3
23,1,24,MAS,Muhammad Hafiz HASHIM,12370,34450,11,https://bwf.tournamentsoftware.com/player-profile/D5A36BB6-EDE4-4A73-95EB-EC93BC35A0F7
23,1,24,INA,Dionysius Hayom RUMBAKA,66990,34450,11,https://bwf.tournamentsoftware.com/player-profile/A231A11E-1ED5-46F2-AA97-7AD6E5E0C347
25,1,26,DEN,Joachim PERSSON,51053,34020,13,https://bwf.tournamentsoftware.com/player-profile/4BDA7CCB-E9AA-441D-9B3C-94BB0D889BB4
26,-3,23,NED,Dicky PALYAMA,6967,33597,12,https://bwf.tournamentsoftware.com/player-profile/247634BE-A647-4D40-AEF5-11A2C8F3E8F8
27,2,29,ENG,Carl BAXTER,53119,30789,19,https://bwf.tournamentsoftware.com/player-profile/27A9A874-535F-4348-B87F-60E3AE62DF19
28,2,30,IND,PARUPALLI Kashyap,53944,30767,17,https://bwf.tournamentsoftware.com/player-profile/0DE63AAB-7715-46DC-8F3A-845734C2FA54
29,2,31,THA,Tanongsak SAENSOMBOONSUK,54513,30741,17,https://bwf.tournamentsoftware.com/player-profile/07BB032D-0C06-461D-844B-F7018DCCF14F
30,8,38,JPN,Sho SASAKI,50905,30287,14,https://bwf.tournamentsoftware.com/player-profile/21E15CFC-B686-44B7-BD61-324605C679AA
31,-3,28,NED,Eric PANG,10319,30104,15,https://bwf.tournamentsoftware.com/player-profile/806F7F5F-AC8E-4FFE-BBB0-18F351B9075D
32,0,32,ENG,Andrew SMITH,14078,29936,17,https://bwf.tournamentsoftware.com/player-profile/482146EE-2592-417D-B656-AF29F44516F3
33,-6,27,KOR,SON Wanho,54346,29800,13,https://bwf.tournamentsoftware.com/player-profile/CB6FBD50-283A-4AA2-A5CE-5FE0778BC1E3
