rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,DEN,Viktor AXELSEN,0,274 - 107,"$474,552.00","79,580 / 13",https://bwfbadminton.com/player/25831/viktor-axelsen,25831
2,MAS,LEE Chong Wei,0,689 - 132,"$1,778,882.50","76,924 / 14",https://bwfbadminton.com/player/50152/lee-chong-wei,50152
3,IND,KIDAMBI Srikanth,0,178 - 88,"$393,977.50","75,695 / 12",https://bwfbadminton.com/player/93627/kidambi-srikanth,93627
4,KOR,SON Wanho,+1,297 - 161,"$386,945.00","73,970 / 19",https://bwfbadminton.com/player/54346/son-wanho,54346
5,CHN,CHEN Long,-1,365 - 83,"$1,074,827.50","73,636 / 13",https://bwfbadminton.com/player/75787/chen-long,75787
6,CHN,SHI Yu Qi,0,133 - 48,"$162,742.50","70,093 / 15",https://bwfbadminton.com/player/57945/shi-yu-qi,57945
7,CHN,LIN Dan,+1,619 - 94,"$905,755.00","66,726 / 13",https://bwfbadminton.com/player/50906/lin-dan,50906
8,TPE,CHOU Tien Chen,-1,272 - 159,"$271,693.50","66,221 / 19",https://bwfbadminton.com/player/34810/chou-tien-chen,34810
9,HKG,NG Ka Long Angus,0,203 - 110,"$141,353.50","52,919 / 18",https://bwfbadminton.com/player/45171/ng-ka-long-angus,45171
10,INA,Anthony Sinisuka GINTING,0,121 - 63,"$110,330.00","52,705 / 17",https://bwfbadminton.com/player/95661/anthony-sinisuka-ginting,95661
11,INA,Jonatan CHRISTIE,+1,142 - 65,"$78,405.50","52,223 / 16",https://bwfbadminton.com/player/73442/jonatan-christie,73442
12,IND,PRANNOY H. S.,+1,165 - 96,"$96,606.00","50,520 / 14",https://bwfbadminton.com/player/83950/prannoy-h-s,83950
13,TPE,WANG Tzu Wei,-2,186 - 104,"$71,666.00","50,002 / 17",https://bwfbadminton.com/player/87375/wang-tzu-wei,87375
14,IND,SAI PRANEETH B.,0,182 - 93,"$57,237.50","49,657 / 14",https://bwfbadminton.com/player/42776/sai-praneeth-b,42776
15,JPN,Kazumasa SAKAI,0,147 - 79,"$89,206.50","49,476 / 17",https://bwfbadminton.com/player/91280/kazumasa-sakai,91280
16,HKG,WONG Wing Ki Vincent,0,204 - 176,"$136,777.50","49,298 / 17",https://bwfbadminton.com/player/55280/wong-wing-ki-vincent,55280
17,DEN,Anders ANTONSEN,0,139 - 35,"$50,420.25","48,937 / 16",https://bwfbadminton.com/player/91554/anders-antonsen,91554
18,KOR,JEON Hyeok Jin,0,156 - 55,"$74,210.00","46,360 / 15",https://bwfbadminton.com/player/65580/jeon-hyeok-jin,65580
19,THA,Tanongsak SAENSOMBOONSUK,+1,228 - 188,"$142,235.00","44,440 / 17",https://bwfbadminton.com/player/54513/tanongsak-saensomboonsuk,54513
20,JPN,Kenta NISHIMOTO,+1,112 - 60,"$41,058.75","44,013 / 17",https://bwfbadminton.com/player/85394/kenta-nishimoto,85394
21,DEN,Hans-Kristian Solberg VITTINGHUS,-2,304 - 172,"$198,824.10","43,650 / 17",https://bwfbadminton.com/player/53753/hans-kristian-solberg-vittinghus,53753
22,ENG,Rajiv OUSEPH,0,347 - 201,"$103,757.80","42,729 / 13",https://bwfbadminton.com/player/51613/rajiv-ouseph,51613
23,FRA,Brice LEVERDEZ,0,311 - 215,"$79,009.00","40,274 / 19",https://bwfbadminton.com/player/52968/brice-leverdez,52968
24,CHN,TIAN Houwei,0,139 - 80,"$234,875.00","39,770 / 11",https://bwfbadminton.com/player/12903/tian-houwei,12903
25,KOR,LEE Hyun Il,0,468 - 157,"$314,562.50","39,660 / 11",https://bwfbadminton.com/player/11704/lee-hyun-il,11704
26,TPE,HSU Jen Hao,0,234 - 183,"$81,808.50","39,050 / 20",https://bwfbadminton.com/player/67100/hsu-jen-hao,67100
27,THA,Khosit PHETPRADAB,0,144 - 87,"$22,560.00","38,472 / 15",https://bwfbadminton.com/player/29449/khosit-phetpradab,29449
28,CHN,QIAO Bin,0,89 - 44,"$87,007.50","38,174 / 12",https://bwfbadminton.com/player/78828/qiao-bin,78828
29,THA,Suppanyu AVIHINGSANON,0,187 - 134,"$28,221.25","37,406 / 18",https://bwfbadminton.com/player/46874/suppanyu-avihingsanon,46874
30,JPN,Kento MOMOTA,0,196 - 66,"$276,964.00","36,264 / 8",https://bwfbadminton.com/player/89785/kento-momota,89785
31,INA,Tommy SUGIARTO,0,309 - 166,"$248,101.00","36,260 / 14",https://bwfbadminton.com/player/14587/tommy-sugiarto,14587
32,IND,Sameer VERMA,+1,140 - 54,"$62,188.50","35,619 / 10",https://bwfbadminton.com/player/77003/sameer-verma,77003
33,BRA,Ygor COELHO,+1,147 - 61,"$10,834.50","35,610 / 17",https://bwfbadminton.com/player/96429/ygor-coelho,96429
34,KOR,LEE Dong Keun,+1,154 - 112,"$59,440.00","35,509 / 11",https://bwfbadminton.com/player/64933/lee-dong-keun,64933
35,JPN,Kanta TSUNEYAMA,-3,90 - 42,"$18,300.75","35,487 / 12",https://bwfbadminton.com/player/57823/kanta-tsuneyama,57823
36,HKG,HU Yun,0,210 - 182,"$184,962.50","35,302 / 17",https://bwfbadminton.com/player/14869/hu-yun,14869
37,DEN,Rasmus GEMKE,0,78 - 30,"$15,384.00","35,014 / 13",https://bwfbadminton.com/player/62855/rasmus-gemke,62855
38,CHN,HUANG Yu Xiang,0,77 - 53,"$54,182.50","34,350 / 13",https://bwfbadminton.com/player/71261/huang-yu-xiang,71261
39,NED,Mark CALJOUW,0,140 - 79,"$8,676.50","33,340 / 14",https://bwfbadminton.com/player/76973/mark-caljouw,76973
40,HKG,LEE Cheuk Yiu,0,84 - 46,"$20,243.00","33,078 / 12",https://bwfbadminton.com/player/94780/lee-cheuk-yiu,94780
41,IND,PARUPALLI Kashyap,0,264 - 184,"$118,822.50","32,910 / 15",https://bwfbadminton.com/player/53944/parupalli-kashyap,53944
42,THA,Kantaphon WANGCHAROEN,0,102 - 59,"$13,311.25","32,281 / 17",https://bwfbadminton.com/player/92508/kantaphon-wangcharoen,92508
43,ESP,Pablo ABIAN,0,376 - 174,"$45,192.00","31,669 / 16",https://bwfbadminton.com/player/14251/pablo-abian,14251
44,MAS,LIEW Daren,0,187 - 139,"$61,705.25","31,400 / 12",https://bwfbadminton.com/player/52864/liew-daren,52864
45,INA,Ihsan Maulana MUSTOFA,0,119 - 72,"$38,016.00","31,065 / 11",https://bwfbadminton.com/player/74154/ihsan-maulana-mustofa,74154
46,MAS,LEE Zii Jia,+1,112 - 43,"$9,519.75","30,365 / 16",https://bwfbadminton.com/player/81561/lee-zii-jia,81561
47,DEN,Emil HOLST,-1,200 - 111,"$26,784.25","29,316 / 19",https://bwfbadminton.com/player/83122/emil-holst,83122
48,VIE,Tien Minh NGUYEN,0,400 - 161,"$188,884.00","29,243 / 13",https://bwfbadminton.com/player/14107/tien-minh-nguyen,14107
49,IND,Ajay JAYARAM,0,229 - 163,"$92,916.00","29,215 / 9",https://bwfbadminton.com/player/55351/ajay-jayaram,55351
50,MAS,CHONG Wei Feng,0,238 - 156,"$70,791.00","29,030 / 13",https://bwfbadminton.com/player/52030/chong-wei-feng,52030
51,FRA,Lucas CORVEE,0,174 - 114,"$13,606.50","28,569 / 18",https://bwfbadminton.com/player/89416/lucas-corvee,89416
52,MAS,Iskandar ZULKARNAIN,0,169 - 93,"$45,081.50","28,514 / 12",https://bwfbadminton.com/player/31871/iskandar-zulkarnain,31871
53,HKG,WEI Nan,0,150 - 116,"$58,635.00","27,590 / 15",https://bwfbadminton.com/player/53054/wei-nan,53054
54,JPN,Yu IGARASHI,0,47 - 25,"$7,790.50","27,376 / 11",https://bwfbadminton.com/player/64179/yu-igarashi,64179
55,RUS,Vladimir MALKOV,0,260 - 184,"$27,231.50","27,322 / 16",https://bwfbadminton.com/player/51682/vladimir-malkov,51682
56,THA,Pannawit THONGNUAM,0,118 - 67,"$12,628.75","26,913 / 15",https://bwfbadminton.com/player/80800/pannawit-thongnuam,80800
57,ISR,Misha ZILBERMAN,+2,232 - 190,"$15,209.75","26,194 / 18",https://bwfbadminton.com/player/52953/misha-zilberman,52953
58,TPE,LIN Yu Hsien,-1,119 - 88,"$18,241.25","25,888 / 16",https://bwfbadminton.com/player/91665/lin-yu-hsien,91665
59,MAS,Zulfadli ZULKIFFLI,+1,184 - 122,"$30,022.50","25,500 / 10",https://bwfbadminton.com/player/89511/zulfadli-zulkiffli,89511
60,IND,Sourabh VERMA,+1,154 - 91,"$38,446.00","24,600 / 12",https://bwfbadminton.com/player/25925/sourabh-verma,25925
61,GER,Marc ZWIEBLER,-3,377 - 204,"$169,872.00","24,572 / 9",https://bwfbadminton.com/player/50858/marc-zwiebler,50858
62,MAS,SOONG Joo Ven,0,147 - 82,"$7,765.00","24,455 / 14",https://bwfbadminton.com/player/87117/soong-joo-ven,87117
63,ENG,Toby PENTY,0,151 - 100,"$12,340.60","23,220 / 11",https://bwfbadminton.com/player/88523/toby-penty,88523
64,ITA,Rosario MADDALONI,+2,180 - 160,"$3,480.50","22,033 / 20",https://bwfbadminton.com/player/15286/rosario-maddaloni,15286
65,IND,Subhankar DEY,+2,105 - 64,"$6,467.50","21,980 / 15",https://bwfbadminton.com/player/60967/subhankar-dey,60967
66,FRA,Thomas ROUXEL,+2,166 - 140,"$7,295.50","21,744 / 16",https://bwfbadminton.com/player/38500/thomas-rouxel,38500
67,FRA,Lucas CLAERBOUT,+4,149 - 113,"$6,750.25","21,294 / 19",https://bwfbadminton.com/player/89506/lucas-claerbout,89506
68,INA,Sony Dwi KUNCORO,+4,321 - 160,"$267,847.50","21,240 / 11",https://bwfbadminton.com/player/50427/sony-dwi-kuncoro,50427
69,FIN,Kalle KOLJONEN,+4,185 - 105,"$4,335.50","21,070 / 16",https://bwfbadminton.com/player/92655/kalle-koljonen,92655
70,CHN,ZHAO Jun Peng,0,68 - 29,"$22,780.00","20,800 / 9",https://bwfbadminton.com/player/95930/zhao-jun-peng,95930
71,EST,Raul MUST,-7,317 - 192,"$20,082.15","20,693 / 11",https://bwfbadminton.com/player/51531/raul-must,51531
72,CAN,Jason Anthony HO-SHUE,+14,59 - 25,$931.25,"20,580 / 13",https://bwfbadminton.com/player/93791/jason-anthony-ho-shue,93791
73,DEN,Jan O JORGENSEN,+1,389 - 193,"$473,384.50","20,567 / 5",https://bwfbadminton.com/player/54431/jan-o-jorgensen,54431
74,DEN,Kim BRUUN,-5,165 - 91,"$8,682.75","19,860 / 14",https://bwfbadminton.com/player/96545/kim-bruun,96545
75,ENG,Sam PARSONS,+1,132 - 98,"$2,189.70","19,603 / 20",https://bwfbadminton.com/player/90842/sam-parsons,90842
76,DEN,Victor SVENDSEN,+1,108 - 41,"$5,458.75","19,500 / 12",https://bwfbadminton.com/player/59420/victor-svendsen,59420
77,GUA,Kevin CORDON,+2,316 - 97,"$21,319.25","19,350 / 11",https://bwfbadminton.com/player/54897/kevin-cordon,54897
78,THA,Sitthikom THAMMASIN,+2,126 - 50,"$8,415.00","19,190 / 8",https://bwfbadminton.com/player/58963/sitthikom-thammasin,58963
79,INA,Firman Abdul KHOLIK,+2,81 - 44,"$12,252.50","19,116 / 12",https://bwfbadminton.com/player/61797/firman-abdul-kholik,61797
80,UKR,Artem POCHTAROV,+2,131 - 102,"$5,045.70","19,013 / 14",https://bwfbadminton.com/player/20301/artem-pochtarov,20301
81,JPN,Koki WATANABE,+2,63 - 34,"$3,462.50","18,940 / 10",https://bwfbadminton.com/player/97174/koki-watanabe,97174
82,FIN,Eetu HEINO,+2,168 - 166,"$5,834.40","18,930 / 14",https://bwfbadminton.com/player/54484/eetu-heino,54484
83,INA,Panji Ahmad MAULANA,+2,68 - 28,"$5,517.50","18,630 / 12",https://bwfbadminton.com/player/85956/panji-ahmad-maulana,85956
84,VIE,Cao Cuong PHAM,+3,88 - 57,"$3,218.75","18,200 / 10",https://bwfbadminton.com/player/87628/cao-cuong-pham,87628
85,SRI,Niluka KARUNARATNE,+3,245 - 125,"$14,035.75","18,161 / 9",https://bwfbadminton.com/player/14004/niluka-karunaratne,14004
86,JPN,Takuma UEDA,-21,161 - 131,"$59,872.50","18,070 / 14",https://bwfbadminton.com/player/47181/takuma-ueda,47181
87,INA,Shesar Hiren RHUSTAVITO,+2,84 - 48,"$7,280.00","18,060 / 11",https://bwfbadminton.com/player/81887/shesar-hiren-rhustavito,81887
88,CUB,Osleni GUERRERO,+15,213 - 56,"$15,031.25","18,060 / 8",https://bwfbadminton.com/player/52364/osleni-guerrero,52364
89,MRI,Georges Julien PAUL,+1,77 - 38,"$1,940.00","17,390 / 12",https://bwfbadminton.com/player/64839/georges-julien-paul,64839
90,GER,Fabian ROTH,-15,145 - 57,"$7,024.50","17,221 / 8",https://bwfbadminton.com/player/57297/fabian-roth,57297
91,MAS,LIM Chi Wing,0,87 - 59,"$2,658.00","17,190 / 15",https://bwfbadminton.com/player/93857/lim-chi-wing,93857
92,GER,Kai SCHAEFER,0,112 - 79,"$1,707.00","17,095 / 15",https://bwfbadminton.com/player/20808/kai-schaefer,20808
93,MEX,Luis Ramon GARRIDO,0,114 - 54,"$2,266.25","16,990 / 9",https://bwfbadminton.com/player/97943/luis-ramon-garrido,97943
