rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,MAS,LEE Chong Wei,0,655 - 119,"$1,603,207.50","96,653 / 13",https://bwfbadminton.com/player/50152/lee-chong-wei,50152
2,CHN,CHEN Long,0,324 - 72,"$935,350.00","76,864 / 11",https://bwfbadminton.com/player/75787/chen-long,75787
3,CHN,LIN Dan,0,581 - 81,"$831,260.00","72,308 / 13",https://bwfbadminton.com/player/50906/lin-dan,50906
4,DEN,Jan O JORGENSEN,+1,367 - 185,"$379,884.50","69,952 / 17",https://bwfbadminton.com/player/54431/jan-o-jorgensen,54431
5,DEN,Viktor AXELSEN,-1,224 - 93,"$187,877.00","68,844 / 16",https://bwfbadminton.com/player/25831/viktor-axelsen,25831
6,KOR,SON Wanho,+1,245 - 134,"$216,467.50","68,544 / 23",https://bwfbadminton.com/player/54346/son-wanho,54346
7,CHN,TIAN Houwei,-1,119 - 64,"$152,087.50","66,060 / 19",https://bwfbadminton.com/player/12903/tian-houwei,12903
8,TPE,CHOU Tien Chen,0,218 - 133,"$158,708.50","58,935 / 21",https://bwfbadminton.com/player/34810/chou-tien-chen,34810
9,THA,Tanongsak SAENSOMBOONSUK,+9,210 - 165,"$67,995.00","52,606 / 23",https://bwfbadminton.com/player/54513/tanongsak-saensomboonsuk,54513
10,ENG,Rajiv OUSEPH,+2,323 - 186,"$81,987.80","52,178 / 15",https://bwfbadminton.com/player/51613/rajiv-ouseph,51613
11,HKG,NG Ka Long Angus,0,163 - 85,"$44,746.00","51,943 / 22",https://bwfbadminton.com/player/45171/ng-ka-long-angus,45171
12,DEN,Hans-Kristian Solberg VITTINGHUS,-3,277 - 151,"$170,219.10","51,699 / 15",https://bwfbadminton.com/player/53753/hans-kristian-solberg-vittinghus,53753
13,GER,Marc ZWIEBLER,+1,359 - 189,"$149,594.50","51,014 / 19",https://bwfbadminton.com/player/50858/marc-zwiebler,50858
14,IND,KIDAMBI Srikanth,-4,137 - 75,"$163,630.00","50,436 / 19",https://bwfbadminton.com/player/93627/kidambi-srikanth,93627
15,HKG,HU Yun,0,195 - 155,"$156,655.00","48,389 / 22",https://bwfbadminton.com/player/14869/hu-yun,14869
