rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,1,2,MAS,LEE Chong Wei,50152,93299,15,https://bwf.tournamentsoftware.com/player-profile/2E62073C-AD95-40BE-8364-0A2EC054A4AC
2,-1,1,CHN,LIN Dan,50906,91793,13,https://bwf.tournamentsoftware.com/player-profile/296B69A5-3C25-4E3D-964E-DDFA46A1333A
3,0,3,CHN,CHEN Long,75787,82460,16,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
4,0,4,CHN,CHEN Jin,51592,66733,19,https://bwf.tournamentsoftware.com/player-profile/36060B60-5413-4DE7-A2D5-FDBAE446908E
5,0,5,INA,Simon SANTOSO,51599,62923,18,https://bwf.tournamentsoftware.com/player-profile/9C5D7BA0-3A42-4DCC-A7F6-1154489631B7
6,2,8,JPN,Sho SASAKI,50905,58960,17,https://bwf.tournamentsoftware.com/player-profile/21E15CFC-B686-44B7-BD61-324605C679AA
7,2,9,KOR,LEE Hyun Il,11704,57593,15,https://bwf.tournamentsoftware.com/player-profile/0800FC8B-CBAB-4AC1-B6C7-F3D419906440
8,-2,6,DEN,Peter Hoeg GADE,6926,57242,15,https://bwf.tournamentsoftware.com/player-profile/D5745F12-D4EC-4638-B380-0E7EB18419F8
9,1,10,CHN,DU Pengyu,55380,56816,15,https://bwf.tournamentsoftware.com/player-profile/C07A72AE-0687-40A1-86D2-5613BBB1462F
10,-3,7,JPN,Kenichi TAGO,63707,56570,16,https://bwf.tournamentsoftware.com/player-profile/A351C07C-62BC-4300-875D-7DE62E771AAD
11,1,12,INA,Taufik HIDAYAT,10337,52600,20,https://bwf.tournamentsoftware.com/player-profile/08A4099B-DF05-4295-A672-0711C6B69C34
12,1,13,KOR,SON Wanho,54346,51406,19,https://bwf.tournamentsoftware.com/player-profile/CB6FBD50-283A-4AA2-A5CE-5FE0778BC1E3
13,1,14,VIE,Tien Minh NGUYEN,14107,51234,16,https://bwf.tournamentsoftware.com/player-profile/26791000-C115-4F98-A3F7-EC3A12D28386
14,-3,11,DEN,Jan O JORGENSEN,54431,51042,16,https://bwf.tournamentsoftware.com/player-profile/7D1E14D8-1B2E-48E1-B6A4-3973D713C3EF
15,1,16,HKG,HU Yun,14869,49436,17,https://bwf.tournamentsoftware.com/player-profile/37B8D414-634F-4C3F-93AC-91C7399EF113
16,-1,15,CHN,WANG Zhengming,23736,48892,16,https://bwf.tournamentsoftware.com/player-profile/5347291B-7325-4866-AC14-CEE94178DE93
17,0,17,DEN,Hans-Kristian Solberg VITTINGHUS,53753,46443,18,https://bwf.tournamentsoftware.com/player-profile/4C55FDF0-BC29-4F2E-BD6D-36D7BE4BA4E2
18,0,18,GER,Marc ZWIEBLER,50858,45418,13,https://bwf.tournamentsoftware.com/player-profile/39E76D72-B750-49D1-864B-18FE1B2B3367
19,0,19,INA,Dionysius Hayom RUMBAKA,66990,43292,17,https://bwf.tournamentsoftware.com/player-profile/A231A11E-1ED5-46F2-AA97-7AD6E5E0C347
20,0,20,IND,PARUPALLI Kashyap,53944,42847,20,https://bwf.tournamentsoftware.com/player-profile/0DE63AAB-7715-46DC-8F3A-845734C2FA54
21,5,26,THA,Boonsak PONSANA,11959,42667,16,https://bwf.tournamentsoftware.com/player-profile/0CA686F7-D694-4C53-A2E1-08950598A827
22,-1,21,INA,Tommy SUGIARTO,14587,42190,21,https://bwf.tournamentsoftware.com/player-profile/755488DF-BE39-49C8-ABA0-38BF8ADDA058
23,-1,22,HKG,WONG Wing Ki Vincent,55280,42157,20,https://bwf.tournamentsoftware.com/player-profile/D27868EC-90CD-4D18-81E0-7C80BAD3CFAF
24,1,25,DEN,Viktor AXELSEN,25831,39812,15,https://bwf.tournamentsoftware.com/player-profile/3BF0C3EA-7BFB-4CC9-A955-3712D850CFA4
