rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,DEN,Viktor AXELSEN,0,274 - 107,"$474,552.00","77,130 / 12",https://bwfbadminton.com/player/25831/viktor-axelsen,25831
2,IND,KIDAMBI Srikanth,0,179 - 89,"$396,977.50","76,895 / 12",https://bwfbadminton.com/player/93627/kidambi-srikanth,93627
3,KOR,SON Wanho,0,300 - 162,"$400,945.00","75,950 / 20",https://bwfbadminton.com/player/54346/son-wanho,54346
4,CHN,CHEN Long,0,367 - 84,"$1,080,327.50","75,916 / 13",https://bwfbadminton.com/player/75787/chen-long,75787
5,CHN,SHI Yu Qi,0,138 - 48,"$234,917.50","72,743 / 16",https://bwfbadminton.com/player/57945/shi-yu-qi,57945
6,MAS,LEE Chong Wei,0,691 - 133,"$1,784,382.50","72,524 / 14",https://bwfbadminton.com/player/50152/lee-chong-wei,50152
7,CHN,LIN Dan,0,623 - 95,"$940,655.00","70,416 / 14",https://bwfbadminton.com/player/50906/lin-dan,50906
8,TPE,CHOU Tien Chen,0,272 - 160,"$283,943.50","65,521 / 20",https://bwfbadminton.com/player/34810/chou-tien-chen,34810
9,HKG,NG Ka Long Angus,0,204 - 111,"$150,053.50","55,029 / 19",https://bwfbadminton.com/player/45171/ng-ka-long-angus,45171
10,INA,Anthony Sinisuka GINTING,0,121 - 64,"$112,230.00","54,235 / 18",https://bwfbadminton.com/player/95661/anthony-sinisuka-ginting,95661
11,INA,Jonatan CHRISTIE,0,143 - 66,"$82,305.50","53,423 / 18",https://bwfbadminton.com/player/73442/jonatan-christie,73442
12,IND,PRANNOY H. S.,0,167 - 97,"$102,106.00","52,800 / 14",https://bwfbadminton.com/player/83950/prannoy-h-s,83950
13,TPE,WANG Tzu Wei,0,187 - 105,"$74,666.00","50,482 / 18",https://bwfbadminton.com/player/87375/wang-tzu-wei,87375
14,JPN,Kenta NISHIMOTO,0,114 - 61,"$48,733.75","50,193 / 18",https://bwfbadminton.com/player/85394/kenta-nishimoto,85394
15,IND,SAI PRANEETH B.,0,182 - 94,"$58,237.50","49,997 / 15",https://bwfbadminton.com/player/42776/sai-praneeth-b,42776
16,HKG,WONG Wing Ki Vincent,0,204 - 177,"$137,777.50","49,638 / 18",https://bwfbadminton.com/player/55280/wong-wing-ki-vincent,55280
17,DEN,Anders ANTONSEN,0,139 - 36,"$51,420.25","48,937 / 16",https://bwfbadminton.com/player/91554/anders-antonsen,91554
18,KOR,JEON Hyeok Jin,0,156 - 56,"$75,210.00","46,360 / 16",https://bwfbadminton.com/player/65580/jeon-hyeok-jin,65580
19,JPN,Kazumasa SAKAI,0,147 - 79,"$89,206.50","45,646 / 16",https://bwfbadminton.com/player/91280/kazumasa-sakai,91280
20,JPN,Kento MOMOTA,0,202 - 66,"$279,739.00","44,114 / 10",https://bwfbadminton.com/player/89785/kento-momota,89785
21,DEN,Hans-Kristian Solberg VITTINGHUS,0,304 - 173,"$199,824.10","43,990 / 17",https://bwfbadminton.com/player/53753/hans-kristian-solberg-vittinghus,53753
22,ENG,Rajiv OUSEPH,0,347 - 202,"$104,757.80","43,069 / 13",https://bwfbadminton.com/player/51613/rajiv-ouseph,51613
23,KOR,LEE Hyun Il,0,469 - 158,"$318,087.50","42,770 / 13",https://bwfbadminton.com/player/11704/lee-hyun-il,11704
24,THA,Tanongsak SAENSOMBOONSUK,0,228 - 189,"$143,235.00","41,390 / 18",https://bwfbadminton.com/player/54513/tanongsak-saensomboonsuk,54513
25,FRA,Brice LEVERDEZ,0,311 - 216,"$80,009.00","40,274 / 20",https://bwfbadminton.com/player/52968/brice-leverdez,52968
26,TPE,HSU Jen Hao,+1,234 - 184,"$82,808.50","39,390 / 21",https://bwfbadminton.com/player/67100/hsu-jen-hao,67100
27,THA,Khosit PHETPRADAB,-1,145 - 88,"$25,560.00","39,292 / 15",https://bwfbadminton.com/player/29449/khosit-phetpradab,29449
28,CHN,HUANG Yu Xiang,0,80 - 54,"$68,707.50","38,960 / 14",https://bwfbadminton.com/player/71261/huang-yu-xiang,71261
29,IND,Sameer VERMA,+8,143 - 55,"$63,276.00","38,949 / 10",https://bwfbadminton.com/player/77003/sameer-verma,77003
30,CHN,QIAO Bin,-1,89 - 45,"$88,007.50","38,514 / 12",https://bwfbadminton.com/player/78828/qiao-bin,78828
31,INA,Tommy SUGIARTO,-1,310 - 167,"$251,101.00","38,400 / 14",https://bwfbadminton.com/player/14587/tommy-sugiarto,14587
