rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,1,2,CHN,CHEN Long,75787,90001,12,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
2,-1,1,MAS,LEE Chong Wei,50152,84631,9,https://bwf.tournamentsoftware.com/player-profile/2E62073C-AD95-40BE-8364-0A2EC054A4AC
3,0,3,DEN,Jan O JORGENSEN,54431,71003,15,https://bwf.tournamentsoftware.com/player-profile/7D1E14D8-1B2E-48E1-B6A4-3973D713C3EF
4,2,6,IND,KIDAMBI Srikanth,93627,62787,17,https://bwf.tournamentsoftware.com/player-profile/A9509AF9-8009-48A4-A4E2-486F125004C5
5,-1,4,KOR,SON Wanho,54346,62522,18,https://bwf.tournamentsoftware.com/player-profile/CB6FBD50-283A-4AA2-A5CE-5FE0778BC1E3
6,-1,5,CHN,LIN Dan,50906,57760,8,https://bwf.tournamentsoftware.com/player-profile/296B69A5-3C25-4E3D-964E-DDFA46A1333A
7,0,7,TPE,CHOU Tien Chen,34810,57433,20,https://bwf.tournamentsoftware.com/player-profile/41A01287-FA86-45C1-B980-860FC1C2DEB4
8,4,12,JPN,Kenichi TAGO,63707,56264,10,https://bwf.tournamentsoftware.com/player-profile/A351C07C-62BC-4300-875D-7DE62E771AAD
9,-1,8,INA,Tommy SUGIARTO,14587,56143,13,https://bwf.tournamentsoftware.com/player-profile/755488DF-BE39-49C8-ABA0-38BF8ADDA058
10,1,11,DEN,Hans-Kristian Solberg VITTINGHUS,53753,56066,19,https://bwf.tournamentsoftware.com/player-profile/4C55FDF0-BC29-4F2E-BD6D-36D7BE4BA4E2
11,-2,9,CHN,WANG Zhengming,23736,54330,12,https://bwf.tournamentsoftware.com/player-profile/5347291B-7325-4866-AC14-CEE94178DE93
12,-2,10,DEN,Viktor AXELSEN,25831,52446,18,https://bwf.tournamentsoftware.com/player-profile/3BF0C3EA-7BFB-4CC9-A955-3712D850CFA4
13,1,14,JPN,Kento MOMOTA,89785,51324,17,https://bwf.tournamentsoftware.com/player-profile/39EC811A-3BDF-4E29-93E9-CD1F0BD65990
14,-1,13,CHN,TIAN Houwei,12903,48237,14,https://bwf.tournamentsoftware.com/player-profile/E54FDF41-B758-4F2E-BF62-1A287B1093F6
15,0,15,HKG,HU Yun,14869,46077,15,https://bwf.tournamentsoftware.com/player-profile/37B8D414-634F-4C3F-93AC-91C7399EF113
16,0,16,IND,PARUPALLI Kashyap,53944,45813,16,https://bwf.tournamentsoftware.com/player-profile/0DE63AAB-7715-46DC-8F3A-845734C2FA54
17,0,17,JPN,Sho SASAKI,50905,44221,15,https://bwf.tournamentsoftware.com/player-profile/21E15CFC-B686-44B7-BD61-324605C679AA
