rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,MAS,LEE Chong Wei,50152,97291,12,https://bwf.tournamentsoftware.com/player-profile/2E62073C-AD95-40BE-8364-0A2EC054A4AC
2,0,2,CHN,CHEN Long,75787,90882,12,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
3,0,3,CHN,DU Pengyu,55380,61010,12,https://bwf.tournamentsoftware.com/player-profile/C07A72AE-0687-40A1-86D2-5613BBB1462F
4,1,5,THA,Boonsak PONSANA,11959,60874,19,https://bwf.tournamentsoftware.com/player-profile/0CA686F7-D694-4C53-A2E1-08950598A827
5,1,6,JPN,Kenichi TAGO,63707,57722,16,https://bwf.tournamentsoftware.com/player-profile/A351C07C-62BC-4300-875D-7DE62E771AAD
6,-2,4,HKG,HU Yun,14869,56247,18,https://bwf.tournamentsoftware.com/player-profile/37B8D414-634F-4C3F-93AC-91C7399EF113
7,0,7,INA,Sony Dwi KUNCORO,50427,53650,12,https://bwf.tournamentsoftware.com/player-profile/5D5CBB33-58AF-4572-90B0-A081781698D4
8,0,8,DEN,Jan O JORGENSEN,54431,53341,14,https://bwf.tournamentsoftware.com/player-profile/7D1E14D8-1B2E-48E1-B6A4-3973D713C3EF
9,2,11,CHN,WANG Zhengming,23736,53090,12,https://bwf.tournamentsoftware.com/player-profile/5347291B-7325-4866-AC14-CEE94178DE93
10,-1,9,VIE,Tien Minh NGUYEN,14107,51411,14,https://bwf.tournamentsoftware.com/player-profile/26791000-C115-4F98-A3F7-EC3A12D28386
11,-1,10,IND,PARUPALLI Kashyap,53944,49331,16,https://bwf.tournamentsoftware.com/player-profile/0DE63AAB-7715-46DC-8F3A-845734C2FA54
12,0,12,MAS,CHONG Wei Feng,52030,48530,15,https://bwf.tournamentsoftware.com/player-profile/B4C578E6-C57D-4414-B7E5-F5C25E21D9E5
13,7,20,INA,Tommy SUGIARTO,14587,48166,15,https://bwf.tournamentsoftware.com/player-profile/755488DF-BE39-49C8-ABA0-38BF8ADDA058
14,8,22,GER,Marc ZWIEBLER,50858,48054,12,https://bwf.tournamentsoftware.com/player-profile/39E76D72-B750-49D1-864B-18FE1B2B3367
15,-1,14,HKG,WONG Wing Ki Vincent,55280,47833,19,https://bwf.tournamentsoftware.com/player-profile/D27868EC-90CD-4D18-81E0-7C80BAD3CFAF
16,-3,13,MAS,LIEW Daren,52864,47740,15,https://bwf.tournamentsoftware.com/player-profile/76C0DB76-3230-4FA0-9036-99E71183E73C
17,-1,16,JPN,Takuma UEDA,47181,46759,17,https://bwf.tournamentsoftware.com/player-profile/0944FFB3-2A06-4E10-8F37-6208BD397A58
18,1,19,JPN,Sho SASAKI,50905,44850,12,https://bwf.tournamentsoftware.com/player-profile/21E15CFC-B686-44B7-BD61-324605C679AA
19,-2,17,DEN,Viktor AXELSEN,25831,43543,15,https://bwf.tournamentsoftware.com/player-profile/3BF0C3EA-7BFB-4CC9-A955-3712D850CFA4
20,-2,18,TPE,CHOU Tien Chen,34810,43440,20,https://bwf.tournamentsoftware.com/player-profile/41A01287-FA86-45C1-B980-860FC1C2DEB4
21,-6,15,DEN,Hans-Kristian Solberg VITTINGHUS,53753,43292,15,https://bwf.tournamentsoftware.com/player-profile/4C55FDF0-BC29-4F2E-BD6D-36D7BE4BA4E2
22,-1,21,THA,Tanongsak SAENSOMBOONSUK,54513,42824,18,https://bwf.tournamentsoftware.com/player-profile/07BB032D-0C06-461D-844B-F7018DCCF14F
23,0,23,IND,GURUSAIDUTT R. M. V.,32722,42650,17,https://bwf.tournamentsoftware.com/player-profile/B0190B7C-900C-45E4-AEFA-632EA75910EF
24,0,24,INA,Dionysius Hayom RUMBAKA,66990,40428,13,https://bwf.tournamentsoftware.com/player-profile/A231A11E-1ED5-46F2-AA97-7AD6E5E0C347
25,0,25,IND,Ajay JAYARAM,55351,40100,17,https://bwf.tournamentsoftware.com/player-profile/C4E68A77-F815-443A-B109-F19A91BA687A
26,1,27,INA,Alamsyah YUNUS,14553,37870,11,https://bwf.tournamentsoftware.com/player-profile/21216C98-356B-4D7A-9C04-9CC3D970844B
27,1,28,ENG,Rajiv OUSEPH,51613,36523,18,https://bwf.tournamentsoftware.com/player-profile/331723FE-F589-433C-86C8-687467F176B0
28,1,29,CHN,GAO Huan,93496,36270,9,https://bwf.tournamentsoftware.com/player-profile/00D2D216-A789-4AF5-B24B-E4FE814BA772
29,1,30,RUS,Vladimir IVANOV,53924,36106,13,https://bwf.tournamentsoftware.com/player-profile/01F92222-86C1-4C20-AA4F-BEF46B1B5E37
30,3,33,CHN,Yuekun CHEN,42369,35240,13,https://bwf.tournamentsoftware.com/player-profile/320D2A63-92EE-4923-B7AC-06871618D196
31,1,32,MAS,Mohamad Arif Ab Latif ARIF,53131,34920,16,https://bwf.tournamentsoftware.com/player-profile/8FF01D45-3FFA-46D9-B66C-EBDD1386625F
