rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,MAS,LEE Chong Wei,50152,92200,12,https://bwf.tournamentsoftware.com/player-profile/2E62073C-AD95-40BE-8364-0A2EC054A4AC
2,0,2,CHN,CHEN Long,75787,89250,12,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
3,0,3,CHN,DU Pengyu,55380,66646,13,https://bwf.tournamentsoftware.com/player-profile/C07A72AE-0687-40A1-86D2-5613BBB1462F
4,0,4,INA,Sony Dwi KUNCORO,50427,61230,14,https://bwf.tournamentsoftware.com/player-profile/5D5CBB33-58AF-4572-90B0-A081781698D4
5,0,5,HKG,HU Yun,14869,57630,17,https://bwf.tournamentsoftware.com/player-profile/37B8D414-634F-4C3F-93AC-91C7399EF113
6,0,6,DEN,Jan O JORGENSEN,54431,56737,14,https://bwf.tournamentsoftware.com/player-profile/7D1E14D8-1B2E-48E1-B6A4-3973D713C3EF
7,0,7,IND,PARUPALLI Kashyap,53944,54940,15,https://bwf.tournamentsoftware.com/player-profile/0DE63AAB-7715-46DC-8F3A-845734C2FA54
8,0,8,JPN,Kenichi TAGO,63707,53000,15,https://bwf.tournamentsoftware.com/player-profile/A351C07C-62BC-4300-875D-7DE62E771AAD
9,0,9,CHN,WANG Zhengming,23736,52980,12,https://bwf.tournamentsoftware.com/player-profile/5347291B-7325-4866-AC14-CEE94178DE93
10,0,10,VIE,Tien Minh NGUYEN,14107,51770,14,https://bwf.tournamentsoftware.com/player-profile/26791000-C115-4F98-A3F7-EC3A12D28386
11,0,11,CHN,CHEN Jin,51592,51743,11,https://bwf.tournamentsoftware.com/player-profile/36060B60-5413-4DE7-A2D5-FDBAE446908E
12,0,12,THA,Boonsak PONSANA,11959,51240,18,https://bwf.tournamentsoftware.com/player-profile/0CA686F7-D694-4C53-A2E1-08950598A827
13,0,13,MAS,LIEW Daren,52864,47767,17,https://bwf.tournamentsoftware.com/player-profile/76C0DB76-3230-4FA0-9036-99E71183E73C
14,0,14,DEN,Hans-Kristian Solberg VITTINGHUS,53753,47662,17,https://bwf.tournamentsoftware.com/player-profile/4C55FDF0-BC29-4F2E-BD6D-36D7BE4BA4E2
15,0,15,MAS,CHONG Wei Feng,52030,47480,17,https://bwf.tournamentsoftware.com/player-profile/B4C578E6-C57D-4414-B7E5-F5C25E21D9E5
16,0,16,JPN,Sho SASAKI,50905,47403,14,https://bwf.tournamentsoftware.com/player-profile/21E15CFC-B686-44B7-BD61-324605C679AA
17,0,17,HKG,WONG Wing Ki Vincent,55280,46660,18,https://bwf.tournamentsoftware.com/player-profile/D27868EC-90CD-4D18-81E0-7C80BAD3CFAF
18,0,18,INA,Tommy SUGIARTO,14587,46660,15,https://bwf.tournamentsoftware.com/player-profile/755488DF-BE39-49C8-ABA0-38BF8ADDA058
19,3,22,INA,Simon SANTOSO,51599,45913,10,https://bwf.tournamentsoftware.com/player-profile/9C5D7BA0-3A42-4DCC-A7F6-1154489631B7
20,-1,19,GER,Marc ZWIEBLER,50858,45704,13,https://bwf.tournamentsoftware.com/player-profile/39E76D72-B750-49D1-864B-18FE1B2B3367
21,-1,20,JPN,Takuma UEDA,47181,44994,17,https://bwf.tournamentsoftware.com/player-profile/0944FFB3-2A06-4E10-8F37-6208BD397A58
22,-1,21,TPE,CHOU Tien Chen,34810,43440,19,https://bwf.tournamentsoftware.com/player-profile/41A01287-FA86-45C1-B980-860FC1C2DEB4
23,0,23,DEN,Viktor AXELSEN,25831,43103,15,https://bwf.tournamentsoftware.com/player-profile/3BF0C3EA-7BFB-4CC9-A955-3712D850CFA4
24,0,24,CHN,GAO Huan,93496,41170,10,https://bwf.tournamentsoftware.com/player-profile/00D2D216-A789-4AF5-B24B-E4FE814BA772
25,0,25,THA,Tanongsak SAENSOMBOONSUK,54513,40780,16,https://bwf.tournamentsoftware.com/player-profile/07BB032D-0C06-461D-844B-F7018DCCF14F
26,0,26,INA,Taufik HIDAYAT,10337,38630,12,https://bwf.tournamentsoftware.com/player-profile/08A4099B-DF05-4295-A672-0711C6B69C34
27,2,29,TPE,HSU Jen Hao,67100,38140,18,https://bwf.tournamentsoftware.com/player-profile/73739E0E-20CC-47AA-A835-3687D4BB6E98
28,-1,27,INA,Dionysius Hayom RUMBAKA,66990,37912,13,https://bwf.tournamentsoftware.com/player-profile/A231A11E-1ED5-46F2-AA97-7AD6E5E0C347
29,-1,28,RUS,Vladimir IVANOV,53924,37546,15,https://bwf.tournamentsoftware.com/player-profile/01F92222-86C1-4C20-AA4F-BEF46B1B5E37
30,0,30,IND,Ajay JAYARAM,55351,36930,17,https://bwf.tournamentsoftware.com/player-profile/C4E68A77-F815-443A-B109-F19A91BA687A
31,0,31,ENG,Rajiv OUSEPH,51613,36530,18,https://bwf.tournamentsoftware.com/player-profile/331723FE-F589-433C-86C8-687467F176B0
32,0,32,DEN,Peter Hoeg GADE,6926,36132,8,https://bwf.tournamentsoftware.com/player-profile/D5745F12-D4EC-4638-B380-0E7EB18419F8
33,0,33,CHN,Yuekun CHEN,42369,35800,12,https://bwf.tournamentsoftware.com/player-profile/320D2A63-92EE-4923-B7AC-06871618D196
34,0,34,MAS,Mohamad Arif Ab Latif ARIF,53131,35720,17,https://bwf.tournamentsoftware.com/player-profile/8FF01D45-3FFA-46D9-B66C-EBDD1386625F
35,1,36,IND,GURUSAIDUTT R. M. V.,32722,35250,17,https://bwf.tournamentsoftware.com/player-profile/B0190B7C-900C-45E4-AEFA-632EA75910EF
36,-1,35,MAS,Chun Seang TAN,52867,33730,15,https://bwf.tournamentsoftware.com/player-profile/F31FE74C-C00C-4A50-84DE-A9A621B94DF2
37,0,37,INA,Alamsyah YUNUS,14553,33590,11,https://bwf.tournamentsoftware.com/player-profile/21216C98-356B-4D7A-9C04-9CC3D970844B
38,0,38,IND,Sourabh VERMA,25925,32920,14,https://bwf.tournamentsoftware.com/player-profile/E5384E08-D2A5-4913-A8C8-A04DE72085AB
39,1,40,CHN,LIN Dan,50906,31723,4,https://bwf.tournamentsoftware.com/player-profile/296B69A5-3C25-4E3D-964E-DDFA46A1333A
40,1,41,SWE,Henri HURSKAINEN,52325,31411,15,https://bwf.tournamentsoftware.com/player-profile/4936E803-3FC7-4B24-9CD8-54BE4B6C2B9E
41,-2,39,SRI,Niluka KARUNARATNE,14004,30910,11,https://bwf.tournamentsoftware.com/player-profile/FA13F491-EAC9-4457-BC26-B09E97E073A5
42,1,43,GUA,Kevin CORDON,54897,30157,13,https://bwf.tournamentsoftware.com/player-profile/B8ECFF4D-C7A9-4778-AE13-900E7F626638
43,-1,42,NED,Eric PANG,10319,29922,14,https://bwf.tournamentsoftware.com/player-profile/806F7F5F-AC8E-4FFE-BBB0-18F351B9075D
44,0,44,FRA,Brice LEVERDEZ,52968,28216,22,https://bwf.tournamentsoftware.com/player-profile/00BA89AE-88B8-4575-98CA-815506AC4E8E
45,0,45,UKR,Dmytro ZAVADSKY,54439,27582,14,https://bwf.tournamentsoftware.com/player-profile/3106A0A1-9AE6-45B7-A806-F93F8B218455
46,2,48,JPN,Kento MOMOTA,89785,26610,14,https://bwf.tournamentsoftware.com/player-profile/39EC811A-3BDF-4E29-93E9-CD1F0BD65990
47,2,49,FIN,Ville LANG,15453,26610,14,https://bwf.tournamentsoftware.com/player-profile/DF71F833-E503-4FE9-A991-D2128441CDB0
48,2,50,IRL,Scott EVANS,15241,26311,17,https://bwf.tournamentsoftware.com/player-profile/6C98077F-F080-4544-9E86-ECD83960A6AA
49,2,51,KOR,SON Wanho,54346,26056,6,https://bwf.tournamentsoftware.com/player-profile/CB6FBD50-283A-4AA2-A5CE-5FE0778BC1E3
50,2,52,GER,Dieter DOMKE,51886,25800,12,https://bwf.tournamentsoftware.com/player-profile/C0191871-4A43-4B8D-BCA9-330300CDBC06
51,2,53,THA,Suppanyu AVIHINGSANON,46874,25500,15,https://bwf.tournamentsoftware.com/player-profile/7E30B761-859A-4C6A-BC30-651FFD4A7664
52,-6,46,INA,Andre Kurniawan TEDJONO,52738,25180,15,https://bwf.tournamentsoftware.com/player-profile/5DE786C5-A694-4C59-92D3-94CDCF444A4B
53,1,54,KOR,LEE Hyun Il,11704,25123,5,https://bwf.tournamentsoftware.com/player-profile/0800FC8B-CBAB-4AC1-B6C7-F3D419906440
