rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,MAS,LEE Chong Wei,0,545 - 112,"$1,359,295.00","100,523 / 13",https://bwfbadminton.com/player/50152/lee-chong-wei,50152
2,CHN,CHEN Long,0,223 - 55,"$756,812.50","79,185 / 11",https://bwfbadminton.com/player/75787/chen-long,75787
3,DEN,Jan O JORGENSEN,+1,262 - 155,"$287,922.00","65,868 / 16",https://bwfbadminton.com/player/54431/jan-o-jorgensen,54431
4,JPN,Kenichi TAGO,+1,177 - 100,"$186,225.50","64,195 / 13",https://bwfbadminton.com/player/63707/kenichi-tago,63707
5,INA,Tommy SUGIARTO,-2,222 - 111,"$165,551.00","62,348 / 15",https://bwfbadminton.com/player/14587/tommy-sugiarto,14587
6,CHN,DU Pengyu,+1,137 - 69,"$191,797.50","61,790 / 12",https://bwfbadminton.com/player/55380/du-pengyu,55380
7,CHN,WANG Zhengming,+1,113 - 58,"$172,797.50","55,890 / 13",https://bwfbadminton.com/player/23736/wang-zhengming,23736
8,THA,Boonsak PONSANA,-2,334 - 206,"$211,527.50","55,588 / 17",https://bwfbadminton.com/player/11959/boonsak-ponsana,11959
9,KOR,SON Wanho,0,154 - 83,"$167,007.50","54,690 / 16",https://bwfbadminton.com/player/54346/son-wanho,54346
10,VIE,Tien Minh NGUYEN,0,289 - 117,"$175,443.00","51,177 / 15",https://bwfbadminton.com/player/14107/tien-minh-nguyen,14107
11,HKG,HU Yun,+3,141 - 104,"$131,992.50","46,969 / 17",https://bwfbadminton.com/player/14869/hu-yun,14869
12,GER,Marc ZWIEBLER,-1,273 - 141,"$124,343.00","45,908 / 13",https://bwfbadminton.com/player/50858/marc-zwiebler,50858
13,DEN,Hans-Kristian Solberg VITTINGHUS,0,198 - 113,"$95,261.60","45,066 / 16",https://bwfbadminton.com/player/53753/hans-kristian-solberg-vittinghus,53753
14,DEN,Viktor AXELSEN,+1,141 - 55,"$101,814.50","44,575 / 19",https://bwfbadminton.com/player/25831/viktor-axelsen,25831
15,JPN,Kento MOMOTA,-3,101 - 43,"$128,806.00","44,540 / 16",https://bwfbadminton.com/player/89785/kento-momota,89785
16,IND,KIDAMBI Srikanth,+9,58 - 29,"$130,072.50","43,380 / 12",https://bwfbadminton.com/player/93627/kidambi-srikanth,93627
17,INA,Dionysius Hayom RUMBAKA,+3,144 - 92,"$93,347.50","43,349 / 15",https://bwfbadminton.com/player/66990/dionysius-hayom-rumbaka,66990
