rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN,Kento MOMOTA,0,277 - 74,"$777,989.00","108,950 / 18",https://bwfbadminton.com/player/89785/kento-momota,89785
2,CHN,SHI Yu Qi,0,177 - 62,"$445,592.50","83,822 / 16",https://bwfbadminton.com/player/57945/shi-yu-qi,57945
3,TPE,CHOU Tien Chen,0,316 - 180,"$459,193.50","79,874 / 19",https://bwfbadminton.com/player/34810/chou-tien-chen,34810
4,DEN,Viktor AXELSEN,+2,314 - 119,"$593,527.00","76,694 / 14",https://bwfbadminton.com/player/25831/viktor-axelsen,25831
5,CHN,CHEN Long,-1,404 - 97,"$1,185,802.50","73,578 / 15",https://bwfbadminton.com/player/75787/chen-long,75787
6,KOR,SON Wanho,-1,334 - 178,"$534,332.50","71,562 / 17",https://bwfbadminton.com/player/54346/son-wanho,54346
7,IND,KIDAMBI Srikanth,+1,216 - 105,"$450,402.50","62,030 / 14",https://bwfbadminton.com/player/93627/kidambi-srikanth,93627
8,INA,Anthony Sinisuka GINTING,-1,144 - 85,"$216,330.00","60,680 / 17",https://bwfbadminton.com/player/95661/anthony-sinisuka-ginting,95661
9,INA,Tommy SUGIARTO,+2,333 - 184,"$334,551.00","59,440 / 16",https://bwfbadminton.com/player/14587/tommy-sugiarto,14587
10,INA,Jonatan CHRISTIE,-1,170 - 84,"$125,230.50","58,512 / 17",https://bwfbadminton.com/player/73442/jonatan-christie,73442
11,JPN,Kenta NISHIMOTO,-1,145 - 80,"$99,608.75","56,157 / 18",https://bwfbadminton.com/player/85394/kenta-nishimoto,85394
12,DEN,Anders ANTONSEN,+1,161 - 48,"$107,320.25","54,829 / 16",https://bwfbadminton.com/player/91554/anders-antonsen,91554
13,HKG,NG Ka Long Angus,+2,220 - 128,"$182,946.00","53,248 / 17",https://bwfbadminton.com/player/45171/ng-ka-long-angus,45171
14,IND,Sameer VERMA,0,164 - 71,"$125,513.50","52,561 / 18",https://bwfbadminton.com/player/77003/sameer-verma,77003
15,JPN,Kanta TSUNEYAMA,+2,111 - 58,"$69,375.75","52,198 / 17",https://bwfbadminton.com/player/57823/kanta-tsuneyama,57823
16,CHN,LIN Dan,-4,643 - 112,"$973,467.50","48,243 / 19",https://bwfbadminton.com/player/50906/lin-dan,50906
17,THA,Kantaphon WANGCHAROEN,+1,124 - 82,"$52,761.25","47,960 / 21",https://bwfbadminton.com/player/92508/kantaphon-wangcharoen,92508
18,THA,Khosit PHETPRADAB,-2,154 - 105,"$67,340.00","47,079 / 20",https://bwfbadminton.com/player/29449/khosit-phetpradab,29449
19,CHN,LU Guang Zu,+1,44 - 19,"$36,345.00","46,790 / 15",https://bwfbadminton.com/player/77427/lu-guang-zu,77427
20,MAS,LEE Zii Jia,+1,130 - 49,"$63,744.75","43,527 / 11",https://bwfbadminton.com/player/81561/lee-zii-jia,81561
21,DEN,Jan O JORGENSEN,+9,408 - 211,"$498,872.00","43,435 / 17",https://bwfbadminton.com/player/54431/jan-o-jorgensen,54431
22,IND,SAI PRANEETH B.,+4,194 - 108,"$71,412.50","43,097 / 15",https://bwfbadminton.com/player/42776/sai-praneeth-b,42776
23,MAS,LIEW Daren,+4,201 - 155,"$78,422.75","43,040 / 16",https://bwfbadminton.com/player/52864/liew-daren,52864
24,IND,PRANNOY H. S.,-5,182 - 110,"$121,481.00","42,010 / 12",https://bwfbadminton.com/player/83950/prannoy-h-s,83950
25,DEN,Rasmus GEMKE,+7,96 - 42,"$48,809.00","41,711 / 13",https://bwfbadminton.com/player/62855/rasmus-gemke,62855
26,DEN,Hans-Kristian Solberg VITTINGHUS,-2,318 - 188,"$218,649.10","41,589 / 16",https://bwfbadminton.com/player/53753/hans-kristian-solberg-vittinghus,53753
27,FRA,Brice LEVERDEZ,-2,325 - 236,"$96,021.50","41,470 / 18",https://bwfbadminton.com/player/52968/brice-leverdez,52968
