rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,MAS,LEE Chong Wei,50152,86953,10,https://bwf.tournamentsoftware.com/player-profile/2E62073C-AD95-40BE-8364-0A2EC054A4AC
2,0,2,DEN,Jan O JORGENSEN,54431,73374,15,https://bwf.tournamentsoftware.com/player-profile/7D1E14D8-1B2E-48E1-B6A4-3973D713C3EF
3,0,3,CHN,CHEN Long,75787,73344,10,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
4,0,4,DEN,Viktor AXELSEN,25831,72144,14,https://bwf.tournamentsoftware.com/player-profile/3BF0C3EA-7BFB-4CC9-A955-3712D850CFA4
5,0,5,KOR,SON Wanho,54346,71757,19,https://bwf.tournamentsoftware.com/player-profile/CB6FBD50-283A-4AA2-A5CE-5FE0778BC1E3
6,0,6,CHN,TIAN Houwei,12903,62680,17,https://bwf.tournamentsoftware.com/player-profile/E54FDF41-B758-4F2E-BF62-1A287B1093F6
7,0,7,CHN,LIN Dan,50906,60628,10,https://bwf.tournamentsoftware.com/player-profile/296B69A5-3C25-4E3D-964E-DDFA46A1333A
8,2,10,CHN,SHI Yu Qi,57945,59987,13,https://bwf.tournamentsoftware.com/player-profile/38CBD70E-A643-4170-9E6A-28863412DC7B
9,0,9,TPE,CHOU Tien Chen,34810,59507,20,https://bwf.tournamentsoftware.com/player-profile/41A01287-FA86-45C1-B980-860FC1C2DEB4
10,-2,8,HKG,NG Ka Long Angus,45171,56777,20,https://bwf.tournamentsoftware.com/player-profile/B701FB3D-0671-4249-8AAA-758FE92E72C5
11,1,12,THA,Tanongsak SAENSOMBOONSUK,54513,54006,18,https://bwf.tournamentsoftware.com/player-profile/07BB032D-0C06-461D-844B-F7018DCCF14F
12,-1,11,GER,Marc ZWIEBLER,50858,50535,19,https://bwf.tournamentsoftware.com/player-profile/39E76D72-B750-49D1-864B-18FE1B2B3367
13,1,14,HKG,WONG Wing Ki Vincent,55280,48162,18,https://bwf.tournamentsoftware.com/player-profile/D27868EC-90CD-4D18-81E0-7C80BAD3CFAF
14,1,15,ENG,Rajiv OUSEPH,51613,47998,14,https://bwf.tournamentsoftware.com/player-profile/331723FE-F589-433C-86C8-687467F176B0
15,2,17,HKG,HU Yun,14869,46644,20,https://bwf.tournamentsoftware.com/player-profile/37B8D414-634F-4C3F-93AC-91C7399EF113
16,0,16,INA,Tommy SUGIARTO,14587,46294,12,https://bwf.tournamentsoftware.com/player-profile/755488DF-BE39-49C8-ABA0-38BF8ADDA058
17,1,18,KOR,LEE Hyun Il,11704,46030,9,https://bwf.tournamentsoftware.com/player-profile/0800FC8B-CBAB-4AC1-B6C7-F3D419906440
18,-5,13,DEN,Hans-Kristian Solberg VITTINGHUS,53753,45949,14,https://bwf.tournamentsoftware.com/player-profile/4C55FDF0-BC29-4F2E-BD6D-36D7BE4BA4E2
19,0,19,IND,Ajay JAYARAM,55351,45647,16,https://bwf.tournamentsoftware.com/player-profile/C4E68A77-F815-443A-B109-F19A91BA687A
20,1,21,TPE,WANG Tzu Wei,87375,44934,20,https://bwf.tournamentsoftware.com/player-profile/96F8277F-D90F-4841-BEC9-C6A025C8DA96
21,-1,20,INA,Jonatan CHRISTIE,73442,43258,12,https://bwf.tournamentsoftware.com/player-profile/6A537DB2-42E4-4604-81DF-6D1ECF387DCE
22,1,23,INA,Sony Dwi KUNCORO,50427,43130,14,https://bwf.tournamentsoftware.com/player-profile/5D5CBB33-58AF-4572-90B0-A081781698D4
23,-1,22,IND,PRANNOY H. S.,83950,42375,18,https://bwf.tournamentsoftware.com/player-profile/9906AA55-580B-465A-8782-2251A4912DB9
24,0,24,CHN,QIAO Bin,78828,42234,12,https://bwf.tournamentsoftware.com/player-profile/3DE4278B-CCA5-41A2-B0EE-65A4AB205FA3
25,0,25,CHN,HUANG Yu Xiang,71261,41790,15,https://bwf.tournamentsoftware.com/player-profile/08924E50-C41F-4E27-95DB-6B7F9086A0CF
26,0,26,TPE,HSU Jen Hao,67100,39573,27,https://bwf.tournamentsoftware.com/player-profile/73739E0E-20CC-47AA-A835-3687D4BB6E98
27,2,29,DEN,Anders ANTONSEN,91554,39200,13,https://bwf.tournamentsoftware.com/player-profile/473960FD-334B-476F-9821-8ED9398BC1A8
28,2,30,MAS,Iskandar ZULKARNAIN,31871,38399,15,https://bwf.tournamentsoftware.com/player-profile/F90EC20B-3CC6-4852-B956-B20803149737
29,2,31,HKG,WEI Nan,53054,38198,18,https://bwf.tournamentsoftware.com/player-profile/D806DD9A-E8B0-4048-9EEA-23C989AE03A6
30,3,33,INA,Anthony Sinisuka GINTING,95661,37669,15,https://bwf.tournamentsoftware.com/player-profile/116CDE79-DCC5-42CD-9EC7-1157B92902EF
31,-3,28,IND,KIDAMBI Srikanth,93627,37660,12,https://bwf.tournamentsoftware.com/player-profile/A9509AF9-8009-48A4-A4E2-486F125004C5
32,2,34,MAS,Zulfadli ZULKIFFLI,89511,36660,17,https://bwf.tournamentsoftware.com/player-profile/4CB96652-D91F-4559-8443-6F079336D333
