rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,JPN,Kento MOMOTA,89785,111118,18,https://bwf.tournamentsoftware.com/player-profile/39EC811A-3BDF-4E29-93E9-CD1F0BD65990
2,0,2,CHN,SHI Yu Qi,57945,90661,17,https://bwf.tournamentsoftware.com/player-profile/38CBD70E-A643-4170-9E6A-28863412DC7B
3,0,3,DEN,Viktor AXELSEN,25831,79438,15,https://bwf.tournamentsoftware.com/player-profile/3BF0C3EA-7BFB-4CC9-A955-3712D850CFA4
4,0,4,TPE,CHOU Tien Chen,34810,79118,20,https://bwf.tournamentsoftware.com/player-profile/41A01287-FA86-45C1-B980-860FC1C2DEB4
5,0,5,CHN,CHEN Long,75787,75840,17,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
6,0,6,KOR,SON Wanho,54346,67910,14,https://bwf.tournamentsoftware.com/player-profile/CB6FBD50-283A-4AA2-A5CE-5FE0778BC1E3
7,0,7,INA,Jonatan CHRISTIE,73442,66188,20,https://bwf.tournamentsoftware.com/player-profile/6A537DB2-42E4-4604-81DF-6D1ECF387DCE
8,0,8,INA,Anthony Sinisuka GINTING,95661,66012,21,https://bwf.tournamentsoftware.com/player-profile/116CDE79-DCC5-42CD-9EC7-1157B92902EF
9,0,9,IND,KIDAMBI Srikanth,93627,63140,16,https://bwf.tournamentsoftware.com/player-profile/A9509AF9-8009-48A4-A4E2-486F125004C5
10,3,13,DEN,Anders ANTONSEN,91554,59299,16,https://bwf.tournamentsoftware.com/player-profile/473960FD-334B-476F-9821-8ED9398BC1A8
11,-1,10,JPN,Kenta NISHIMOTO,85394,58533,21,https://bwf.tournamentsoftware.com/player-profile/F652F6F8-48D5-4B3A-9A00-5E456A29B7C6
12,-1,11,JPN,Kanta TSUNEYAMA,57823,58008,20,https://bwf.tournamentsoftware.com/player-profile/49510451-E273-46C9-B098-A26F9DF2CBB0
13,-1,12,IND,Sameer VERMA,77003,55939,19,https://bwf.tournamentsoftware.com/player-profile/AA9D1A0B-2529-4B20-8421-7F31183EFA29
14,0,14,INA,Tommy SUGIARTO,14587,54690,20,https://bwf.tournamentsoftware.com/player-profile/755488DF-BE39-49C8-ABA0-38BF8ADDA058
15,0,15,HKG,NG Ka Long Angus,45171,52912,18,https://bwf.tournamentsoftware.com/player-profile/B701FB3D-0671-4249-8AAA-758FE92E72C5
16,0,16,CHN,LIN Dan,50906,52320,20,https://bwf.tournamentsoftware.com/player-profile/296B69A5-3C25-4E3D-964E-DDFA46A1333A
17,0,17,THA,Kantaphon WANGCHAROEN,92508,49049,22,https://bwf.tournamentsoftware.com/player-profile/21A8C5FA-2F36-467A-8399-6C2CCFC11E18
18,0,18,MAS,LEE Zii Jia,81561,46865,14,https://bwf.tournamentsoftware.com/player-profile/21E9EAF0-5C86-416F-A942-C3ECA088ACDC
19,0,19,THA,Khosit PHETPRADAB,29449,46200,20,https://bwf.tournamentsoftware.com/player-profile/AC44DF59-4D39-47F7-8BBE-DE8837956AD7
20,0,20,CHN,LU Guang Zu,77427,44819,17,https://bwf.tournamentsoftware.com/player-profile/8DB65BF4-2593-4835-8ADF-36F6656B4217
21,0,21,THA,Sitthikom THAMMASIN,58963,43087,18,https://bwf.tournamentsoftware.com/player-profile/E117B39B-809E-4008-98E5-60E612C0A410
22,0,22,IND,SAI PRANEETH B.,42776,42320,14,https://bwf.tournamentsoftware.com/player-profile/1ECFF64F-4692-47BA-A619-BDF6E0ED9C4A
23,0,23,DEN,Hans-Kristian Solberg VITTINGHUS,53753,41940,17,https://bwf.tournamentsoftware.com/player-profile/4C55FDF0-BC29-4F2E-BD6D-36D7BE4BA4E2
24,0,24,MAS,LIEW Daren,52864,41820,15,https://bwf.tournamentsoftware.com/player-profile/76C0DB76-3230-4FA0-9036-99E71183E73C
25,0,25,DEN,Rasmus GEMKE,62855,41501,17,https://bwf.tournamentsoftware.com/player-profile/06E59783-2CDF-4BB5-92F0-7442B76E0481
26,0,26,IND,PRANNOY H. S.,83950,41285,16,https://bwf.tournamentsoftware.com/player-profile/9906AA55-580B-465A-8782-2251A4912DB9
