rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,DEN,Viktor AXELSEN,25831,77570,10,https://bwf.tournamentsoftware.com/player-profile/3BF0C3EA-7BFB-4CC9-A955-3712D850CFA4
2,0,2,KOR,SON Wanho,54346,74670,17,https://bwf.tournamentsoftware.com/player-profile/CB6FBD50-283A-4AA2-A5CE-5FE0778BC1E3
3,2,5,CHN,SHI Yu Qi,57945,69603,13,https://bwf.tournamentsoftware.com/player-profile/38CBD70E-A643-4170-9E6A-28863412DC7B
4,-1,3,IND,KIDAMBI Srikanth,93627,68535,11,https://bwf.tournamentsoftware.com/player-profile/A9509AF9-8009-48A4-A4E2-486F125004C5
5,-1,4,CHN,CHEN Long,75787,66926,11,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
6,0,6,TPE,CHOU Tien Chen,34810,65521,17,https://bwf.tournamentsoftware.com/player-profile/41A01287-FA86-45C1-B980-860FC1C2DEB4
7,0,7,MAS,LEE Chong Wei,50152,65394,13,https://bwf.tournamentsoftware.com/player-profile/2E62073C-AD95-40BE-8364-0A2EC054A4AC
8,0,8,CHN,LIN Dan,50906,56216,12,https://bwf.tournamentsoftware.com/player-profile/296B69A5-3C25-4E3D-964E-DDFA46A1333A
9,0,9,IND,PRANNOY H. S.,83950,55370,12,https://bwf.tournamentsoftware.com/player-profile/9906AA55-580B-465A-8782-2251A4912DB9
10,0,10,HKG,NG Ka Long Angus,45171,55029,16,https://bwf.tournamentsoftware.com/player-profile/B701FB3D-0671-4249-8AAA-758FE92E72C5
11,0,11,INA,Jonatan CHRISTIE,73442,52133,16,https://bwf.tournamentsoftware.com/player-profile/6A537DB2-42E4-4604-81DF-6D1ECF387DCE
12,1,13,JPN,Kento MOMOTA,89785,50814,11,https://bwf.tournamentsoftware.com/player-profile/39EC811A-3BDF-4E29-93E9-CD1F0BD65990
13,-1,12,INA,Anthony Sinisuka GINTING,95661,50475,15,https://bwf.tournamentsoftware.com/player-profile/116CDE79-DCC5-42CD-9EC7-1157B92902EF
14,0,14,JPN,Kenta NISHIMOTO,85394,49253,15,https://bwf.tournamentsoftware.com/player-profile/F652F6F8-48D5-4B3A-9A00-5E456A29B7C6
15,0,15,TPE,WANG Tzu Wei,87375,48132,14,https://bwf.tournamentsoftware.com/player-profile/96F8277F-D90F-4841-BEC9-C6A025C8DA96
