rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,MAS,LEE Chong Wei,50152,89197,12,https://bwf.tournamentsoftware.com/player-profile/2E62073C-AD95-40BE-8364-0A2EC054A4AC
2,0,2,INA,Taufik HIDAYAT,10337,76392,16,https://bwf.tournamentsoftware.com/player-profile/08A4099B-DF05-4295-A672-0711C6B69C34
3,0,3,CHN,LIN Dan,50906,70514,11,https://bwf.tournamentsoftware.com/player-profile/296B69A5-3C25-4E3D-964E-DDFA46A1333A
4,0,4,DEN,Peter Hoeg GADE,6926,69975,10,https://bwf.tournamentsoftware.com/player-profile/D5745F12-D4EC-4638-B380-0E7EB18419F8
5,0,5,CHN,CHEN Long,75787,67133,12,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
6,0,6,CHN,CHEN Jin,51592,56542,9,https://bwf.tournamentsoftware.com/player-profile/36060B60-5413-4DE7-A2D5-FDBAE446908E
7,1,8,THA,Boonsak PONSANA,11959,53740,15,https://bwf.tournamentsoftware.com/player-profile/0CA686F7-D694-4C53-A2E1-08950598A827
8,1,9,CHN,BAO Chunlai,51274,52594,10,https://bwf.tournamentsoftware.com/player-profile/F882194D-79B9-487B-9F97-CB9D5777324C
9,-2,7,VIE,Tien Minh NGUYEN,14107,52310,15,https://bwf.tournamentsoftware.com/player-profile/26791000-C115-4F98-A3F7-EC3A12D28386
10,0,10,CHN,DU Pengyu,55380,49940,12,https://bwf.tournamentsoftware.com/player-profile/C07A72AE-0687-40A1-86D2-5613BBB1462F
11,0,11,JPN,Kenichi TAGO,63707,49097,10,https://bwf.tournamentsoftware.com/player-profile/A351C07C-62BC-4300-875D-7DE62E771AAD
12,0,12,DEN,Jan O JORGENSEN,54431,48512,16,https://bwf.tournamentsoftware.com/player-profile/7D1E14D8-1B2E-48E1-B6A4-3973D713C3EF
13,0,13,INA,Simon SANTOSO,51599,48211,9,https://bwf.tournamentsoftware.com/player-profile/9C5D7BA0-3A42-4DCC-A7F6-1154489631B7
14,0,14,ENG,Rajiv OUSEPH,51613,44119,13,https://bwf.tournamentsoftware.com/player-profile/331723FE-F589-433C-86C8-687467F176B0
15,0,15,KOR,PARK Sung Hwan,51324,42973,10,https://bwf.tournamentsoftware.com/player-profile/086C6D60-AB80-4273-89DB-D0B0DFF661E5
16,1,17,GER,Marc ZWIEBLER,50858,42611,18,https://bwf.tournamentsoftware.com/player-profile/39E76D72-B750-49D1-864B-18FE1B2B3367
17,-1,16,HKG,HU Yun,14869,42200,16,https://bwf.tournamentsoftware.com/player-profile/37B8D414-634F-4C3F-93AC-91C7399EF113
18,0,18,INA,Alamsyah YUNUS,14553,40010,12,https://bwf.tournamentsoftware.com/player-profile/21216C98-356B-4D7A-9C04-9CC3D970844B
19,0,19,KOR,SON Wanho,54346,39690,17,https://bwf.tournamentsoftware.com/player-profile/CB6FBD50-283A-4AA2-A5CE-5FE0778BC1E3
20,0,20,IND,PARUPALLI Kashyap,53944,37675,14,https://bwf.tournamentsoftware.com/player-profile/0DE63AAB-7715-46DC-8F3A-845734C2FA54
21,0,21,INA,Dionysius Hayom RUMBAKA,66990,37522,15,https://bwf.tournamentsoftware.com/player-profile/A231A11E-1ED5-46F2-AA97-7AD6E5E0C347
22,0,22,CHN,WANG Zhengming,23736,36560,11,https://bwf.tournamentsoftware.com/player-profile/5347291B-7325-4866-AC14-CEE94178DE93
23,0,23,NED,Dicky PALYAMA,6967,36220,17,https://bwf.tournamentsoftware.com/player-profile/247634BE-A647-4D40-AEF5-11A2C8F3E8F8
24,0,24,MAS,Muhammad Hafiz HASHIM,12370,35780,13,https://bwf.tournamentsoftware.com/player-profile/D5A36BB6-EDE4-4A73-95EB-EC93BC35A0F7
25,1,26,DEN,Joachim PERSSON,51053,34723,9,https://bwf.tournamentsoftware.com/player-profile/4BDA7CCB-E9AA-441D-9B3C-94BB0D889BB4
