rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,MAS,LEE Chong Wei,50152,91350,12,https://bwf.tournamentsoftware.com/player-profile/2E62073C-AD95-40BE-8364-0A2EC054A4AC
2,1,3,INA,Taufik HIDAYAT,10337,74740,13,https://bwf.tournamentsoftware.com/player-profile/08A4099B-DF05-4295-A672-0711C6B69C34
3,-1,2,CHN,LIN Dan,50906,73070,10,https://bwf.tournamentsoftware.com/player-profile/296B69A5-3C25-4E3D-964E-DDFA46A1333A
4,0,4,CHN,CHEN Long,75787,66500,10,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
5,0,5,DEN,Peter Hoeg GADE,6926,56910,8,https://bwf.tournamentsoftware.com/player-profile/D5745F12-D4EC-4638-B380-0E7EB18419F8
6,0,6,THA,Boonsak PONSANA,11959,56690,19,https://bwf.tournamentsoftware.com/player-profile/0CA686F7-D694-4C53-A2E1-08950598A827
7,2,9,VIE,Tien Minh NGUYEN,14107,54620,16,https://bwf.tournamentsoftware.com/player-profile/26791000-C115-4F98-A3F7-EC3A12D28386
8,0,8,CHN,BAO Chunlai,51274,51820,10,https://bwf.tournamentsoftware.com/player-profile/F882194D-79B9-487B-9F97-CB9D5777324C
9,1,10,KOR,PARK Sung Hwan,51324,51230,12,https://bwf.tournamentsoftware.com/player-profile/086C6D60-AB80-4273-89DB-D0B0DFF661E5
10,-3,7,CHN,CHEN Jin,51592,50690,10,https://bwf.tournamentsoftware.com/player-profile/36060B60-5413-4DE7-A2D5-FDBAE446908E
11,1,12,CHN,DU Pengyu,55380,50520,12,https://bwf.tournamentsoftware.com/player-profile/C07A72AE-0687-40A1-86D2-5613BBB1462F
12,-1,11,INA,Simon SANTOSO,51599,48880,10,https://bwf.tournamentsoftware.com/player-profile/9C5D7BA0-3A42-4DCC-A7F6-1154489631B7
13,0,13,DEN,Jan O JORGENSEN,54431,47214,15,https://bwf.tournamentsoftware.com/player-profile/7D1E14D8-1B2E-48E1-B6A4-3973D713C3EF
14,0,14,GER,Marc ZWIEBLER,50858,45461,16,https://bwf.tournamentsoftware.com/player-profile/39E76D72-B750-49D1-864B-18FE1B2B3367
15,0,15,KOR,LEE Hyun Il,11704,44800,13,https://bwf.tournamentsoftware.com/player-profile/0800FC8B-CBAB-4AC1-B6C7-F3D419906440
16,0,16,JPN,Sho SASAKI,50905,43160,14,https://bwf.tournamentsoftware.com/player-profile/21E15CFC-B686-44B7-BD61-324605C679AA
17,0,17,HKG,HU Yun,14869,41320,18,https://bwf.tournamentsoftware.com/player-profile/37B8D414-634F-4C3F-93AC-91C7399EF113
18,1,19,ENG,Rajiv OUSEPH,51613,40499,11,https://bwf.tournamentsoftware.com/player-profile/331723FE-F589-433C-86C8-687467F176B0
19,2,21,KOR,SON Wanho,54346,38500,19,https://bwf.tournamentsoftware.com/player-profile/CB6FBD50-283A-4AA2-A5CE-5FE0778BC1E3
20,2,22,CHN,WANG Zhengming,23736,38400,13,https://bwf.tournamentsoftware.com/player-profile/5347291B-7325-4866-AC14-CEE94178DE93
21,2,23,INA,Dionysius Hayom RUMBAKA,66990,37190,14,https://bwf.tournamentsoftware.com/player-profile/A231A11E-1ED5-46F2-AA97-7AD6E5E0C347
22,2,24,DEN,Hans-Kristian Solberg VITTINGHUS,53753,36613,17,https://bwf.tournamentsoftware.com/player-profile/4C55FDF0-BC29-4F2E-BD6D-36D7BE4BA4E2
23,2,25,INA,Tommy SUGIARTO,14587,36450,15,https://bwf.tournamentsoftware.com/player-profile/755488DF-BE39-49C8-ABA0-38BF8ADDA058
24,3,27,JPN,Kazushi YAMADA,54025,36170,15,https://bwf.tournamentsoftware.com/player-profile/28F9B982-A224-448B-8FCF-81D4B0DAB7D1
25,-7,18,JPN,Kenichi TAGO,63707,35690,8,https://bwf.tournamentsoftware.com/player-profile/A351C07C-62BC-4300-875D-7DE62E771AAD
26,3,29,HKG,WONG Wing Ki Vincent,55280,35260,18,https://bwf.tournamentsoftware.com/player-profile/D27868EC-90CD-4D18-81E0-7C80BAD3CFAF
27,3,30,FRA,Brice LEVERDEZ,52968,34804,20,https://bwf.tournamentsoftware.com/player-profile/00BA89AE-88B8-4575-98CA-815506AC4E8E
28,0,28,IND,PARUPALLI Kashyap,53944,34700,13,https://bwf.tournamentsoftware.com/player-profile/0DE63AAB-7715-46DC-8F3A-845734C2FA54
29,2,31,INA,Alamsyah YUNUS,14553,34650,11,https://bwf.tournamentsoftware.com/player-profile/21216C98-356B-4D7A-9C04-9CC3D970844B
30,3,33,NED,Dicky PALYAMA,6967,34260,18,https://bwf.tournamentsoftware.com/player-profile/247634BE-A647-4D40-AEF5-11A2C8F3E8F8
31,-5,26,MAS,Choong Hann WONG,4240,34090,11,https://bwf.tournamentsoftware.com/player-profile/BF774378-F73E-4BDE-8038-2BCEF6CAD0D5
32,3,35,ESP,Pablo ABIAN,14251,34070,16,https://bwf.tournamentsoftware.com/player-profile/638FB7FF-AEC5-45EA-A2C2-0DBD6DA58BAB
33,-1,32,POL,Przemyslaw WACHA,8396,33580,13,https://bwf.tournamentsoftware.com/player-profile/10397B31-1500-49A3-8A5E-C32F5BB8926C
34,-14,20,INA,Sony Dwi KUNCORO,50427,33370,9,https://bwf.tournamentsoftware.com/player-profile/5D5CBB33-58AF-4572-90B0-A081781698D4
35,-1,34,THA,Tanongsak SAENSOMBOONSUK,54513,32740,13,https://bwf.tournamentsoftware.com/player-profile/07BB032D-0C06-461D-844B-F7018DCCF14F
