rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,DEN,Viktor AXELSEN,25831,78564,10,https://bwf.tournamentsoftware.com/player-profile/3BF0C3EA-7BFB-4CC9-A955-3712D850CFA4
2,0,2,KOR,SON Wanho,54346,74832,17,https://bwf.tournamentsoftware.com/player-profile/CB6FBD50-283A-4AA2-A5CE-5FE0778BC1E3
3,0,3,CHN,SHI Yu Qi,57945,70012,14,https://bwf.tournamentsoftware.com/player-profile/38CBD70E-A643-4170-9E6A-28863412DC7B
4,0,4,IND,KIDAMBI Srikanth,93627,68535,10,https://bwf.tournamentsoftware.com/player-profile/A9509AF9-8009-48A4-A4E2-486F125004C5
5,0,5,CHN,CHEN Long,75787,66298,11,https://bwf.tournamentsoftware.com/player-profile/8F42FC23-89C1-40CF-8F20-8519DE2BE4EF
6,0,6,TPE,CHOU Tien Chen,34810,65744,17,https://bwf.tournamentsoftware.com/player-profile/41A01287-FA86-45C1-B980-860FC1C2DEB4
7,0,7,MAS,LEE Chong Wei,50152,64523,13,https://bwf.tournamentsoftware.com/player-profile/2E62073C-AD95-40BE-8364-0A2EC054A4AC
8,0,8,IND,PRANNOY H. S.,83950,58760,13,https://bwf.tournamentsoftware.com/player-profile/9906AA55-580B-465A-8782-2251A4912DB9
9,0,9,HKG,NG Ka Long Angus,45171,54898,16,https://bwf.tournamentsoftware.com/player-profile/B701FB3D-0671-4249-8AAA-758FE92E72C5
10,0,10,CHN,LIN Dan,50906,54673,12,https://bwf.tournamentsoftware.com/player-profile/296B69A5-3C25-4E3D-964E-DDFA46A1333A
11,1,12,JPN,Kento MOMOTA,89785,51937,12,https://bwf.tournamentsoftware.com/player-profile/39EC811A-3BDF-4E29-93E9-CD1F0BD65990
12,1,13,INA,Anthony Sinisuka GINTING,95661,50475,15,https://bwf.tournamentsoftware.com/player-profile/116CDE79-DCC5-42CD-9EC7-1157B92902EF
13,1,14,JPN,Kenta NISHIMOTO,85394,50377,15,https://bwf.tournamentsoftware.com/player-profile/F652F6F8-48D5-4B3A-9A00-5E456A29B7C6
14,-3,11,INA,Jonatan CHRISTIE,73442,49783,15,https://bwf.tournamentsoftware.com/player-profile/6A537DB2-42E4-4604-81DF-6D1ECF387DCE
15,0,15,TPE,WANG Tzu Wei,87375,48132,15,https://bwf.tournamentsoftware.com/player-profile/96F8277F-D90F-4841-BEC9-C6A025C8DA96
16,0,16,DEN,Anders ANTONSEN,91554,46837,15,https://bwf.tournamentsoftware.com/player-profile/473960FD-334B-476F-9821-8ED9398BC1A8
17,0,17,JPN,Kazumasa SAKAI,91280,45646,14,https://bwf.tournamentsoftware.com/player-profile/1669252B-1DF9-4906-A072-68CAE7B58D9C
18,1,19,KOR,JEON Hyeok Jin,65580,43310,13,https://bwf.tournamentsoftware.com/player-profile/FF880BF1-D736-4A93-B2D4-34730B3D6A57
19,1,20,IND,Sameer VERMA,77003,43301,13,https://bwf.tournamentsoftware.com/player-profile/AA9D1A0B-2529-4B20-8421-7F31183EFA29
20,1,21,HKG,WONG Wing Ki Vincent,55280,43158,16,https://bwf.tournamentsoftware.com/player-profile/D27868EC-90CD-4D18-81E0-7C80BAD3CFAF
21,-3,18,IND,SAI PRANEETH B.,42776,41107,15,https://bwf.tournamentsoftware.com/player-profile/1ECFF64F-4692-47BA-A619-BDF6E0ED9C4A
22,0,22,DEN,Hans-Kristian Solberg VITTINGHUS,53753,40959,14,https://bwf.tournamentsoftware.com/player-profile/4C55FDF0-BC29-4F2E-BD6D-36D7BE4BA4E2
23,0,23,ENG,Rajiv OUSEPH,51613,40639,11,https://bwf.tournamentsoftware.com/player-profile/331723FE-F589-433C-86C8-687467F176B0
24,0,24,FRA,Brice LEVERDEZ,52968,40354,18,https://bwf.tournamentsoftware.com/player-profile/00BA89AE-88B8-4575-98CA-815506AC4E8E
25,0,25,INA,Tommy SUGIARTO,14587,39560,12,https://bwf.tournamentsoftware.com/player-profile/755488DF-BE39-49C8-ABA0-38BF8ADDA058
26,0,26,THA,Khosit PHETPRADAB,29449,38792,14,https://bwf.tournamentsoftware.com/player-profile/AC44DF59-4D39-47F7-8BBE-DE8837956AD7
27,0,27,KOR,LEE Hyun Il,11704,38570,12,https://bwf.tournamentsoftware.com/player-profile/0800FC8B-CBAB-4AC1-B6C7-F3D419906440
28,0,28,THA,Suppanyu AVIHINGSANON,46874,37775,16,https://bwf.tournamentsoftware.com/player-profile/7E30B761-859A-4C6A-BC30-651FFD4A7664
29,0,29,DEN,Rasmus GEMKE,62855,37344,14,https://bwf.tournamentsoftware.com/player-profile/06E59783-2CDF-4BB5-92F0-7442B76E0481
30,1,31,NED,Mark CALJOUW,76973,35070,16,https://bwf.tournamentsoftware.com/player-profile/EFBE7D9C-9DFA-462B-8E08-311DB08F7A88
31,1,32,BRA,Ygor COELHO,96429,34390,16,https://bwf.tournamentsoftware.com/player-profile/D5A6B9B2-89B9-4ABF-93B2-BEF5DCA6FBD7
32,-2,30,THA,Kantaphon WANGCHAROEN,92508,34183,16,https://bwf.tournamentsoftware.com/player-profile/21A8C5FA-2F36-467A-8399-6C2CCFC11E18
33,0,33,JPN,Kanta TSUNEYAMA,57823,33787,13,https://bwf.tournamentsoftware.com/player-profile/49510451-E273-46C9-B098-A26F9DF2CBB0
34,2,36,CHN,QIAO Bin,78828,32964,11,https://bwf.tournamentsoftware.com/player-profile/3DE4278B-CCA5-41A2-B0EE-65A4AB205FA3
35,2,37,CHN,HUANG Yu Xiang,71261,32800,11,https://bwf.tournamentsoftware.com/player-profile/08924E50-C41F-4E27-95DB-6B7F9086A0CF
36,2,38,TPE,HSU Jen Hao,67100,32700,19,https://bwf.tournamentsoftware.com/player-profile/73739E0E-20CC-47AA-A835-3687D4BB6E98
37,-2,35,MAS,LIEW Daren,52864,31580,11,https://bwf.tournamentsoftware.com/player-profile/76C0DB76-3230-4FA0-9036-99E71183E73C
38,3,41,KOR,LEE Dong Keun,64933,31199,11,https://bwf.tournamentsoftware.com/player-profile/5A9A3A00-0127-4D24-9E0C-9555ABE22492
39,3,42,FRA,Lucas CORVEE,89416,31174,19,https://bwf.tournamentsoftware.com/player-profile/7B7EE09F-8741-4D40-8DBA-B07DB4171894
40,-1,39,THA,Tanongsak SAENSOMBOONSUK,54513,30730,12,https://bwf.tournamentsoftware.com/player-profile/07BB032D-0C06-461D-844B-F7018DCCF14F
41,-7,34,HKG,LEE Cheuk Yiu,94780,30681,13,https://bwf.tournamentsoftware.com/player-profile/185EAD78-1D70-4CF1-99DE-EB9645BFA78D
42,-2,40,IND,PARUPALLI Kashyap,53944,30630,12,https://bwf.tournamentsoftware.com/player-profile/0DE63AAB-7715-46DC-8F3A-845734C2FA54
43,0,43,HKG,HU Yun,14869,30252,14,https://bwf.tournamentsoftware.com/player-profile/37B8D414-634F-4C3F-93AC-91C7399EF113
44,0,44,ESP,Pablo ABIAN,14251,30229,16,https://bwf.tournamentsoftware.com/player-profile/638FB7FF-AEC5-45EA-A2C2-0DBD6DA58BAB
45,0,45,MAS,LEE Zii Jia,81561,29917,12,https://bwf.tournamentsoftware.com/player-profile/21E9EAF0-5C86-416F-A942-C3ECA088ACDC
46,1,47,DEN,Emil HOLST,83122,28816,16,https://bwf.tournamentsoftware.com/player-profile/087CBD45-10F8-4304-82DE-2FB9E67CE48B
47,-1,46,MAS,CHONG Wei Feng,52030,28700,11,https://bwf.tournamentsoftware.com/player-profile/B4C578E6-C57D-4414-B7E5-F5C25E21D9E5
48,1,49,INA,Ihsan Maulana MUSTOFA,74154,27655,11,https://bwf.tournamentsoftware.com/player-profile/4EA760EE-7729-43FF-A727-B1F33F427D77
49,1,50,RUS,Vladimir MALKOV,51682,26822,18,https://bwf.tournamentsoftware.com/player-profile/4B101ABC-CF0C-46B3-8469-E354592F74DA
50,-2,48,MAS,Iskandar ZULKARNAIN,31871,25979,12,https://bwf.tournamentsoftware.com/player-profile/F90EC20B-3CC6-4852-B956-B20803149737
51,0,51,JPN,Yu IGARASHI,64179,25920,9,https://bwf.tournamentsoftware.com/player-profile/F34A89B4-1542-436D-8AA0-DD461EFDE668
52,0,52,DEN,Jan O JORGENSEN,54431,25635,7,https://bwf.tournamentsoftware.com/player-profile/7D1E14D8-1B2E-48E1-B6A4-3973D713C3EF
53,0,53,ISR,Misha ZILBERMAN,52953,25634,18,https://bwf.tournamentsoftware.com/player-profile/E538ADF6-1701-42A7-8BB2-A3AEBD094781
54,0,54,TPE,LIN Yu Hsien,91665,25158,12,https://bwf.tournamentsoftware.com/player-profile/E0E6A424-DC7B-4FB3-A08F-C8EB96A78044
55,2,57,ENG,Toby PENTY,88523,23750,11,https://bwf.tournamentsoftware.com/player-profile/37978491-5D79-47F9-8A0A-710B46871E4C
56,2,58,JPN,Koki WATANABE,97174,23150,9,https://bwf.tournamentsoftware.com/player-profile/71F9CCD6-EC2B-460D-B143-A796AD3E3BC6
57,-1,56,INA,Panji Ahmad MAULANA,85956,23090,12,https://bwf.tournamentsoftware.com/player-profile/E7226D6B-31FE-490E-A163-A93888710C2D
58,2,60,GUA,Kevin CORDON,54897,22960,11,https://bwf.tournamentsoftware.com/player-profile/B8ECFF4D-C7A9-4778-AE13-900E7F626638
59,2,61,FRA,Lucas CLAERBOUT,89506,22794,19,https://bwf.tournamentsoftware.com/player-profile/22987189-504B-4811-862A-688AF7B68532
60,2,62,CHN,ZHAO Jun Peng,95930,22570,8,https://bwf.tournamentsoftware.com/player-profile/AC873DD7-89E0-4A52-8E12-1F5A0506E27A
61,2,63,DEN,Victor SVENDSEN,59420,22260,12,https://bwf.tournamentsoftware.com/player-profile/FA46CD55-DEBC-43FE-8819-3F18D1CF01C2
62,3,65,FRA,Thomas ROUXEL,38500,21734,15,https://bwf.tournamentsoftware.com/player-profile/80D0A7F9-5DE6-4ADA-A68F-CCFD3BFC2634
63,3,66,VIE,Tien Minh NGUYEN,14107,21720,11,https://bwf.tournamentsoftware.com/player-profile/26791000-C115-4F98-A3F7-EC3A12D28386
64,3,67,IND,Subhankar DEY,60967,21480,15,https://bwf.tournamentsoftware.com/player-profile/94D292CA-AE2B-4386-8DD2-331432E2CC9F
65,3,68,ENG,Sam PARSONS,90842,21193,19,https://bwf.tournamentsoftware.com/player-profile/030F7745-66F9-4B2D-8665-BF574E8690E1
66,3,69,CAN,Jason Anthony HO-SHUE,93791,21115,13,https://bwf.tournamentsoftware.com/player-profile/FDC6DB98-868F-4CD6-9410-3C51D9B154C3
67,-12,55,THA,Pannawit THONGNUAM,80800,20633,13,https://bwf.tournamentsoftware.com/player-profile/33941673-F1F5-4389-94CA-F3B480D47531
68,2,70,MAS,CHEAM June Wei,92796,20590,13,https://bwf.tournamentsoftware.com/player-profile/B7031DD3-B09C-47E9-ACBD-8B7E5D1678FE
69,3,72,IND,Lakshya SEN,68870,20178,10,https://bwf.tournamentsoftware.com/player-profile/308281C5-9A0C-4016-B8BD-672AB2D833A7
70,3,73,KOR,HEO Kwanghee,68718,20049,11,https://bwf.tournamentsoftware.com/player-profile/DB414FF3-02AD-43ED-9647-752E4DE690A2
71,-7,64,IND,Sourabh VERMA,25925,19810,10,https://bwf.tournamentsoftware.com/player-profile/E5384E08-D2A5-4913-A8C8-A04DE72085AB
72,2,74,IRL,Nhat NGUYEN,85095,19725,11,https://bwf.tournamentsoftware.com/player-profile/45868E97-3B63-4B4D-AB9E-39515E2F80AB
73,8,81,EST,Raul MUST,51531,19693,11,https://bwf.tournamentsoftware.com/player-profile/EC44637A-BF62-4998-8EEF-9B707FFE573E
74,2,76,UKR,Artem POCHTAROV,20301,19563,14,https://bwf.tournamentsoftware.com/player-profile/3E3B9E71-9BDA-49C2-8B38-CCA6C87172E7
75,0,75,INA,Sony Dwi KUNCORO,50427,19460,10,https://bwf.tournamentsoftware.com/player-profile/5D5CBB33-58AF-4572-90B0-A081781698D4
76,1,77,MAS,LEONG Jun Hao,84838,19436,9,https://bwf.tournamentsoftware.com/player-profile/4BAFC1F8-A97D-479E-A596-0C0393D7306A
77,1,78,FIN,Kalle KOLJONEN,92655,19400,16,https://bwf.tournamentsoftware.com/player-profile/2DDBA2CA-65A3-4A4A-B999-8A709A7A8E83
78,-7,71,HKG,WEI Nan,53054,19270,10,https://bwf.tournamentsoftware.com/player-profile/D806DD9A-E8B0-4048-9EEA-23C989AE03A6
79,0,79,RUS,Sergey SIRANT,93878,19054,15,https://bwf.tournamentsoftware.com/player-profile/D45A8D24-79C3-4849-ADD4-DFF8F1ED2A4F
80,-21,59,MAS,SOONG Joo Ven,87117,19045,13,https://bwf.tournamentsoftware.com/player-profile/455A4370-6B13-48A8-9C06-727A505A1DBB
81,-1,80,CHN,TIAN Houwei,12903,19020,6,https://bwf.tournamentsoftware.com/player-profile/E54FDF41-B758-4F2E-BF62-1A287B1093F6
82,0,82,IND,Rahul Yadav CHITTABOINA,81643,18690,11,https://bwf.tournamentsoftware.com/player-profile/DF8FB027-39D6-4DBE-9C7E-1EEEE42137F9
83,0,83,INA,Shesar Hiren RHUSTAVITO,81887,18640,10,https://bwf.tournamentsoftware.com/player-profile/1D99852C-5737-4201-A370-83BB6CE7A2ED
84,0,84,THA,Sitthikom THAMMASIN,58963,18590,8,https://bwf.tournamentsoftware.com/player-profile/E117B39B-809E-4008-98E5-60E612C0A410
85,0,85,ITA,Rosario MADDALONI,15286,18563,17,https://bwf.tournamentsoftware.com/player-profile/69442DDA-6432-4391-88C4-F1763AA24DFD
86,0,86,VIE,Cao Cuong PHAM,87628,18350,11,https://bwf.tournamentsoftware.com/player-profile/DB1C04FD-7DC6-4027-9134-F10563BE1555
87,0,87,DEN,Karan Rajan RAJARAJAN,72555,18300,17,https://bwf.tournamentsoftware.com/player-profile/0992A6E9-C0F7-4575-9F5D-73196D2BA205
88,0,88,GER,Alexander ROOVERS,55505,18262,16,https://bwf.tournamentsoftware.com/player-profile/CC61C8F5-8379-4EB7-BBB0-47ED2D91A58B
89,0,89,HUN,Gergely KRAUSZ,56755,18151,19,https://bwf.tournamentsoftware.com/player-profile/C21B8D34-FBF8-41E6-BE3C-49667A895A90
90,0,90,DEN,Kim BRUUN,96545,17910,13,https://bwf.tournamentsoftware.com/player-profile/F539208D-E7DA-471F-9449-40D186F714AD
91,0,91,FIN,Eetu HEINO,54484,17720,14,https://bwf.tournamentsoftware.com/player-profile/6D4F7384-7FE4-4BBB-BD3F-6A44461C036E
92,0,92,INA,Firman Abdul KHOLIK,61797,17676,12,https://bwf.tournamentsoftware.com/player-profile/5F58A45F-1BDD-42AC-A68C-0A88D7E02A38
93,0,93,MRI,Georges Julien PAUL,64839,17265,11,https://bwf.tournamentsoftware.com/player-profile/21637069-7CDA-4199-AD94-2B4F601FA3B0
94,1,95,CZE,Milan LUDIK,95385,16797,18,https://bwf.tournamentsoftware.com/player-profile/6E4DB5ED-A913-4EFD-B147-3F7AECED3A22
95,-1,94,GER,Kai SCHAEFER,20808,16765,17,https://bwf.tournamentsoftware.com/player-profile/F765CDBC-E01B-4F87-92F5-2E4E05FBF128
96,0,96,CHN,LU Guang Zu,77427,16759,5,https://bwf.tournamentsoftware.com/player-profile/8DB65BF4-2593-4835-8ADF-36F6656B4217
97,0,97,IND,Abhishek YELIGAR,95489,16620,16,https://bwf.tournamentsoftware.com/player-profile/78555BAB-251E-4006-A58A-EF8A4529FDB9
98,0,98,TUR,Emre LALE,66694,16547,13,https://bwf.tournamentsoftware.com/player-profile/728592FB-427F-4DB3-BD8F-1957AE82A03C
99,0,99,ESP,Luís Enrique PEÑALVER,71221,16162,20,https://bwf.tournamentsoftware.com/player-profile/F871DB05-D0AC-4BF5-BB25-88313BA2E54C
100,0,100,THA,Adulrach NAMKUL,77315,16110,11,https://bwf.tournamentsoftware.com/player-profile/F44FA613-7BA7-4D6D-8159-D44017FBB077
101,0,101,JPN,Takuma UEDA,47181,16030,12,https://bwf.tournamentsoftware.com/player-profile/0944FFB3-2A06-4E10-8F37-6208BD397A58
102,0,102,SRI,Niluka KARUNARATNE,14004,15980,8,https://bwf.tournamentsoftware.com/player-profile/FA13F491-EAC9-4457-BC26-B09E97E073A5
103,1,104,CRO,Zvonimir DURKINJAK,52250,15835,13,https://bwf.tournamentsoftware.com/player-profile/E2C6E5B3-A514-4301-9023-EC31918DB6BC
104,1,105,SWE,Jacob NILSSON,76972,15240,13,https://bwf.tournamentsoftware.com/player-profile/347BC78A-E240-43B3-9596-E3438EB74280
105,1,106,CZE,Adam MENDREK,91381,15024,16,https://bwf.tournamentsoftware.com/player-profile/5D8E87DE-005C-46F3-9B20-EBB892EB2830
106,1,107,SGP,NG Zin Rei Ryan,97703,14993,11,https://bwf.tournamentsoftware.com/player-profile/66D2E27D-9981-42E2-91FC-A91DFB80C58F
107,1,108,NZL,Abhinav MANOTA,58628,14762,8,https://bwf.tournamentsoftware.com/player-profile/10BE0C25-49F8-475C-9A22-3A8A6424E169
108,1,109,FIN,Iikka HEINO,88856,14744,16,https://bwf.tournamentsoftware.com/player-profile/6EAF7CDE-A9A9-4280-BD8B-881515DED4D5
109,1,110,CHN,ZHOU Ze Qi,91093,14630,6,https://bwf.tournamentsoftware.com/player-profile/4F291321-3C9E-4DF1-BBBB-5826A6A7EDF7
110,1,111,FIN,Henri AARNIO,62470,14576,12,https://bwf.tournamentsoftware.com/player-profile/9F55203F-6402-44E5-BF8F-D69831EFAD83
111,1,112,POL,Adrian DZIOLKO,48962,14485,11,https://bwf.tournamentsoftware.com/player-profile/45BEA336-9AB3-4C0A-A0C9-731043BD90AD
112,1,113,BEL,Maxime MOREELS,25625,14387,13,https://bwf.tournamentsoftware.com/player-profile/DE33C888-230D-4E42-A67E-A44ED511969C
113,1,114,MAS,GOH Giap Chin,73534,14310,6,https://bwf.tournamentsoftware.com/player-profile/F8DF47E8-8026-4DBF-8C6A-A5E64D73D58C
114,-11,103,IND,Shreyansh JAISWAL,83243,14200,9,https://bwf.tournamentsoftware.com/player-profile/81FDBD86-4418-4184-AF87-24D974EF095D
115,1,116,SCO,Kieran MERRILEES,54204,14190,12,https://bwf.tournamentsoftware.com/player-profile/083EBA49-1466-4A0A-997B-9AB0CC318369
116,1,117,MAS,LIM Chi Wing,93857,14120,13,https://bwf.tournamentsoftware.com/player-profile/885E44A4-D177-4296-976F-D772A13109F3
117,1,118,JOR,Bahaedeen Ahmad ALSHANNIK,95425,13870,13,https://bwf.tournamentsoftware.com/player-profile/1D1A113C-59C5-4C73-B00A-DA7BC4EBAD92
118,1,119,TPE,LU Chia Hung,91254,13850,10,https://bwf.tournamentsoftware.com/player-profile/0650EDCB-F77C-4177-94DE-70552ECBFE33
119,-4,115,IND,GURUSAIDUTT R. M. V.,32722,13630,6,https://bwf.tournamentsoftware.com/player-profile/B0190B7C-900C-45E4-AEFA-632EA75910EF
120,0,120,TPE,Chia Hao LEE,59322,13620,9,https://bwf.tournamentsoftware.com/player-profile/A815B039-2D22-4DF8-9BE9-591B7EFAFE75
121,0,121,GER,Lars SCHAENZLER,77085,13249,15,https://bwf.tournamentsoftware.com/player-profile/F3ADADA6-77A4-476D-BC1C-2F8C1E901F60
122,0,122,POR,Duarte Nuno ANJO,64631,13182,16,https://bwf.tournamentsoftware.com/player-profile/249D52A0-7A81-4810-BBDE-E8A1705F58B6
123,0,123,BUL,Ivan RUSEV,98589,13158,17,https://bwf.tournamentsoftware.com/player-profile/C9426E3D-FADD-4D32-967B-57CBDF9C46CE
124,0,124,MEX,Lino MUNOZ,96461,13050,10,https://bwf.tournamentsoftware.com/player-profile/C0D66387-DB87-41AC-96FB-B4A9BC390C48
125,0,125,TUR,Muhammed Ali KURT,63081,12950,13,https://bwf.tournamentsoftware.com/player-profile/6ADDD5C5-534D-4F21-97F1-979971C2291B
126,1,127,CUB,Osleni GUERRERO,52364,12880,7,https://bwf.tournamentsoftware.com/player-profile/9D87000D-56BF-4614-98D0-265DFB550D56
127,1,128,NED,Nick FRANSMAN,48202,12830,9,https://bwf.tournamentsoftware.com/player-profile/81C9CBAE-2F13-4FBC-80D6-995A2F4289FA
128,1,129,MAS,CHONG Yee Han,79695,12810,12,https://bwf.tournamentsoftware.com/player-profile/C4268709-6229-4D62-9608-662C9E496370
129,-3,126,IND,Kartikey GULSHAN KUMAR,64794,12780,13,https://bwf.tournamentsoftware.com/player-profile/4EAB2C2C-3323-431A-A6B9-02176A5E58CC
130,0,130,VIE,LE Duc Phat,69345,12440,12,https://bwf.tournamentsoftware.com/player-profile/4FDBDA65-F854-441D-9BDF-AE126F213422
131,0,131,CHN,REN Peng Bo,91204,11990,6,https://bwf.tournamentsoftware.com/player-profile/440CB014-328E-4DCA-A279-540A0B28AF88
132,0,132,IND,Ajay JAYARAM,55351,11950,5,https://bwf.tournamentsoftware.com/player-profile/C4E68A77-F815-443A-B109-F19A91BA687A
133,0,133,GER,Jonathan PERSSON,60652,11900,12,https://bwf.tournamentsoftware.com/player-profile/F4F4A099-8334-4A8C-A03C-7471BB654F27
134,1,135,SWE,Felix BURESTEDT,83985,11670,10,https://bwf.tournamentsoftware.com/player-profile/8FBCAAD6-EC39-4B84-8816-7B0967EE36A9
135,1,136,JPN,Hashiru SHIMONO,76185,11550,7,https://bwf.tournamentsoftware.com/player-profile/1BCD85DF-DA22-4A12-9B43-33F6EFD2D425
136,1,137,MEX,Luis Ramon GARRIDO,97943,11550,6,https://bwf.tournamentsoftware.com/player-profile/20A85CE7-FC4D-406B-8177-B869D6D9C9CA
137,1,138,CUB,Leodannis MARTINEZ PALACIO,50573,11520,7,https://bwf.tournamentsoftware.com/player-profile/B55DE000-642B-4086-A8DD-3498BCAF66EA
138,1,139,IND,Mithun MANJUNATH,62720,11470,10,https://bwf.tournamentsoftware.com/player-profile/39E40D58-5E98-405B-BF99-9F86560BD360
139,1,140,BRA,Artur Silva POMOCENO,77631,11190,7,https://bwf.tournamentsoftware.com/player-profile/BC1AA0BF-1625-4D84-997C-1806167F244C
140,34,174,FRA,Toma Junior POPOV,61628,11086,10,https://bwf.tournamentsoftware.com/player-profile/18243FD1-E275-4DE0-9839-4A745A1D4CEA
141,1,142,FRA,Pierrick CAJOT,88054,11080,9,https://bwf.tournamentsoftware.com/player-profile/B20B842D-FBAD-413F-8060-2D241C68E086
142,1,143,SLO,Miha IVANIČ,57543,11060,17,https://bwf.tournamentsoftware.com/player-profile/B84D0159-167F-4C45-8FBC-A289A5E428E6
143,1,144,MEX,Job CASTILLO,93101,11000,10,https://bwf.tournamentsoftware.com/player-profile/A854613F-DD95-4821-A7C6-E0D3D2A87DF3
144,1,145,JPN,Kodai NARAOKA,62063,10950,5,https://bwf.tournamentsoftware.com/player-profile/7804BE61-F954-4C46-9E72-FED84BDA7FEB
145,1,146,ENG,Sahil SIPANI,80147,10930,20,https://bwf.tournamentsoftware.com/player-profile/74DC1F6D-2097-4806-B9B0-36296444B150
146,2,148,POL,Michal ROGALSKI,53381,10886,10,https://bwf.tournamentsoftware.com/player-profile/18F37C27-454E-47F5-9B90-4EE1E365587A
147,2,149,AUT,Luka WRABER,56274,10840,13,https://bwf.tournamentsoftware.com/player-profile/B40FCBF4-EF24-442B-906F-60AD77187337
148,2,150,INA,Krishna Adi NUGRAHA,68647,10730,7,https://bwf.tournamentsoftware.com/player-profile/DB73E403-3FF9-4F4D-AFEE-27AAD0227CD4
149,2,151,IRL,Joshua MAGEE,59068,10625,12,https://bwf.tournamentsoftware.com/player-profile/B27D14B1-AD7F-432A-AC9A-DCDFFE47AD02
150,2,152,GHA,Emmanuel YAW DONKOR,91881,10623,7,https://bwf.tournamentsoftware.com/player-profile/49D04179-022B-4BA7-9411-72A26CC68AA5
151,2,153,MRI,Aatish LUBAH,66071,10621,10,https://bwf.tournamentsoftware.com/player-profile/C740BD12-F4E0-456D-A556-766C70A92027
152,3,155,INA,Hermansah .,71211,10550,5,https://bwf.tournamentsoftware.com/player-profile/F17D9EE6-F42C-4D39-BF18-2D0F84782F76
153,3,156,MAS,TAN Jia Wei,69159,10520,6,https://bwf.tournamentsoftware.com/player-profile/1BD64EA2-A0F9-40AD-88C1-3C93B0521054
154,-13,141,CHN,SUN Fei Xiang,57762,10460,5,https://bwf.tournamentsoftware.com/player-profile/CB451DDC-55E2-4552-A943-0256BC97145A
155,2,157,LUX,Robert MANN,92689,10370,19,https://bwf.tournamentsoftware.com/player-profile/2D08BCB9-2047-4EBA-982B-B6EC86BD8C06
156,2,158,JPN,Riichi TAKESHITA,61799,10250,7,https://bwf.tournamentsoftware.com/player-profile/F27520A0-0FD8-43C2-AC7C-D3EF49DCAF6C
157,2,159,ENG,WANG Yuehang,56990,10230,10,https://bwf.tournamentsoftware.com/player-profile/72A1D594-3B4D-44B0-9199-86828CDB5212
158,2,160,IND,Siddharth PRATAP SINGH,99595,10190,8,https://bwf.tournamentsoftware.com/player-profile/26A30E28-AEF9-490C-967A-E2EB16AF3BB4
159,2,161,POR,Bernardo ATILANO,83597,10138,16,https://bwf.tournamentsoftware.com/player-profile/1F68325D-9D90-41AD-8815-5200B797505A
160,2,162,NGR,Clement KROBAKPO,94754,10098,8,https://bwf.tournamentsoftware.com/player-profile/EB442D70-1B21-4247-BD05-5C5F70ACF78F
161,2,163,PER,Daniel LA TORRE REGAL,72923,10081,11,https://bwf.tournamentsoftware.com/player-profile/AD34A016-C6C3-4D6D-8B8E-D685CA28C9F8
162,3,165,TPE,HSUEH Hsuan Yi,52983,10070,6,https://bwf.tournamentsoftware.com/player-profile/09B6282C-ED80-4A31-98E1-7609ED206FE9
163,3,166,CAN,Timothy CHIU,61666,10000,10,https://bwf.tournamentsoftware.com/player-profile/ED5B9D49-5A84-421F-A3D4-BE28F55F8333
164,3,167,RUS,Anatoliy YARTSEV,60783,9974,6,https://bwf.tournamentsoftware.com/player-profile/0FDFC284-41DB-41A4-BF27-AA2D573A736E
165,-11,154,CZE,Jan LOUDA,61423,9968,12,https://bwf.tournamentsoftware.com/player-profile/23ECDCDE-2F04-4D19-B2D3-46AD6709308B
166,3,169,IND,Bodhit JOSHI,57334,9600,8,https://bwf.tournamentsoftware.com/player-profile/1CF5F47B-04FF-430C-B97B-2E431699FEE9
