rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,CHN,LI Xue Rui,64643,79470,12,https://bwf.tournamentsoftware.com/player-profile/A8B4DEC1-972C-4517-9D80-4FBB300F91ED
2,2,4,GER,Juliane SCHENK,13475,73424,14,https://bwf.tournamentsoftware.com/player-profile/36259742-0EA1-44EB-9E3D-67C77FDE005C
3,2,5,THA,Ratchanok INTANON,35642,71068,14,https://bwf.tournamentsoftware.com/player-profile/99EA34EF-1515-4CE4-94A2-9A3304DD28A5
4,-1,3,IND,Saina NEHWAL,52748,68160,13,https://bwf.tournamentsoftware.com/player-profile/3E7EEDF9-07F0-474E-A02B-CB598BBE365A
5,-3,2,CHN,WANG Yihan,53938,67308,11,https://bwf.tournamentsoftware.com/player-profile/9B30EE44-28C0-43FF-B4AE-17DADA30D29A
6,0,6,KOR,SUNG Jihyun,76594,63958,15,https://bwf.tournamentsoftware.com/player-profile/18BDE483-5C63-4C57-8D4F-47EEECBEA966
7,1,8,TPE,TAI Tzu Ying,61427,58199,13,https://bwf.tournamentsoftware.com/player-profile/E7478462-B482-44AA-8170-A719B6AE45C9
8,1,9,CHN,WANG Shixian,83064,57080,12,https://bwf.tournamentsoftware.com/player-profile/2F7CBE3A-CD73-4B1F-9FB0-6C31A46C000B
9,1,10,JPN,Minatsu MITANI,66644,56277,13,https://bwf.tournamentsoftware.com/player-profile/6FEDE8B0-F788-416C-914D-38E23B4CED8A
10,-3,7,DEN,Tine BAUN,10358,53630,9,https://bwf.tournamentsoftware.com/player-profile/51BB0F6B-1D20-4A57-9DF1-92F958D9E47D
11,0,11,INA,Lindaweni FANETRI,96130,50842,14,https://bwf.tournamentsoftware.com/player-profile/C30CB5CE-AABC-4C9D-9EE8-0925091B1CBA
12,0,12,IND,PUSARLA V. Sindhu,73173,49492,13,https://bwf.tournamentsoftware.com/player-profile/0BF2D10A-66EB-4B90-BB4B-3F70D4ADAD99
13,0,13,JPN,Eriko HIROSE,15417,48930,16,https://bwf.tournamentsoftware.com/player-profile/73E0B6C9-9EB4-4E28-B08E-5BC5DABAEAD7
14,0,14,THA,Sapsiree TAERATTANACHAI,67158,48200,19,https://bwf.tournamentsoftware.com/player-profile/EA2B13F3-2BB7-48A6-836E-9F911A4B48AB
15,0,15,THA,Nitchaon JINDAPOL,57971,47497,19,https://bwf.tournamentsoftware.com/player-profile/4E3EB7BA-92FE-49F1-BA2F-309FF38357C7
16,0,16,KOR,BAE Yeon Ju,22455,44810,13,https://bwf.tournamentsoftware.com/player-profile/7C473837-E787-4AB7-9221-CC5D88CA82A6
17,0,17,THA,Busanan ONGBAMRUNGPHAN,58271,44780,17,https://bwf.tournamentsoftware.com/player-profile/2E8E31B9-0832-43E8-A7CC-A620D9DF8DE0
18,0,18,THA,Porntip BURANAPRASERTSUK,54511,43920,14,https://bwf.tournamentsoftware.com/player-profile/0E37B63A-1D68-48EB-A948-A1EB8D72B171
19,2,21,TPE,PAI Hsiao Ma,15509,40490,14,https://bwf.tournamentsoftware.com/player-profile/828132B3-D827-4201-AFD8-5470A54DCCF1
20,-1,19,HKG,YIP Pui Yin,51649,39859,18,https://bwf.tournamentsoftware.com/player-profile/B368A130-10A6-4C37-886A-4EF8AE4D6E78
21,1,22,INA,Aprillia YUSWANDARI,15828,39581,16,https://bwf.tournamentsoftware.com/player-profile/7B3845BC-D030-4EC9-8E92-EFE9BF8771B8
22,1,23,JPN,Sayaka TAKAHASHI,34890,39557,13,https://bwf.tournamentsoftware.com/player-profile/7AB4EC1B-2FFD-4610-8090-5C63F5AF24D2
23,1,24,CHN,JIANG Yanjiao,14874,39470,9,https://bwf.tournamentsoftware.com/player-profile/26250F68-6DFA-4749-8DCE-80DDF964CF94
24,-4,20,SGP,Juan GU,53782,39080,18,https://bwf.tournamentsoftware.com/player-profile/1B38E89D-6E83-4B8F-A251-C513A0056F6E
25,1,26,CHN,HAN Li,78288,38800,9,https://bwf.tournamentsoftware.com/player-profile/EB735FC9-9ED8-4C1B-8F92-C8DBEC2E1468
26,-1,25,ESP,Carolina MARIN,18228,38496,13,https://bwf.tournamentsoftware.com/player-profile/213226C1-39FD-4443-A603-69E07939C39E
27,0,27,BUL,Petya NEDELCHEVA,12765,37236,18,https://bwf.tournamentsoftware.com/player-profile/D122C443-A2F9-4A06-B076-6BF717DEEB83
28,0,28,INA,Bellaetrix MANUPUTTY,54248,34520,13,https://bwf.tournamentsoftware.com/player-profile/B70BD663-B33B-4222-AD45-233481D8AA52
29,1,30,HKG,CHAN Kaka Tsz Ka,52929,33860,18,https://bwf.tournamentsoftware.com/player-profile/2CDC926A-1DFF-408A-81EE-B86A6D7189AE
30,1,31,JPN,Yui HASHIMOTO,43256,32570,11,https://bwf.tournamentsoftware.com/player-profile/150A85EA-A7A3-4D93-BFA6-604B6E83E0CC
31,1,32,JPN,Kaori IMABEPPU,53392,31640,17,https://bwf.tournamentsoftware.com/player-profile/F8B3AC9E-910D-412F-B542-153C4D27C196
32,-3,29,INA,Adrianti FIRDASARI,14710,31340,12,https://bwf.tournamentsoftware.com/player-profile/890F9DBD-CCC3-4B69-A547-1418B0A56D2E
33,0,33,FRA,Sashina VIGNES WARAN,18998,30580,15,https://bwf.tournamentsoftware.com/player-profile/E092230F-BD18-4D66-84C1-2A656DAF5684
34,1,35,MAS,Soniia CHEAH,18143,29460,14,https://bwf.tournamentsoftware.com/player-profile/52D1D9D3-8C2F-4DE5-90D4-9CE24142C0D0
35,-1,34,CZE,Kristina GAVNHOLT,51739,29217,15,https://bwf.tournamentsoftware.com/player-profile/12EFE955-AA5B-400C-B194-66A346F0C929
36,0,36,SCO,Kirsty GILMOUR,48528,28973,15,https://bwf.tournamentsoftware.com/player-profile/5DDC41B8-6CC4-4FA2-81DD-D9C7393C4107
37,0,37,INA,Hera DESI,35662,28730,11,https://bwf.tournamentsoftware.com/player-profile/AA5C703C-8B0A-475C-A1E4-A5E9E63C1FC3
38,0,38,GER,Karin SCHNAASE-BEERMANN,51204,28382,16,https://bwf.tournamentsoftware.com/player-profile/82766CE3-9237-40E2-A155-AD5D00C8DBBF
39,0,39,HKG,DENG Joy Xuan,62313,28100,7,https://bwf.tournamentsoftware.com/player-profile/2F1ADA75-59A4-4754-A53F-5B44C944F056
40,0,40,ESP,Beatriz CORRALES,95780,27607,15,https://bwf.tournamentsoftware.com/player-profile/F428D761-FD1E-4FDC-A90F-54B4A70E68E8
41,0,41,USA,Jamie SUBANDHI,52771,27565,17,https://bwf.tournamentsoftware.com/player-profile/1254F52E-8534-45D5-AF11-C33ED8719330
42,2,44,BUL,Linda ZETCHIRI,15105,26140,14,https://bwf.tournamentsoftware.com/player-profile/A942373B-2091-47D5-A275-7301C22E3057
43,0,43,IRL,Chloe MAGEE,89666,25898,15,https://bwf.tournamentsoftware.com/player-profile/61A45524-5573-4D57-A3C5-81127A1350EE
44,2,46,SGP,Aiying XING,52706,25560,14,https://bwf.tournamentsoftware.com/player-profile/FE2F0884-39BE-422D-9214-566C69EA02FF
45,2,47,CHN,SUN Yu,92736,25540,8,https://bwf.tournamentsoftware.com/player-profile/2795C3EB-DEFB-4CF7-9B24-681239B6CB85
46,-4,42,MAS,TEE Jing Yi,53153,25479,13,https://bwf.tournamentsoftware.com/player-profile/2063F0FA-4A6E-4383-8B51-690AB221EA33
47,1,48,INA,Febby ANGGUNI,66963,25420,10,https://bwf.tournamentsoftware.com/player-profile/5262FCEC-B9CC-40CB-9342-3BE772EB5371
48,1,49,JPN,Nozomi OKUHARA,96713,25320,8,https://bwf.tournamentsoftware.com/player-profile/2D28B50A-695D-4CC0-9DAD-633D35E87B4D
49,1,50,GER,Olga ROJ,15323,24847,11,https://bwf.tournamentsoftware.com/player-profile/5292AF26-8578-4016-98BC-F94E415870C9
50,1,51,INA,Yeni ASMARANI,97185,24470,11,https://bwf.tournamentsoftware.com/player-profile/8918D1B7-3BB0-46F8-A6BE-181F22DA8861
51,1,52,CAN,Kristen TSAI,72164,24145,10,https://bwf.tournamentsoftware.com/player-profile/BB970648-2EED-438D-9683-9007140B0227
52,1,53,IND,Arundhati PANTAWANE,21036,23970,11,https://bwf.tournamentsoftware.com/player-profile/A633403F-397D-416A-AD71-CCB1FE0CD56F
53,1,54,SUI,Nicole SCHALLER,82656,23852,15,https://bwf.tournamentsoftware.com/player-profile/7E3E2135-BA24-4EAB-9E1F-F93163E15DA0
54,1,55,MAS,Lyddia Yi Yu CHEAH,52103,23610,12,https://bwf.tournamentsoftware.com/player-profile/0512A4F4-E243-44C9-BFF2-106FC5C9D295
55,1,56,INA,Maria Febe KUSUMASTUTI,66974,22960,11,https://bwf.tournamentsoftware.com/player-profile/E453488A-FE78-4321-A9F1-629B5AAB13FE
56,-11,45,CAN,Michelle LI,84523,22881,8,https://bwf.tournamentsoftware.com/player-profile/133E8A7F-4D1A-4333-AB97-9BACE04294FA
57,0,57,CHN,YAO Xue,76908,22860,8,https://bwf.tournamentsoftware.com/player-profile/A442CA12-A3DE-4388-B0AC-2D7C1F222CE2
58,0,58,INA,Millicent WIRANTO,50878,22520,13,https://bwf.tournamentsoftware.com/player-profile/6414A45A-BC76-48CC-B926-7FB6DB36B173
59,0,59,SGP,Jiayuan CHEN,54698,22490,12,https://bwf.tournamentsoftware.com/player-profile/FC6C7B17-1DF0-4F7C-98D7-5E01B0771FC4
60,0,60,SUI,Sabrina JAQUET,54068,22422,14,https://bwf.tournamentsoftware.com/player-profile/F2108DAF-E325-457C-99D6-77806B05CBF3
61,1,62,CAN,Nicole GRETHER,3951,21120,10,https://bwf.tournamentsoftware.com/player-profile/E56DB3E0-3EE7-4456-8DE3-99283C951A2D
62,1,63,UKR,Maria ULITINA,76349,20789,12,https://bwf.tournamentsoftware.com/player-profile/07455DFA-D0F7-4F83-89EA-2ABFBF17FDF8
63,1,64,RUS,Natalia PERMINOVA,78605,20448,19,https://bwf.tournamentsoftware.com/player-profile/D5D25301-6DE3-44FF-9A00-6728CC96CFD5
64,1,65,IND,P. C. Thulasi,75410,20160,10,https://bwf.tournamentsoftware.com/player-profile/4FBDC6A6-2B8F-42B2-8247-A997F9A6DD20
65,1,66,RUS,Olga ARKHANGELSKAYA,8558,19960,12,https://bwf.tournamentsoftware.com/player-profile/1BB0FFFD-046B-4A8B-98D4-FCC07BC57906
66,1,67,INA,Maziyyah NADHIR,26019,19810,12,https://bwf.tournamentsoftware.com/player-profile/F108FEC0-B416-4B2B-8126-F3B7E95E9512
67,1,68,BUL,Stefani STOEVA,46169,19550,13,https://bwf.tournamentsoftware.com/player-profile/37F09748-6834-46BC-B6B8-0AA8087CEB45
68,1,69,THA,Salakjit PONSANA,50728,19520,11,https://bwf.tournamentsoftware.com/player-profile/8AD50FAA-26F0-44FB-B0FC-8C7B8A82E357
69,1,70,SLO,Maja TVRDY,12023,19280,16,https://bwf.tournamentsoftware.com/player-profile/D865EB1B-9DBE-4EF0-B32C-CFDF192376E2
70,1,71,SGP,Mingtian FU,53788,19160,8,https://bwf.tournamentsoftware.com/player-profile/AC1BA2EF-3EE2-4C07-B169-7340B47E432D
71,1,72,DEN,Karina JORGENSEN,46896,18930,14,https://bwf.tournamentsoftware.com/player-profile/BFAC03FD-6E04-4EC4-A9D5-0EAD1EBB69E0
72,1,73,JPN,Kana ITO,52064,18780,7,https://bwf.tournamentsoftware.com/player-profile/AA5EA1B2-B41E-4A34-821E-90E3243E01A1
73,1,74,THA,Pornpawee CHOCHUWONG,84062,18630,9,https://bwf.tournamentsoftware.com/player-profile/FE40A5A6-154A-4AD9-88A9-E3C183F236B2
74,1,75,MAS,Li Lian YANG,63369,18530,14,https://bwf.tournamentsoftware.com/player-profile/88F876A4-FF82-4EBE-87B9-1D5AE4EE26D9
75,1,76,ISR,Ksenia POLIKARPOVA,67069,18252,16,https://bwf.tournamentsoftware.com/player-profile/C30F9FBA-1E9B-4683-A14E-76A35ECD6F2E
76,1,77,DEN,Line Højmark KJAERSFELDT,63437,18175,12,https://bwf.tournamentsoftware.com/player-profile/9E63BADD-7736-4CFF-89E8-8B21A88B2E7B
77,1,78,NZL,Michelle CHAN KY,14741,18150,11,https://bwf.tournamentsoftware.com/player-profile/8AC3C40D-DC26-44ED-95F3-269182460B9D
78,1,79,AUT,Simone PRUTSCH,10022,18050,22,https://bwf.tournamentsoftware.com/player-profile/C1A8F711-A91F-42D4-82AB-9D8DACA8EBA3
79,1,80,CHN,CHEN Xiao Jia,16100,17840,5,https://bwf.tournamentsoftware.com/player-profile/10B2FC42-AE3E-461F-B9C9-8536324C984C
