rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,CHN,LI Xue Rui,64643,95244,10,https://bwf.tournamentsoftware.com/player-profile/A8B4DEC1-972C-4517-9D80-4FBB300F91ED
2,0,2,CHN,WANG Shixian,83064,82207,14,https://bwf.tournamentsoftware.com/player-profile/2F7CBE3A-CD73-4B1F-9FB0-6C31A46C000B
3,0,3,CHN,WANG Yihan,53938,71211,14,https://bwf.tournamentsoftware.com/player-profile/9B30EE44-28C0-43FF-B4AE-17DADA30D29A
4,0,4,IND,Saina NEHWAL,52748,71081,15,https://bwf.tournamentsoftware.com/player-profile/3E7EEDF9-07F0-474E-A02B-CB598BBE365A
5,0,5,KOR,SUNG Jihyun,76594,69654,16,https://bwf.tournamentsoftware.com/player-profile/18BDE483-5C63-4C57-8D4F-47EEECBEA966
6,1,7,TPE,TAI Tzu Ying,61427,63888,16,https://bwf.tournamentsoftware.com/player-profile/E7478462-B482-44AA-8170-A719B6AE45C9
7,1,8,ESP,Carolina MARIN,18228,61818,14,https://bwf.tournamentsoftware.com/player-profile/213226C1-39FD-4443-A603-69E07939C39E
8,-2,6,THA,Ratchanok INTANON,35642,60942,14,https://bwf.tournamentsoftware.com/player-profile/99EA34EF-1515-4CE4-94A2-9A3304DD28A5
9,0,9,KOR,BAE Yeon Ju,22455,59283,15,https://bwf.tournamentsoftware.com/player-profile/7C473837-E787-4AB7-9221-CC5D88CA82A6
10,0,10,CHN,LIU Xin (F),14398,57410,10,https://bwf.tournamentsoftware.com/player-profile/FC610B10-2169-47E2-8EB1-4A0AA9F12DF3
11,0,11,IND,PUSARLA V. Sindhu,73173,57405,15,https://bwf.tournamentsoftware.com/player-profile/0BF2D10A-66EB-4B90-BB4B-3F70D4ADAD99
12,1,13,USA,Beiwen ZHANG,53806,50610,16,https://bwf.tournamentsoftware.com/player-profile/CDD166DD-3FA5-41E9-BEC8-AE7134F1DFC6
13,-1,12,JPN,Akane YAMAGUCHI,96312,49525,11,https://bwf.tournamentsoftware.com/player-profile/1A40C2CC-EC5F-46A6-9860-8E67AC09CD3E
14,0,14,CAN,Michelle LI,84523,47511,17,https://bwf.tournamentsoftware.com/player-profile/133E8A7F-4D1A-4333-AB97-9BACE04294FA
15,1,16,CHN,SUN Yu,92736,46928,10,https://bwf.tournamentsoftware.com/player-profile/2795C3EB-DEFB-4CF7-9B24-681239B6CB85
16,1,17,JPN,Sayaka TAKAHASHI,34890,45536,15,https://bwf.tournamentsoftware.com/player-profile/7AB4EC1B-2FFD-4610-8090-5C63F5AF24D2
17,-2,15,JPN,Minatsu MITANI,66644,45039,13,https://bwf.tournamentsoftware.com/player-profile/6FEDE8B0-F788-416C-914D-38E23B4CED8A
18,0,18,CHN,HAN Li,78288,42240,10,https://bwf.tournamentsoftware.com/player-profile/EB735FC9-9ED8-4C1B-8F92-C8DBEC2E1468
19,0,19,THA,Nitchaon JINDAPOL,57971,41656,13,https://bwf.tournamentsoftware.com/player-profile/4E3EB7BA-92FE-49F1-BA2F-309FF38357C7
20,1,21,INA,Adrianti FIRDASARI,14710,39456,11,https://bwf.tournamentsoftware.com/player-profile/890F9DBD-CCC3-4B69-A547-1418B0A56D2E
21,1,22,THA,Busanan ONGBAMRUNGPHAN,58271,39117,13,https://bwf.tournamentsoftware.com/player-profile/2E8E31B9-0832-43E8-A7CC-A620D9DF8DE0
22,-2,20,JPN,Eriko HIROSE,15417,39078,14,https://bwf.tournamentsoftware.com/player-profile/73E0B6C9-9EB4-4E28-B08E-5BC5DABAEAD7
23,0,23,ESP,Beatriz CORRALES,95780,36344,20,https://bwf.tournamentsoftware.com/player-profile/F428D761-FD1E-4FDC-A90F-54B4A70E68E8
24,1,25,JPN,Nozomi OKUHARA,96713,35740,8,https://bwf.tournamentsoftware.com/player-profile/2D28B50A-695D-4CC0-9DAD-633D35E87B4D
25,1,26,THA,Porntip BURANAPRASERTSUK,54511,35427,15,https://bwf.tournamentsoftware.com/player-profile/0E37B63A-1D68-48EB-A948-A1EB8D72B171
26,1,27,SCO,Kirsty GILMOUR,48528,34998,14,https://bwf.tournamentsoftware.com/player-profile/5DDC41B8-6CC4-4FA2-81DD-D9C7393C4107
27,1,28,TPE,HSU Ya Ching,74561,34900,15,https://bwf.tournamentsoftware.com/player-profile/4B25A917-38F2-4F2A-8C47-D6ED37E9E0C5
28,1,29,MAS,TEE Jing Yi,53153,34844,11,https://bwf.tournamentsoftware.com/player-profile/2063F0FA-4A6E-4383-8B51-690AB221EA33
29,1,30,INA,Lindaweni FANETRI,96130,34307,11,https://bwf.tournamentsoftware.com/player-profile/C30CB5CE-AABC-4C9D-9EE8-0925091B1CBA
30,1,31,JPN,Sayaka SATO,77317,34050,10,https://bwf.tournamentsoftware.com/player-profile/6C8F6FDE-65A8-4755-B8E3-4501791937C4
31,1,32,HKG,YIP Pui Yin,51649,33674,14,https://bwf.tournamentsoftware.com/player-profile/B368A130-10A6-4C37-886A-4EF8AE4D6E78
