rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,TPE,TAI Tzu Ying,0,299 - 128,"$848,105.00","87,109 / 13",https://bwfbadminton.com/player/61427/tai-tzu-ying,61427
2,JPN,Akane YAMAGUCHI,0,220 - 73,"$541,295.00","86,031 / 15",https://bwfbadminton.com/player/96312/akane-yamaguchi,96312
3,IND,PUSARLA V. Sindhu,0,260 - 109,"$419,233.00","78,824 / 16",https://bwfbadminton.com/player/73173/pusarla-v-sindhu,73173
4,THA,Ratchanok INTANON,0,310 - 139,"$633,067.50","74,531 / 17",https://bwfbadminton.com/player/35642/ratchanok-intanon,35642
5,CHN,CHEN Yu Fei,0,132 - 52,"$125,557.50","69,418 / 16",https://bwfbadminton.com/player/78778/chen-yu-fei,78778
6,JPN,Nozomi OKUHARA,0,209 - 72,"$362,703.00","66,147 / 12",https://bwfbadminton.com/player/96713/nozomi-okuhara,96713
7,ESP,Carolina MARIN,0,311 - 97,"$454,353.50","64,816 / 14",https://bwfbadminton.com/player/18228/carolina-marin,18228
8,KOR,SUNG Jihyun,0,328 - 163,"$594,147.50","60,595 / 18",https://bwfbadminton.com/player/76594/sung-jihyun,76594
9,CHN,HE Bing Jiao,0,148 - 52,"$197,657.50","59,599 / 16",https://bwfbadminton.com/player/87434/he-bing-jiao,87434
10,IND,Saina NEHWAL,0,381 - 163,"$751,622.50","55,890 / 13",https://bwfbadminton.com/player/52748/saina-nehwal,52748
11,THA,Nitchaon JINDAPOL,0,196 - 128,"$140,770.50","53,653 / 16",https://bwfbadminton.com/player/57971/nitchaon-jindapol,57971
12,USA,Beiwen ZHANG,0,212 - 103,"$147,038.62","53,310 / 16",https://bwfbadminton.com/player/53806/beiwen-zhang,53806
13,JPN,Sayaka SATO,0,208 - 139,"$202,060.00","49,406 / 16",https://bwfbadminton.com/player/77317/sayaka-sato,77317
14,CAN,Michelle LI,0,263 - 111,"$83,862.00","46,350 / 22",https://bwfbadminton.com/player/84523/michelle-li,84523
15,JPN,Sayaka TAKAHASHI,+4,174 - 72,"$103,792.00","46,070 / 11",https://bwfbadminton.com/player/34890/sayaka-takahashi,34890
16,JPN,Aya OHORI,-1,133 - 65,"$76,250.00","45,636 / 14",https://bwfbadminton.com/player/95189/aya-ohori,95189
17,KOR,LEE Jang Mi,-1,101 - 51,"$38,035.00","44,454 / 17",https://bwfbadminton.com/player/84992/lee-jang-mi,84992
18,DEN,Mia BLICHFELDT,-1,141 - 66,"$22,201.50","42,680 / 18",https://bwfbadminton.com/player/91224/mia-blichfeldt,91224
19,SCO,Kirsty GILMOUR,+1,216 - 103,"$63,475.50","40,497 / 16",https://bwfbadminton.com/player/48528/kirsty-gilmour,48528
20,CHN,CHEN Xiao Xin,+1,51 - 31,"$37,292.50","39,945 / 13",https://bwfbadminton.com/player/58637/chen-xiao-xin,58637
21,RUS,Evgeniya KOSETSKAYA,+1,141 - 85,"$19,775.50","38,829 / 17",https://bwfbadminton.com/player/92400/evgeniya-kosetskaya,92400
22,THA,Busanan ONGBAMRUNGPHAN,+2,184 - 118,"$118,187.50","38,684 / 14",https://bwfbadminton.com/player/58271/busanan-ongbamrungphan,58271
23,THA,Pornpawee CHOCHUWONG,+2,149 - 74,"$32,515.50","38,132 / 16",https://bwfbadminton.com/player/84062/pornpawee-chochuwong,84062
24,TPE,PAI Yu Po,-1,117 - 110,"$45,965.00","37,650 / 16",https://bwfbadminton.com/player/99925/pai-yu-po,99925
25,HKG,CHEUNG Ngan Yi,+1,98 - 97,"$52,585.00","37,387 / 15",https://bwfbadminton.com/player/87709/cheung-ngan-yi,87709
26,KOR,KIM Hyo Min,+1,122 - 76,"$43,488.00","36,600 / 13",https://bwfbadminton.com/player/91598/kim-hyo-min,91598
27,JPN,Saena KAWAKAMI,-9,81 - 26,"$55,037.50","36,090 / 9",https://bwfbadminton.com/player/61568/saena-kawakami,61568
28,ESP,Beatriz CORRALES,0,256 - 129,"$43,858.00","35,453 / 18",https://bwfbadminton.com/player/95780/beatriz-corrales,95780
29,DEN,Line Højmark KJAERSFELDT,0,163 - 114,"$32,328.75","35,202 / 17",https://bwfbadminton.com/player/63437/line-hojmark-kjaersfeldt,63437
30,MAS,Soniia CHEAH,0,107 - 67,"$22,281.50","35,089 / 14",https://bwfbadminton.com/player/18143/soniia-cheah,18143
31,MAS,GOH Jin Wei,0,118 - 45,"$31,604.25","34,487 / 11",https://bwfbadminton.com/player/69012/goh-jin-wei,69012
32,CHN,GAO Fang Jie,0,47 - 21,"$47,530.00","34,258 / 7",https://bwfbadminton.com/player/78116/gao-fang-jie,78116
33,TPE,LEE Chia Hsin,0,88 - 82,"$19,711.50","33,733 / 16",https://bwfbadminton.com/player/76717/lee-chia-hsin,76717
34,JPN,Minatsu MITANI,+3,151 - 111,"$129,642.50","33,660 / 11",https://bwfbadminton.com/player/66644/minatsu-mitani,66644
35,INA,Gregoria Mariska TUNJUNG,+3,109 - 43,"$17,973.75","33,137 / 12",https://bwfbadminton.com/player/83802/gregoria-mariska-tunjung,83802
36,HKG,YIP Pui Yin,-1,213 - 223,"$123,925.00","32,715 / 14",https://bwfbadminton.com/player/51649/yip-pui-yin,51649
37,JPN,Haruko SUZUKI,+4,31 - 19,"$8,228.75","31,420 / 10",https://bwfbadminton.com/player/81880/haruko-suzuki,81880
38,DEN,Natalia Koch ROHDE,-2,115 - 59,"$13,453.25","31,219 / 16",https://bwfbadminton.com/player/78534/natalia-koch-rohde,78534
39,INA,Fitriani FITRIANI,-5,83 - 57,"$25,228.50","30,659 / 12",https://bwfbadminton.com/player/96892/fitriani-fitriani,96892
40,TUR,Neslihan YIGIT,-1,229 - 92,"$20,564.75","30,634 / 14",https://bwfbadminton.com/player/87885/neslihan-yigit,87885
41,MAS,LEE Ying Ying,+1,114 - 63,"$10,549.20","28,740 / 11",https://bwfbadminton.com/player/64889/lee-ying-ying,64889
42,BUL,Linda ZETCHIRI,+2,328 - 213,"$44,735.40","28,063 / 11",https://bwfbadminton.com/player/15105/linda-zetchiri,15105
43,CAN,Rachel HONDERICH,+3,71 - 44,"$6,302.50","27,627 / 10",https://bwfbadminton.com/player/95664/rachel-honderich,95664
44,TPE,SUNG Shuo Yun,+3,79 - 70,"$6,940.00","27,247 / 16",https://bwfbadminton.com/player/88807/sung-shuo-yun,88807
45,TPE,CHIANG Ying Li,+3,67 - 74,"$14,072.50","27,181 / 15",https://bwfbadminton.com/player/27588/chiang-ying-li,27588
46,INA,Hanna RAMADINI,-6,120 - 72,"$19,295.50","27,093 / 10",https://bwfbadminton.com/player/97207/hanna-ramadini,97207
47,CHN,SUN Yu,+3,148 - 59,"$237,080.00","25,971 / 4",https://bwfbadminton.com/player/92736/sun-yu,92736
48,JPN,Natsuki NIDAIRA,-3,89 - 31,"$12,402.50","25,930 / 10",https://bwfbadminton.com/player/91896/natsuki-nidaira,91896
49,CAN,Brittney TAM,0,47 - 33,"$2,342.50","25,473 / 12",https://bwfbadminton.com/player/97087/brittney-tam,97087
50,INA,Dinar Dyah AYUSTINE,-7,82 - 60,"$16,593.00","24,890 / 9",https://bwfbadminton.com/player/61665/dinar-dyah-ayustine,61665
51,DEN,Julie Dawall JAKOBSEN,0,134 - 46,"$8,068.00","24,686 / 16",https://bwfbadminton.com/player/77002/julie-dawall-jakobsen,77002
52,TPE,CHEN Su Yu,0,49 - 46,"$6,227.25","24,500 / 10",https://bwfbadminton.com/player/71673/chen-su-yu,71673
53,VIE,Thi Trang (B) VU,0,124 - 90,"$20,919.00","24,432 / 12",https://bwfbadminton.com/player/71455/thi-trang-b-vu,71455
54,IND,GADDE Ruthvika Shivani,0,103 - 43,"$11,306.50","24,226 / 10",https://bwfbadminton.com/player/69619/gadde-ruthvika-shivani,69619
55,DEN,Mette POULSEN,0,129 - 85,"$16,655.25","24,110 / 14",https://bwfbadminton.com/player/43761/mette-poulsen,43761
56,GER,Luise HEIM,0,113 - 79,"$3,580.00","23,416 / 15",https://bwfbadminton.com/player/67857/luise-heim,67857
57,RUS,Natalia PERMINOVA,0,148 - 139,"$12,352.00","23,035 / 15",https://bwfbadminton.com/player/78605/natalia-perminova,78605
58,ENG,Chloe BIRCH,0,86 - 75,"$3,012.50","22,881 / 17",https://bwfbadminton.com/player/50715/chloe-birch,50715
59,FRA,QI Xuefei,0,42 - 9,"$4,429.50","22,690 / 11",https://bwfbadminton.com/player/77256/qi-xuefei,77256
60,INA,Lyanny Alessandra MAINAKY,+1,28 - 54,"$8,652.50","22,290 / 17",https://bwfbadminton.com/player/64558/lyanny-alessandra-mainaky,64558
61,DEN,Sofie Holmboe DAHL,+1,91 - 55,"$6,735.50","22,220 / 14",https://bwfbadminton.com/player/82707/sofie-holmboe-dahl,82707
62,VIE,Thuy Linh NGUYEN,+1,67 - 40,"$4,291.50","22,210 / 11",https://bwfbadminton.com/player/75678/thuy-linh-nguyen,75678
63,IND,Vaishnavi Reddy JAKKA,+1,73 - 29,"$2,190.50","22,010 / 18",https://bwfbadminton.com/player/87723/vaishnavi-reddy-jakka,87723
64,MRI,Kate FOO KUNE,+1,165 - 103,"$6,381.25","21,774 / 17",https://bwfbadminton.com/player/42679/kate-foo-kune,42679
65,IND,Sri Krishna Priya KUDARAVALLI,+1,30 - 37,"$3,042.25","21,771 / 16",https://bwfbadminton.com/player/88809/sri-krishna-priya-kudaravalli,88809
66,BUL,Mariya MITSOVA,+1,131 - 79,"$2,387.50","21,251 / 17",https://bwfbadminton.com/player/57906/mariya-mitsova,57906
67,SUI,Sabrina JAQUET,+16,199 - 168,"$18,255.95","20,820 / 8",https://bwfbadminton.com/player/54068/sabrina-jaquet,54068
68,NED,Soraya DE VISCH EIJBERGEN,+1,132 - 82,"$7,020.00","20,630 / 13",https://bwfbadminton.com/player/93419/soraya-de-visch-eijbergen,93419
