rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,TPE,TAI Tzu Ying,0,357 - 139,"$1,231,480.00","96,225 / 15",https://bwfbadminton.com/player/61427/tai-tzu-ying,61427
2,CHN,CHEN Yu Fei,0,187 - 68,"$398,495.00","90,365 / 17",https://bwfbadminton.com/player/78778/chen-yu-fei,78778
3,JPN,Nozomi OKUHARA,0,280 - 90,"$647,580.50","90,336 / 21",https://bwfbadminton.com/player/96713/nozomi-okuhara,96713
4,JPN,Akane YAMAGUCHI,0,278 - 97,"$757,592.50","86,730 / 21",https://bwfbadminton.com/player/96312/akane-yamaguchi,96312
5,IND,PUSARLA V. Sindhu,0,306 - 127,"$605,305.50","78,784 / 19",https://bwfbadminton.com/player/73173/pusarla-v-sindhu,73173
6,CHN,HE Bing Jiao,0,186 - 69,"$323,032.50","75,920 / 14",https://bwfbadminton.com/player/87434/he-bing-jiao,87434
7,THA,Ratchanok INTANON,0,362 - 161,"$781,647.50","73,085 / 20",https://bwfbadminton.com/player/35642/ratchanok-intanon,35642
8,ESP,Carolina MARIN,0,339 - 103,"$618,028.50","70,000 / 9",https://bwfbadminton.com/player/18228/carolina-marin,18228
9,IND,Saina NEHWAL,0,425 - 183,"$840,302.50","69,017 / 17",https://bwfbadminton.com/player/52748/saina-nehwal,52748
10,KOR,SUNG Jihyun,0,361 - 186,"$657,552.50","58,870 / 19",https://bwfbadminton.com/player/76594/sung-jihyun,76594
11,USA,Beiwen ZHANG,0,240 - 124,"$220,688.62","55,930 / 18",https://bwfbadminton.com/player/53806/beiwen-zhang,53806
12,CHN,HAN Yue,0,70 - 33,"$58,420.00","52,136 / 17",https://bwfbadminton.com/player/92967/han-yue,92967
13,INA,Gregoria Mariska TUNJUNG,0,135 - 64,"$56,198.75","52,110 / 19",https://bwfbadminton.com/player/83802/gregoria-mariska-tunjung,83802
14,CAN,Michelle LI,0,302 - 139,"$134,842.00","50,815 / 21",https://bwfbadminton.com/player/84523/michelle-li,84523
15,JPN,Aya OHORI,0,159 - 85,"$113,175.00","49,644 / 21",https://bwfbadminton.com/player/95189/aya-ohori,95189
16,CHN,CAI Yan Yan,+1,66 - 35,"$65,692.50","48,843 / 20",https://bwfbadminton.com/player/89700/cai-yan-yan,89700
17,THA,Pornpawee CHOCHUWONG,+1,161 - 91,"$64,475.50","48,556 / 17",https://bwfbadminton.com/player/84062/pornpawee-chochuwong,84062
18,JPN,Sayaka TAKAHASHI,-2,208 - 92,"$173,604.50","48,527 / 19",https://bwfbadminton.com/player/34890/sayaka-takahashi,34890
19,DEN,Line Højmark KJAERSFELDT,0,195 - 133,"$81,128.75","48,243 / 17",https://bwfbadminton.com/player/63437/line-hojmark-kjaersfeldt,63437
20,DEN,Mia BLICHFELDT,+1,176 - 83,"$64,669.00","47,282 / 18",https://bwfbadminton.com/player/91224/mia-blichfeldt,91224
21,CHN,CHEN Xiao Xin,+1,72 - 49,"$64,372.50","46,180 / 18",https://bwfbadminton.com/player/58637/chen-xiao-xin,58637
22,CHN,LI Xue Rui,-2,330 - 74,"$846,302.50","45,320 / 14",https://bwfbadminton.com/player/64643/li-xue-rui,64643
23,THA,Busanan ONGBAMRUNGPHAN,0,212 - 140,"$150,047.50","44,600 / 19",https://bwfbadminton.com/player/58271/busanan-ongbamrungphan,58271
24,SCO,Kirsty GILMOUR,+1,245 - 119,"$92,825.50","42,645 / 15",https://bwfbadminton.com/player/48528/kirsty-gilmour,48528
25,CHN,GAO Fang Jie,-1,72 - 36,"$84,157.50","42,260 / 10",https://bwfbadminton.com/player/78116/gao-fang-jie,78116
26,MAS,GOH Jin Wei,0,147 - 59,"$52,354.25","42,204 / 12",https://bwfbadminton.com/player/69012/goh-jin-wei,69012
27,THA,Nitchaon JINDAPOL,0,218 - 153,"$162,143.00","40,697 / 21",https://bwfbadminton.com/player/57971/nitchaon-jindapol,57971
28,JPN,Saena KAWAKAMI,0,103 - 41,"$80,862.50","39,850 / 16",https://bwfbadminton.com/player/61568/saena-kawakami,61568
29,SGP,YEO Jia Min,0,137 - 65,"$25,637.50","38,858 / 18",https://bwfbadminton.com/player/83822/yeo-jia-min,83822
30,INA,Fitriani FITRIANI,0,105 - 83,"$50,828.50","38,614 / 22",https://bwfbadminton.com/player/96892/fitriani-fitriani,96892
31,HKG,CHEUNG Ngan Yi,0,116 - 121,"$72,685.00","38,350 / 18",https://bwfbadminton.com/player/87709/cheung-ngan-yi,87709
32,HKG,DENG Joy Xuan,0,51 - 18,"$13,400.00","36,100 / 16",https://bwfbadminton.com/player/77627/deng-joy-xuan,77627
33,MAS,Soniia CHEAH,0,116 - 87,"$38,556.50","35,559 / 16",https://bwfbadminton.com/player/18143/soniia-cheah,18143
34,KOR,KIM Gaeun,0,88 - 40,"$31,012.50","35,410 / 16",https://bwfbadminton.com/player/70930/kim-gaeun,70930
35,JPN,Sayaka SATO,0,216 - 151,"$215,085.00","35,000 / 10",https://bwfbadminton.com/player/77317/sayaka-sato,77317
36,HKG,YIP Pui Yin,0,222 - 243,"$140,225.00","34,420 / 16",https://bwfbadminton.com/player/51649/yip-pui-yin,51649
37,RUS,Evgeniya KOSETSKAYA,0,149 - 111,"$31,475.50","32,932 / 22",https://bwfbadminton.com/player/92400/evgeniya-kosetskaya,92400
38,INA,Ruselli HARTAWAN,0,108 - 77,"$22,121.25","32,450 / 16",https://bwfbadminton.com/player/81986/ruselli-hartawan,81986
39,CHN,ZHANG Yi Man,0,42 - 38,"$24,620.00","30,920 / 13",https://bwfbadminton.com/player/58720/zhang-yi-man,58720
40,KOR,AN Seyoung,+1,72 - 13,"$14,775.00","29,807 / 12",https://bwfbadminton.com/player/87442/an-seyoung,87442
41,GER,Yvonne LI,-1,148 - 88,"$11,077.50","29,552 / 18",https://bwfbadminton.com/player/91106/yvonne-li,91106
42,INA,Lyanny Alessandra MAINAKY,+1,35 - 74,"$15,902.50","29,310 / 18",https://bwfbadminton.com/player/64558/lyanny-alessandra-mainaky,64558
43,VIE,Thuy Linh NGUYEN,+1,88 - 52,"$8,729.00","28,996 / 12",https://bwfbadminton.com/player/75678/thuy-linh-nguyen,75678
44,ESP,Beatriz CORRALES,+1,269 - 148,"$52,138.00","28,466 / 19",https://bwfbadminton.com/player/95780/beatriz-corrales,95780
45,TUR,Neslihan YIGIT,+1,262 - 105,"$27,602.25","28,380 / 16",https://bwfbadminton.com/player/87885/neslihan-yigit,87885
46,THA,Porntip BURANAPRASERTSUK,+1,255 - 184,"$143,048.00","27,940 / 11",https://bwfbadminton.com/player/54511/porntip-buranaprasertsuk,54511
47,DEN,Julie Dawall JAKOBSEN,+1,158 - 63,"$16,180.50","27,460 / 16",https://bwfbadminton.com/player/77002/julie-dawall-jakobsen,77002
48,JPN,Ayumi MINE,-6,118 - 58,"$35,833.50","27,240 / 9",https://bwfbadminton.com/player/69082/ayumi-mine,69082
49,ENG,Chloe BIRCH,0,104 - 99,"$7,867.50","26,902 / 17",https://bwfbadminton.com/player/50715/chloe-birch,50715
50,ISR,Ksenia POLIKARPOVA,0,170 - 149,"$20,481.60","26,857 / 23",https://bwfbadminton.com/player/67069/ksenia-polikarpova,67069
51,BEL,Lianne TAN,0,202 - 177,"$15,308.00","26,823 / 21",https://bwfbadminton.com/player/55318/lianne-tan,55318
52,TPE,PAI Yu Po,0,120 - 127,"$53,840.00","26,800 / 14",https://bwfbadminton.com/player/99925/pai-yu-po,99925
53,TPE,LEE Chia Hsin,0,90 - 94,"$29,261.50","26,580 / 12",https://bwfbadminton.com/player/76717/lee-chia-hsin,76717
54,KOR,KIM Hyo Min,+1,129 - 88,"$50,625.50","26,340 / 12",https://bwfbadminton.com/player/91598/kim-hyo-min,91598
55,CAN,Brittney TAM,-1,69 - 55,"$6,017.50","25,842 / 17",https://bwfbadminton.com/player/97087/brittney-tam,97087
56,INA,Choirunnisa CHOIRUNNISA,0,54 - 27,"$4,287.50","25,530 / 12",https://bwfbadminton.com/player/98727/choirunnisa-choirunnisa,98727
