rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,TPE,TAI Tzu Ying,0,234 - 121,"$486,880.00","84,611 / 17",https://bwfbadminton.com/player/61427/tai-tzu-ying,61427
2,ESP,Carolina MARIN,0,257 - 82,"$347,406.00","75,090 / 12",https://bwfbadminton.com/player/18228/carolina-marin,18228
3,KOR,SUNG Jihyun,0,282 - 136,"$475,940.00","73,326 / 21",https://bwfbadminton.com/player/76594/sung-jihyun,76594
4,CHN,SUN Yu,0,133 - 51,"$213,005.00","70,870 / 17",https://bwfbadminton.com/player/92736/sun-yu,92736
5,THA,Ratchanok INTANON,0,255 - 119,"$440,580.00","70,524 / 16",https://bwfbadminton.com/player/35642/ratchanok-intanon,35642
6,IND,PUSARLA V. Sindhu,0,202 - 92,"$217,308.00","69,399 / 19",https://bwfbadminton.com/player/73173/pusarla-v-sindhu,73173
7,JPN,Akane YAMAGUCHI,0,151 - 55,"$230,657.50","68,149 / 19",https://bwfbadminton.com/player/96312/akane-yamaguchi,96312
8,CHN,LI Xue Rui,0,287 - 59,"$785,160.00","67,654 / 10",https://bwfbadminton.com/player/64643/li-xue-rui,64643
9,CHN,HE Bing Jiao,0,116 - 29,"$130,670.00","65,481 / 18",https://bwfbadminton.com/player/87434/he-bing-jiao,87434
10,IND,Saina NEHWAL,0,348 - 146,"$681,112.50","63,559 / 12",https://bwfbadminton.com/player/52748/saina-nehwal,52748
11,JPN,Nozomi OKUHARA,0,173 - 60,"$255,015.50","63,047 / 13",https://bwfbadminton.com/player/96713/nozomi-okuhara,96713
12,THA,Porntip BURANAPRASERTSUK,0,204 - 167,"$136,000.00","49,576 / 20",https://bwfbadminton.com/player/54511/porntip-buranaprasertsuk,54511
13,THA,Busanan ONGBAMRUNGPHAN,0,163 - 98,"$88,870.00","48,904 / 22",https://bwfbadminton.com/player/58271/busanan-ongbamrungphan,58271
