rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,1,2,CHN,LI Xue Rui,64643,94627,15,https://bwf.tournamentsoftware.com/player-profile/A8B4DEC1-972C-4517-9D80-4FBB300F91ED
2,-1,1,CHN,WANG Yihan,53938,85083,12,https://bwf.tournamentsoftware.com/player-profile/9B30EE44-28C0-43FF-B4AE-17DADA30D29A
3,0,3,IND,Saina NEHWAL,52748,80462,15,https://bwf.tournamentsoftware.com/player-profile/3E7EEDF9-07F0-474E-A02B-CB598BBE365A
4,0,4,GER,Juliane SCHENK,13475,72429,17,https://bwf.tournamentsoftware.com/player-profile/36259742-0EA1-44EB-9E3D-67C77FDE005C
5,0,5,CHN,WANG Shixian,83064,70402,14,https://bwf.tournamentsoftware.com/player-profile/2F7CBE3A-CD73-4B1F-9FB0-6C31A46C000B
6,3,9,THA,Ratchanok INTANON,35642,62755,21,https://bwf.tournamentsoftware.com/player-profile/99EA34EF-1515-4CE4-94A2-9A3304DD28A5
7,0,7,CHN,JIANG Yanjiao,14874,61704,13,https://bwf.tournamentsoftware.com/player-profile/26250F68-6DFA-4749-8DCE-80DDF964CF94
8,-2,6,DEN,Tine BAUN,10358,61079,15,https://bwf.tournamentsoftware.com/player-profile/51BB0F6B-1D20-4A57-9DF1-92F958D9E47D
9,-1,8,KOR,SUNG Jihyun,76594,60571,19,https://bwf.tournamentsoftware.com/player-profile/18BDE483-5C63-4C57-8D4F-47EEECBEA966
10,1,11,TPE,TAI Tzu Ying,61427,50663,17,https://bwf.tournamentsoftware.com/player-profile/E7478462-B482-44AA-8170-A719B6AE45C9
11,1,12,THA,Porntip BURANAPRASERTSUK,54511,50608,21,https://bwf.tournamentsoftware.com/player-profile/0E37B63A-1D68-48EB-A948-A1EB8D72B171
12,2,14,JPN,Eriko HIROSE,15417,50117,21,https://bwf.tournamentsoftware.com/player-profile/73E0B6C9-9EB4-4E28-B08E-5BC5DABAEAD7
13,0,13,JPN,Minatsu MITANI,66644,49526,15,https://bwf.tournamentsoftware.com/player-profile/6FEDE8B0-F788-416C-914D-38E23B4CED8A
14,1,15,KOR,BAE Yeon Ju,22455,47007,15,https://bwf.tournamentsoftware.com/player-profile/7C473837-E787-4AB7-9221-CC5D88CA82A6
15,1,16,SGP,Juan GU,53782,45780,20,https://bwf.tournamentsoftware.com/player-profile/1B38E89D-6E83-4B8F-A251-C513A0056F6E
16,-6,10,CHN,WANG Xin,51520,45404,8,https://bwf.tournamentsoftware.com/player-profile/2CD47146-7081-4074-B3F4-2687F35B96FE
17,0,17,THA,Busanan ONGBAMRUNGPHAN,58271,42130,13,https://bwf.tournamentsoftware.com/player-profile/2E8E31B9-0832-43E8-A7CC-A620D9DF8DE0
18,0,18,TPE,CHENG Shao Chieh,14864,42028,11,https://bwf.tournamentsoftware.com/player-profile/554CF19A-0F24-4FB1-95BB-83D04F5F439F
19,0,19,TPE,PAI Hsiao Ma,15509,41331,17,https://bwf.tournamentsoftware.com/player-profile/828132B3-D827-4201-AFD8-5470A54DCCF1
20,2,22,HKG,YIP Pui Yin,51649,40354,19,https://bwf.tournamentsoftware.com/player-profile/B368A130-10A6-4C37-886A-4EF8AE4D6E78
21,0,21,BUL,Petya NEDELCHEVA,12765,40305,21,https://bwf.tournamentsoftware.com/player-profile/D122C443-A2F9-4A06-B076-6BF717DEEB83
22,-2,20,NED,YAO Jie,5564,39709,21,https://bwf.tournamentsoftware.com/player-profile/15EC2421-543A-4E50-B70C-04C4955053AE
23,2,25,THA,Sapsiree TAERATTANACHAI,67158,39252,19,https://bwf.tournamentsoftware.com/player-profile/EA2B13F3-2BB7-48A6-836E-9F911A4B48AB
