rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,ESP,Carolina MARIN,0,230 - 72,"$306,631.00","89,550 / 14",https://bwfbadminton.com/player/18228/carolina-marin,18228
2,CHN,LI Xue Rui,0,260 - 53,"$743,260.00","77,737 / 15",https://bwfbadminton.com/player/64643/li-xue-rui,64643
3,JPN,Nozomi OKUHARA,+5,156 - 49,"$199,215.50","75,722 / 21",https://bwfbadminton.com/player/96713/nozomi-okuhara,96713
4,CHN,WANG Shixian,+1,265 - 81,"$700,522.50","75,268 / 16",https://bwfbadminton.com/player/83064/wang-shixian,83064
5,THA,Ratchanok INTANON,-1,228 - 108,"$338,460.00","74,198 / 20",https://bwfbadminton.com/player/35642/ratchanok-intanon,35642
6,IND,Saina NEHWAL,-3,325 - 132,"$602,097.50","73,222 / 13",https://bwfbadminton.com/player/52748/saina-nehwal,52748
7,CHN,WANG Yihan,-1,346 - 85,"$823,403.00","72,238 / 17",https://bwfbadminton.com/player/53938/wang-yihan,53938
8,KOR,SUNG Jihyun,-1,240 - 122,"$381,290.00","69,546 / 23",https://bwfbadminton.com/player/76594/sung-jihyun,76594
9,TPE,TAI Tzu Ying,0,189 - 109,"$247,055.00","65,250 / 16",https://bwfbadminton.com/player/61427/tai-tzu-ying,61427
10,JPN,Akane YAMAGUCHI,+1,117 - 41,"$107,107.50","57,505 / 19",https://bwfbadminton.com/player/96312/akane-yamaguchi,96312
11,IND,PUSARLA V. Sindhu,+1,171 - 78,"$133,363.00","56,110 / 18",https://bwfbadminton.com/player/73173/pusarla-v-sindhu,73173
12,CHN,SUN Yu,-2,96 - 38,"$90,615.00","54,792 / 17",https://bwfbadminton.com/player/92736/sun-yu,92736
13,JPN,Sayaka SATO,0,172 - 105,"$85,857.50","50,083 / 19",https://bwfbadminton.com/player/77317/sayaka-sato,77317
14,JPN,Yui HASHIMOTO,0,96 - 51,"$69,889.00","49,229 / 20",https://bwfbadminton.com/player/43256/yui-hashimoto,43256
15,KOR,BAE Yeon Ju,0,220 - 137,"$199,027.50","46,936 / 25",https://bwfbadminton.com/player/22455/bae-yeon-ju,22455
16,CAN,Michelle LI,0,215 - 84,"$55,354.50","46,687 / 18",https://bwfbadminton.com/player/84523/michelle-li,84523
17,THA,Busanan ONGBAMRUNGPHAN,0,141 - 82,"$64,025.00","46,314 / 25",https://bwfbadminton.com/player/58271/busanan-ongbamrungphan,58271
18,JPN,Minatsu MITANI,0,127 - 85,"$99,390.00","45,438 / 23",https://bwfbadminton.com/player/66644/minatsu-mitani,66644
19,SCO,Kirsty GILMOUR,0,175 - 79,"$44,397.50","44,410 / 19",https://bwfbadminton.com/player/48528/kirsty-gilmour,48528
20,CHN,HE Bing Jiao,+5,83 - 18,"$44,795.00","43,801 / 9",https://bwfbadminton.com/player/87434/he-bing-jiao,87434
21,INA,Maria Febe KUSUMASTUTI,-1,145 - 115,"$44,744.00","43,601 / 22",https://bwfbadminton.com/player/66974/maria-febe-kusumastuti,66974
22,THA,Porntip BURANAPRASERTSUK,-1,185 - 151,"$117,670.00","42,186 / 22",https://bwfbadminton.com/player/54511/porntip-buranaprasertsuk,54511
23,INA,Lindaweni FANETRI,+1,107 - 95,"$46,802.50","42,150 / 19",https://bwfbadminton.com/player/96130/lindaweni-fanetri,96130
24,JPN,Sayaka TAKAHASHI,-2,123 - 59,"$69,929.50","41,010 / 11",https://bwfbadminton.com/player/34890/sayaka-takahashi,34890
25,TPE,PAI Yu Po,-2,91 - 75,"$27,185.00","40,796 / 24",https://bwfbadminton.com/player/99925/pai-yu-po,99925
