rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,TPE,TAI Tzu Ying,0,299 - 128,"$848,105.00","86,739 / 12",https://bwfbadminton.com/player/61427/tai-tzu-ying,61427
2,JPN,Akane YAMAGUCHI,0,220 - 73,"$541,295.00","84,281 / 14",https://bwfbadminton.com/player/96312/akane-yamaguchi,96312
3,IND,PUSARLA V. Sindhu,0,260 - 109,"$419,233.00","78,824 / 15",https://bwfbadminton.com/player/73173/pusarla-v-sindhu,73173
4,THA,Ratchanok INTANON,0,310 - 139,"$633,067.50","74,531 / 16",https://bwfbadminton.com/player/35642/ratchanok-intanon,35642
5,CHN,CHEN Yu Fei,0,132 - 52,"$125,557.50","69,418 / 15",https://bwfbadminton.com/player/78778/chen-yu-fei,78778
6,ESP,Carolina MARIN,+1,311 - 97,"$454,353.50","64,816 / 13",https://bwfbadminton.com/player/18228/carolina-marin,18228
7,KOR,SUNG Jihyun,+1,328 - 163,"$594,147.50","60,595 / 17",https://bwfbadminton.com/player/76594/sung-jihyun,76594
8,CHN,HE Bing Jiao,+1,148 - 52,"$197,657.50","59,599 / 15",https://bwfbadminton.com/player/87434/he-bing-jiao,87434
9,JPN,Nozomi OKUHARA,-3,209 - 72,"$362,703.00","59,167 / 11",https://bwfbadminton.com/player/96713/nozomi-okuhara,96713
10,IND,Saina NEHWAL,0,381 - 163,"$751,622.50","54,450 / 12",https://bwfbadminton.com/player/52748/saina-nehwal,52748
11,THA,Nitchaon JINDAPOL,0,196 - 128,"$140,770.50","53,653 / 16",https://bwfbadminton.com/player/57971/nitchaon-jindapol,57971
12,USA,Beiwen ZHANG,0,212 - 103,"$147,038.62","53,310 / 16",https://bwfbadminton.com/player/53806/beiwen-zhang,53806
13,JPN,Sayaka SATO,0,208 - 139,"$202,060.00","49,406 / 15",https://bwfbadminton.com/player/77317/sayaka-sato,77317
14,CAN,Michelle LI,0,263 - 112,"$83,862.00","46,350 / 22",https://bwfbadminton.com/player/84523/michelle-li,84523
