rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,TPE,TAI Tzu Ying,0,289 - 128,"$750,105.00","89,309 / 13",https://bwfbadminton.com/player/61427/tai-tzu-ying,61427
2,JPN,Akane YAMAGUCHI,0,208 - 71,"$496,045.00","84,129 / 18",https://bwfbadminton.com/player/96312/akane-yamaguchi,96312
3,IND,PUSARLA V. Sindhu,0,248 - 106,"$402,958.00","79,186 / 17",https://bwfbadminton.com/player/73173/pusarla-v-sindhu,73173
4,ESP,Carolina MARIN,0,297 - 95,"$448,678.50","74,967 / 15",https://bwfbadminton.com/player/18228/carolina-marin,18228
5,THA,Ratchanok INTANON,0,306 - 136,"$630,667.50","74,891 / 18",https://bwfbadminton.com/player/35642/ratchanok-intanon,35642
6,KOR,SUNG Jihyun,0,321 - 159,"$586,997.50","68,255 / 18",https://bwfbadminton.com/player/76594/sung-jihyun,76594
7,JPN,Nozomi OKUHARA,0,200 - 69,"$354,853.00","63,567 / 12",https://bwfbadminton.com/player/96713/nozomi-okuhara,96713
8,CHN,CHEN Yu Fei,0,119 - 47,"$92,557.50","62,850 / 17",https://bwfbadminton.com/player/78778/chen-yu-fei,78778
9,CHN,HE Bing Jiao,0,143 - 48,"$194,382.50","58,422 / 16",https://bwfbadminton.com/player/87434/he-bing-jiao,87434
10,IND,Saina NEHWAL,0,376 - 160,"$744,147.50","54,720 / 14",https://bwfbadminton.com/player/52748/saina-nehwal,52748
11,USA,Beiwen ZHANG,0,205 - 101,"$145,138.62","52,900 / 17",https://bwfbadminton.com/player/53806/beiwen-zhang,53806
12,THA,Nitchaon JINDAPOL,+1,188 - 124,"$134,195.50","52,284 / 16",https://bwfbadminton.com/player/57971/nitchaon-jindapol,57971
13,JPN,Sayaka SATO,-1,204 - 136,"$198,535.00","50,825 / 17",https://bwfbadminton.com/player/77317/sayaka-sato,77317
14,CHN,SUN Yu,+1,148 - 59,"$237,080.00","46,711 / 8",https://bwfbadminton.com/player/92736/sun-yu,92736
15,JPN,Aya OHORI,-1,128 - 62,"$70,225.00","44,320 / 11",https://bwfbadminton.com/player/95189/aya-ohori,95189
16,SCO,Kirsty GILMOUR,0,215 - 101,"$62,475.50","43,997 / 16",https://bwfbadminton.com/player/48528/kirsty-gilmour,48528
17,JPN,Saena KAWAKAMI,+1,78 - 24,"$51,137.50","42,940 / 10",https://bwfbadminton.com/player/61568/saena-kawakami,61568
18,THA,Pornpawee CHOCHUWONG,+5,144 - 71,"$30,290.50","42,926 / 17",https://bwfbadminton.com/player/84062/pornpawee-chochuwong,84062
19,KOR,LEE Jang Mi,+1,96 - 47,"$34,760.00","42,550 / 13",https://bwfbadminton.com/player/84992/lee-jang-mi,84992
20,CAN,Michelle LI,+1,255 - 109,"$80,862.00","42,255 / 18",https://bwfbadminton.com/player/84523/michelle-li,84523
21,CHN,CHEN Xiao Xin,-2,48 - 29,"$35,367.50","40,650 / 11",https://bwfbadminton.com/player/58637/chen-xiao-xin,58637
22,JPN,Sayaka TAKAHASHI,0,162 - 71,"$92,392.00","39,920 / 12",https://bwfbadminton.com/player/34890/sayaka-takahashi,34890
23,THA,Busanan ONGBAMRUNGPHAN,-6,179 - 116,"$113,962.50","38,903 / 16",https://bwfbadminton.com/player/58271/busanan-ongbamrungphan,58271
24,INA,Fitriani FITRIANI,0,79 - 52,"$22,053.50","38,037 / 13",https://bwfbadminton.com/player/96892/fitriani-fitriani,96892
25,HKG,CHEUNG Ngan Yi,0,99 - 92,"$49,485.00","37,352 / 16",https://bwfbadminton.com/player/87709/cheung-ngan-yi,87709
26,TPE,LEE Chia Hsin,0,87 - 76,"$18,536.50","36,392 / 18",https://bwfbadminton.com/player/76717/lee-chia-hsin,76717
27,TPE,PAI Yu Po,0,116 - 105,"$44,265.00","36,390 / 14",https://bwfbadminton.com/player/99925/pai-yu-po,99925
28,MAS,Soniia CHEAH,+1,105 - 63,"$21,281.50","36,003 / 13",https://bwfbadminton.com/player/18143/soniia-cheah,18143
29,JPN,Minatsu MITANI,-1,142 - 109,"$127,105.00","35,760 / 13",https://bwfbadminton.com/player/66644/minatsu-mitani,66644
30,HKG,YIP Pui Yin,0,211 - 220,"$123,925.00","35,262 / 18",https://bwfbadminton.com/player/51649/yip-pui-yin,51649
31,DEN,Mia BLICHFELDT,0,128 - 59,"$13,326.50","34,680 / 16",https://bwfbadminton.com/player/91224/mia-blichfeldt,91224
32,KOR,KIM Hyo Min,0,120 - 74,"$38,738.00","34,370 / 15",https://bwfbadminton.com/player/91598/kim-hyo-min,91598
33,INA,Hanna RAMADINI,0,114 - 69,"$18,845.50","33,880 / 12",https://bwfbadminton.com/player/97207/hanna-ramadini,97207
34,ESP,Beatriz CORRALES,0,247 - 123,"$41,958.00","33,678 / 17",https://bwfbadminton.com/player/95780/beatriz-corrales,95780
35,RUS,Evgeniya KOSETSKAYA,0,130 - 82,"$16,600.50","33,550 / 17",https://bwfbadminton.com/player/92400/evgeniya-kosetskaya,92400
36,INA,Dinar Dyah AYUSTINE,0,75 - 58,"$14,568.00","32,260 / 12",https://bwfbadminton.com/player/61665/dinar-dyah-ayustine,61665
37,INA,Gregoria Mariska TUNJUNG,+6,102 - 39,"$15,523.75","31,354 / 13",https://bwfbadminton.com/player/83802/gregoria-mariska-tunjung,83802
38,JPN,Haruko SUZUKI,-1,27 - 17,"$8,078.75","31,040 / 12",https://bwfbadminton.com/player/81880/haruko-suzuki,81880
39,TPE,CHIANG Ying Li,-1,64 - 71,"$13,172.50","30,968 / 19",https://bwfbadminton.com/player/27588/chiang-ying-li,27588
40,BUL,Linda ZETCHIRI,-1,321 - 208,"$43,572.90","30,622 / 11",https://bwfbadminton.com/player/15105/linda-zetchiri,15105
41,DEN,Line Højmark KJAERSFELDT,-1,151 - 109,"$30,253.75","30,310 / 15",https://bwfbadminton.com/player/63437/line-hojmark-kjaersfeldt,63437
42,DEN,Natalia Koch ROHDE,-1,109 - 56,"$12,553.25","29,895 / 15",https://bwfbadminton.com/player/78534/natalia-koch-rohde,78534
43,MAS,GOH Jin Wei,+7,119 - 41,"$28,429.25","28,616 / 9",https://bwfbadminton.com/player/69012/goh-jin-wei,69012
44,TPE,HSU Ya Ching,0,103 - 106,"$40,732.50","28,450 / 10",https://bwfbadminton.com/player/74561/hsu-ya-ching,74561
45,VIE,Thi Trang (B) VU,+1,119 - 84,"$19,194.00","27,832 / 13",https://bwfbadminton.com/player/71455/thi-trang-b-vu,71455
46,TPE,CHEN Su Yu,-1,47 - 44,"$5,877.25","27,390 / 11",https://bwfbadminton.com/player/71673/chen-su-yu,71673
47,CAN,Rachel HONDERICH,0,63 - 43,"$4,052.50","26,947 / 10",https://bwfbadminton.com/player/95664/rachel-honderich,95664
48,CAN,Brittney TAM,0,40 - 29,"$1,817.50","26,803 / 11",https://bwfbadminton.com/player/97087/brittney-tam,97087
49,MAS,LEE Ying Ying,+13,103 - 58,"$8,186.70","26,321 / 12",https://bwfbadminton.com/player/64889/lee-ying-ying,64889
50,CHN,GAO Fang Jie,-8,42 - 18,"$45,780.00","26,190 / 5",https://bwfbadminton.com/player/78116/gao-fang-jie,78116
51,DEN,Mette POULSEN,-2,128 - 82,"$16,455.25","25,870 / 12",https://bwfbadminton.com/player/43761/mette-poulsen,43761
52,TUR,Neslihan YIGIT,-1,219 - 84,"$19,089.75","25,710 / 11",https://bwfbadminton.com/player/87885/neslihan-yigit,87885
53,GER,Fabienne DEPREZ,-1,143 - 110,"$6,291.00","25,095 / 15",https://bwfbadminton.com/player/21854/fabienne-deprez,21854
54,DEN,Sofie Holmboe DAHL,-1,91 - 54,"$6,735.50","25,000 / 18",https://bwfbadminton.com/player/82707/sofie-holmboe-dahl,82707
55,IND,Rituparna DAS,-1,70 - 38,"$6,355.75","24,899 / 11",https://bwfbadminton.com/player/67864/rituparna-das,67864
56,TPE,SUNG Shuo Yun,+1,73 - 65,"$5,815.00","23,920 / 17",https://bwfbadminton.com/player/88807/sung-shuo-yun,88807
57,ISR,Ksenia POLIKARPOVA,+4,134 - 121,"$12,631.60","23,880 / 13",https://bwfbadminton.com/player/67069/ksenia-polikarpova,67069
58,IND,Sri Krishna Priya KUDARAVALLI,0,29 - 29,"$3,042.25","23,790 / 14",https://bwfbadminton.com/player/88809/sri-krishna-priya-kudaravalli,88809
59,RUS,Natalia PERMINOVA,0,142 - 133,"$11,902.00","23,756 / 17",https://bwfbadminton.com/player/78605/natalia-perminova,78605
60,GER,Luise HEIM,0,104 - 72,"$3,317.50","23,653 / 17",https://bwfbadminton.com/player/67857/luise-heim,67857
61,FRA,Delphine LANSAC,-5,145 - 81,"$4,249.40","23,430 / 15",https://bwfbadminton.com/player/79056/delphine-lansac,79056
62,JPN,Natsuki NIDAIRA,+2,85 - 27,"$6,615.00","23,220 / 9",https://bwfbadminton.com/player/91896/natsuki-nidaira,91896
63,MAS,HO Yen Mei,+5,88 - 69,"$7,445.00","23,110 / 11",https://bwfbadminton.com/player/87629/ho-yen-mei,87629
64,INA,Lyanny Alessandra MAINAKY,+2,24 - 48,"$8,040.00","22,200 / 16",https://bwfbadminton.com/player/64558/lyanny-alessandra-mainaky,64558
65,JPN,Shiori SAITO,0,33 - 14,"$5,072.00","21,820 / 11",https://bwfbadminton.com/player/77278/shiori-saito,77278
66,AUS,Hsuan-Yu Wendy CHEN,+5,47 - 47,"$2,139.25","21,773 / 11",https://bwfbadminton.com/player/40545/hsuan-yu-wendy-chen,40545
67,VIE,Thuy Linh NGUYEN,0,62 - 35,"$3,929.00","21,290 / 10",https://bwfbadminton.com/player/75678/thuy-linh-nguyen,75678
68,INA,Yulia Yosephine SUSANTO,+4,50 - 61,"$4,215.00","20,530 / 9",https://bwfbadminton.com/player/67996/yulia-yosephine-susanto,67996
69,BUL,Mariya MITSOVA,+1,117 - 71,"$1,762.50","20,451 / 15",https://bwfbadminton.com/player/57906/mariya-mitsova,57906
70,CHN,ZHANG Yi Man,-15,21 - 19,"$7,707.50","20,450 / 6",https://bwfbadminton.com/player/58720/zhang-yi-man,58720
71,MRI,Kate FOO KUNE,+2,148 - 101,"$4,881.25","20,185 / 16",https://bwfbadminton.com/player/42679/kate-foo-kune,42679
72,SUI,Sabrina JAQUET,+2,192 - 162,"$16,730.95","20,100 / 7",https://bwfbadminton.com/player/54068/sabrina-jaquet,54068
73,ENG,Chloe BIRCH,+2,79 - 71,"$2,487.50","20,046 / 19",https://bwfbadminton.com/player/50715/chloe-birch,50715
74,ENG,Fontaine Mica WRIGHT,+2,121 - 109,"$3,355.40","20,005 / 14",https://bwfbadminton.com/player/55536/fontaine-mica-wright,55536
75,UKR,Maria ULITINA,+2,156 - 98,"$10,154.50","19,850 / 12",https://bwfbadminton.com/player/76349/maria-ulitina,76349
76,INA,Ruselli HARTAWAN,+7,88 - 57,"$10,628.75","19,840 / 10",https://bwfbadminton.com/player/81986/ruselli-hartawan,81986
77,DEN,Julie Dawall JAKOBSEN,+1,121 - 42,"$6,043.00","19,800 / 13",https://bwfbadminton.com/player/77002/julie-dawall-jakobsen,77002
78,MAS,KISONA Selvaduray,+19,44 - 28,"$3,380.00","19,770 / 9",https://bwfbadminton.com/player/92014/kisona-selvaduray,92014
79,SGP,YEO Jia Min,-16,107 - 44,"$9,737.50","19,625 / 8",https://bwfbadminton.com/player/83822/yeo-jia-min,83822
80,ESP,Clara AZURMENDI,-1,146 - 72,"$2,172.75","18,920 / 14",https://bwfbadminton.com/player/74218/clara-azurmendi,74218
81,NED,Gayle MAHULETTE,-1,63 - 71,"$2,170.00","18,521 / 17",https://bwfbadminton.com/player/89454/gayle-mahulette,89454
82,IND,GADDE Ruthvika Shivani,-1,101 - 42,"$11,306.50","18,330 / 8",https://bwfbadminton.com/player/69619/gadde-ruthvika-shivani,69619
83,DEN,Irina Amalie ANDERSEN,-1,94 - 57,"$2,557.00","18,210 / 15",https://bwfbadminton.com/player/96276/irina-amalie-andersen,96276
84,PER,Daniela MACIAS,0,106 - 69,"$3,143.75","17,846 / 10",https://bwfbadminton.com/player/71252/daniela-macias,71252
85,GER,Yvonne LI,0,114 - 60,"$2,440.00","17,350 / 15",https://bwfbadminton.com/player/91106/yvonne-li,91106
86,SVK,Martina REPISKA,0,92 - 83,"$1,980.00","17,136 / 12",https://bwfbadminton.com/player/75188/martina-repiska,75188
87,NED,Soraya DE VISCH EIJBERGEN,+7,130 - 78,"$7,020.00","16,970 / 8",https://bwfbadminton.com/player/93419/soraya-de-visch-eijbergen,93419
88,IND,Vaishnavi Reddy JAKKA,+5,61 - 22,"$1,328.00","16,940 / 12",https://bwfbadminton.com/player/87723/vaishnavi-reddy-jakka,87723
89,CHN,CAI Yan Yan,-20,28 - 12,"$15,645.00","16,890 / 5",https://bwfbadminton.com/player/89700/cai-yan-yan,89700
90,MAS,LIM Yin Fun,-2,78 - 75,"$3,061.50","16,860 / 9",https://bwfbadminton.com/player/62867/lim-yin-fun,62867
91,USA,Jamie SUBANDHI,-2,81 - 84,"$5,128.75","16,588 / 8",https://bwfbadminton.com/player/52771/jamie-subandhi,52771
92,IND,Sai Uttejitha Rao CHUKKA,0,8 - 24,$481.25,"16,420 / 12",https://bwfbadminton.com/player/93187/sai-uttejitha-rao-chukka,93187
93,IND,Tanvi LAD,-3,66 - 73,"$9,908.00","16,195 / 8",https://bwfbadminton.com/player/66615/tanvi-lad,66615
94,UKR,Natalya VOYTSEKH,-3,97 - 84,"$2,660.00","16,100 / 15",https://bwfbadminton.com/player/76910/natalya-voytsekh,76910
95,SGP,CHUA Hui Zhen Grace,+1,39 - 51,"$1,986.50","16,054 / 19",https://bwfbadminton.com/player/81033/chua-hui-zhen-grace,81033
