rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,CHN,LI Xue Rui,64643,101644,12,https://bwf.tournamentsoftware.com/player-profile/A8B4DEC1-972C-4517-9D80-4FBB300F91ED
2,0,2,CHN,WANG Shixian,83064,88087,15,https://bwf.tournamentsoftware.com/player-profile/2F7CBE3A-CD73-4B1F-9FB0-6C31A46C000B
3,0,3,CHN,WANG Yihan,53938,78391,13,https://bwf.tournamentsoftware.com/player-profile/9B30EE44-28C0-43FF-B4AE-17DADA30D29A
4,0,4,KOR,SUNG Jihyun,76594,66824,20,https://bwf.tournamentsoftware.com/player-profile/18BDE483-5C63-4C57-8D4F-47EEECBEA966
5,1,6,KOR,BAE Yeon Ju,22455,63043,19,https://bwf.tournamentsoftware.com/player-profile/7C473837-E787-4AB7-9221-CC5D88CA82A6
6,1,7,IND,Saina NEHWAL,52748,62751,15,https://bwf.tournamentsoftware.com/player-profile/3E7EEDF9-07F0-474E-A02B-CB598BBE365A
7,-2,5,THA,Ratchanok INTANON,35642,61312,14,https://bwf.tournamentsoftware.com/player-profile/99EA34EF-1515-4CE4-94A2-9A3304DD28A5
8,0,8,TPE,TAI Tzu Ying,61427,58798,18,https://bwf.tournamentsoftware.com/player-profile/E7478462-B482-44AA-8170-A719B6AE45C9
9,0,9,ESP,Carolina MARIN,18228,58680,14,https://bwf.tournamentsoftware.com/player-profile/213226C1-39FD-4443-A603-69E07939C39E
10,0,10,IND,PUSARLA V. Sindhu,73173,57405,15,https://bwf.tournamentsoftware.com/player-profile/0BF2D10A-66EB-4B90-BB4B-3F70D4ADAD99
11,0,11,JPN,Minatsu MITANI,66644,50899,15,https://bwf.tournamentsoftware.com/player-profile/6FEDE8B0-F788-416C-914D-38E23B4CED8A
12,0,12,CHN,HAN Li,78288,49190,12,https://bwf.tournamentsoftware.com/player-profile/EB735FC9-9ED8-4C1B-8F92-C8DBEC2E1468
13,0,13,THA,Porntip BURANAPRASERTSUK,54511,49147,17,https://bwf.tournamentsoftware.com/player-profile/0E37B63A-1D68-48EB-A948-A1EB8D72B171
14,1,15,USA,Beiwen ZHANG,53806,48220,15,https://bwf.tournamentsoftware.com/player-profile/CDD166DD-3FA5-41E9-BEC8-AE7134F1DFC6
15,1,16,CAN,Michelle LI,84523,48109,16,https://bwf.tournamentsoftware.com/player-profile/133E8A7F-4D1A-4333-AB97-9BACE04294FA
16,-2,14,THA,Nitchaon JINDAPOL,57971,47316,17,https://bwf.tournamentsoftware.com/player-profile/4E3EB7BA-92FE-49F1-BA2F-309FF38357C7
17,0,17,JPN,Sayaka TAKAHASHI,34890,46256,16,https://bwf.tournamentsoftware.com/player-profile/7AB4EC1B-2FFD-4610-8090-5C63F5AF24D2
18,0,18,JPN,Eriko HIROSE,15417,42118,15,https://bwf.tournamentsoftware.com/player-profile/73E0B6C9-9EB4-4E28-B08E-5BC5DABAEAD7
19,6,25,CHN,LIU Xin (F),14398,39690,7,https://bwf.tournamentsoftware.com/player-profile/FC610B10-2169-47E2-8EB1-4A0AA9F12DF3
20,1,21,THA,Busanan ONGBAMRUNGPHAN,58271,39477,12,https://bwf.tournamentsoftware.com/player-profile/2E8E31B9-0832-43E8-A7CC-A620D9DF8DE0
21,-2,19,SCO,Kirsty GILMOUR,48528,39078,15,https://bwf.tournamentsoftware.com/player-profile/5DDC41B8-6CC4-4FA2-81DD-D9C7393C4107
22,0,22,HKG,YIP Pui Yin,51649,36574,16,https://bwf.tournamentsoftware.com/player-profile/B368A130-10A6-4C37-886A-4EF8AE4D6E78
23,3,26,TPE,HSU Ya Ching,74561,36130,14,https://bwf.tournamentsoftware.com/player-profile/4B25A917-38F2-4F2A-8C47-D6ED37E9E0C5
24,-1,23,INA,Adrianti FIRDASARI,14710,35606,9,https://bwf.tournamentsoftware.com/player-profile/890F9DBD-CCC3-4B69-A547-1418B0A56D2E
25,-5,20,CHN,SUN Yu,92736,35028,8,https://bwf.tournamentsoftware.com/player-profile/2795C3EB-DEFB-4CF7-9B24-681239B6CB85
26,-2,24,ESP,Beatriz CORRALES,95780,34414,20,https://bwf.tournamentsoftware.com/player-profile/F428D761-FD1E-4FDC-A90F-54B4A70E68E8
27,2,29,BUL,Linda ZETCHIRI,15105,33352,15,https://bwf.tournamentsoftware.com/player-profile/A942373B-2091-47D5-A275-7301C22E3057
28,-1,27,CHN,YAO Xue,76908,33340,7,https://bwf.tournamentsoftware.com/player-profile/A442CA12-A3DE-4388-B0AC-2D7C1F222CE2
29,3,32,TPE,PAI Yu Po,99925,33233,15,https://bwf.tournamentsoftware.com/player-profile/D86742D7-05F9-4302-889E-1126E17DE398
30,0,30,TPE,PAI Hsiao Ma,15509,32874,15,https://bwf.tournamentsoftware.com/player-profile/828132B3-D827-4201-AFD8-5470A54DCCF1
31,0,31,GER,Karin SCHNAASE-BEERMANN,51204,32447,19,https://bwf.tournamentsoftware.com/player-profile/82766CE3-9237-40E2-A155-AD5D00C8DBBF
32,-4,28,INA,Lindaweni FANETRI,96130,32067,10,https://bwf.tournamentsoftware.com/player-profile/C30CB5CE-AABC-4C9D-9EE8-0925091B1CBA
33,0,33,MAS,TEE Jing Yi,53153,32024,11,https://bwf.tournamentsoftware.com/player-profile/2063F0FA-4A6E-4383-8B51-690AB221EA33
34,0,34,INA,Bellaetrix MANUPUTTY,54248,30781,9,https://bwf.tournamentsoftware.com/player-profile/B70BD663-B33B-4222-AD45-233481D8AA52
35,1,36,FRA,Sashina VIGNES WARAN,18998,30618,18,https://bwf.tournamentsoftware.com/player-profile/E092230F-BD18-4D66-84C1-2A656DAF5684
36,1,37,INA,Maria Febe KUSUMASTUTI,66974,30561,10,https://bwf.tournamentsoftware.com/player-profile/E453488A-FE78-4321-A9F1-629B5AAB13FE
37,5,42,IRL,Chloe MAGEE,89666,29575,18,https://bwf.tournamentsoftware.com/player-profile/61A45524-5573-4D57-A3C5-81127A1350EE
38,3,41,RUS,Natalia PERMINOVA,78605,29557,18,https://bwf.tournamentsoftware.com/player-profile/D5D25301-6DE3-44FF-9A00-6728CC96CFD5
39,0,39,DEN,Anna Thea MADSEN,50331,29499,15,https://bwf.tournamentsoftware.com/player-profile/9067E2CC-6860-49F8-ABA4-1142253537C5
