rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,TPE,TAI Tzu Ying,61427,84611,17,https://bwf.tournamentsoftware.com/player-profile/E7478462-B482-44AA-8170-A719B6AE45C9
2,0,2,ESP,Carolina MARIN,18228,75090,12,https://bwf.tournamentsoftware.com/player-profile/213226C1-39FD-4443-A603-69E07939C39E
3,0,3,KOR,SUNG Jihyun,76594,72376,19,https://bwf.tournamentsoftware.com/player-profile/18BDE483-5C63-4C57-8D4F-47EEECBEA966
4,0,4,CHN,SUN Yu,92736,70870,17,https://bwf.tournamentsoftware.com/player-profile/2795C3EB-DEFB-4CF7-9B24-681239B6CB85
5,0,5,THA,Ratchanok INTANON,35642,70524,16,https://bwf.tournamentsoftware.com/player-profile/99EA34EF-1515-4CE4-94A2-9A3304DD28A5
6,3,9,IND,PUSARLA V. Sindhu,73173,69399,18,https://bwf.tournamentsoftware.com/player-profile/0BF2D10A-66EB-4B90-BB4B-3F70D4ADAD99
7,-1,6,JPN,Akane YAMAGUCHI,96312,68149,18,https://bwf.tournamentsoftware.com/player-profile/1A40C2CC-EC5F-46A6-9860-8E67AC09CD3E
8,-1,7,CHN,LI Xue Rui,64643,67654,10,https://bwf.tournamentsoftware.com/player-profile/A8B4DEC1-972C-4517-9D80-4FBB300F91ED
9,-1,8,IND,Saina NEHWAL,52748,66709,13,https://bwf.tournamentsoftware.com/player-profile/3E7EEDF9-07F0-474E-A02B-CB598BBE365A
10,0,10,CHN,HE Bing Jiao,87434,65481,16,https://bwf.tournamentsoftware.com/player-profile/4C24F628-477B-4A65-B2E0-67342034035E
11,0,11,JPN,Nozomi OKUHARA,96713,63047,13,https://bwf.tournamentsoftware.com/player-profile/2D28B50A-695D-4CC0-9DAD-633D35E87B4D
12,1,13,THA,Busanan ONGBAMRUNGPHAN,58271,48904,20,https://bwf.tournamentsoftware.com/player-profile/2E8E31B9-0832-43E8-A7CC-A620D9DF8DE0
13,-1,12,THA,Porntip BURANAPRASERTSUK,54511,48526,19,https://bwf.tournamentsoftware.com/player-profile/0E37B63A-1D68-48EB-A948-A1EB8D72B171
14,0,14,USA,Beiwen ZHANG,53806,46550,12,https://bwf.tournamentsoftware.com/player-profile/CDD166DD-3FA5-41E9-BEC8-AE7134F1DFC6
15,2,17,HKG,CHEUNG Ngan Yi,87709,43821,18,https://bwf.tournamentsoftware.com/player-profile/375472CD-2242-4D7D-9937-94ED146F7ED7
16,0,16,THA,Nitchaon JINDAPOL,57971,42789,18,https://bwf.tournamentsoftware.com/player-profile/4E3EB7BA-92FE-49F1-BA2F-309FF38357C7
17,-2,15,JPN,Sayaka SATO,77317,42600,17,https://bwf.tournamentsoftware.com/player-profile/6C8F6FDE-65A8-4755-B8E3-4501791937C4
18,0,18,KOR,BAE Yeon Ju,22455,41382,14,https://bwf.tournamentsoftware.com/player-profile/7C473837-E787-4AB7-9221-CC5D88CA82A6
19,0,19,JPN,Ayumi MINE,69082,40960,10,https://bwf.tournamentsoftware.com/player-profile/9E49CB32-59C3-4A96-8439-5D35CDBB19B8
20,0,20,JPN,Aya OHORI,95189,40496,13,https://bwf.tournamentsoftware.com/player-profile/5829046A-E2C5-4DAB-9DEF-4DF806988861
21,0,21,CHN,CHEN Yu Fei,78778,38942,9,https://bwf.tournamentsoftware.com/player-profile/5C227C4B-0D18-4C14-90CB-6CD5D3ABA9A8
22,1,23,ESP,Beatriz CORRALES,95780,38340,18,https://bwf.tournamentsoftware.com/player-profile/F428D761-FD1E-4FDC-A90F-54B4A70E68E8
23,-1,22,DEN,Line Højmark KJAERSFELDT,63437,37761,17,https://bwf.tournamentsoftware.com/player-profile/9E63BADD-7736-4CFF-89E8-8B21A88B2E7B
24,0,24,JPN,Minatsu MITANI,66644,37068,15,https://bwf.tournamentsoftware.com/player-profile/6FEDE8B0-F788-416C-914D-38E23B4CED8A
25,0,25,HKG,YIP Pui Yin,51649,36721,21,https://bwf.tournamentsoftware.com/player-profile/B368A130-10A6-4C37-886A-4EF8AE4D6E78
26,0,26,TPE,HSU Ya Ching,74561,36448,23,https://bwf.tournamentsoftware.com/player-profile/4B25A917-38F2-4F2A-8C47-D6ED37E9E0C5
27,0,27,BUL,Linda ZETCHIRI,15105,36320,17,https://bwf.tournamentsoftware.com/player-profile/A942373B-2091-47D5-A275-7301C22E3057
28,0,28,SGP,LIANG Xiaoyu,47646,35750,19,https://bwf.tournamentsoftware.com/player-profile/91BA11D3-D6AA-41AD-AB15-49F6103A9289
29,2,31,INA,Fitriani FITRIANI,96892,34532,16,https://bwf.tournamentsoftware.com/player-profile/1170A6C4-07E0-428D-AB4D-38C18ABB3BA8
30,-1,29,MAS,GOH Jin Wei,69012,33496,11,https://bwf.tournamentsoftware.com/player-profile/8667CAD7-473A-487F-A5FA-99D9DBD7A6B9
31,2,33,DEN,Mette POULSEN,43761,31777,16,https://bwf.tournamentsoftware.com/player-profile/9CAA0586-C6C6-431F-BC80-7DB55B302FE1
32,5,37,INA,Dinar Dyah AYUSTINE,61665,31430,16,https://bwf.tournamentsoftware.com/player-profile/A406399D-77F5-49D5-AB23-E923E97357B9
33,-1,32,TPE,PAI Yu Po,99925,31350,16,https://bwf.tournamentsoftware.com/player-profile/D86742D7-05F9-4302-889E-1126E17DE398
34,0,34,TPE,CHIANG Ying Li,27588,31193,15,https://bwf.tournamentsoftware.com/player-profile/E1DBAF1D-E8A2-4972-8D2B-75A287327BF2
35,0,35,CAN,Michelle LI,84523,31150,10,https://bwf.tournamentsoftware.com/player-profile/133E8A7F-4D1A-4333-AB97-9BACE04294FA
36,0,36,MAS,TEE Jing Yi,53153,31035,12,https://bwf.tournamentsoftware.com/player-profile/2063F0FA-4A6E-4383-8B51-690AB221EA33
37,-7,30,JPN,Yui HASHIMOTO,43256,30889,11,https://bwf.tournamentsoftware.com/player-profile/150A85EA-A7A3-4D93-BFA6-604B6E83E0CC
38,6,44,INA,Hanna RAMADINI,97207,30841,15,https://bwf.tournamentsoftware.com/player-profile/B928B2B8-94FD-419C-9C5A-A26758D5DAB3
39,-1,38,VIE,Thi Trang (B) VU,71455,30290,16,https://bwf.tournamentsoftware.com/player-profile/8DC67D7E-A311-4F87-BC5A-009644CCFD6D
40,-1,39,KOR,KIM Hyo Min,91598,29885,11,https://bwf.tournamentsoftware.com/player-profile/DC644BC0-1B98-4E46-AA15-C2160AD7F2C6
41,-1,40,USA,Iris WANG,57798,29076,14,https://bwf.tournamentsoftware.com/player-profile/BCA9B2D6-FF34-4FC7-99BC-39BBB9B85803
42,0,42,GER,Karin SCHNAASE-BEERMANN,51204,28684,13,https://bwf.tournamentsoftware.com/player-profile/82766CE3-9237-40E2-A155-AD5D00C8DBBF
43,0,43,SUI,Sabrina JAQUET,54068,28673,18,https://bwf.tournamentsoftware.com/player-profile/F2108DAF-E325-457C-99D6-77806B05CBF3
44,1,45,DEN,Natalia Koch ROHDE,78534,28632,15,https://bwf.tournamentsoftware.com/player-profile/629073CB-4801-48C8-9071-D7CD373C32FB
45,-4,41,TPE,LEE Chia Hsin,76717,28424,15,https://bwf.tournamentsoftware.com/player-profile/D1E00364-9840-4281-B4D5-0222C590E746
46,1,47,THA,Pornpawee CHOCHUWONG,84062,28196,8,https://bwf.tournamentsoftware.com/player-profile/FE40A5A6-154A-4AD9-88A9-E3C183F236B2
47,1,48,INA,Lindaweni FANETRI,96130,26920,10,https://bwf.tournamentsoftware.com/player-profile/C30CB5CE-AABC-4C9D-9EE8-0925091B1CBA
48,3,51,DEN,Mia BLICHFELDT,91224,26696,17,https://bwf.tournamentsoftware.com/player-profile/A55CAA52-4052-41E9-8F7C-E5385103DC73
49,3,52,UKR,Maria ULITINA,76349,26202,14,https://bwf.tournamentsoftware.com/player-profile/07455DFA-D0F7-4F83-89EA-2ABFBF17FDF8
50,0,50,FIN,Airi MIKKELA,55770,26098,17,https://bwf.tournamentsoftware.com/player-profile/14AFA42C-EAB9-46AE-A1E4-81C3E20C6421
51,-2,49,RUS,Natalia PERMINOVA,78605,26080,19,https://bwf.tournamentsoftware.com/player-profile/D5D25301-6DE3-44FF-9A00-6728CC96CFD5
52,2,54,MAS,Soniia CHEAH,18143,25777,11,https://bwf.tournamentsoftware.com/player-profile/52D1D9D3-8C2F-4DE5-90D4-9CE24142C0D0
53,2,55,TUR,Neslihan YIGIT,87885,25664,11,https://bwf.tournamentsoftware.com/player-profile/B458F084-183F-4AD9-87EC-B768664D0F18
54,2,56,ISR,Ksenia POLIKARPOVA,67069,25260,19,https://bwf.tournamentsoftware.com/player-profile/C30F9FBA-1E9B-4683-A14E-76A35ECD6F2E
55,11,66,IND,Rituparna DAS,67864,24720,12,https://bwf.tournamentsoftware.com/player-profile/2E836101-C1FC-40E7-A3C5-C68D25046BC7
56,-10,46,SCO,Kirsty GILMOUR,48528,24700,8,https://bwf.tournamentsoftware.com/player-profile/5DDC41B8-6CC4-4FA2-81DD-D9C7393C4107
57,0,57,MAS,HO Yen Mei,87629,24017,13,https://bwf.tournamentsoftware.com/player-profile/2620D42C-2296-4DA3-92BC-58EE88EBE7CF
58,1,59,IND,GADDE Ruthvika Shivani,69619,23964,11,https://bwf.tournamentsoftware.com/player-profile/EF757969-55B1-4CD7-90B9-E280BA65A9F7
59,-1,58,IND,Tanvi LAD,66615,23650,11,https://bwf.tournamentsoftware.com/player-profile/10A5744C-0F05-4E99-BD3A-19CE06D7D11C
60,0,60,FIN,Nanna VAINIO,42731,23616,16,https://bwf.tournamentsoftware.com/player-profile/12B64D14-6231-48E2-8976-752FDC464C55
61,0,61,JPN,Saena KAWAKAMI,61568,23360,7,https://bwf.tournamentsoftware.com/player-profile/8FC13F3E-7CCA-4226-AE33-0599D335F077
62,0,62,MAS,LEE Ying Ying,64889,23280,15,https://bwf.tournamentsoftware.com/player-profile/E564A4ED-4F5F-48F6-8699-236773E18059
63,0,63,FRA,Delphine LANSAC,79056,22871,11,https://bwf.tournamentsoftware.com/player-profile/931C5F38-2A69-4C74-90DA-49485F5F6A0A
64,0,64,KOR,LEE Jang Mi,84992,22647,8,https://bwf.tournamentsoftware.com/player-profile/1D2D0455-E851-42F9-8ADC-E6237D7581D9
65,0,65,GER,Olga ROJ,15323,22450,11,https://bwf.tournamentsoftware.com/player-profile/5292AF26-8578-4016-98BC-F94E415870C9
66,1,67,RUS,Evgeniya KOSETSKAYA,92400,22378,11,https://bwf.tournamentsoftware.com/player-profile/6EDDEE76-2C2D-4223-8514-DD504DB44B54
67,1,68,INA,Ruselli HARTAWAN,81986,22330,11,https://bwf.tournamentsoftware.com/player-profile/97C62180-0C74-413A-BFAC-AC384ED790FF
68,-15,53,INA,Maria Febe KUSUMASTUTI,66974,22288,9,https://bwf.tournamentsoftware.com/player-profile/E453488A-FE78-4321-A9F1-629B5AAB13FE
69,0,69,CZE,Kristina GAVNHOLT,51739,21782,12,https://bwf.tournamentsoftware.com/player-profile/12EFE955-AA5B-400C-B194-66A346F0C929
