rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,TPE,TAI Tzu Ying,0,341 - 137,"$1,121,855.00","97,467 / 15",https://bwfbadminton.com/player/61427/tai-tzu-ying,61427
2,JPN,Nozomi OKUHARA,+1,259 - 84,"$600,015.50","85,153 / 19",https://bwfbadminton.com/player/96713/nozomi-okuhara,96713
3,ESP,Carolina MARIN,-1,339 - 103,"$618,028.50","83,990 / 12",https://bwfbadminton.com/player/18228/carolina-marin,18228
4,CHN,CHEN Yu Fei,0,162 - 66,"$290,395.00","83,899 / 16",https://bwfbadminton.com/player/78778/chen-yu-fei,78778
5,JPN,Akane YAMAGUCHI,0,254 - 91,"$671,220.00","82,813 / 18",https://bwfbadminton.com/player/96312/akane-yamaguchi,96312
6,IND,PUSARLA V. Sindhu,0,295 - 121,"$589,058.00","80,000 / 15",https://bwfbadminton.com/player/73173/pusarla-v-sindhu,73173
7,CHN,HE Bing Jiao,0,174 - 65,"$285,182.50","74,167 / 14",https://bwfbadminton.com/player/87434/he-bing-jiao,87434
8,THA,Ratchanok INTANON,0,344 - 156,"$740,542.50","71,197 / 17",https://bwfbadminton.com/player/35642/ratchanok-intanon,35642
9,IND,Saina NEHWAL,0,419 - 177,"$829,572.50","67,694 / 15",https://bwfbadminton.com/player/52748/saina-nehwal,52748
10,JPN,Sayaka TAKAHASHI,0,200 - 84,"$166,704.50","58,056 / 18",https://bwfbadminton.com/player/34890/sayaka-takahashi,34890
11,KOR,SUNG Jihyun,0,350 - 180,"$642,997.50","57,826 / 18",https://bwfbadminton.com/player/76594/sung-jihyun,76594
12,USA,Beiwen ZHANG,0,228 - 116,"$208,988.62","53,990 / 14",https://bwfbadminton.com/player/53806/beiwen-zhang,53806
13,CAN,Michelle LI,0,291 - 135,"$132,417.00","52,521 / 24",https://bwfbadminton.com/player/84523/michelle-li,84523
14,INA,Gregoria Mariska TUNJUNG,0,131 - 55,"$52,198.75","51,190 / 16",https://bwfbadminton.com/player/83802/gregoria-mariska-tunjung,83802
15,CHN,GAO Fang Jie,0,72 - 36,"$84,157.50","50,676 / 16",https://bwfbadminton.com/player/78116/gao-fang-jie,78116
16,CHN,HAN Yue,0,61 - 26,"$48,227.50","49,700 / 15",https://bwfbadminton.com/player/92967/han-yue,92967
17,THA,Nitchaon JINDAPOL,0,213 - 146,"$157,743.00","48,672 / 19",https://bwfbadminton.com/player/57971/nitchaon-jindapol,57971
18,DEN,Mia BLICHFELDT,0,159 - 77,"$43,851.50","48,059 / 18",https://bwfbadminton.com/player/91224/mia-blichfeldt,91224
19,DEN,Line Højmark KJAERSFELDT,+2,187 - 128,"$71,228.75","47,543 / 19",https://bwfbadminton.com/player/63437/line-hojmark-kjaersfeldt,63437
20,CHN,CAI Yan Yan,-1,56 - 28,"$52,662.50","47,130 / 18",https://bwfbadminton.com/player/89700/cai-yan-yan,89700
21,JPN,Aya OHORI,-1,149 - 78,"$103,475.00","46,850 / 18",https://bwfbadminton.com/player/95189/aya-ohori,95189
22,CHN,LI Xue Rui,0,319 - 66,"$829,485.00","46,222 / 10",https://bwfbadminton.com/player/64643/li-xue-rui,64643
23,THA,Pornpawee CHOCHUWONG,0,155 - 86,"$56,383.00","45,733 / 18",https://bwfbadminton.com/player/84062/pornpawee-chochuwong,84062
24,THA,Busanan ONGBAMRUNGPHAN,0,205 - 133,"$142,180.00","44,359 / 18",https://bwfbadminton.com/player/58271/busanan-ongbamrungphan,58271
25,JPN,Minatsu MITANI,0,171 - 118,"$155,572.50","44,300 / 12",https://bwfbadminton.com/player/66644/minatsu-mitani,66644
26,CHN,CHEN Xiao Xin,0,68 - 42,"$56,805.00","44,260 / 13",https://bwfbadminton.com/player/58637/chen-xiao-xin,58637
27,MAS,GOH Jin Wei,0,143 - 54,"$47,079.25","42,895 / 12",https://bwfbadminton.com/player/69012/goh-jin-wei,69012
28,SCO,Kirsty GILMOUR,0,236 - 113,"$85,675.50","41,655 / 14",https://bwfbadminton.com/player/48528/kirsty-gilmour,48528
29,JPN,Sayaka SATO,0,216 - 151,"$215,085.00","40,735 / 16",https://bwfbadminton.com/player/77317/sayaka-sato,77317
30,INA,Fitriani FITRIANI,0,101 - 73,"$47,553.50","39,596 / 17",https://bwfbadminton.com/player/96892/fitriani-fitriani,96892
31,HKG,CHEUNG Ngan Yi,0,109 - 112,"$64,435.00","39,351 / 16",https://bwfbadminton.com/player/87709/cheung-ngan-yi,87709
32,RUS,Evgeniya KOSETSKAYA,0,147 - 104,"$28,875.50","37,331 / 22",https://bwfbadminton.com/player/92400/evgeniya-kosetskaya,92400
33,JPN,Saena KAWAKAMI,0,88 - 38,"$67,137.50","35,710 / 14",https://bwfbadminton.com/player/61568/saena-kawakami,61568
34,MAS,Soniia CHEAH,0,114 - 79,"$34,931.50","34,207 / 13",https://bwfbadminton.com/player/18143/soniia-cheah,18143
35,HKG,DENG Joy Xuan,0,48 - 12,"$10,575.00","34,040 / 15",https://bwfbadminton.com/player/77627/deng-joy-xuan,77627
36,JPN,Ayumi MINE,0,114 - 55,"$34,483.50","33,880 / 12",https://bwfbadminton.com/player/69082/ayumi-mine,69082
37,HKG,YIP Pui Yin,0,221 - 237,"$137,125.00","33,514 / 14",https://bwfbadminton.com/player/51649/yip-pui-yin,51649
