rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,IND,Saina NEHWAL,52748,82792,15,https://bwf.tournamentsoftware.com/player-profile/3E7EEDF9-07F0-474E-A02B-CB598BBE365A
2,0,2,ESP,Carolina MARIN,18228,80752,14,https://bwf.tournamentsoftware.com/player-profile/213226C1-39FD-4443-A603-69E07939C39E
3,0,3,TPE,TAI Tzu Ying,61427,72120,14,https://bwf.tournamentsoftware.com/player-profile/E7478462-B482-44AA-8170-A719B6AE45C9
4,0,4,CHN,LI Xue Rui,64643,70607,11,https://bwf.tournamentsoftware.com/player-profile/A8B4DEC1-972C-4517-9D80-4FBB300F91ED
5,2,7,CHN,WANG Shixian,83064,69910,14,https://bwf.tournamentsoftware.com/player-profile/2F7CBE3A-CD73-4B1F-9FB0-6C31A46C000B
6,-1,5,THA,Ratchanok INTANON,35642,69687,16,https://bwf.tournamentsoftware.com/player-profile/99EA34EF-1515-4CE4-94A2-9A3304DD28A5
7,-1,6,CHN,WANG Yihan,53938,68838,16,https://bwf.tournamentsoftware.com/player-profile/9B30EE44-28C0-43FF-B4AE-17DADA30D29A
8,0,8,KOR,SUNG Jihyun,76594,64798,14,https://bwf.tournamentsoftware.com/player-profile/18BDE483-5C63-4C57-8D4F-47EEECBEA966
9,0,9,JPN,Nozomi OKUHARA,96713,63664,17,https://bwf.tournamentsoftware.com/player-profile/2D28B50A-695D-4CC0-9DAD-633D35E87B4D
10,0,10,JPN,Akane YAMAGUCHI,96312,61415,16,https://bwf.tournamentsoftware.com/player-profile/1A40C2CC-EC5F-46A6-9860-8E67AC09CD3E
11,0,11,CHN,SUN Yu,92736,56880,12,https://bwf.tournamentsoftware.com/player-profile/2795C3EB-DEFB-4CF7-9B24-681239B6CB85
12,0,12,KOR,BAE Yeon Ju,22455,51576,14,https://bwf.tournamentsoftware.com/player-profile/7C473837-E787-4AB7-9221-CC5D88CA82A6
13,1,14,IND,PUSARLA V. Sindhu,73173,45690,12,https://bwf.tournamentsoftware.com/player-profile/0BF2D10A-66EB-4B90-BB4B-3F70D4ADAD99
14,-1,13,CAN,Michelle LI,84523,45467,17,https://bwf.tournamentsoftware.com/player-profile/133E8A7F-4D1A-4333-AB97-9BACE04294FA
15,0,15,USA,Beiwen ZHANG,53806,45160,15,https://bwf.tournamentsoftware.com/player-profile/CDD166DD-3FA5-41E9-BEC8-AE7134F1DFC6
16,0,16,JPN,Sayaka TAKAHASHI,34890,44820,16,https://bwf.tournamentsoftware.com/player-profile/7AB4EC1B-2FFD-4610-8090-5C63F5AF24D2
17,1,18,JPN,Minatsu MITANI,66644,41790,17,https://bwf.tournamentsoftware.com/player-profile/6FEDE8B0-F788-416C-914D-38E23B4CED8A
18,-1,17,THA,Busanan ONGBAMRUNGPHAN,58271,41765,17,https://bwf.tournamentsoftware.com/player-profile/2E8E31B9-0832-43E8-A7CC-A620D9DF8DE0
19,0,19,JPN,Sayaka SATO,77317,38920,13,https://bwf.tournamentsoftware.com/player-profile/6C8F6FDE-65A8-4755-B8E3-4501791937C4
20,0,20,JPN,Yui HASHIMOTO,43256,38790,14,https://bwf.tournamentsoftware.com/player-profile/150A85EA-A7A3-4D93-BFA6-604B6E83E0CC
21,0,21,THA,Porntip BURANAPRASERTSUK,54511,37940,17,https://bwf.tournamentsoftware.com/player-profile/0E37B63A-1D68-48EB-A948-A1EB8D72B171
22,1,23,ESP,Beatriz CORRALES,95780,37565,21,https://bwf.tournamentsoftware.com/player-profile/F428D761-FD1E-4FDC-A90F-54B4A70E68E8
23,1,24,INA,Lindaweni FANETRI,96130,37155,11,https://bwf.tournamentsoftware.com/player-profile/C30CB5CE-AABC-4C9D-9EE8-0925091B1CBA
24,1,25,HKG,CHEUNG Ngan Yi,87709,36788,17,https://bwf.tournamentsoftware.com/player-profile/375472CD-2242-4D7D-9937-94ED146F7ED7
25,1,26,TPE,PAI Yu Po,99925,36670,20,https://bwf.tournamentsoftware.com/player-profile/D86742D7-05F9-4302-889E-1126E17DE398
26,-4,22,INA,Maria Febe KUSUMASTUTI,66974,34980,15,https://bwf.tournamentsoftware.com/player-profile/E453488A-FE78-4321-A9F1-629B5AAB13FE
27,1,28,HKG,YIP Pui Yin,51649,34545,17,https://bwf.tournamentsoftware.com/player-profile/B368A130-10A6-4C37-886A-4EF8AE4D6E78
28,1,29,KOR,KIM Hyo Min,91598,34100,14,https://bwf.tournamentsoftware.com/player-profile/DC644BC0-1B98-4E46-AA15-C2160AD7F2C6
29,-2,27,GER,Karin SCHNAASE-BEERMANN,51204,33914,21,https://bwf.tournamentsoftware.com/player-profile/82766CE3-9237-40E2-A155-AD5D00C8DBBF
30,1,31,SCO,Kirsty GILMOUR,48528,33450,15,https://bwf.tournamentsoftware.com/player-profile/5DDC41B8-6CC4-4FA2-81DD-D9C7393C4107
31,-1,30,USA,Iris WANG,57798,33345,22,https://bwf.tournamentsoftware.com/player-profile/BCA9B2D6-FF34-4FC7-99BC-39BBB9B85803
32,0,32,TPE,HSU Ya Ching,74561,31820,19,https://bwf.tournamentsoftware.com/player-profile/4B25A917-38F2-4F2A-8C47-D6ED37E9E0C5
33,3,36,JPN,Kaori IMABEPPU,53392,31820,12,https://bwf.tournamentsoftware.com/player-profile/F8B3AC9E-910D-412F-B542-153C4D27C196
34,-1,33,USA,Rong SCHAFER,14621,31760,23,https://bwf.tournamentsoftware.com/player-profile/F03E0009-65EE-4127-9295-FEB4F1B38F45
35,-1,34,BUL,Linda ZETCHIRI,15105,30690,19,https://bwf.tournamentsoftware.com/player-profile/A942373B-2091-47D5-A275-7301C22E3057
36,-1,35,CHN,YAO Xue,76908,30160,9,https://bwf.tournamentsoftware.com/player-profile/A442CA12-A3DE-4388-B0AC-2D7C1F222CE2
37,1,38,DEN,Line Højmark KJAERSFELDT,63437,30062,15,https://bwf.tournamentsoftware.com/player-profile/9E63BADD-7736-4CFF-89E8-8B21A88B2E7B
38,1,39,THA,Nitchaon JINDAPOL,57971,28830,12,https://bwf.tournamentsoftware.com/player-profile/4E3EB7BA-92FE-49F1-BA2F-309FF38357C7
39,1,40,IRL,Chloe MAGEE,89666,28612,15,https://bwf.tournamentsoftware.com/player-profile/61A45524-5573-4D57-A3C5-81127A1350EE
40,1,41,SUI,Sabrina JAQUET,54068,28181,20,https://bwf.tournamentsoftware.com/player-profile/F2108DAF-E325-457C-99D6-77806B05CBF3
41,-4,37,SGP,Jiayuan CHEN,54698,27699,12,https://bwf.tournamentsoftware.com/player-profile/FC6C7B17-1DF0-4F7C-98D7-5E01B0771FC4
42,0,42,MAS,TEE Jing Yi,53153,27370,12,https://bwf.tournamentsoftware.com/player-profile/2063F0FA-4A6E-4383-8B51-690AB221EA33
43,0,43,USA,Jamie SUBANDHI,52771,27105,19,https://bwf.tournamentsoftware.com/player-profile/1254F52E-8534-45D5-AF11-C33ED8719330
44,0,44,ISR,Ksenia POLIKARPOVA,67069,26783,21,https://bwf.tournamentsoftware.com/player-profile/C30F9FBA-1E9B-4683-A14E-76A35ECD6F2E
45,1,46,BUL,Petya NEDELCHEVA,12765,26430,18,https://bwf.tournamentsoftware.com/player-profile/D122C443-A2F9-4A06-B076-6BF717DEEB83
46,1,47,CHN,LIU Xin (F),14398,26430,5,https://bwf.tournamentsoftware.com/player-profile/FC610B10-2169-47E2-8EB1-4A0AA9F12DF3
47,1,48,RUS,Natalia PERMINOVA,78605,26019,18,https://bwf.tournamentsoftware.com/player-profile/D5D25301-6DE3-44FF-9A00-6728CC96CFD5
48,1,49,INA,Hanna RAMADINI,97207,25880,11,https://bwf.tournamentsoftware.com/player-profile/B928B2B8-94FD-419C-9C5A-A26758D5DAB3
49,1,50,DEN,Anna Thea MADSEN,50331,25617,12,https://bwf.tournamentsoftware.com/player-profile/9067E2CC-6860-49F8-ABA4-1142253537C5
50,-5,45,FRA,Sashina VIGNES WARAN,18998,25467,12,https://bwf.tournamentsoftware.com/player-profile/E092230F-BD18-4D66-84C1-2A656DAF5684
51,1,52,TUR,Neslihan YIGIT,87885,24852,13,https://bwf.tournamentsoftware.com/player-profile/B458F084-183F-4AD9-87EC-B768664D0F18
52,1,53,ENG,Fontaine Mica WRIGHT,55536,24555,18,https://bwf.tournamentsoftware.com/player-profile/C4017C5A-7B06-478F-B2B7-CAAE83925570
53,5,58,JPN,Aya OHORI,95189,24110,10,https://bwf.tournamentsoftware.com/player-profile/5829046A-E2C5-4DAB-9DEF-4DF806988861
54,0,54,TPE,CHENG Chi Ya,92339,23950,11,https://bwf.tournamentsoftware.com/player-profile/900B353C-1B85-494F-8BEB-7364FA72A608
