rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,ESP,Carolina MARIN,18228,83680,13,https://bwf.tournamentsoftware.com/player-profile/213226C1-39FD-4443-A603-69E07939C39E
2,0,2,CHN,LI Xue Rui,64643,81014,14,https://bwf.tournamentsoftware.com/player-profile/A8B4DEC1-972C-4517-9D80-4FBB300F91ED
3,0,3,THA,Ratchanok INTANON,35642,76904,19,https://bwf.tournamentsoftware.com/player-profile/99EA34EF-1515-4CE4-94A2-9A3304DD28A5
4,0,4,JPN,Nozomi OKUHARA,96713,74067,17,https://bwf.tournamentsoftware.com/player-profile/2D28B50A-695D-4CC0-9DAD-633D35E87B4D
5,0,5,IND,Saina NEHWAL,52748,70209,13,https://bwf.tournamentsoftware.com/player-profile/3E7EEDF9-07F0-474E-A02B-CB598BBE365A
6,0,6,TPE,TAI Tzu Ying,61427,69911,17,https://bwf.tournamentsoftware.com/player-profile/E7478462-B482-44AA-8170-A719B6AE45C9
7,0,7,KOR,SUNG Jihyun,76594,67696,21,https://bwf.tournamentsoftware.com/player-profile/18BDE483-5C63-4C57-8D4F-47EEECBEA966
8,0,8,IND,PUSARLA V. Sindhu,73173,63099,19,https://bwf.tournamentsoftware.com/player-profile/0BF2D10A-66EB-4B90-BB4B-3F70D4ADAD99
9,0,9,CHN,SUN Yu,92736,61872,18,https://bwf.tournamentsoftware.com/player-profile/2795C3EB-DEFB-4CF7-9B24-681239B6CB85
10,0,10,JPN,Akane YAMAGUCHI,96312,61129,20,https://bwf.tournamentsoftware.com/player-profile/1A40C2CC-EC5F-46A6-9860-8E67AC09CD3E
11,0,11,CHN,HE Bing Jiao,87434,53851,14,https://bwf.tournamentsoftware.com/player-profile/4C24F628-477B-4A65-B2E0-67342034035E
12,0,12,JPN,Sayaka SATO,77317,49020,20,https://bwf.tournamentsoftware.com/player-profile/6C8F6FDE-65A8-4755-B8E3-4501791937C4
13,0,13,THA,Porntip BURANAPRASERTSUK,54511,48776,21,https://bwf.tournamentsoftware.com/player-profile/0E37B63A-1D68-48EB-A948-A1EB8D72B171
14,0,14,THA,Busanan ONGBAMRUNGPHAN,58271,48294,24,https://bwf.tournamentsoftware.com/player-profile/2E8E31B9-0832-43E8-A7CC-A620D9DF8DE0
15,0,15,KOR,BAE Yeon Ju,22455,46962,23,https://bwf.tournamentsoftware.com/player-profile/7C473837-E787-4AB7-9221-CC5D88CA82A6
16,1,17,JPN,Minatsu MITANI,66644,44658,19,https://bwf.tournamentsoftware.com/player-profile/6FEDE8B0-F788-416C-914D-38E23B4CED8A
17,-1,16,SCO,Kirsty GILMOUR,48528,43960,16,https://bwf.tournamentsoftware.com/player-profile/5DDC41B8-6CC4-4FA2-81DD-D9C7393C4107
18,0,18,THA,Nitchaon JINDAPOL,57971,42789,20,https://bwf.tournamentsoftware.com/player-profile/4E3EB7BA-92FE-49F1-BA2F-309FF38357C7
19,7,26,JPN,Ayumi MINE,69082,40060,10,https://bwf.tournamentsoftware.com/player-profile/9E49CB32-59C3-4A96-8439-5D35CDBB19B8
20,-1,19,JPN,Yui HASHIMOTO,43256,40029,17,https://bwf.tournamentsoftware.com/player-profile/150A85EA-A7A3-4D93-BFA6-604B6E83E0CC
21,6,27,USA,Beiwen ZHANG,53806,38520,12,https://bwf.tournamentsoftware.com/player-profile/CDD166DD-3FA5-41E9-BEC8-AE7134F1DFC6
22,-2,20,DEN,Line Højmark KJAERSFELDT,63437,38311,19,https://bwf.tournamentsoftware.com/player-profile/9E63BADD-7736-4CFF-89E8-8B21A88B2E7B
23,-2,21,CAN,Michelle LI,84523,37630,16,https://bwf.tournamentsoftware.com/player-profile/133E8A7F-4D1A-4333-AB97-9BACE04294FA
24,-2,22,JPN,Aya OHORI,95189,37236,14,https://bwf.tournamentsoftware.com/player-profile/5829046A-E2C5-4DAB-9DEF-4DF806988861
25,-2,23,TPE,PAI Yu Po,99925,37030,25,https://bwf.tournamentsoftware.com/player-profile/D86742D7-05F9-4302-889E-1126E17DE398
26,5,31,ESP,Beatriz CORRALES,95780,35760,18,https://bwf.tournamentsoftware.com/player-profile/F428D761-FD1E-4FDC-A90F-54B4A70E68E8
27,1,28,INA,Maria Febe KUSUMASTUTI,66974,35678,16,https://bwf.tournamentsoftware.com/player-profile/E453488A-FE78-4321-A9F1-629B5AAB13FE
28,-3,25,BUL,Linda ZETCHIRI,15105,35632,16,https://bwf.tournamentsoftware.com/player-profile/A942373B-2091-47D5-A275-7301C22E3057
29,0,29,MAS,TEE Jing Yi,53153,35255,17,https://bwf.tournamentsoftware.com/player-profile/2063F0FA-4A6E-4383-8B51-690AB221EA33
30,2,32,TPE,HSU Ya Ching,74561,34628,24,https://bwf.tournamentsoftware.com/player-profile/4B25A917-38F2-4F2A-8C47-D6ED37E9E0C5
31,-7,24,GER,Karin SCHNAASE-BEERMANN,51204,34544,22,https://bwf.tournamentsoftware.com/player-profile/82766CE3-9237-40E2-A155-AD5D00C8DBBF
32,-2,30,CHN,CHEN Yu Fei,78778,34192,9,https://bwf.tournamentsoftware.com/player-profile/5C227C4B-0D18-4C14-90CB-6CD5D3ABA9A8
33,2,35,SGP,LIANG Xiaoyu,47646,33080,19,https://bwf.tournamentsoftware.com/player-profile/91BA11D3-D6AA-41AD-AB15-49F6103A9289
34,-1,33,HKG,YIP Pui Yin,51649,32821,20,https://bwf.tournamentsoftware.com/player-profile/B368A130-10A6-4C37-886A-4EF8AE4D6E78
35,-1,34,HKG,CHEUNG Ngan Yi,87709,32761,18,https://bwf.tournamentsoftware.com/player-profile/375472CD-2242-4D7D-9937-94ED146F7ED7
36,0,36,DEN,Anna Thea MADSEN,50331,31594,15,https://bwf.tournamentsoftware.com/player-profile/9067E2CC-6860-49F8-ABA4-1142253537C5
37,0,37,USA,Iris WANG,57798,31126,25,https://bwf.tournamentsoftware.com/player-profile/BCA9B2D6-FF34-4FC7-99BC-39BBB9B85803
38,4,42,DEN,Natalia Koch ROHDE,78534,30852,14,https://bwf.tournamentsoftware.com/player-profile/629073CB-4801-48C8-9071-D7CD373C32FB
39,4,43,MAS,GOH Jin Wei,69012,30566,11,https://bwf.tournamentsoftware.com/player-profile/8667CAD7-473A-487F-A5FA-99D9DBD7A6B9
40,-1,39,INA,Lindaweni FANETRI,96130,30510,17,https://bwf.tournamentsoftware.com/player-profile/C30CB5CE-AABC-4C9D-9EE8-0925091B1CBA
41,-1,40,GER,Olga ROJ,15323,30180,17,https://bwf.tournamentsoftware.com/player-profile/5292AF26-8578-4016-98BC-F94E415870C9
42,6,48,INA,Dinar Dyah AYUSTINE,61665,28630,13,https://bwf.tournamentsoftware.com/player-profile/A406399D-77F5-49D5-AB23-E923E97357B9
43,13,56,THA,Pornpawee CHOCHUWONG,84062,28446,9,https://bwf.tournamentsoftware.com/player-profile/FE40A5A6-154A-4AD9-88A9-E3C183F236B2
44,-3,41,VIE,Thi Trang (B) VU,71455,28400,19,https://bwf.tournamentsoftware.com/player-profile/8DC67D7E-A311-4F87-BC5A-009644CCFD6D
45,-1,44,TUR,Neslihan YIGIT,87885,28374,12,https://bwf.tournamentsoftware.com/player-profile/B458F084-183F-4AD9-87EC-B768664D0F18
46,-1,45,JPN,Kaori IMABEPPU,53392,28330,9,https://bwf.tournamentsoftware.com/player-profile/F8B3AC9E-910D-412F-B542-153C4D27C196
47,0,47,RUS,Natalia PERMINOVA,78605,27620,23,https://bwf.tournamentsoftware.com/player-profile/D5D25301-6DE3-44FF-9A00-6728CC96CFD5
48,3,51,INA,Hanna RAMADINI,97207,27461,15,https://bwf.tournamentsoftware.com/player-profile/B928B2B8-94FD-419C-9C5A-A26758D5DAB3
49,0,49,DEN,Mette POULSEN,43761,26877,17,https://bwf.tournamentsoftware.com/player-profile/9CAA0586-C6C6-431F-BC80-7DB55B302FE1
50,-12,38,KOR,KIM Hyo Min,91598,26675,10,https://bwf.tournamentsoftware.com/player-profile/DC644BC0-1B98-4E46-AA15-C2160AD7F2C6
51,-1,50,ISR,Ksenia POLIKARPOVA,67069,26320,22,https://bwf.tournamentsoftware.com/player-profile/C30F9FBA-1E9B-4683-A14E-76A35ECD6F2E
52,0,52,INA,Fitriani FITRIANI,96892,25692,16,https://bwf.tournamentsoftware.com/player-profile/1170A6C4-07E0-428D-AB4D-38C18ABB3BA8
53,0,53,FRA,Delphine LANSAC,79056,25591,15,https://bwf.tournamentsoftware.com/player-profile/931C5F38-2A69-4C74-90DA-49485F5F6A0A
54,1,55,IND,GADDE Ruthvika Shivani,69619,25314,12,https://bwf.tournamentsoftware.com/player-profile/EF757969-55B1-4CD7-90B9-E280BA65A9F7
55,-1,54,MAS,HO Yen Mei,87629,25227,16,https://bwf.tournamentsoftware.com/player-profile/2620D42C-2296-4DA3-92BC-58EE88EBE7CF
56,1,57,CZE,Kristina GAVNHOLT,51739,25092,15,https://bwf.tournamentsoftware.com/player-profile/12EFE955-AA5B-400C-B194-66A346F0C929
57,2,59,FIN,Airi MIKKELA,55770,24898,19,https://bwf.tournamentsoftware.com/player-profile/14AFA42C-EAB9-46AE-A1E4-81C3E20C6421
58,7,65,UKR,Maria ULITINA,76349,24732,14,https://bwf.tournamentsoftware.com/player-profile/07455DFA-D0F7-4F83-89EA-2ABFBF17FDF8
59,22,81,JPN,Saena KAWAKAMI,61568,24410,7,https://bwf.tournamentsoftware.com/player-profile/8FC13F3E-7CCA-4226-AE33-0599D335F077
60,1,61,EST,Kati TOLMOFF,11914,24132,19,https://bwf.tournamentsoftware.com/player-profile/579A9C8A-CEFF-4C1E-AA3B-AD8B59D2FC66
61,-3,58,USA,Rong SCHAFER,14621,24060,16,https://bwf.tournamentsoftware.com/player-profile/F03E0009-65EE-4127-9295-FEB4F1B38F45
62,1,63,ITA,Jeanine CICOGNINI,51842,23900,20,https://bwf.tournamentsoftware.com/player-profile/4A992460-FB34-4FEB-91BE-52F6B274ECB1
63,1,64,IND,Tanvi LAD,66615,23880,12,https://bwf.tournamentsoftware.com/player-profile/10A5744C-0F05-4E99-BD3A-19CE06D7D11C
64,-2,62,FIN,Nanna VAINIO,42731,23487,23,https://bwf.tournamentsoftware.com/player-profile/12B64D14-6231-48E2-8976-752FDC464C55
65,2,67,HUN,Laura SAROSI,34899,23346,16,https://bwf.tournamentsoftware.com/player-profile/F0873D0F-0F78-4B22-8C21-AC2085E043C4
66,7,73,DEN,Mia BLICHFELDT,91224,23076,16,https://bwf.tournamentsoftware.com/player-profile/A55CAA52-4052-41E9-8F7C-E5385103DC73
67,2,69,TPE,LEE Chia Hsin,76717,22954,14,https://bwf.tournamentsoftware.com/player-profile/D1E00364-9840-4281-B4D5-0222C590E746
68,-8,60,IRL,Chloe MAGEE,89666,22925,18,https://bwf.tournamentsoftware.com/player-profile/61A45524-5573-4D57-A3C5-81127A1350EE
69,-3,66,BEL,Lianne TAN,55318,22815,17,https://bwf.tournamentsoftware.com/player-profile/15A49408-9066-4EB1-B2D7-8B9CEA0E4511
70,0,70,INA,Ruselli HARTAWAN,81986,22480,10,https://bwf.tournamentsoftware.com/player-profile/97C62180-0C74-413A-BFAC-AC384ED790FF
71,-25,46,KOR,LEE Jang Mi,84992,22137,9,https://bwf.tournamentsoftware.com/player-profile/1D2D0455-E851-42F9-8ADC-E6237D7581D9
72,-4,68,TPE,CHIANG Ying Li,27588,22053,11,https://bwf.tournamentsoftware.com/player-profile/E1DBAF1D-E8A2-4972-8D2B-75A287327BF2
73,-2,71,BRA,Fabiana SILVA,52908,21400,14,https://bwf.tournamentsoftware.com/player-profile/F4448B93-2D61-49DB-A6DB-8405832DB8BB
74,0,74,AUS,Hsuan-Yu Wendy CHEN,40545,21377,15,https://bwf.tournamentsoftware.com/player-profile/30E828D0-1DAA-4566-B547-9D7F9E6BE513
75,-3,72,TUR,Ozge BAYRAK,94762,21206,13,https://bwf.tournamentsoftware.com/player-profile/FB58D012-153E-436D-B0C4-CF6F0DD7ED92
76,-1,75,MRI,Kate FOO KUNE,42679,21078,16,https://bwf.tournamentsoftware.com/player-profile/56086DAB-A3E9-47CC-9952-E50C2AB50092
77,3,80,SUI,Sabrina JAQUET,54068,20230,20,https://bwf.tournamentsoftware.com/player-profile/F2108DAF-E325-457C-99D6-77806B05CBF3
78,0,78,AUS,Joy LAI,91611,19846,13,https://bwf.tournamentsoftware.com/player-profile/3AB36485-9A60-4105-94C5-BB64A3C4EFF4
79,0,79,BUL,Petya NEDELCHEVA,12765,19835,16,https://bwf.tournamentsoftware.com/player-profile/D122C443-A2F9-4A06-B076-6BF717DEEB83
80,-4,76,AUT,Elisabeth BALDAUF,85440,19810,18,https://bwf.tournamentsoftware.com/player-profile/80E569FC-6523-40B8-9B51-0F958621A3A9
81,1,82,TPE,CHEN Hsiao Huan,51518,19590,13,https://bwf.tournamentsoftware.com/player-profile/58BDD3B7-AE1C-4632-8EC3-9B08221625F4
82,1,83,DEN,Sofie Holmboe DAHL,82707,19440,14,https://bwf.tournamentsoftware.com/player-profile/8085FBE6-31AF-40E1-BBE7-A44913350707
83,-6,77,BRA,Lohaynny VICENTE,74742,19025,19,https://bwf.tournamentsoftware.com/player-profile/DD752B8C-F0A7-48EC-934F-F3DEAB208BB3
84,0,84,POR,Telma SANTOS,13006,18710,11,https://bwf.tournamentsoftware.com/player-profile/297B60D5-D066-4411-A36E-200E830F985D
85,0,85,ENG,Fontaine Mica WRIGHT,55536,18061,14,https://bwf.tournamentsoftware.com/player-profile/C4017C5A-7B06-478F-B2B7-CAAE83925570
86,1,87,LTU,Akvile STAPUSAITYTE,14894,17691,18,https://bwf.tournamentsoftware.com/player-profile/BD009184-986D-4610-9B48-C13733873E46
87,11,98,DEN,Julie FINNE-IPSEN,70371,17510,14,https://bwf.tournamentsoftware.com/player-profile/5827DC78-4FC4-465C-8DD3-AEE31948294A
88,0,88,DEN,Julie Dawall JAKOBSEN,77002,17292,12,https://bwf.tournamentsoftware.com/player-profile/C5B1E8DC-1B44-49D1-A518-9FEB570B3059
89,-3,86,AUS,Melinda SUN,99445,17260,13,https://bwf.tournamentsoftware.com/player-profile/7C56FD7E-28E1-4FC9-8144-B19021892DB1
90,11,101,ENG,Chloe BIRCH,50715,17055,14,https://bwf.tournamentsoftware.com/player-profile/C652376D-B287-4C7C-9084-0762A23C3F46
91,0,91,IND,Saili RANE,56471,17040,9,https://bwf.tournamentsoftware.com/player-profile/616B2716-1AC7-49AB-83F1-15BE3B213FAD
92,-3,89,MAS,LIM Yin Fun,62867,17032,11,https://bwf.tournamentsoftware.com/player-profile/52E2A2F5-1018-41B8-804A-B0023B1DC156
93,3,96,MAS,LEE Ying Ying,64889,16820,12,https://bwf.tournamentsoftware.com/player-profile/E564A4ED-4F5F-48F6-8699-236773E18059
94,18,112,SGP,YEO Jia Min,83822,16816,7,https://bwf.tournamentsoftware.com/player-profile/440E13BF-47D0-48DE-9AD0-2E813CBAF80D
95,-2,93,RUS,Elena KOMENDROVSKAJA,36996,16576,11,https://bwf.tournamentsoftware.com/player-profile/F18E3300-304E-4900-81D4-A61B00477BCE
96,4,100,SGP,CHUA Hui Zhen Grace,81033,16510,14,https://bwf.tournamentsoftware.com/player-profile/D496F688-FD22-4FBA-8DEE-1335C3070107
97,-3,94,TUR,Cemre FERE,89027,16491,12,https://bwf.tournamentsoftware.com/player-profile/C54748E3-652B-4797-9814-427BBC5CED72
98,-3,95,EGY,Hadia HOSNY,52901,16463,19,https://bwf.tournamentsoftware.com/player-profile/D64EDC94-6596-4D81-975D-874105236552
99,-9,90,MEX,Haramara GAITAN,85514,16365,15,https://bwf.tournamentsoftware.com/player-profile/242E2FD7-1F50-4646-9925-71B3AC4EB68C
100,-3,97,TPE,YU Chien Hui,75154,16330,9,https://bwf.tournamentsoftware.com/player-profile/B364E8A1-9529-4710-9858-2CA645D2DEF7
101,-2,99,BLR,Alesia ZAITSAVA,52294,16227,15,https://bwf.tournamentsoftware.com/player-profile/F657036F-94DB-42B0-B333-B7F0CDCB94EC
102,7,109,INA,Lyanny Alessandra MAINAKY,64558,15700,9,https://bwf.tournamentsoftware.com/player-profile/9EC5A34D-4B83-45A2-90BF-50A242D13FAD
103,-1,102,GER,Fabienne DEPREZ,21854,15504,16,https://bwf.tournamentsoftware.com/player-profile/6A01B36E-A085-43A7-B540-7A047771F982
104,-1,103,CHN,GAO Fang Jie,78116,15410,5,https://bwf.tournamentsoftware.com/player-profile/5133CE1F-5956-4741-B201-EF731E7137FD
105,1,106,INA,Febby ANGGUNI,66963,15150,8,https://bwf.tournamentsoftware.com/player-profile/5262FCEC-B9CC-40CB-9342-3BE772EB5371
106,15,121,JPN,Moe ARAKI,60317,15130,6,https://bwf.tournamentsoftware.com/player-profile/E4C82CE9-989E-43E7-A06A-9B1245D88AAA
107,-15,92,TPE,SUNG Shuo Yun,88807,15120,11,https://bwf.tournamentsoftware.com/player-profile/73A87077-E474-4474-ADCB-01BC534C91D9
108,-1,107,IND,Rituparna DAS,67864,14970,7,https://bwf.tournamentsoftware.com/player-profile/2E836101-C1FC-40E7-A3C5-C68D25046BC7
109,-1,108,CAN,Rachel HONDERICH,95664,14970,6,https://bwf.tournamentsoftware.com/player-profile/424DD148-A51A-434B-ADDE-D2C489B27E62
110,0,110,MEX,Mariana UGALDE,61244,14819,15,https://bwf.tournamentsoftware.com/player-profile/AAD4695F-D800-4132-ABE2-3C3B7E8B1C65
111,2,113,VIE,Thuy Linh NGUYEN,75678,14660,8,https://bwf.tournamentsoftware.com/player-profile/692881F8-EACB-42FD-A4E6-B5D760B95A8C
112,3,115,THA,Supanida KATETHONG,91422,14010,7,https://bwf.tournamentsoftware.com/player-profile/24A42C67-1682-4360-AEEA-2287E6A1AC77
113,-8,105,MAS,LIM Chiew Sien,70093,14000,10,https://bwf.tournamentsoftware.com/player-profile/B0F814EE-5C94-4C41-9400-0F4E3EA12747
114,-3,111,TPE,HU Ling Fang,87176,13982,12,https://bwf.tournamentsoftware.com/player-profile/AC5EF9BE-F852-4854-A877-3833D957D1DE
115,11,126,MAS,Soniia CHEAH,18143,13817,7,https://bwf.tournamentsoftware.com/player-profile/52D1D9D3-8C2F-4DE5-90D4-9CE24142C0D0
116,3,119,GER,Luise HEIM,67857,13772,15,https://bwf.tournamentsoftware.com/player-profile/354B0B1C-F113-4687-8E5D-D3ECF32F923F
117,-1,116,NED,Gayle MAHULETTE,89454,13590,10,https://bwf.tournamentsoftware.com/player-profile/AB9709CD-5AC3-474F-99B2-4257EE36E630
118,0,118,NGR,Grace GABRIEL,80210,13580,11,https://bwf.tournamentsoftware.com/player-profile/F4FF1AEF-4A3F-43DE-81F0-16F2D4284202
119,-15,104,IND,P. C. Thulasi,75410,13522,10,https://bwf.tournamentsoftware.com/player-profile/4FBDC6A6-2B8F-42B2-8247-A997F9A6DD20
120,-6,114,MAS,Li Lian YANG,63369,13350,7,https://bwf.tournamentsoftware.com/player-profile/88F876A4-FF82-4EBE-87B9-1D5AE4EE26D9
121,-1,120,AUS,Jennifer TAM,57665,13188,9,https://bwf.tournamentsoftware.com/player-profile/0C97354A-FA8F-4B11-86BF-02CAF338EC63
122,11,133,EST,Getter SAAR,86222,12652,13,https://bwf.tournamentsoftware.com/player-profile/E8C78321-7D80-43A2-9591-3658C1E8274E
123,-6,117,PER,Daniela MACIAS,71252,12572,10,https://bwf.tournamentsoftware.com/player-profile/4347A173-2A8F-4B57-8950-B1724C29AB31
124,-2,122,SVK,Jana CIZNAROVA,91157,12492,12,https://bwf.tournamentsoftware.com/player-profile/5DFBC353-E74D-4738-BBC2-AD07D1B5BFE5
125,-2,123,MEX,Sabrina SOLIS,98186,12466,10,https://bwf.tournamentsoftware.com/player-profile/871F2F73-4B56-47BA-9310-463C6E4C2CA1
126,1,127,JPN,Chisato HOSHI,65751,12390,5,https://bwf.tournamentsoftware.com/player-profile/2997E7E3-1D4A-4190-969B-26AB1031397B
127,2,129,RUS,Evgeniya KOSETSKAYA,92400,12148,6,https://bwf.tournamentsoftware.com/player-profile/6EDDEE76-2C2D-4223-8514-DD504DB44B54
128,3,131,CZE,Zuzana PAVELKOVA,34229,12011,10,https://bwf.tournamentsoftware.com/player-profile/AA01B868-138F-4600-9033-6795DDA09449
129,3,132,CHN,CHEN Xiao Xin,58637,11960,4,https://bwf.tournamentsoftware.com/player-profile/B263CAA3-E967-4327-A356-99445C2DCC4E
130,19,149,MAS,LEE Zii Yii,97655,11890,10,https://bwf.tournamentsoftware.com/player-profile/958FC36F-6772-4097-853E-BEBB2DE6B0C1
131,3,134,INA,Rusydina Antardayu RIODINGIN,74525,11860,8,https://bwf.tournamentsoftware.com/player-profile/3F601201-5E70-4FCF-9C3D-207295B7B67A
132,3,135,TUR,Ebru YAZGAN,84902,11830,11,https://bwf.tournamentsoftware.com/player-profile/C049DDF6-363F-4EF4-A159-30A8C968B4F6
133,3,136,POL,Anna NAREL,45656,11760,18,https://bwf.tournamentsoftware.com/player-profile/3AA76D2E-6A99-4F8F-9762-CE87059E55A9
134,3,137,AUS,Tiffany HO,64389,11757,7,https://bwf.tournamentsoftware.com/player-profile/DDBA9B24-68C8-4588-85FC-7B75EDDCA83B
135,3,138,ESP,Clara AZURMENDI,74218,11665,9,https://bwf.tournamentsoftware.com/player-profile/BA050564-3365-4552-BA07-9A960CB4F083
136,3,139,DEN,Irina Amalie ANDERSEN,96276,11500,14,https://bwf.tournamentsoftware.com/player-profile/2312DDD8-1A8C-4C23-AA99-DE3D27B0E4AC
