rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,TPE,TAI Tzu Ying,61427,98317,16,https://bwf.tournamentsoftware.com/player-profile/E7478462-B482-44AA-8170-A719B6AE45C9
2,0,2,JPN,Akane YAMAGUCHI,96312,85143,17,https://bwf.tournamentsoftware.com/player-profile/1A40C2CC-EC5F-46A6-9860-8E67AC09CD3E
3,0,3,IND,PUSARLA V. Sindhu,73173,82814,16,https://bwf.tournamentsoftware.com/player-profile/0BF2D10A-66EB-4B90-BB4B-3F70D4ADAD99
4,0,4,CHN,CHEN Yu Fei,78778,80129,17,https://bwf.tournamentsoftware.com/player-profile/5C227C4B-0D18-4C14-90CB-6CD5D3ABA9A8
5,0,5,ESP,Carolina MARIN,18228,79766,14,https://bwf.tournamentsoftware.com/player-profile/213226C1-39FD-4443-A603-69E07939C39E
6,0,6,THA,Ratchanok INTANON,35642,75657,17,https://bwf.tournamentsoftware.com/player-profile/99EA34EF-1515-4CE4-94A2-9A3304DD28A5
7,0,7,JPN,Nozomi OKUHARA,96713,72137,14,https://bwf.tournamentsoftware.com/player-profile/2D28B50A-695D-4CC0-9DAD-633D35E87B4D
8,0,8,CHN,HE Bing Jiao,87434,68079,15,https://bwf.tournamentsoftware.com/player-profile/4C24F628-477B-4A65-B2E0-67342034035E
9,0,9,KOR,SUNG Jihyun,76594,61013,19,https://bwf.tournamentsoftware.com/player-profile/18BDE483-5C63-4C57-8D4F-47EEECBEA966
10,1,11,IND,Saina NEHWAL,52748,58734,14,https://bwf.tournamentsoftware.com/player-profile/3E7EEDF9-07F0-474E-A02B-CB598BBE365A
11,-1,10,USA,Beiwen ZHANG,53806,56490,16,https://bwf.tournamentsoftware.com/player-profile/CDD166DD-3FA5-41E9-BEC8-AE7134F1DFC6
12,0,12,THA,Nitchaon JINDAPOL,57971,55802,20,https://bwf.tournamentsoftware.com/player-profile/4E3EB7BA-92FE-49F1-BA2F-309FF38357C7
13,0,13,JPN,Sayaka TAKAHASHI,34890,55136,14,https://bwf.tournamentsoftware.com/player-profile/7AB4EC1B-2FFD-4610-8090-5C63F5AF24D2
14,0,14,CHN,GAO Fang Jie,78116,51816,14,https://bwf.tournamentsoftware.com/player-profile/5133CE1F-5956-4741-B201-EF731E7137FD
15,0,15,JPN,Aya OHORI,95189,49406,16,https://bwf.tournamentsoftware.com/player-profile/5829046A-E2C5-4DAB-9DEF-4DF806988861
