rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,TPE,TAI Tzu Ying,0,338 - 134,"$1,110,755.00","100,267 / 16",https://bwfbadminton.com/player/61427/tai-tzu-ying,61427
2,JPN,Akane YAMAGUCHI,0,251 - 87,"$639,995.00","85,413 / 18",https://bwfbadminton.com/player/96312/akane-yamaguchi,96312
3,CHN,CHEN Yu Fei,0,159 - 62,"$276,320.00","85,179 / 18",https://bwfbadminton.com/player/78778/chen-yu-fei,78778
4,ESP,Carolina MARIN,0,331 - 101,"$591,428.50","82,426 / 14",https://bwfbadminton.com/player/18228/carolina-marin,18228
5,JPN,Nozomi OKUHARA,0,253 - 81,"$537,915.50","81,757 / 18",https://bwfbadminton.com/player/96713/nozomi-okuhara,96713
6,IND,PUSARLA V. Sindhu,0,288 - 120,"$466,958.00","81,614 / 17",https://bwfbadminton.com/player/73173/pusarla-v-sindhu,73173
7,CHN,HE Bing Jiao,0,169 - 63,"$278,007.50","74,679 / 16",https://bwfbadminton.com/player/87434/he-bing-jiao,87434
8,THA,Ratchanok INTANON,0,335 - 153,"$682,192.50","72,087 / 18",https://bwfbadminton.com/player/35642/ratchanok-intanon,35642
9,IND,Saina NEHWAL,0,411 - 176,"$798,247.50","64,914 / 15",https://bwfbadminton.com/player/52748/saina-nehwal,52748
10,KOR,SUNG Jihyun,0,348 - 178,"$640,897.50","58,563 / 20",https://bwfbadminton.com/player/76594/sung-jihyun,76594
11,JPN,Sayaka TAKAHASHI,0,199 - 82,"$165,479.50","58,056 / 16",https://bwfbadminton.com/player/34890/sayaka-takahashi,34890
12,USA,Beiwen ZHANG,0,228 - 113,"$192,488.62","56,590 / 15",https://bwfbadminton.com/player/53806/beiwen-zhang,53806
13,THA,Nitchaon JINDAPOL,0,211 - 143,"$155,993.00","52,072 / 20",https://bwfbadminton.com/player/57971/nitchaon-jindapol,57971
14,INA,Gregoria Mariska TUNJUNG,0,130 - 53,"$50,973.75","51,440 / 17",https://bwfbadminton.com/player/83802/gregoria-mariska-tunjung,83802
15,CHN,GAO Fang Jie,0,71 - 35,"$82,932.50","50,676 / 17",https://bwfbadminton.com/player/78116/gao-fang-jie,78116
16,CAN,Michelle LI,0,288 - 131,"$115,017.00","50,241 / 24",https://bwfbadminton.com/player/84523/michelle-li,84523
17,CHN,HAN Yue,0,61 - 25,"$48,227.50","49,700 / 14",https://bwfbadminton.com/player/92967/han-yue,92967
18,DEN,Mia BLICHFELDT,0,156 - 77,"$43,851.50","48,032 / 20",https://bwfbadminton.com/player/91224/mia-blichfeldt,91224
19,JPN,Aya OHORI,0,143 - 76,"$100,000.00","47,366 / 18",https://bwfbadminton.com/player/95189/aya-ohori,95189
20,CHN,CAI Yan Yan,0,55 - 26,"$52,137.50","47,130 / 16",https://bwfbadminton.com/player/89700/cai-yan-yan,89700
21,DEN,Line Højmark KJAERSFELDT,0,184 - 126,"$70,003.75","46,539 / 20",https://bwfbadminton.com/player/63437/line-hojmark-kjaersfeldt,63437
22,THA,Pornpawee CHOCHUWONG,0,150 - 84,"$52,108.00","46,112 / 19",https://bwfbadminton.com/player/84062/pornpawee-chochuwong,84062
23,JPN,Sayaka SATO,0,216 - 151,"$215,085.00","44,986 / 20",https://bwfbadminton.com/player/77317/sayaka-sato,77317
24,JPN,Minatsu MITANI,0,171 - 118,"$155,572.50","44,300 / 12",https://bwfbadminton.com/player/66644/minatsu-mitani,66644
25,CHN,LI Xue Rui,0,319 - 65,"$829,485.00","44,002 / 9",https://bwfbadminton.com/player/64643/li-xue-rui,64643
26,CHN,CHEN Xiao Xin,0,66 - 41,"$54,705.00","43,605 / 15",https://bwfbadminton.com/player/58637/chen-xiao-xin,58637
27,HKG,CHEUNG Ngan Yi,0,108 - 110,"$63,910.00","43,021 / 17",https://bwfbadminton.com/player/87709/cheung-ngan-yi,87709
28,MAS,GOH Jin Wei,0,140 - 52,"$42,004.25","42,985 / 14",https://bwfbadminton.com/player/69012/goh-jin-wei,69012
29,SCO,Kirsty GILMOUR,+1,236 - 113,"$85,675.50","42,595 / 16",https://bwfbadminton.com/player/48528/kirsty-gilmour,48528
30,THA,Busanan ONGBAMRUNGPHAN,-1,200 - 130,"$135,255.00","42,009 / 18",https://bwfbadminton.com/player/58271/busanan-ongbamrungphan,58271
31,MAS,Soniia CHEAH,0,114 - 77,"$34,931.50","37,039 / 14",https://bwfbadminton.com/player/18143/soniia-cheah,18143
32,RUS,Evgeniya KOSETSKAYA,0,144 - 101,"$27,650.50","36,391 / 21",https://bwfbadminton.com/player/92400/evgeniya-kosetskaya,92400
33,INA,Fitriani FITRIANI,0,94 - 71,"$33,853.50","36,099 / 17",https://bwfbadminton.com/player/96892/fitriani-fitriani,96892
34,HKG,YIP Pui Yin,0,220 - 235,"$135,900.00","35,484 / 15",https://bwfbadminton.com/player/51649/yip-pui-yin,51649
35,JPN,Saena KAWAKAMI,0,86 - 37,"$66,237.50","34,520 / 13",https://bwfbadminton.com/player/61568/saena-kawakami,61568
36,ESP,Beatriz CORRALES,0,261 - 140,"$50,138.00","34,473 / 23",https://bwfbadminton.com/player/95780/beatriz-corrales,95780
37,CAN,Rachel HONDERICH,0,86 - 56,"$11,252.50","32,624 / 14",https://bwfbadminton.com/player/95664/rachel-honderich,95664
38,JPN,Ayumi MINE,0,113 - 54,"$33,958.50","32,420 / 11",https://bwfbadminton.com/player/69082/ayumi-mine,69082
39,MAS,LEE Ying Ying,0,117 - 66,"$13,699.20","32,361 / 14",https://bwfbadminton.com/player/64889/lee-ying-ying,64889
40,TPE,PAI Yu Po,0,120 - 123,"$53,840.00","32,302 / 18",https://bwfbadminton.com/player/99925/pai-yu-po,99925
41,TPE,LEE Chia Hsin,+1,89 - 92,"$28,736.50","31,283 / 18",https://bwfbadminton.com/player/76717/lee-chia-hsin,76717
42,CHN,ZHANG Yi Man,+1,34 - 30,"$19,820.00","31,250 / 11",https://bwfbadminton.com/player/58720/zhang-yi-man,58720
43,HKG,DENG Joy Xuan,-2,45 - 10,"$8,400.00","30,840 / 13",https://bwfbadminton.com/player/77627/deng-joy-xuan,77627
44,INA,Lyanny Alessandra MAINAKY,0,33 - 65,"$15,002.50","30,120 / 19",https://bwfbadminton.com/player/64558/lyanny-alessandra-mainaky,64558
45,TUR,Neslihan YIGIT,0,247 - 96,"$25,614.75","29,664 / 15",https://bwfbadminton.com/player/87885/neslihan-yigit,87885
46,KOR,KIM Gaeun,0,80 - 33,"$21,537.50","29,650 / 14",https://bwfbadminton.com/player/70930/kim-gaeun,70930
47,ENG,Chloe BIRCH,+1,100 - 88,"$5,942.50","29,405 / 16",https://bwfbadminton.com/player/50715/chloe-birch,50715
48,INA,Dinar Dyah AYUSTINE,-1,88 - 68,"$20,930.50","28,823 / 14",https://bwfbadminton.com/player/61665/dinar-dyah-ayustine,61665
49,INA,Ruselli HARTAWAN,0,98 - 67,"$17,553.75","28,451 / 13",https://bwfbadminton.com/player/81986/ruselli-hartawan,81986
50,SGP,YEO Jia Min,0,123 - 54,"$19,637.50","28,130 / 10",https://bwfbadminton.com/player/83822/yeo-jia-min,83822
51,IND,Rituparna DAS,0,92 - 47,"$12,323.25","28,100 / 11",https://bwfbadminton.com/player/67864/rituparna-das,67864
52,TPE,CHIANG Ying Li,0,73 - 83,"$19,272.50","28,089 / 15",https://bwfbadminton.com/player/27588/chiang-ying-li,27588
53,GER,Yvonne LI,+2,134 - 74,"$7,102.50","28,076 / 18",https://bwfbadminton.com/player/91106/yvonne-li,91106
54,BUL,Linda ZETCHIRI,-1,324 - 219,"$47,547.90","28,013 / 15",https://bwfbadminton.com/player/15105/linda-zetchiri,15105
55,SUI,Sabrina JAQUET,+1,203 - 172,"$20,205.95","27,709 / 13",https://bwfbadminton.com/player/54068/sabrina-jaquet,54068
56,VIE,Thuy Linh NGUYEN,-2,78 - 46,"$5,366.50","27,451 / 11",https://bwfbadminton.com/player/75678/thuy-linh-nguyen,75678
57,KOR,KIM Hyo Min,0,119 - 80,"$48,713.00","26,950 / 9",https://bwfbadminton.com/player/91598/kim-hyo-min,91598
58,INA,Yulia Yosephine SUSANTO,0,55 - 70,"$9,120.00","26,520 / 13",https://bwfbadminton.com/player/67996/yulia-yosephine-susanto,67996
