rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,TPE,TAI Tzu Ying,0,315 - 129,"$984,605.00","96,817 / 14",https://bwfbadminton.com/player/61427/tai-tzu-ying,61427
2,JPN,Akane YAMAGUCHI,0,233 - 78,"$554,120.00","87,743 / 16",https://bwfbadminton.com/player/96312/akane-yamaguchi,96312
3,IND,PUSARLA V. Sindhu,0,277 - 114,"$449,208.00","84,214 / 16",https://bwfbadminton.com/player/73173/pusarla-v-sindhu,73173
4,THA,Ratchanok INTANON,0,320 - 144,"$649,742.50","77,307 / 16",https://bwfbadminton.com/player/35642/ratchanok-intanon,35642
5,CHN,CHEN Yu Fei,0,140 - 57,"$168,757.50","73,689 / 16",https://bwfbadminton.com/player/78778/chen-yu-fei,78778
6,ESP,Carolina MARIN,+2,318 - 99,"$459,453.50","73,666 / 14",https://bwfbadminton.com/player/18228/carolina-marin,18228
7,CHN,HE Bing Jiao,0,159 - 56,"$238,957.50","71,669 / 16",https://bwfbadminton.com/player/87434/he-bing-jiao,87434
8,JPN,Nozomi OKUHARA,-2,224 - 75,"$394,803.00","63,487 / 13",https://bwfbadminton.com/player/96713/nozomi-okuhara,96713
9,KOR,SUNG Jihyun,0,335 - 168,"$613,747.50","59,153 / 18",https://bwfbadminton.com/player/76594/sung-jihyun,76594
10,JPN,Sayaka TAKAHASHI,+1,190 - 73,"$150,142.00","55,586 / 11",https://bwfbadminton.com/player/34890/sayaka-takahashi,34890
11,IND,Saina NEHWAL,-1,396 - 168,"$757,472.50","55,194 / 13",https://bwfbadminton.com/player/52748/saina-nehwal,52748
12,THA,Nitchaon JINDAPOL,0,205 - 135,"$149,268.00","54,602 / 20",https://bwfbadminton.com/player/57971/nitchaon-jindapol,57971
13,USA,Beiwen ZHANG,0,220 - 108,"$159,063.62","54,430 / 17",https://bwfbadminton.com/player/53806/beiwen-zhang,53806
14,CHN,GAO Fang Jie,0,58 - 27,"$62,370.00","48,946 / 12",https://bwfbadminton.com/player/78116/gao-fang-jie,78116
15,CAN,Michelle LI,0,280 - 123,"$95,492.00","48,641 / 24",https://bwfbadminton.com/player/84523/michelle-li,84523
16,JPN,Sayaka SATO,+1,214 - 144,"$208,260.00","46,596 / 19",https://bwfbadminton.com/player/77317/sayaka-sato,77317
17,JPN,Aya OHORI,-1,139 - 70,"$84,975.00","44,696 / 15",https://bwfbadminton.com/player/95189/aya-ohori,95189
18,THA,Pornpawee CHOCHUWONG,+2,155 - 80,"$40,983.00","43,002 / 19",https://bwfbadminton.com/player/84062/pornpawee-chochuwong,84062
19,KOR,LEE Jang Mi,+2,103 - 53,"$38,035.00","41,614 / 14",https://bwfbadminton.com/player/84992/lee-jang-mi,84992
20,DEN,Mia BLICHFELDT,-1,144 - 70,"$24,151.50","41,402 / 19",https://bwfbadminton.com/player/91224/mia-blichfeldt,91224
21,HKG,CHEUNG Ngan Yi,-3,103 - 103,"$58,110.00","40,701 / 17",https://bwfbadminton.com/player/87709/cheung-ngan-yi,87709
22,INA,Gregoria Mariska TUNJUNG,0,118 - 47,"$28,398.75","40,450 / 15",https://bwfbadminton.com/player/83802/gregoria-mariska-tunjung,83802
23,THA,Busanan ONGBAMRUNGPHAN,0,194 - 123,"$125,305.00","39,839 / 18",https://bwfbadminton.com/player/58271/busanan-ongbamrungphan,58271
