rank,rank_change,prev_rank,country,player,member_id,points,tournaments,profile_link
1,0,1,IND,Saina NEHWAL,52748,82792,15,https://bwf.tournamentsoftware.com/player-profile/3E7EEDF9-07F0-474E-A02B-CB598BBE365A
2,0,2,ESP,Carolina MARIN,18228,80752,14,https://bwf.tournamentsoftware.com/player-profile/213226C1-39FD-4443-A603-69E07939C39E
3,0,3,KOR,SUNG Jihyun,76594,73078,16,https://bwf.tournamentsoftware.com/player-profile/18BDE483-5C63-4C57-8D4F-47EEECBEA966
4,0,4,TPE,TAI Tzu Ying,61427,72840,15,https://bwf.tournamentsoftware.com/player-profile/E7478462-B482-44AA-8170-A719B6AE45C9
5,0,5,CHN,WANG Shixian,83064,72010,15,https://bwf.tournamentsoftware.com/player-profile/2F7CBE3A-CD73-4B1F-9FB0-6C31A46C000B
6,0,6,CHN,LI Xue Rui,64643,71327,12,https://bwf.tournamentsoftware.com/player-profile/A8B4DEC1-972C-4517-9D80-4FBB300F91ED
7,0,7,CHN,WANG Yihan,53938,70588,17,https://bwf.tournamentsoftware.com/player-profile/9B30EE44-28C0-43FF-B4AE-17DADA30D29A
8,0,8,THA,Ratchanok INTANON,35642,69687,18,https://bwf.tournamentsoftware.com/player-profile/99EA34EF-1515-4CE4-94A2-9A3304DD28A5
9,0,9,JPN,Nozomi OKUHARA,96713,63804,18,https://bwf.tournamentsoftware.com/player-profile/2D28B50A-695D-4CC0-9DAD-633D35E87B4D
10,0,10,JPN,Akane YAMAGUCHI,96312,62935,17,https://bwf.tournamentsoftware.com/player-profile/1A40C2CC-EC5F-46A6-9860-8E67AC09CD3E
11,0,11,CHN,SUN Yu,92736,60000,14,https://bwf.tournamentsoftware.com/player-profile/2795C3EB-DEFB-4CF7-9B24-681239B6CB85
12,0,12,KOR,BAE Yeon Ju,22455,51576,16,https://bwf.tournamentsoftware.com/player-profile/7C473837-E787-4AB7-9221-CC5D88CA82A6
13,0,13,IND,PUSARLA V. Sindhu,73173,47070,13,https://bwf.tournamentsoftware.com/player-profile/0BF2D10A-66EB-4B90-BB4B-3F70D4ADAD99
14,0,14,JPN,Sayaka TAKAHASHI,34890,46260,17,https://bwf.tournamentsoftware.com/player-profile/7AB4EC1B-2FFD-4610-8090-5C63F5AF24D2
15,1,16,CAN,Michelle LI,84523,45067,17,https://bwf.tournamentsoftware.com/player-profile/133E8A7F-4D1A-4333-AB97-9BACE04294FA
16,-1,15,USA,Beiwen ZHANG,53806,43260,15,https://bwf.tournamentsoftware.com/player-profile/CDD166DD-3FA5-41E9-BEC8-AE7134F1DFC6
17,0,17,THA,Busanan ONGBAMRUNGPHAN,58271,42705,19,https://bwf.tournamentsoftware.com/player-profile/2E8E31B9-0832-43E8-A7CC-A620D9DF8DE0
18,0,18,JPN,Minatsu MITANI,66644,41790,18,https://bwf.tournamentsoftware.com/player-profile/6FEDE8B0-F788-416C-914D-38E23B4CED8A
19,0,19,JPN,Sayaka SATO,77317,39970,14,https://bwf.tournamentsoftware.com/player-profile/6C8F6FDE-65A8-4755-B8E3-4501791937C4
20,0,20,JPN,Yui HASHIMOTO,43256,38790,15,https://bwf.tournamentsoftware.com/player-profile/150A85EA-A7A3-4D93-BFA6-604B6E83E0CC
21,0,21,THA,Porntip BURANAPRASERTSUK,54511,37940,19,https://bwf.tournamentsoftware.com/player-profile/0E37B63A-1D68-48EB-A948-A1EB8D72B171
22,0,22,INA,Lindaweni FANETRI,96130,37705,12,https://bwf.tournamentsoftware.com/player-profile/C30CB5CE-AABC-4C9D-9EE8-0925091B1CBA
23,3,26,SCO,Kirsty GILMOUR,48528,37630,17,https://bwf.tournamentsoftware.com/player-profile/5DDC41B8-6CC4-4FA2-81DD-D9C7393C4107
24,-1,23,HKG,CHEUNG Ngan Yi,87709,36788,17,https://bwf.tournamentsoftware.com/player-profile/375472CD-2242-4D7D-9937-94ED146F7ED7
25,0,25,ESP,Beatriz CORRALES,95780,36365,19,https://bwf.tournamentsoftware.com/player-profile/F428D761-FD1E-4FDC-A90F-54B4A70E68E8
26,3,29,GER,Karin SCHNAASE-BEERMANN,51204,35564,23,https://bwf.tournamentsoftware.com/player-profile/82766CE3-9237-40E2-A155-AD5D00C8DBBF
27,5,32,TPE,HSU Ya Ching,74561,34830,21,https://bwf.tournamentsoftware.com/player-profile/4B25A917-38F2-4F2A-8C47-D6ED37E9E0C5
28,-4,24,TPE,PAI Yu Po,99925,34710,20,https://bwf.tournamentsoftware.com/player-profile/D86742D7-05F9-4302-889E-1126E17DE398
29,-2,27,HKG,YIP Pui Yin,51649,34605,19,https://bwf.tournamentsoftware.com/player-profile/B368A130-10A6-4C37-886A-4EF8AE4D6E78
30,1,31,USA,Iris WANG,57798,34155,24,https://bwf.tournamentsoftware.com/player-profile/BCA9B2D6-FF34-4FC7-99BC-39BBB9B85803
31,-3,28,KOR,KIM Hyo Min,91598,34100,15,https://bwf.tournamentsoftware.com/player-profile/DC644BC0-1B98-4E46-AA15-C2160AD7F2C6
32,4,36,DEN,Line Højmark KJAERSFELDT,63437,31832,17,https://bwf.tournamentsoftware.com/player-profile/9E63BADD-7736-4CFF-89E8-8B21A88B2E7B
33,0,33,USA,Rong SCHAFER,14621,31760,22,https://bwf.tournamentsoftware.com/player-profile/F03E0009-65EE-4127-9295-FEB4F1B38F45
34,0,34,BUL,Linda ZETCHIRI,15105,31660,21,https://bwf.tournamentsoftware.com/player-profile/A942373B-2091-47D5-A275-7301C22E3057
35,-5,30,INA,Maria Febe KUSUMASTUTI,66974,31620,15,https://bwf.tournamentsoftware.com/player-profile/E453488A-FE78-4321-A9F1-629B5AAB13FE
36,-1,35,JPN,Kaori IMABEPPU,53392,31240,13,https://bwf.tournamentsoftware.com/player-profile/F8B3AC9E-910D-412F-B542-153C4D27C196
37,0,37,CHN,YAO Xue,76908,30160,9,https://bwf.tournamentsoftware.com/player-profile/A442CA12-A3DE-4388-B0AC-2D7C1F222CE2
38,3,41,IRL,Chloe MAGEE,89666,29972,16,https://bwf.tournamentsoftware.com/player-profile/61A45524-5573-4D57-A3C5-81127A1350EE
39,-1,38,MAS,TEE Jing Yi,53153,29930,13,https://bwf.tournamentsoftware.com/player-profile/2063F0FA-4A6E-4383-8B51-690AB221EA33
40,0,40,THA,Nitchaon JINDAPOL,57971,29640,14,https://bwf.tournamentsoftware.com/player-profile/4E3EB7BA-92FE-49F1-BA2F-309FF38357C7
41,-2,39,THA,Pornpawee CHOCHUWONG,84062,29020,11,https://bwf.tournamentsoftware.com/player-profile/FE40A5A6-154A-4AD9-88A9-E3C183F236B2
42,0,42,SUI,Sabrina JAQUET,54068,28181,20,https://bwf.tournamentsoftware.com/player-profile/F2108DAF-E325-457C-99D6-77806B05CBF3
43,0,43,USA,Jamie SUBANDHI,52771,27705,21,https://bwf.tournamentsoftware.com/player-profile/1254F52E-8534-45D5-AF11-C33ED8719330
44,0,44,SGP,Jiayuan CHEN,54698,27699,13,https://bwf.tournamentsoftware.com/player-profile/FC6C7B17-1DF0-4F7C-98D7-5E01B0771FC4
45,1,46,JPN,Aya OHORI,95189,26830,11,https://bwf.tournamentsoftware.com/player-profile/5829046A-E2C5-4DAB-9DEF-4DF806988861
46,1,47,ISR,Ksenia POLIKARPOVA,67069,26783,22,https://bwf.tournamentsoftware.com/player-profile/C30F9FBA-1E9B-4683-A14E-76A35ECD6F2E
47,1,48,BUL,Petya NEDELCHEVA,12765,26430,19,https://bwf.tournamentsoftware.com/player-profile/D122C443-A2F9-4A06-B076-6BF717DEEB83
48,1,49,CHN,LIU Xin (F),14398,26430,5,https://bwf.tournamentsoftware.com/player-profile/FC610B10-2169-47E2-8EB1-4A0AA9F12DF3
49,1,50,RUS,Natalia PERMINOVA,78605,26019,20,https://bwf.tournamentsoftware.com/player-profile/D5D25301-6DE3-44FF-9A00-6728CC96CFD5
50,1,51,TUR,Neslihan YIGIT,87885,25532,15,https://bwf.tournamentsoftware.com/player-profile/B458F084-183F-4AD9-87EC-B768664D0F18
51,1,52,CHN,HE Bing Jiao,87434,25340,6,https://bwf.tournamentsoftware.com/player-profile/4C24F628-477B-4A65-B2E0-67342034035E
52,1,53,FRA,Sashina VIGNES WARAN,18998,24937,10,https://bwf.tournamentsoftware.com/player-profile/E092230F-BD18-4D66-84C1-2A656DAF5684
53,3,56,DEN,Anna Thea MADSEN,50331,24927,13,https://bwf.tournamentsoftware.com/player-profile/9067E2CC-6860-49F8-ABA4-1142253537C5
54,0,54,THA,Supanida KATETHONG,91422,24750,10,https://bwf.tournamentsoftware.com/player-profile/24A42C67-1682-4360-AEEA-2287E6A1AC77
