rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,TPE,TAI Tzu Ying,0,294 - 128,"$821,855.00","94,839 / 15",https://bwfbadminton.com/player/61427/tai-tzu-ying,61427
2,JPN,Akane YAMAGUCHI,0,220 - 73,"$541,295.00","87,411 / 18",https://bwfbadminton.com/player/96312/akane-yamaguchi,96312
3,IND,PUSARLA V. Sindhu,0,258 - 108,"$417,133.00","78,824 / 18",https://bwfbadminton.com/player/73173/pusarla-v-sindhu,73173
4,THA,Ratchanok INTANON,0,309 - 138,"$631,842.50","75,460 / 20",https://bwfbadminton.com/player/35642/ratchanok-intanon,35642
5,ESP,Carolina MARIN,0,306 - 97,"$454,353.50","73,326 / 16",https://bwfbadminton.com/player/18228/carolina-marin,18228
6,JPN,Nozomi OKUHARA,0,209 - 71,"$362,703.00","71,187 / 14",https://bwfbadminton.com/player/96713/nozomi-okuhara,96713
7,CHN,CHEN Yu Fei,0,128 - 51,"$112,257.50","67,668 / 19",https://bwfbadminton.com/player/78778/chen-yu-fei,78778
8,KOR,SUNG Jihyun,0,325 - 162,"$589,072.50","63,975 / 20",https://bwfbadminton.com/player/76594/sung-jihyun,76594
9,CHN,HE Bing Jiao,0,146 - 51,"$195,557.50","60,979 / 18",https://bwfbadminton.com/player/87434/he-bing-jiao,87434
10,USA,Beiwen ZHANG,0,212 - 103,"$147,038.62","57,200 / 18",https://bwfbadminton.com/player/53806/beiwen-zhang,53806
11,THA,Nitchaon JINDAPOL,0,195 - 127,"$139,545.50","55,563 / 18",https://bwfbadminton.com/player/57971/nitchaon-jindapol,57971
12,IND,Saina NEHWAL,0,378 - 162,"$746,547.50","53,070 / 14",https://bwfbadminton.com/player/52748/saina-nehwal,52748
13,JPN,Sayaka SATO,0,208 - 138,"$202,060.00","52,636 / 18",https://bwfbadminton.com/player/77317/sayaka-sato,77317
14,JPN,Aya OHORI,0,133 - 64,"$76,250.00","49,606 / 16",https://bwfbadminton.com/player/95189/aya-ohori,95189
15,JPN,Saena KAWAKAMI,0,81 - 26,"$55,037.50","46,320 / 11",https://bwfbadminton.com/player/61568/saena-kawakami,61568
16,KOR,LEE Jang Mi,0,99 - 50,"$35,935.00","45,834 / 18",https://bwfbadminton.com/player/84992/lee-jang-mi,84992
17,CAN,Michelle LI,0,258 - 111,"$83,862.00","44,850 / 23",https://bwfbadminton.com/player/84523/michelle-li,84523
18,SCO,Kirsty GILMOUR,0,214 - 102,"$63,475.50","44,377 / 17",https://bwfbadminton.com/player/48528/kirsty-gilmour,48528
19,JPN,Sayaka TAKAHASHI,0,167 - 71,"$103,642.00","43,070 / 11",https://bwfbadminton.com/player/34890/sayaka-takahashi,34890
20,TPE,PAI Yu Po,0,117 - 109,"$45,965.00","40,670 / 19",https://bwfbadminton.com/player/99925/pai-yu-po,99925
21,CHN,SUN Yu,0,148 - 59,"$237,080.00","40,661 / 7",https://bwfbadminton.com/player/92736/sun-yu,92736
22,THA,Busanan ONGBAMRUNGPHAN,+1,183 - 117,"$116,962.50","39,404 / 16",https://bwfbadminton.com/player/58271/busanan-ongbamrungphan,58271
23,CHN,CHEN Xiao Xin,+1,50 - 30,"$36,067.50","38,565 / 13",https://bwfbadminton.com/player/58637/chen-xiao-xin,58637
24,THA,Pornpawee CHOCHUWONG,-2,148 - 73,"$31,290.50","38,132 / 17",https://bwfbadminton.com/player/84062/pornpawee-chochuwong,84062
25,DEN,Mia BLICHFELDT,0,134 - 64,"$19,351.50","37,980 / 18",https://bwfbadminton.com/player/91224/mia-blichfeldt,91224
26,MAS,GOH Jin Wei,0,122 - 45,"$31,604.25","37,227 / 13",https://bwfbadminton.com/player/69012/goh-jin-wei,69012
27,TPE,LEE Chia Hsin,0,88 - 80,"$19,711.50","37,213 / 17",https://bwfbadminton.com/player/76717/lee-chia-hsin,76717
