rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,TPE,TAI Tzu Ying,0,339 - 136,"$1,119,755.00","100,267 / 16",https://bwfbadminton.com/player/61427/tai-tzu-ying,61427
2,JPN,Nozomi OKUHARA,0,257 - 82,"$597,915.50","85,907 / 19",https://bwfbadminton.com/player/96713/nozomi-okuhara,96713
3,IND,PUSARLA V. Sindhu,0,293 - 120,"$586,958.00","84,264 / 17",https://bwfbadminton.com/player/73173/pusarla-v-sindhu,73173
4,CHN,CHEN Yu Fei,0,159 - 65,"$285,320.00","83,529 / 18",https://bwfbadminton.com/player/78778/chen-yu-fei,78778
5,JPN,Akane YAMAGUCHI,0,253 - 89,"$669,995.00","82,813 / 18",https://bwfbadminton.com/player/96312/akane-yamaguchi,96312
6,ESP,Carolina MARIN,0,331 - 101,"$591,428.50","82,426 / 14",https://bwfbadminton.com/player/18228/carolina-marin,18228
7,CHN,HE Bing Jiao,0,169 - 63,"$278,007.50","74,679 / 15",https://bwfbadminton.com/player/87434/he-bing-jiao,87434
8,THA,Ratchanok INTANON,0,337 - 155,"$712,192.50","72,787 / 18",https://bwfbadminton.com/player/35642/ratchanok-intanon,35642
9,IND,Saina NEHWAL,0,411 - 176,"$798,247.50","64,914 / 15",https://bwfbadminton.com/player/52748/saina-nehwal,52748
10,USA,Beiwen ZHANG,0,228 - 116,"$208,988.62","60,190 / 16",https://bwfbadminton.com/player/53806/beiwen-zhang,53806
11,KOR,SUNG Jihyun,0,348 - 178,"$640,897.50","58,563 / 19",https://bwfbadminton.com/player/76594/sung-jihyun,76594
12,JPN,Sayaka TAKAHASHI,0,199 - 82,"$165,479.50","58,056 / 16",https://bwfbadminton.com/player/34890/sayaka-takahashi,34890
13,CAN,Michelle LI,0,289 - 133,"$131,517.00","52,521 / 25",https://bwfbadminton.com/player/84523/michelle-li,84523
14,THA,Nitchaon JINDAPOL,0,211 - 143,"$155,993.00","52,072 / 20",https://bwfbadminton.com/player/57971/nitchaon-jindapol,57971
15,INA,Gregoria Mariska TUNJUNG,0,130 - 53,"$50,973.75","51,440 / 17",https://bwfbadminton.com/player/83802/gregoria-mariska-tunjung,83802
16,CHN,GAO Fang Jie,0,71 - 35,"$82,932.50","50,676 / 17",https://bwfbadminton.com/player/78116/gao-fang-jie,78116
17,CHN,HAN Yue,0,61 - 25,"$48,227.50","49,700 / 14",https://bwfbadminton.com/player/92967/han-yue,92967
