rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,135 - 37,"$498,086.25","85,726 / 15","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
2,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,120 - 44,"$358,322.73","84,998 / 17","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
3,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,329 - 117,"$907,955.98","83,712 / 16","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
4,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,265 - 105,"$749,744.67","74,594 / 13","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
5,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",0,88 - 41,"$243,786.32","71,981 / 16","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
6,INA / INA,"Greysia POLII, Apriyani RAHAYU",0,43 - 14,"$343,700.64","70,545 / 14","https://bwfbadminton.com/player/14729/greysia-polii,https://bwfbadminton.com/player/81462/apriyani-rahayu","14729, 81462"
7,KOR / KOR,"LEE Sohee, SHIN Seungchan",0,113 - 58,"$494,888.09","63,919 / 11","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
8,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,113 - 77,"$127,099.12","63,482 / 17","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
9,JPN / JPN,"Mayu MATSUMOTO, Wakana NAGAHARA",+3,66 - 32,"$98,897.48","55,010 / 10","https://bwfbadminton.com/player/81609/mayu-matsumoto,https://bwfbadminton.com/player/77832/wakana-nagahara","81609, 77832"
10,INA / INA,"Della Destiara HARIS, Rizki Amelia PRADIPTA",-1,31 - 18,"$139,491.12","54,120 / 15","https://bwfbadminton.com/player/66961/della-destiara-haris,https://bwfbadminton.com/player/91654/rizki-amelia-pradipta","66961, 91654"
11,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",-1,215 - 95,"$114,479.78","50,655 / 17","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
12,CHN / CHN,"DU Yue, LI Yin Hui",-1,23 - 17,"$85,951.26","50,428 / 11","https://bwfbadminton.com/player/65984/du-yue,https://bwfbadminton.com/player/82249/li-yin-hui","65984, 82249"
13,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",0,123 - 78,"$157,746.22","47,750 / 12","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
14,CHN / CHN,"YU Xiao Han, HUANG Ya Qiong",0,48 - 16,"$239,573.13","43,790 / 8","https://bwfbadminton.com/player/62554/yu-xiao-han,https://bwfbadminton.com/player/63168/huang-ya-qiong","62554, 63168"
15,MAS / MAS,"CHOW Mei Kuan, LEE Meng Yean",0,70 - 60,"$41,342.22","41,802 / 14","https://bwfbadminton.com/player/12411/chow-mei-kuan,https://bwfbadminton.com/player/93215/lee-meng-yean","12411, 93215"
16,INA / INA,"Anggia Shitta AWANDA, Ni Ketut Mahadewi ISTARANI",0,63 - 37,"$82,465.73","41,404 / 11","https://bwfbadminton.com/player/95620/anggia-shitta-awanda,https://bwfbadminton.com/player/84362/ni-ketut-mahadewi-istarani","95620, 84362"
17,KOR / KOR,"JUNG Kyung Eun, CHANG Ye Na",0,27 - 19,"$537,803.24","40,020 / 9","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/54361/chang-ye-na","16745, 54361"
18,DEN / DEN,"Maiken FRUERGAARD, Sara THYGESEN",0,71 - 66,"$35,358.51","38,578 / 18","https://bwfbadminton.com/player/70042/maiken-fruergaard,https://bwfbadminton.com/player/68189/sara-thygesen","70042, 68189"
19,THA / THA,"Chayanit CHALADCHALAM, Phataimas MUENWONG",0,80 - 56,"$41,818.04","38,199 / 17","https://bwfbadminton.com/player/67168/chayanit-chaladchalam,https://bwfbadminton.com/player/56460/phataimas-muenwong","67168, 56460"
20,JPN / JPN,"Ayako SAKURAMOTO, Yukiko TAKAHATA",0,48 - 11,"$56,196.13","37,350 / 7","https://bwfbadminton.com/player/83211/ayako-sakuramoto,https://bwfbadminton.com/player/63277/yukiko-takahata","83211, 63277"
21,FRA / FRA,"Emilie LEFEL, Anne TRAN",+1,50 - 39,"$15,866.99","37,201 / 20","https://bwfbadminton.com/player/54079/emilie-lefel,https://bwfbadminton.com/player/98854/anne-tran","54079, 98854"
22,NED / NED,"Selena PIEK, Cheryl SEINEN",-1,20 - 12,"$82,347.93","36,390 / 15","https://bwfbadminton.com/player/67176/selena-piek,https://bwfbadminton.com/player/70503/cheryl-seinen","67176, 70503"
23,KOR /  / KOR,"BAEK Ha Na, LEE Yu Lim",0,26 - 10,"$20,833.74","35,933 / 10","https://bwfbadminton.com/player/56706/baek-ha-na,https://bwfbadminton.com/player/66115/lee-yu-lim","56706, 66115"
24,CHN / CHN,"HUANG Dong Ping, LI Wen Mei",0,13 - 8,"$80,116.88","35,890 / 8","https://bwfbadminton.com/player/89426/huang-dong-ping,https://bwfbadminton.com/player/78837/li-wen-mei","89426, 78837"
25,TPE / TPE,"HSU Ya Ching, WU Ti Jung",0,21 - 40,"$47,643.09","35,597 / 19","https://bwfbadminton.com/player/74561/hsu-ya-ching,https://bwfbadminton.com/player/95143/wu-ti-jung","74561, 95143"
26,RUS / RUS,"Ekaterina MALKOVA, Alina DAVLETOVA",+4,33 - 20,"$16,748.74","31,976 / 13","https://bwfbadminton.com/player/81907/ekaterina-malkova,https://bwfbadminton.com/player/72565/alina-davletova","81907, 72565"
27,GER / GER,"Isabel HERTTRICH, Carla NYENHUIS",-1,59 - 52,"$38,774.12","31,807 / 13","https://bwfbadminton.com/player/98052/isabel-herttrich,https://bwfbadminton.com/player/61184/carla-nyenhuis","98052, 61184"
28,IND / IND,"Ashwini PONNAPPA, REDDY N. Sikki",-1,28 - 27,"$59,433.35","31,256 / 11","https://bwfbadminton.com/player/49765/ashwini-ponnappa,https://bwfbadminton.com/player/17515/reddy-n-sikki","49765, 17515"
29,ENG / ENG,"Chloe BIRCH, Jessica PUGH",-1,27 - 17,"$10,793.50","31,142 / 13","https://bwfbadminton.com/player/50715/chloe-birch,https://bwfbadminton.com/player/77018/jessica-pugh","50715, 77018"
30,KOR / KOR,"KIM Soyeong, KONG Heeyong",-1,15 - 9,"$115,930.61","31,080 / 7","https://bwfbadminton.com/player/55874/kim-soyeong,https://bwfbadminton.com/player/71391/kong-heeyong","55874, 71391"
31,ENG / ENG,"Lauren SMITH, Sarah WALKER",0,37 - 24,"$30,734.00","31,033 / 13","https://bwfbadminton.com/player/80918/lauren-smith,https://bwfbadminton.com/player/34240/sarah-walker","80918, 34240"
32,MAS / MAS,"SOONG Fie Cho, TEE Jing Yi",0,27 - 11,"$27,497.70","29,900 / 11","https://bwfbadminton.com/player/55470/soong-fie-cho,https://bwfbadminton.com/player/53153/tee-jing-yi","55470, 53153"
33,IND / IND,"JAKKAMPUDI Meghana, S RAM Poorvisha",+3,19 - 29,"$11,781.62","29,648 / 14","https://bwfbadminton.com/player/59206/jakkampudi-meghana,https://bwfbadminton.com/player/73496/s-ram-poorvisha","59206, 73496"
