rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,124 - 34,"$454,773.75","84,682 / 16","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
2,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",+1,265 - 103,"$746,219.67","82,928 / 16","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
3,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",-1,309 - 114,"$825,355.98","81,830 / 16","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
4,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,104 - 41,"$235,897.73","75,643 / 16","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
5,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",0,82 - 37,"$237,448.82","73,261 / 15","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
6,INA / INA,"Greysia POLII, Apriyani RAHAYU",+1,32 - 11,"$333,350.64","64,684 / 14","https://bwfbadminton.com/player/14729/greysia-polii,https://bwfbadminton.com/player/81462/apriyani-rahayu","14729, 81462"
7,KOR / KOR,"LEE Sohee, SHIN Seungchan",+1,111 - 55,"$484,800.59","63,219 / 10","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
8,KOR / KOR,"CHANG Ye Na, LEE Sohee",-2,118 - 43,"$526,973.07","59,549 / 9","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/91292/lee-sohee","54361, 91292"
9,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,103 - 71,"$116,124.12","57,050 / 16","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
10,CHN / CHN,"YU Xiao Han, HUANG Ya Qiong",0,48 - 16,"$232,195.00","51,710 / 10","https://bwfbadminton.com/player/62554/yu-xiao-han,https://bwfbadminton.com/player/63168/huang-ya-qiong","62554, 63168"
