rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,155 - 51,"$563,022.73","98,758 / 19","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
2,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,366 - 126,"$1,223,387.24","94,092 / 20","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
3,JPN / JPN,"Mayu MATSUMOTO, Wakana NAGAHARA",0,100 - 41,"$277,584.98","90,390 / 17","https://bwfbadminton.com/player/81609/mayu-matsumoto,https://bwfbadminton.com/player/77832/wakana-nagahara","81609, 77832"
4,INA / INA,"Greysia POLII, Apriyani RAHAYU",0,71 - 28,"$455,175.64","80,565 / 18","https://bwfbadminton.com/player/14729/greysia-polii,https://bwfbadminton.com/player/81462/apriyani-rahayu","14729, 81462"
5,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,151 - 48,"$556,417.51","77,246 / 16","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
6,KOR / KOR,"LEE Sohee, SHIN Seungchan",0,136 - 70,"$648,356.85","73,289 / 17","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
7,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",0,106 - 51,"$302,786.32","69,321 / 18","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
8,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,130 - 92,"$174,837.88","65,302 / 21","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
9,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",0,244 - 105,"$191,979.78","63,950 / 20","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
10,JPN / JPN,"Ayako SAKURAMOTO, Yukiko TAKAHATA",0,71 - 18,"$114,691.13","62,590 / 15","https://bwfbadminton.com/player/83211/ayako-sakuramoto,https://bwfbadminton.com/player/63277/yukiko-takahata","83211, 63277"
11,CHN / CHN,"DU Yue, LI Yin Hui",0,38 - 27,"$144,332.52","60,548 / 18","https://bwfbadminton.com/player/65984/du-yue,https://bwfbadminton.com/player/82249/li-yin-hui","65984, 82249"
12,INA / INA,"Della Destiara HARIS, Rizki Amelia PRADIPTA",0,42 - 27,"$157,963.00","54,790 / 17","https://bwfbadminton.com/player/66961/della-destiara-haris,https://bwfbadminton.com/player/91654/rizki-amelia-pradipta","66961, 91654"
13,JPN / JPN,"Nami MATSUYAMA, Chiharu SHIDA",0,50 - 21,"$77,330.49","50,660 / 12","https://bwfbadminton.com/player/65212/nami-matsuyama,https://bwfbadminton.com/player/68282/chiharu-shida","65212, 68282"
14,KOR / KOR,"JUNG Kyung Eun, CHANG Ye Na",0,44 - 28,"$581,740.74","49,820 / 12","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/54361/chang-ye-na","16745, 54361"
15,DEN / DEN,"Maiken FRUERGAARD, Sara THYGESEN",0,83 - 75,"$56,439.77","49,338 / 17","https://bwfbadminton.com/player/70042/maiken-fruergaard,https://bwfbadminton.com/player/68189/sara-thygesen","70042, 68189"
16,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",0,135 - 88,"$188,739.98","48,840 / 18","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
17,MAS / MAS,"CHOW Mei Kuan, LEE Meng Yean",0,82 - 69,"$64,229.72","43,812 / 15","https://bwfbadminton.com/player/12411/chow-mei-kuan,https://bwfbadminton.com/player/93215/lee-meng-yean","12411, 93215"
18,THA / THA,"Chayanit CHALADCHALAM, Phataimas MUENWONG",0,88 - 65,"$48,810.60","41,229 / 18","https://bwfbadminton.com/player/67168/chayanit-chaladchalam,https://bwfbadminton.com/player/56460/phataimas-muenwong","67168, 56460"
19,FRA / FRA,"Emilie LEFEL, Anne TRAN",0,64 - 51,"$26,360.75","41,133 / 22","https://bwfbadminton.com/player/54079/emilie-lefel,https://bwfbadminton.com/player/98854/anne-tran","54079, 98854"
20,NED / NED,"Selena PIEK, Cheryl SEINEN",0,34 - 19,"$93,266.69","41,000 / 15","https://bwfbadminton.com/player/67176/selena-piek,https://bwfbadminton.com/player/70503/cheryl-seinen","67176, 70503"
21,IND / IND,"Ashwini PONNAPPA, REDDY N. Sikki",+1,38 - 38,"$73,689.61","40,796 / 14","https://bwfbadminton.com/player/49765/ashwini-ponnappa,https://bwfbadminton.com/player/17515/reddy-n-sikki","49765, 17515"
22,CHN / CHN,"TANG Jin Hua, YU Xiao Han",-1,19 - 11,"$475,433.13","40,260 / 10","https://bwfbadminton.com/player/39056/tang-jin-hua,https://bwfbadminton.com/player/62554/yu-xiao-han","39056, 62554"
23,MAS / MAS,"Vivian HOO, YAP Cheng Wen",+5,18 - 9,"$105,766.87","39,230 / 11","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/95841/yap-cheng-wen","54149, 95841"
24,RUS / RUS,"Ekaterina MALKOVA, Alina DAVLETOVA",-1,53 - 31,"$31,255.00","39,008 / 22","https://bwfbadminton.com/player/81907/ekaterina-malkova,https://bwfbadminton.com/player/72565/alina-davletova","81907, 72565"
25,JPN / JPN,"Misato ARATAMA, Akane WATANABE",+2,53 - 22,"$39,460.67","36,820 / 12","https://bwfbadminton.com/player/65865/misato-aratama,https://bwfbadminton.com/player/55712/akane-watanabe","65865, 55712"
26,TPE / TPE,"HSU Ya Ching, WU Ti Jung",-1,24 - 49,"$59,424.34","36,817 / 16","https://bwfbadminton.com/player/74561/hsu-ya-ching,https://bwfbadminton.com/player/95143/wu-ti-jung","74561, 95143"
27,INA / INA,"Anggia Shitta AWANDA, Ni Ketut Mahadewi ISTARANI",-1,67 - 41,"$96,868.86","34,714 / 8","https://bwfbadminton.com/player/95620/anggia-shitta-awanda,https://bwfbadminton.com/player/84362/ni-ketut-mahadewi-istarani","95620, 84362"
28,FRA / FRA,"Delphine DELRUE, Lea PALERMO",+1,44 - 37,"$18,377.11","34,607 / 20","https://bwfbadminton.com/player/70762/delphine-delrue,https://bwfbadminton.com/player/98329/lea-palermo","70762, 98329"
29,INA / INA,"Yulfira BARKAH, Jauza Fadhila SUGIARTO",+1,18 - 11,"$21,983.31","34,320 / 11","https://bwfbadminton.com/player/77784/yulfira-barkah,https://bwfbadminton.com/player/58698/jauza-fadhila-sugiarto","77784, 58698"
30,CAN / CAN,"Rachel HONDERICH, Kristen TSAI",+1,24 - 12,"$12,713.63","33,445 / 12","https://bwfbadminton.com/player/95664/rachel-honderich,https://bwfbadminton.com/player/72164/kristen-tsai","95664, 72164"
31,IND / IND,"JAKKAMPUDI Meghana, S RAM Poorvisha",+1,24 - 36,"$16,225.36","33,408 / 15","https://bwfbadminton.com/player/59206/jakkampudi-meghana,https://bwfbadminton.com/player/73496/s-ram-poorvisha","59206, 73496"
32,HKG / HKG,"NG Tsz Yau, YUEN Sin Ying",+1,19 - 14,"$19,054.00","32,967 / 14","https://bwfbadminton.com/player/61986/ng-tsz-yau,https://bwfbadminton.com/player/88932/yuen-sin-ying","61986, 88932"
33,KOR / KOR,"KIM Soyeong, KONG Heeyong",+17,21 - 13,"$147,761.86","32,830 / 7","https://bwfbadminton.com/player/55874/kim-soyeong,https://bwfbadminton.com/player/71391/kong-heeyong","55874, 71391"
34,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",-10,265 - 105,"$749,744.67","32,464 / 5","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
35,CHN / CHN,"DONG Wen Jing, FENG Xue Ying",-1,12 - 13,"$10,268.74","31,690 / 13","https://bwfbadminton.com/player/64949/dong-wen-jing,https://bwfbadminton.com/player/59576/feng-xue-ying","64949, 59576"
36,ENG / ENG,"Chloe BIRCH, Lauren SMITH",+5,18 - 10,"$42,317.63","31,397 / 10","https://bwfbadminton.com/player/50715/chloe-birch,https://bwfbadminton.com/player/80918/lauren-smith","50715, 80918"
37,HKG / HKG,"NG Wing Yung, YEUNG Nga Ting",-1,18 - 17,"$12,694.86","30,370 / 17","https://bwfbadminton.com/player/87616/ng-wing-yung,https://bwfbadminton.com/player/68015/yeung-nga-ting","87616, 68015"
38,GER / GER,"Johanna GOLISZEWSKI, Lara KAEPPLEIN",-1,30 - 40,"$34,361.38","30,213 / 19","https://bwfbadminton.com/player/52280/johanna-goliszewski,https://bwfbadminton.com/player/88659/lara-kaepplein","52280, 88659"
39,INA / INA,"Agatha IMANUELA, Siti Fadia Silva RAMADHANTI",-4,28 - 20,"$14,218.76","29,580 / 11","https://bwfbadminton.com/player/81486/agatha-imanuela,https://bwfbadminton.com/player/88097/siti-fadia-silva-ramadhanti","81486, 88097"
40,CHN / CHN,"CAO Tong Wei, ZHENG Yu",-2,14 - 8,"$27,168.76","29,252 / 8","https://bwfbadminton.com/player/81345/cao-tong-wei,https://bwfbadminton.com/player/85331/zheng-yu","81345, 85331"
41,KOR / KOR,"KIM Hyerin, KONG Heeyong",-2,19 - 14,"$92,957.49","28,953 / 6","https://bwfbadminton.com/player/57824/kim-hyerin,https://bwfbadminton.com/player/71391/kong-heeyong","57824, 71391"
42,SWE / SWE,"Emma KARLSSON, Johanna MAGNUSSON",0,44 - 28,"$8,212.50","27,664 / 15","https://bwfbadminton.com/player/98566/emma-karlsson,https://bwfbadminton.com/player/73556/johanna-magnusson","98566, 73556"
43,THA / THA,"Puttita SUPAJIRAKUL, Sapsiree TAERATTANACHAI",+5,92 - 77,"$111,530.55","27,663 / 7","https://bwfbadminton.com/player/68441/puttita-supajirakul,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","68441, 67158"
44,CHN / CHN,"LI Wen Mei, ZHENG Yu",-1,10 - 6,"$39,986.90","27,270 / 6","https://bwfbadminton.com/player/78837/li-wen-mei,https://bwfbadminton.com/player/85331/zheng-yu","78837, 85331"
45,USA / USA,"Ariel LEE, Sydney LEE",-1,6 - 28,"$6,961.88","26,770 / 16","https://bwfbadminton.com/player/59441/ariel-lee,https://bwfbadminton.com/player/84770/sydney-lee","59441, 84770"
46,GER / GER,"Isabel HERTTRICH, Carla NYENHUIS",-1,64 - 54,"$46,937.86","26,497 / 10","https://bwfbadminton.com/player/98052/isabel-herttrich,https://bwfbadminton.com/player/61184/carla-nyenhuis","98052, 61184"
47,TUR / TUR,"Bengisu ERCETIN, Nazlıcan INCI",-1,48 - 23,"$4,887.50","26,243 / 11","https://bwfbadminton.com/player/62426/bengisu-ercetin,https://bwfbadminton.com/player/73023/nazl%C4%B1can-inci","62426, 73023"
48,GER / GER,"Linda EFLER, Isabel HERTTRICH",+1,12 - 13,"$30,374.35","26,226 / 10","https://bwfbadminton.com/player/83942/linda-efler,https://bwfbadminton.com/player/98052/isabel-herttrich","83942, 98052"
49,TPE / TPE,"CHEN Hsiao Huan, HU Ling Fang",-2,11 - 11,"$15,550.58","26,070 / 11","https://bwfbadminton.com/player/51518/chen-hsiao-huan,https://bwfbadminton.com/player/87176/hu-ling-fang","51518, 87176"
