rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,115 - 30,"$432,823.75","84,282 / 17","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
2,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,295 - 112,"$788,918.48","79,263 / 15","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
3,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,246 - 101,"$634,769.67","77,708 / 15","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
4,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",+1,91 - 39,"$184,147.73","74,960 / 16","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
5,KOR / KOR,"CHANG Ye Na, LEE Sohee",-1,118 - 43,"$515,473.07","73,929 / 13","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/91292/lee-sohee","54361, 91292"
6,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",0,77 - 35,"$222,886.32","72,720 / 17","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
7,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",0,111 - 71,"$147,096.22","52,770 / 11","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
8,KOR / KOR,"JUNG Kyung Eun, SHIN Seungchan",0,101 - 43,"$479,987.01","52,690 / 11","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/87473/shin-seungchan","16745, 87473"
9,CHN / CHN,"YU Xiao Han, HUANG Ya Qiong",+5,48 - 16,"$230,251.25","51,710 / 10","https://bwfbadminton.com/player/62554/yu-xiao-han,https://bwfbadminton.com/player/63168/huang-ya-qiong","62554, 63168"
10,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",-1,88 - 67,"$81,099.12","48,568 / 18","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
11,INA / INA,"Greysia POLII, Apriyani RAHAYU",-1,21 - 8,"$291,400.64","47,180 / 10","https://bwfbadminton.com/player/14729/greysia-polii,https://bwfbadminton.com/player/81462/apriyani-rahayu","14729, 81462"
