rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,201 - 58,"$891,742.51","95,310 / 18","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
2,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,205 - 65,"$796,667.73","92,252 / 20","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
3,JPN / JPN,"Mayu MATSUMOTO, Wakana NAGAHARA",0,150 - 56,"$442,579.98","91,433 / 21","https://bwfbadminton.com/player/81609/mayu-matsumoto,https://bwfbadminton.com/player/77832/wakana-nagahara","81609, 77832"
4,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,405 - 144,"$1,352,168.48","84,272 / 22","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
5,KOR / KOR,"LEE Sohee, SHIN Seungchan",0,174 - 84,"$796,050.61","78,060 / 16","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
6,KOR / KOR,"KIM Soyeong, KONG Heeyong",0,66 - 27,"$344,375.62","76,650 / 21","https://bwfbadminton.com/player/55874/kim-soyeong,https://bwfbadminton.com/player/71391/kong-heeyong","55874, 71391"
7,CHN / CHN,"DU Yue, LI Yin Hui",0,78 - 41,"$239,326.28","74,979 / 20","https://bwfbadminton.com/player/65984/du-yue,https://bwfbadminton.com/player/82249/li-yin-hui","65984, 82249"
8,INA / INA,"Greysia POLII, Apriyani RAHAYU",0,103 - 44,"$526,231.90","70,305 / 20","https://bwfbadminton.com/player/14729/greysia-polii,https://bwfbadminton.com/player/81462/apriyani-rahayu","14729, 81462"
9,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,158 - 111,"$257,180.40","60,677 / 24","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
10,CHN / CHN,"LI Wen Mei, ZHENG Yu",0,33 - 25,"$81,398.18","56,420 / 20","https://bwfbadminton.com/player/78837/li-wen-mei,https://bwfbadminton.com/player/85331/zheng-yu","78837, 85331"
11,JPN / JPN,"Nami MATSUYAMA, Chiharu SHIDA",+3,83 - 31,"$135,566.77","54,960 / 13","https://bwfbadminton.com/player/65212/nami-matsuyama,https://bwfbadminton.com/player/68282/chiharu-shida","65212, 68282"
12,KOR /  / KOR,"CHANG Ye Na, KIM Hyerin",+1,30 - 15,"$409,459.35","53,440 / 12","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/57824/kim-hyerin","54361, 57824"
13,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",-2,277 - 118,"$232,042.28","52,800 / 19","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
14,KOR / KOR,"BAEK Ha Na, JUNG Kyung Eun",+1,24 - 10,"$413,770.76","51,810 / 12","https://bwfbadminton.com/player/56706/baek-ha-na,https://bwfbadminton.com/player/16745/jung-kyung-eun","56706, 16745"
15,MAS / MAS,"CHOW Mei Kuan, LEE Meng Yean",-3,97 - 85,"$96,710.98","49,654 / 19","https://bwfbadminton.com/player/12411/chow-mei-kuan,https://bwfbadminton.com/player/93215/lee-meng-yean","12411, 93215"
16,CHN / CHN,"LIU Xuan Xuan, XIA Yu Ting",+1,42 - 27,"$44,079.36","47,540 / 23","https://bwfbadminton.com/player/60567/liu-xuan-xuan,https://bwfbadminton.com/player/68753/xia-yu-ting","60567, 68753"
17,JPN / JPN,"Ayako SAKURAMOTO, Yukiko TAKAHATA",-1,89 - 33,"$144,983.65","47,344 / 18","https://bwfbadminton.com/player/83211/ayako-sakuramoto,https://bwfbadminton.com/player/63277/yukiko-takahata","83211, 63277"
18,THA / THA,"Puttita SUPAJIRAKUL, Sapsiree TAERATTANACHAI",+1,104 - 92,"$138,049.31","46,890 / 18","https://bwfbadminton.com/player/68441/puttita-supajirakul,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","68441, 67158"
19,INA / INA,"Della Destiara HARIS, Rizki Amelia PRADIPTA",-1,60 - 39,"$191,281.75","44,963 / 14","https://bwfbadminton.com/player/66961/della-destiara-haris,https://bwfbadminton.com/player/91654/rizki-amelia-pradipta","66961, 91654"
20,NED / NED,"Selena PIEK, Cheryl SEINEN",0,56 - 34,"$108,404.21","43,281 / 19","https://bwfbadminton.com/player/67176/selena-piek,https://bwfbadminton.com/player/70503/cheryl-seinen","67176, 70503"
21,CHN / CHN,"DONG Wen Jing, FENG Xue Ying",+1,28 - 32,"$35,924.96","42,830 / 20","https://bwfbadminton.com/player/64949/dong-wen-jing,https://bwfbadminton.com/player/59576/feng-xue-ying","64949, 59576"
22,CAN / CAN,"Rachel HONDERICH, Kristen TSAI",+1,53 - 27,"$29,607.39","42,152 / 22","https://bwfbadminton.com/player/95664/rachel-honderich,https://bwfbadminton.com/player/72164/kristen-tsai","95664, 72164"
23,RUS / RUS,"Ekaterina MALKOVA, Alina DAVLETOVA",-2,75 - 54,"$47,242.50","41,853 / 27","https://bwfbadminton.com/player/81907/ekaterina-malkova,https://bwfbadminton.com/player/72565/alina-davletova","81907, 72565"
24,MAS / MAS,"Vivian HOO, YAP Cheng Wen",+2,25 - 27,"$121,354.37","41,452 / 21","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/95841/yap-cheng-wen","54149, 95841"
25,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",+2,119 - 59,"$354,261.32","41,430 / 10","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
26,ENG / ENG,"Chloe BIRCH, Lauren SMITH",+2,45 - 26,"$64,017.63","41,163 / 23","https://bwfbadminton.com/player/50715/chloe-birch,https://bwfbadminton.com/player/80918/lauren-smith","50715, 80918"
27,TPE / TPE,"HSU Ya Ching, HU Ling Fang",+4,24 - 30,"$58,969.31","40,800 / 26","https://bwfbadminton.com/player/74561/hsu-ya-ching,https://bwfbadminton.com/player/87176/hu-ling-fang","74561, 87176"
