rank,rank_change,prev_rank,country,player1,player2,member_id1,member_id2,points,tournaments,profile_link1,profile_link2
1,0,1,CHN/CHN,DU Jing,YU Yang (F),14624,51667,79778,10,https://bwf.tournamentsoftware.com/player-profile/D4DEC9EC-D687-4CFC-9542-73E15C414D9F,https://bwf.tournamentsoftware.com/player-profile/740D0C46-DB36-4F42-BB3C-0E0C592CE7B7
2,0,2,CHN/CHN,MA Jin,WANG Xiaoli,95281,14393,76260,11,https://bwf.tournamentsoftware.com/player-profile/FCF2D049-4CF1-4917-B562-B42D9BFE8590,https://bwf.tournamentsoftware.com/player-profile/2F7C0DD5-7428-4118-8D32-2B3359B135D3
3,0,3,CHN/CHN,CHENG Shu,ZHAO Yunlei,54955,54522,72100,11,https://bwf.tournamentsoftware.com/player-profile/D73D604A-EB42-40D4-A23F-B131E57B4E33,https://bwf.tournamentsoftware.com/player-profile/11E5143C-EEB1-456F-BECB-04E324DD3B04
4,0,4,MAS/MAS,Eei Hui CHIN,Pei Tty WONG,50155,9162,61083,13,https://bwf.tournamentsoftware.com/player-profile/C72956B6-0BF5-460B-99C4-307C8FF40C38,https://bwf.tournamentsoftware.com/player-profile/6B93CD11-6369-4E68-8BFD-F403C9C6A058
5,0,5,KOR/KOR,HA Jung Eun,KIM Min Jung,15412,53333,54518,11,https://bwf.tournamentsoftware.com/player-profile/8C2E8CD1-01C5-4CDA-9D3A-5F2846F477B1,https://bwf.tournamentsoftware.com/player-profile/E58CDFBC-7E6B-4021-8F7B-32E22E7A533B
6,0,6,KOR/KOR,LEE Hyo Jung,LEE Kyung Won,12193,8245,43884,8,https://bwf.tournamentsoftware.com/player-profile/6AB876EF-63DA-4E97-A276-321EBA796ABE,https://bwf.tournamentsoftware.com/player-profile/BDE3FBEA-357B-4421-BE89-E14D593551FC
7,0,7,JPN/JPN,Mizuki FUJII,Reika KAKIIWA,54533,70308,43693,14,https://bwf.tournamentsoftware.com/player-profile/8617081C-C6FB-4712-AF7D-FA18ECF064E0,https://bwf.tournamentsoftware.com/player-profile/AA821C04-905D-4818-B0ED-BF528A5726A3
8,0,8,CHN/CHN,ZHAO Tingting,ZHANG Yawen,50929,50915,43200,6,https://bwf.tournamentsoftware.com/player-profile/88DF2FA7-827C-42CB-8959-C9C63C69658F,https://bwf.tournamentsoftware.com/player-profile/F00CEB6D-9E1B-46FA-A6E5-ADDE13DA2850
9,0,9,INA/INA,Nitya Krishinda MAHESWARI,Greysia POLII,54272,14729,42936,10,https://bwf.tournamentsoftware.com/player-profile/D1B4EEB6-3448-4171-9D51-5FAF42BB6D3E,https://bwf.tournamentsoftware.com/player-profile/599974C3-A697-4ED9-BEBB-81B5FB695C96
10,0,10,INA/INA,Shendy Puspa IRAWATI,Meiliana JAUHARI,15813,51113,40157,9,https://bwf.tournamentsoftware.com/player-profile/4E8DFE1D-75EC-4E3A-9F38-B51D1A18FCAA,https://bwf.tournamentsoftware.com/player-profile/50CE8E77-DDDF-424D-8E38-26B607031E7C
11,0,11,TPE/TPE,CHENG Wen Hsing,CHIEN Yu Chin,10947,9846,40035,7,https://bwf.tournamentsoftware.com/player-profile/0EC45A3B-10AA-4FBA-B9AB-4D374036EC92,https://bwf.tournamentsoftware.com/player-profile/FF9882EF-C14B-414D-ACB7-A3521DB0E2F4
12,0,12,RUS/RUS,Valeria SOROKINA,Nina VISLOVA,46862,15311,39011,12,https://bwf.tournamentsoftware.com/player-profile/1BFBFBAE-BE0C-4929-9F95-F2C729079BB9,https://bwf.tournamentsoftware.com/player-profile/7BF00E36-2493-42F5-9C1A-8F4D5CC4AC6E
13,0,13,DEN/DEN,Lena FRIER KRISTIANSEN,Kamilla Rytter JUHL,14992,51436,38075,7,https://bwf.tournamentsoftware.com/player-profile/3CA8ABC8-346B-409C-B3E9-A43E801DD8DD,https://bwf.tournamentsoftware.com/player-profile/20637175-FA61-41DB-9DA9-2A9127D65E2E
14,0,14,THA/THA,Duanganong AROONKESORN,Kunchala VORAVICHITCHAIKUL,50730,50739,35182,13,https://bwf.tournamentsoftware.com/player-profile/4D468CDB-87F4-4B3A-92A8-4A42C8CF6134,https://bwf.tournamentsoftware.com/player-profile/81E13955-924F-4604-84D4-2C433BDF4C24
15,0,15,BUL/RUS,Petya NEDELCHEVA,Anastasia RUSSKIKH,12765,8388,34260,9,https://bwf.tournamentsoftware.com/player-profile/D122C443-A2F9-4A06-B076-6BF717DEEB83,https://bwf.tournamentsoftware.com/player-profile/39104A77-1861-4AC2-B02B-5180EF85EA89
16,0,16,JPN/JPN,Shizuka MATSUO,Mami NAITO,55111,54524,34220,12,https://bwf.tournamentsoftware.com/player-profile/E1558AD0-9C69-4D90-B76F-5EFA4FA9BEF1,https://bwf.tournamentsoftware.com/player-profile/BEA95DD2-881A-4665-8119-DA780CE58C2B
17,0,17,CHN/CHN,GAO Ling,WEI Yili,9706,50925,34070,6,https://bwf.tournamentsoftware.com/player-profile/EEDF3CD4-7620-4A1D-9A49-DD51CF465B0A,https://bwf.tournamentsoftware.com/player-profile/EEEEE279-B5EE-4575-BA29-A7BD663EB38B
18,0,18,THA/THA,Savitree AMITRAPAI,Peeraya MUNKITAMORN,53582,53591,33840,13,https://bwf.tournamentsoftware.com/player-profile/1532AAFB-A4B6-43D8-90E1-42F11466E683,https://bwf.tournamentsoftware.com/player-profile/AA6261F7-719F-43E2-920F-4E3012AF790E
19,0,19,FRA/FRA,Laura CHOINET,Weny RASIDI,51364,4430,32900,17,https://bwf.tournamentsoftware.com/player-profile/6EE66B4A-7855-4CC8-8EED-46BE8A0291ED,https://bwf.tournamentsoftware.com/player-profile/95E65E96-3558-4FEE-A01D-3A5584F2A757
20,0,20,DEN/DEN,Line DAMKJAER KRUSE,Mie SCHJOETT-KRISTENSEN,46833,14983,32690,13,https://bwf.tournamentsoftware.com/player-profile/6E35D689-51FB-421F-BAFE-B5296420B1DE,https://bwf.tournamentsoftware.com/player-profile/55FA2352-02B7-49D3-8493-5DAEBB13A876
21,0,21,CHN/CHN,YANG Wei,ZHANG Jiewen,10647,50253,32610,6,https://bwf.tournamentsoftware.com/player-profile/94B9BAB6-CDD8-449E-929E-991FE20D340A,https://bwf.tournamentsoftware.com/player-profile/152376CF-9B52-4617-BEA7-F164EFD51FD8
22,0,22,JPN/JPN,Miyuki MAEDA,Satoko SUETSUNA,53150,50267,32293,6,https://bwf.tournamentsoftware.com/player-profile/C69FB839-AA98-4D3B-8F6F-8F50EAFFF521,https://bwf.tournamentsoftware.com/player-profile/FE67CDDE-BB64-4BF4-ACAE-300EDE3536B0
23,0,23,SGP/SGP,Shinta Mulia SARI,Lei YAO,52702,53796,31964,12,https://bwf.tournamentsoftware.com/player-profile/059D3041-F8D6-49D3-A0B8-865C89760D67,https://bwf.tournamentsoftware.com/player-profile/B5270299-54B9-482D-AF8B-9CB5F5891F97
24,0,24,ENG/ENG,Jenny WALLWORK,Gabrielle ADCOCK,53188,62844,31909,13,https://bwf.tournamentsoftware.com/player-profile/9ED48495-9D08-492F-919B-5D79C6C9B318,https://bwf.tournamentsoftware.com/player-profile/DC87840A-9CF6-4CAA-BA1F-23E03A5D191D
25,0,25,DEN/DEN,Helle NIELSEN,Marie ROEPKE,50295,54447,31890,9,https://bwf.tournamentsoftware.com/player-profile/C54D32BD-B95B-49EC-841A-4BCCB9D8AD08,https://bwf.tournamentsoftware.com/player-profile/6B50A775-A757-49AF-AAAF-44B93A0FB815
26,0,26,CHN/CHN,PAN Pan,TIAN Qing,53058,52066,29620,7,https://bwf.tournamentsoftware.com/player-profile/25D8AE46-93EE-4860-B104-BE4E946415D0,https://bwf.tournamentsoftware.com/player-profile/71032496-1ADE-43A1-805B-35D48C8091C7
27,0,27,INA/INA,Anneke Feinya AGUSTIN,Annisa WAHYUNI,55000,71567,28480,9,https://bwf.tournamentsoftware.com/player-profile/C58B6D0E-82CB-40DF-9FB7-0756D17FB8B8,https://bwf.tournamentsoftware.com/player-profile/4DE7FB59-6DC0-46CD-BBF5-BA1A1715835E
28,0,28,CAN/CAN,Nicole GRETHER,Charmaine REID,3951,3156,28000,15,https://bwf.tournamentsoftware.com/player-profile/E56DB3E0-3EE7-4456-8DE3-99283C951A2D,https://bwf.tournamentsoftware.com/player-profile/519DB1F1-E903-422A-8BF7-AED2F8C94B99
29,0,29,JPN/JPN,Misaki MATSUTOMO,Ayaka TAKAHASHI,43851,16981,27750,8,https://bwf.tournamentsoftware.com/player-profile/3319278B-2545-4645-902F-16E00D23B3B2,https://bwf.tournamentsoftware.com/player-profile/D7A1B626-34B4-420D-AB70-B70344C427E1
30,0,30,MAC/MAC,ZHANG Dan,ZHANG Zhibo,14635,51292,27370,7,https://bwf.tournamentsoftware.com/player-profile/D91948EF-9B67-4FCF-A589-A9D2E5041E99,https://bwf.tournamentsoftware.com/player-profile/27274383-430D-4967-A2A4-1EF4B3D529B5
31,0,31,KOR/KOR,JUNG Kyung Eun,YOO Hyun Young,16745,54359,27180,6,https://bwf.tournamentsoftware.com/player-profile/0CDB0F6A-A460-4150-A963-8D8EABA4CF26,https://bwf.tournamentsoftware.com/player-profile/7F038D2E-8E8B-4FE8-90F3-4BC45EEBF00B
