rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Mayu MATSUMOTO, Wakana NAGAHARA",0,144 - 54,"$427,179.98","93,083 / 21","https://bwfbadminton.com/player/81609/mayu-matsumoto,https://bwfbadminton.com/player/77832/wakana-nagahara","81609, 77832"
2,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,193 - 57,"$850,342.51","91,060 / 18","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
3,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,199 - 64,"$743,367.73","90,452 / 20","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
4,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,398 - 141,"$1,339,393.48","86,022 / 22","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
5,KOR / KOR,"LEE Sohee, SHIN Seungchan",0,165 - 81,"$765,850.61","82,470 / 16","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
6,KOR / KOR,"KIM Soyeong, KONG Heeyong",+2,62 - 24,"$337,750.62","76,550 / 18","https://bwfbadminton.com/player/55874/kim-soyeong,https://bwfbadminton.com/player/71391/kong-heeyong","55874, 71391"
7,CHN / CHN,"DU Yue, LI Yin Hui",0,71 - 39,"$222,301.28","73,019 / 19","https://bwfbadminton.com/player/65984/du-yue,https://bwfbadminton.com/player/82249/li-yin-hui","65984, 82249"
8,INA / INA,"Greysia POLII, Apriyani RAHAYU",-2,103 - 43,"$525,531.90","72,835 / 21","https://bwfbadminton.com/player/14729/greysia-polii,https://bwfbadminton.com/player/81462/apriyani-rahayu","14729, 81462"
9,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,155 - 108,"$250,780.40","59,527 / 23","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
10,CHN / CHN,"LI Wen Mei, ZHENG Yu",+1,29 - 22,"$74,923.18","55,840 / 20","https://bwfbadminton.com/player/78837/li-wen-mei,https://bwfbadminton.com/player/85331/zheng-yu","78837, 85331"
11,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",-1,273 - 115,"$224,717.28","53,750 / 18","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
12,JPN / JPN,"Nami MATSUYAMA, Chiharu SHIDA",+1,79 - 31,"$119,766.77","52,860 / 13","https://bwfbadminton.com/player/65212/nami-matsuyama,https://bwfbadminton.com/player/68282/chiharu-shida","65212, 68282"
