rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,225 - 95,"$464,449.74","82,469 / 19","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
2,INA / INA,"Nitya Krishinda MAHESWARI, Greysia POLII",0,130 - 60,"$322,845.87","78,649 / 20","https://bwfbadminton.com/player/54272/nitya-krishinda-maheswari,https://bwfbadminton.com/player/14729/greysia-polii","54272, 14729"
3,CHN /  / CHN,"TANG Yuanting, YU Yang (F)",0,46 - 5,"$867,501.87","77,369 / 11","https://bwfbadminton.com/player/86088/tang-yuanting,https://bwfbadminton.com/player/51667/yu-yang-f","86088, 51667"
4,CHN / CHN,"TIAN Qing, ZHAO Yunlei",0,188 - 35,"$808,191.12","77,188 / 12","https://bwfbadminton.com/player/52066/tian-qing,https://bwfbadminton.com/player/54522/zhao-yunlei","52066, 54522"
5,DEN /  / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,182 - 79,"$423,489.67","74,604 / 16","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
6,KOR / KOR,"JUNG Kyung Eun, SHIN Seungchan",0,57 - 22,"$254,294.51","72,097 / 23","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/87473/shin-seungchan","16745, 87473"
7,CHN / CHN,"LUO Ying, LUO Yu",0,120 - 41,"$322,118.74","71,523 / 15","https://bwfbadminton.com/player/61851/luo-ying,https://bwfbadminton.com/player/20296/luo-yu","61851, 20296"
8,KOR / KOR,"CHANG Ye Na, LEE Sohee",0,60 - 22,"$195,719.33","64,876 / 23","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/91292/lee-sohee","54361, 91292"
9,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",0,84 - 48,"$57,321.22","63,545 / 24","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
10,JPN / JPN,"Shizuka MATSUO, Mami NAITO",0,171 - 96,"$177,353.32","55,430 / 23","https://bwfbadminton.com/player/55111/shizuka-matsuo,https://bwfbadminton.com/player/54524/mami-naito","55111, 54524"
11,NED / NED,"Eefje MUSKENS, Selena PIEK",0,111 - 47,"$95,839.22","53,705 / 23","https://bwfbadminton.com/player/54453/eefje-muskens,https://bwfbadminton.com/player/67176/selena-piek","54453, 67176"
12,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,45 - 15,"$35,841.25","48,500 / 12","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
13,KOR / KOR,"GO Ah Ra, YOO Chae Ran",0,79 - 60,"$71,514.96","47,275 / 24","https://bwfbadminton.com/player/35131/go-ah-ra,https://bwfbadminton.com/player/79061/yoo-chae-ran","35131, 79061"
14,IND / IND,"Jwala GUTTA, Ashwini PONNAPPA",0,93 - 100,"$78,936.98","45,811 / 22","https://bwfbadminton.com/player/50884/jwala-gutta,https://bwfbadminton.com/player/49765/ashwini-ponnappa","50884, 49765"
15,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",0,159 - 62,"$61,049.74","45,157 / 25","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
16,CHN / CHN,"MA Jin, TANG Yuanting",0,43 - 11,"$410,082.50","44,819 / 7","https://bwfbadminton.com/player/95281/ma-jin,https://bwfbadminton.com/player/86088/tang-yuanting","95281, 86088"
17,THA / THA,"Puttita SUPAJIRAKUL, Sapsiree TAERATTANACHAI",0,50 - 52,"$50,333.19","44,336 / 24","https://bwfbadminton.com/player/68441/puttita-supajirakul,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","68441, 67158"
18,KOR / KOR,"CHAE YuJung, KIM Soyeong",0,19 - 16,"$66,024.35","43,950 / 11","https://bwfbadminton.com/player/93074/chae-yujung,https://bwfbadminton.com/player/55874/kim-soyeong","93074, 55874"
19,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,49 - 23,"$21,813.11","43,770 / 13","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
20,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,48 - 42,"$27,224.10","43,209 / 25","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
