rank,rank_change,prev_rank,country,player1,player2,member_id1,member_id2,points,tournaments,profile_link1,profile_link2
1,0,1,JPN/JPN,Misaki MATSUTOMO,Ayaka TAKAHASHI,43851,16981,94043,18,https://bwf.tournamentsoftware.com/player-profile/3319278B-2545-4645-902F-16E00D23B3B2,https://bwf.tournamentsoftware.com/player-profile/D7A1B626-34B4-420D-AB70-B70344C427E1
2,0,2,CHN/CHN,TANG Yuanting,YU Yang (F),86088,51667,84428,13,https://bwf.tournamentsoftware.com/player-profile/6B37E2C8-31B7-4A77-A875-304C9C26CF7A,https://bwf.tournamentsoftware.com/player-profile/740D0C46-DB36-4F42-BB3C-0E0C592CE7B7
3,0,3,KOR/KOR,JUNG Kyung Eun,SHIN Seungchan,16745,87473,79674,25,https://bwf.tournamentsoftware.com/player-profile/0CDB0F6A-A460-4150-A963-8D8EABA4CF26,https://bwf.tournamentsoftware.com/player-profile/4C2062BD-C672-4458-87BE-0C8F89E87DC7
4,0,4,DEN/DEN,Kamilla Rytter JUHL,Christinna PEDERSEN,51436,53759,76004,16,https://bwf.tournamentsoftware.com/player-profile/20637175-FA61-41DB-9DA9-2A9127D65E2E,https://bwf.tournamentsoftware.com/player-profile/85081060-9A74-4413-9FF1-C180EF881904
5,1,6,CHN/CHN,LUO Ying,LUO Yu,61851,20296,73273,14,https://bwf.tournamentsoftware.com/player-profile/20ED1061-B70F-48A4-85F7-C42FEA72F338,https://bwf.tournamentsoftware.com/player-profile/A63930EE-6D6D-4C41-A000-7FEA3E8412B5
6,-1,5,INA/INA,Nitya Krishinda MAHESWARI,Greysia POLII,54272,14729,71939,15,https://bwf.tournamentsoftware.com/player-profile/D1B4EEB6-3448-4171-9D51-5FAF42BB6D3E,https://bwf.tournamentsoftware.com/player-profile/599974C3-A697-4ED9-BEBB-81B5FB695C96
7,0,7,CHN/CHN,TIAN Qing,ZHAO Yunlei,52066,54522,69508,13,https://bwf.tournamentsoftware.com/player-profile/71032496-1ADE-43A1-805B-35D48C8091C7,https://bwf.tournamentsoftware.com/player-profile/11E5143C-EEB1-456F-BECB-04E324DD3B04
8,0,8,KOR/KOR,CHANG Ye Na,LEE Sohee,54361,91292,65463,25,https://bwf.tournamentsoftware.com/player-profile/D932CDC1-56DF-4C0F-986A-F48051735267,https://bwf.tournamentsoftware.com/player-profile/4DAE6313-51EB-4898-971A-F2BB982F88A2
9,0,9,JPN/JPN,Naoko FUKUMAN,Kurumi YONAO,56251,56417,62924,22,https://bwf.tournamentsoftware.com/player-profile/54B16BF7-8549-467D-8B0D-6F13CC69EAE4,https://bwf.tournamentsoftware.com/player-profile/9A88A939-A90E-49BF-B8FF-9B476CCB49CF
10,0,10,NED/NED,Eefje MUSKENS,Selena PIEK,54453,67176,55650,18,https://bwf.tournamentsoftware.com/player-profile/C40370DD-92EB-4065-922F-4B02C12383A0,https://bwf.tournamentsoftware.com/player-profile/CF686284-0DA5-49BA-B50B-AB77715108E2
11,0,11,JPN/JPN,Shizuka MATSUO,Mami NAITO,55111,54524,53976,21,https://bwf.tournamentsoftware.com/player-profile/E1558AD0-9C69-4D90-B76F-5EFA4FA9BEF1,https://bwf.tournamentsoftware.com/player-profile/BEA95DD2-881A-4665-8119-DA780CE58C2B
12,0,12,MAS/MAS,Vivian HOO,WOON Khe Wei,54149,53154,50107,21,https://bwf.tournamentsoftware.com/player-profile/6F73C2D0-E610-4B9A-85C9-D176DF389E1E,https://bwf.tournamentsoftware.com/player-profile/F96A451E-D8FC-4618-AB5D-5565E06BEA0A
13,0,13,CHN/CHN,HUANG Ya Qiong,TANG Jin Hua,63168,39056,49030,10,https://bwf.tournamentsoftware.com/player-profile/EE08CD34-008A-425B-BC2E-BB1764752E08,https://bwf.tournamentsoftware.com/player-profile/9EF4AA92-6B87-459F-87C4-062CA2045ACD
14,0,14,CHN/CHN,CHEN Qing Chen,JIA Yi Fan,94125,65144,47900,12,https://bwf.tournamentsoftware.com/player-profile/5784E4CE-FA4D-414A-865D-D89BB4F7CDBE,https://bwf.tournamentsoftware.com/player-profile/236DDABB-2550-4177-B9A1-F297B171BED8
15,0,15,THA/THA,Puttita SUPAJIRAKUL,Sapsiree TAERATTANACHAI,68441,67158,46415,22,https://bwf.tournamentsoftware.com/player-profile/2BA2F4ED-FBDE-4FEB-8619-A5FF4373774B,https://bwf.tournamentsoftware.com/player-profile/EA2B13F3-2BB7-48A6-836E-9F911A4B48AB
16,2,18,BUL/BUL,Gabriela STOEVA,Stefani STOEVA,43840,46169,45497,25,https://bwf.tournamentsoftware.com/player-profile/1C978A76-4F18-48C8-8870-D1EB8FF0B250,https://bwf.tournamentsoftware.com/player-profile/37F09748-6834-46BC-B6B8-0AA8087CEB45
17,0,17,JPN/JPN,Yuki FUKUSHIMA,Sayaka HIROTA,71023,94519,44650,12,https://bwf.tournamentsoftware.com/player-profile/A3721CE5-1875-4818-9A03-4B4CA78CF407,https://bwf.tournamentsoftware.com/player-profile/EB79C386-0891-441B-A072-3E08753ABE8E
18,1,19,INA/INA,Della Destiara HARIS,Rosyita Eka PUTRI SARI,66961,80851,44130,16,https://bwf.tournamentsoftware.com/player-profile/1B88FCF6-4872-49D1-B71D-162E6CCB2F65,https://bwf.tournamentsoftware.com/player-profile/3CF5B0FA-FC0E-48F0-8B15-52E0CAEE0E93
19,-3,16,THA/THA,Jongkolphan KITITHARAKUL,Rawinda PRAJONGJAI,24686,84669,43841,22,https://bwf.tournamentsoftware.com/player-profile/5AEFEC2B-BC61-4F47-8718-23FA30178FAB,https://bwf.tournamentsoftware.com/player-profile/3149C5AA-A825-4C95-8F7C-34A877F61C69
20,0,20,KOR/KOR,GO Ah Ra,YOO Chae Ran,35131,79061,43292,19,https://bwf.tournamentsoftware.com/player-profile/DDBED1A2-D672-4190-8F58-FCC5968FAC50,https://bwf.tournamentsoftware.com/player-profile/C1C9F22E-C8EA-4B21-BA99-D71699CF621D
21,0,21,INA/INA,Anggia Shitta AWANDA,Ni Ketut Mahadewi ISTARANI,95620,84362,40920,13,https://bwf.tournamentsoftware.com/player-profile/5D39ADD9-DBE6-4864-9BD9-4DAC28881744,https://bwf.tournamentsoftware.com/player-profile/F5255286-E033-4FB4-94B6-C51EF78DCC8D
22,0,22,ENG/ENG,Heather OLVER,Lauren SMITH,53851,80918,39300,23,https://bwf.tournamentsoftware.com/player-profile/FD2EF36B-FE73-4E40-89A7-DABEFE9F4E52,https://bwf.tournamentsoftware.com/player-profile/E3B7A373-D139-4BBB-92D7-E99B2B831F27
23,0,23,KOR/KOR,CHAE YuJung,KIM Soyeong,93074,55874,36610,8,https://bwf.tournamentsoftware.com/player-profile/F3461C83-1E0B-4789-9E6A-5F9C34B0F511,https://bwf.tournamentsoftware.com/player-profile/45732A07-0645-4881-A257-53BD1AECB639
24,0,24,IND/IND,Jwala GUTTA,Ashwini PONNAPPA,50884,49765,36584,18,https://bwf.tournamentsoftware.com/player-profile/D28DF6CB-3B5B-42DB-8347-5519A0117429,https://bwf.tournamentsoftware.com/player-profile/F3875CB7-E471-43E6-85AB-E5491472A119
25,1,26,DEN/DEN,Maiken FRUERGAARD,Sara THYGESEN,70042,68189,35990,16,https://bwf.tournamentsoftware.com/player-profile/DC90DA4A-1AD2-44C3-84E2-D583CCE5E0BC,https://bwf.tournamentsoftware.com/player-profile/2FF35D33-AF1B-41A9-816A-B675962432F6
26,1,27,NED/NED,Samantha BARNING,Iris TABELING,53833,47517,35600,12,https://bwf.tournamentsoftware.com/player-profile/7F4173F1-60C4-48B7-89C7-C0E2BF36CF35,https://bwf.tournamentsoftware.com/player-profile/5E393BB1-41D3-489A-B2CF-D14E0BEFB57E
27,1,28,JPN/JPN,Shiho TANAKA,Koharu YONEMOTO,96927,26238,35490,9,https://bwf.tournamentsoftware.com/player-profile/7B59C694-6CD3-49ED-947C-485A45E55267,https://bwf.tournamentsoftware.com/player-profile/12863F2F-7F57-4478-AB68-516C67879161
28,1,29,GER/GER,Carla NYENHUIS,Johanna GOLISZEWSKI,61184,52280,35251,19,https://bwf.tournamentsoftware.com/player-profile/389E7D1E-699B-4251-B74F-E7BE5E670F68,https://bwf.tournamentsoftware.com/player-profile/D5F668D7-5484-495E-B0EA-83E06C6F026F
29,-4,25,AUS/AUS,Setyana MAPASA,Gronya SOMERVILLE,77441,58488,35090,12,https://bwf.tournamentsoftware.com/player-profile/B731EF29-69F5-48CB-A8E9-131D6F2D4844,https://bwf.tournamentsoftware.com/player-profile/DC409D1C-1A6C-45FD-B357-257A67513DDA
30,0,30,THA/THA,Chayanit CHALADCHALAM,Phataimas MUENWONG,67168,56460,34702,16,https://bwf.tournamentsoftware.com/player-profile/F6C94761-DF8C-40FF-BAC0-AADFD285E293,https://bwf.tournamentsoftware.com/player-profile/B9ACC0D8-4A90-496E-8471-95F02E7AF0AB
31,0,31,HKG/HKG,POON Lok Yan,TSE Ying Suet,55288,61435,32430,8,https://bwf.tournamentsoftware.com/player-profile/B4A050E9-0D0E-4770-9598-3A386777A3CD,https://bwf.tournamentsoftware.com/player-profile/7750BCA8-F58E-413E-B1E4-4C20589C371B
32,1,33,INA/INA,Tiara Rosalia NURAIDAH,Rizki Amelia PRADIPTA,58910,91654,32370,8,https://bwf.tournamentsoftware.com/player-profile/257AD17E-6FE4-4E63-A9D1-AD6EFC4AEB13,https://bwf.tournamentsoftware.com/player-profile/7D85998E-CB37-4E4C-A154-3A3B779A99FA
