rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,234 - 96,"$569,674.74","97,343 / 18","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
2,KOR / KOR,"JUNG Kyung Eun, SHIN Seungchan",+1,62 - 23,"$283,469.51","77,554 / 24","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/87473/shin-seungchan","16745, 87473"
3,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",+1,184 - 82,"$450,002.17","76,004 / 16","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
4,INA /  / INA,"Nitya Krishinda MAHESWARI, Greysia POLII",+1,133 - 62,"$390,070.87","73,219 / 15","https://bwfbadminton.com/player/54272/nitya-krishinda-maheswari,https://bwfbadminton.com/player/14729/greysia-polii","54272, 14729"
5,CHN / CHN,"LUO Ying, LUO Yu",+1,122 - 42,"$345,768.74","70,513 / 14","https://bwfbadminton.com/player/61851/luo-ying,https://bwfbadminton.com/player/20296/luo-yu","61851, 20296"
6,KOR / KOR,"CHANG Ye Na, LEE Sohee",+1,65 - 24,"$208,631.83","67,213 / 24","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/91292/lee-sohee","54361, 91292"
7,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",+2,87 - 51,"$70,358.72","63,934 / 21","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
8,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",+5,47 - 16,"$80,491.25","55,350 / 14","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
9,JPN / JPN,"Shizuka MATSUO, Mami NAITO",+1,173 - 98,"$192,578.32","53,976 / 19","https://bwfbadminton.com/player/55111/shizuka-matsuo,https://bwfbadminton.com/player/54524/mami-naito","55111, 54524"
10,NED / NED,"Eefje MUSKENS, Selena PIEK",+1,114 - 48,"$111,626.72","53,850 / 15","https://bwfbadminton.com/player/54453/eefje-muskens,https://bwfbadminton.com/player/67176/selena-piek","54453, 67176"
11,THA / THA,"Puttita SUPAJIRAKUL, Sapsiree TAERATTANACHAI",+1,53 - 55,"$55,883.19","53,415 / 22","https://bwfbadminton.com/player/68441/puttita-supajirakul,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","68441, 67158"
12,MAS / MAS,"Vivian HOO, WOON Khe Wei",+2,106 - 91,"$95,752.64","48,807 / 19","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/53154/woon-khe-wei","54149, 53154"
13,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",+3,51 - 43,"$34,709.10","46,761 / 22","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
