rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,47 - 16,"$388,223.75","89,232 / 17","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
2,JPN /  / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,234 - 96,"$788,918.48","83,573 / 16","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
3,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,184 - 82,"$613,269.67","77,708 / 15","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
4,KOR / KOR,"CHANG Ye Na, LEE Sohee",0,65 - 24,"$502,233.07","76,589 / 14","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/91292/lee-sohee","54361, 91292"
5,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,49 - 23,"$141,247.73","70,650 / 16","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
6,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",0,26 - 14,"$135,986.32","66,760 / 17","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
7,KOR / KOR,"JUNG Kyung Eun, SHIN Seungchan",0,62 - 23,"$460,747.01","57,470 / 12","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/87473/shin-seungchan","16745, 87473"
8,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",0,87 - 51,"$147,096.22","54,370 / 12","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
9,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",+1,51 - 43,"$75,049.12","48,568 / 17","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
10,INA / INA,"Greysia POLII, Apriyani RAHAYU",+7,0 - 0,"$276,200.64","47,180 / 10","https://bwfbadminton.com/player/14729/greysia-polii,https://bwfbadminton.com/player/81462/apriyani-rahayu","14729, 81462"
11,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",0,160 - 64,"$96,254.78","46,163 / 18","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
12,JPN / JPN,"Mayu MATSUMOTO, Wakana NAGAHARA",+2,25 - 14,"$33,309.98","46,070 / 12","https://bwfbadminton.com/player/81609/mayu-matsumoto,https://bwfbadminton.com/player/77832/wakana-nagahara","81609, 77832"
13,CHN / CHN,"HUANG Dong Ping, LI Yin Hui",-4,5 - 0,"$97,253.76","45,820 / 10","https://bwfbadminton.com/player/89426/huang-dong-ping,https://bwfbadminton.com/player/82249/li-yin-hui","89426, 82249"
14,KOR / KOR,"KIM Hyerin, YOO Chae Ran",-2,2 - 1,"$85,790.59","45,290 / 10","https://bwfbadminton.com/player/57824/kim-hyerin,https://bwfbadminton.com/player/79061/yoo-chae-ran","57824, 79061"
15,KOR / KOR,"CHAE YuJung, KIM Soyeong",-2,19 - 16,"$127,359.33","45,000 / 10","https://bwfbadminton.com/player/93074/chae-yujung,https://bwfbadminton.com/player/55874/kim-soyeong","93074, 55874"
16,CHN / CHN,"YU Xiao Han, HUANG Ya Qiong",+2,0 - 0,"$207,351.25","44,010 / 9","https://bwfbadminton.com/player/62554/yu-xiao-han,https://bwfbadminton.com/player/63168/huang-ya-qiong","62554, 63168"
17,MAS / MAS,"Vivian HOO, WOON Khe Wei",-2,106 - 91,"$127,067.64","42,847 / 13","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/53154/woon-khe-wei","54149, 53154"
18,THA / THA,"Puttita SUPAJIRAKUL, Sapsiree TAERATTANACHAI",-2,53 - 55,"$90,489.93","40,977 / 11","https://bwfbadminton.com/player/68441/puttita-supajirakul,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","68441, 67158"
19,RUS / RUS,"Anastasiia AKCHURINA, Olga MOROZOVA",+4,25 - 11,"$32,179.73","38,309 / 17","https://bwfbadminton.com/player/33989/anastasiia-akchurina,https://bwfbadminton.com/player/85822/olga-morozova","33989, 85822"
20,CHN / CHN,"DU Yue, XU Ya",0,0 - 1,"$27,776.26","38,270 / 10","https://bwfbadminton.com/player/65984/du-yue,https://bwfbadminton.com/player/67270/xu-ya","65984, 67270"
21,TPE / TPE,"HSU Ya Ching, WU Ti Jung",+1,0 - 0,"$29,818.09","37,466 / 21","https://bwfbadminton.com/player/74561/hsu-ya-ching,https://bwfbadminton.com/player/95143/wu-ti-jung","74561, 95143"
22,HKG / HKG,"POON Lok Yan, TSE Ying Suet",+5,86 - 83,"$97,732.49","36,786 / 15","https://bwfbadminton.com/player/55288/poon-lok-yan,https://bwfbadminton.com/player/61435/tse-ying-suet","55288, 61435"
23,THA / THA,"Chayanit CHALADCHALAM, Phataimas MUENWONG",+3,50 - 30,"$32,718.04","36,240 / 12","https://bwfbadminton.com/player/67168/chayanit-chaladchalam,https://bwfbadminton.com/player/56460/phataimas-muenwong","67168, 56460"
24,MAS / MAS,"CHOW Mei Kuan, LEE Meng Yean",0,39 - 35,"$29,962.22","35,951 / 13","https://bwfbadminton.com/player/12411/chow-mei-kuan,https://bwfbadminton.com/player/93215/lee-meng-yean","12411, 93215"
25,IND / IND,"Ashwini PONNAPPA, REDDY N. Sikki",0,0 - 0,"$54,583.35","35,789 / 19","https://bwfbadminton.com/player/49765/ashwini-ponnappa,https://bwfbadminton.com/player/17515/reddy-n-sikki","49765, 17515"
26,INA / INA,"Anggia Shitta AWANDA, Ni Ketut Mahadewi ISTARANI",-7,30 - 18,"$65,054.98","35,092 / 8","https://bwfbadminton.com/player/95620/anggia-shitta-awanda,https://bwfbadminton.com/player/84362/ni-ketut-mahadewi-istarani","95620, 84362"
27,MAS / MAS,"LIM Yin Loo, YAP Cheng Wen",-6,0 - 0,"$33,594.93","35,071 / 13","https://bwfbadminton.com/player/67046/lim-yin-loo,https://bwfbadminton.com/player/95841/yap-cheng-wen","67046, 95841"
28,DEN / DEN,"Maiken FRUERGAARD, Sara THYGESEN",0,41 - 35,"$26,183.51","34,610 / 16","https://bwfbadminton.com/player/70042/maiken-fruergaard,https://bwfbadminton.com/player/68189/sara-thygesen","70042, 68189"
29,AUS / AUS,"Setyana MAPASA, Gronya SOMERVILLE",+3,38 - 13,"$25,736.24","33,958 / 10","https://bwfbadminton.com/player/77441/setyana-mapasa,https://bwfbadminton.com/player/58488/gronya-somerville","77441, 58488"
30,JPN / JPN,"Misato ARATAMA, Akane WATANABE",+1,8 - 2,"$18,441.97","33,160 / 10","https://bwfbadminton.com/player/65865/misato-aratama,https://bwfbadminton.com/player/55712/akane-watanabe","65865, 55712"
