rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,219 - 95,"$464,449.74","79,689 / 19","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
2,INA / INA,"Nitya Krishinda MAHESWARI, Greysia POLII",+1,125 - 59,"$322,845.87","78,649 / 20","https://bwfbadminton.com/player/54272/nitya-krishinda-maheswari,https://bwfbadminton.com/player/14729/greysia-polii","54272, 14729"
3,CHN / CHN,"TANG Yuanting, YU Yang (F)",-1,46 - 5,"$867,501.87","77,369 / 11","https://bwfbadminton.com/player/86088/tang-yuanting,https://bwfbadminton.com/player/51667/yu-yang-f","86088, 51667"
4,CHN /  / CHN,"TIAN Qing, ZHAO Yunlei",0,186 - 33,"$808,191.12","76,468 / 11","https://bwfbadminton.com/player/52066/tian-qing,https://bwfbadminton.com/player/54522/zhao-yunlei","52066, 54522"
5,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,178 - 79,"$423,489.67","73,654 / 15","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
6,KOR / KOR,"JUNG Kyung Eun, SHIN Seungchan",0,54 - 19,"$254,294.51","72,097 / 21","https://bwfbadminton.com/player/16745/jung-kyung-eun,https://bwfbadminton.com/player/87473/shin-seungchan","16745, 87473"
7,CHN / CHN,"LUO Ying, LUO Yu",0,114 - 40,"$322,118.74","70,943 / 14","https://bwfbadminton.com/player/61851/luo-ying,https://bwfbadminton.com/player/20296/luo-yu","61851, 20296"
8,KOR / KOR,"CHANG Ye Na, LEE Sohee",0,55 - 20,"$195,719.33","63,496 / 21","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/91292/lee-sohee","54361, 91292"
9,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",0,80 - 45,"$57,321.22","60,065 / 22","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
10,JPN / JPN,"Shizuka MATSUO, Mami NAITO",0,170 - 94,"$177,353.32","56,150 / 23","https://bwfbadminton.com/player/55111/shizuka-matsuo,https://bwfbadminton.com/player/54524/mami-naito","55111, 54524"
11,CHN / CHN,"MA Jin, TANG Yuanting",0,43 - 11,"$410,082.50","54,019 / 8","https://bwfbadminton.com/player/95281/ma-jin,https://bwfbadminton.com/player/86088/tang-yuanting","95281, 86088"
12,NED / NED,"Eefje MUSKENS, Selena PIEK",0,108 - 46,"$95,839.22","52,435 / 22","https://bwfbadminton.com/player/54453/eefje-muskens,https://bwfbadminton.com/player/67176/selena-piek","54453, 67176"
13,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",+1,40 - 12,"$35,841.25","47,450 / 11","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
14,KOR / KOR,"GO Ah Ra, YOO Chae Ran",-1,79 - 59,"$71,514.96","47,275 / 24","https://bwfbadminton.com/player/35131/go-ah-ra,https://bwfbadminton.com/player/79061/yoo-chae-ran","35131, 79061"
15,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",+1,157 - 61,"$61,049.74","45,157 / 24","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
16,IND / IND,"Jwala GUTTA, Ashwini PONNAPPA",-1,91 - 98,"$78,936.98","44,681 / 21","https://bwfbadminton.com/player/50884/jwala-gutta,https://bwfbadminton.com/player/49765/ashwini-ponnappa","50884, 49765"
17,MAS / MAS,"Vivian HOO, WOON Khe Wei",+1,101 - 85,"$74,790.14","44,557 / 19","https://bwfbadminton.com/player/54149/vivian-hoo,https://bwfbadminton.com/player/53154/woon-khe-wei","54149, 53154"
18,THA / THA,"Puttita SUPAJIRAKUL, Sapsiree TAERATTANACHAI",+1,48 - 50,"$50,333.19","44,336 / 23","https://bwfbadminton.com/player/68441/puttita-supajirakul,https://bwfbadminton.com/player/67158/sapsiree-taerattanachai","68441, 67158"
19,KOR / KOR,"CHAE YuJung, KIM Soyeong",-2,19 - 16,"$66,024.35","43,950 / 11","https://bwfbadminton.com/player/93074/chae-yujung,https://bwfbadminton.com/player/55874/kim-soyeong","93074, 55874"
20,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,48 - 41,"$27,224.10","43,209 / 24","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
21,HKG / HKG,"POON Lok Yan, TSE Ying Suet",0,86 - 83,"$84,767.47","41,480 / 15","https://bwfbadminton.com/player/55288/poon-lok-yan,https://bwfbadminton.com/player/61435/tse-ying-suet","55288, 61435"
22,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,46 - 21,"$21,813.11","41,260 / 11","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
23,GER / GER,"Carla NYENHUIS, Johanna GOLISZEWSKI",+1,76 - 68,"$35,469.99","39,250 / 27","https://bwfbadminton.com/player/61184/carla-nyenhuis,https://bwfbadminton.com/player/52280/johanna-goliszewski","61184, 52280"
24,CHN / CHN,"HUANG Ya Qiong, TANG Jin Hua",+6,15 - 6,"$345,551.24","37,940 / 8","https://bwfbadminton.com/player/63168/huang-ya-qiong,https://bwfbadminton.com/player/39056/tang-jin-hua","63168, 39056"
25,ENG / ENG,"Heather OLVER, Lauren SMITH",0,57 - 40,"$43,637.25","37,540 / 29","https://bwfbadminton.com/player/53851/heather-olver,https://bwfbadminton.com/player/80918/lauren-smith","53851, 80918"
