rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,226 - 69,"$996,317.73","101,608 / 23","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
2,JPN / JPN,"Mayu MATSUMOTO, Wakana NAGAHARA",0,163 - 61,"$600,104.98","96,683 / 21","https://bwfbadminton.com/player/81609/mayu-matsumoto,https://bwfbadminton.com/player/77832/wakana-nagahara","81609, 77832"
3,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,214 - 62,"$1,041,047.51","95,310 / 18","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
4,KOR / KOR,"LEE Sohee, SHIN Seungchan",0,199 - 93,"$1,023,483.11","92,162 / 23","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
5,KOR / KOR,"KIM Soyeong, KONG Heeyong",0,91 - 35,"$529,630.62","88,236 / 25","https://bwfbadminton.com/player/55874/kim-soyeong,https://bwfbadminton.com/player/71391/kong-heeyong","55874, 71391"
6,INA / INA,"Greysia POLII, Apriyani RAHAYU",0,125 - 52,"$695,961.90","83,115 / 24","https://bwfbadminton.com/player/14729/greysia-polii,https://bwfbadminton.com/player/81462/apriyani-rahayu","14729, 81462"
7,CHN / CHN,"DU Yue, LI Yin Hui",0,90 - 47,"$315,258.78","78,129 / 21","https://bwfbadminton.com/player/65984/du-yue,https://bwfbadminton.com/player/82249/li-yin-hui","65984, 82249"
8,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,178 - 126,"$354,257.90","69,657 / 32","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
9,KOR / KOR,"CHANG Ye Na, KIM Hyerin",0,45 - 22,"$437,464.35","62,940 / 19","https://bwfbadminton.com/player/54361/chang-ye-na,https://bwfbadminton.com/player/57824/kim-hyerin","54361, 57824"
10,JPN / JPN,"Nami MATSUYAMA, Chiharu SHIDA",0,94 - 36,"$160,179.27","62,321 / 16","https://bwfbadminton.com/player/65212/nami-matsuyama,https://bwfbadminton.com/player/68282/chiharu-shida","65212, 68282"
11,MAS / MAS,"CHOW Mei Kuan, LEE Meng Yean",0,109 - 97,"$152,228.48","60,544 / 25","https://bwfbadminton.com/player/12411/chow-mei-kuan,https://bwfbadminton.com/player/93215/lee-meng-yean","12411, 93215"
12,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",0,305 - 126,"$270,394.78","59,700 / 24","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
13,KOR / KOR,"BAEK Ha Na, JUNG Kyung Eun",0,35 - 14,"$437,155.76","59,110 / 17","https://bwfbadminton.com/player/56706/baek-ha-na,https://bwfbadminton.com/player/16745/jung-kyung-eun","56706, 16745"
14,ENG / ENG,"Chloe BIRCH, Lauren SMITH",0,66 - 40,"$108,991.39","57,743 / 31","https://bwfbadminton.com/player/50715/chloe-birch,https://bwfbadminton.com/player/80918/lauren-smith","50715, 80918"
