rank,country/territory,player,change_+/-,win/lose,prize_money,points/tmts,link,member_id
1,CHN / CHN,"CHEN Qing Chen, JIA Yi Fan",0,135 - 37,"$498,086.25","85,726 / 15","https://bwfbadminton.com/player/94125/chen-qing-chen,https://bwfbadminton.com/player/65144/jia-yi-fan","94125, 65144"
2,JPN / JPN,"Yuki FUKUSHIMA, Sayaka HIROTA",0,120 - 44,"$360,860.23","84,998 / 17","https://bwfbadminton.com/player/71023/yuki-fukushima,https://bwfbadminton.com/player/94519/sayaka-hirota","71023, 94519"
3,JPN / JPN,"Misaki MATSUTOMO, Ayaka TAKAHASHI",0,329 - 117,"$921,255.98","83,712 / 16","https://bwfbadminton.com/player/43851/misaki-matsutomo,https://bwfbadminton.com/player/16981/ayaka-takahashi","43851, 16981"
4,DEN / DEN,"Kamilla Rytter JUHL, Christinna PEDERSEN",0,265 - 105,"$749,744.67","74,594 / 13","https://bwfbadminton.com/player/51436/kamilla-rytter-juhl,https://bwfbadminton.com/player/53759/christinna-pedersen","51436, 53759"
5,JPN / JPN,"Shiho TANAKA, Koharu YONEMOTO",0,88 - 41,"$248,686.32","71,981 / 16","https://bwfbadminton.com/player/96927/shiho-tanaka,https://bwfbadminton.com/player/26238/koharu-yonemoto","96927, 26238"
6,INA / INA,"Greysia POLII, Apriyani RAHAYU",0,43 - 14,"$371,350.64","70,545 / 14","https://bwfbadminton.com/player/14729/greysia-polii,https://bwfbadminton.com/player/81462/apriyani-rahayu","14729, 81462"
7,THA / THA,"Jongkolphan KITITHARAKUL, Rawinda PRAJONGJAI",0,116 - 78,"$136,969.12","64,862 / 18","https://bwfbadminton.com/player/24686/jongkolphan-kititharakul,https://bwfbadminton.com/player/84669/rawinda-prajongjai","24686, 84669"
8,KOR / KOR,"LEE Sohee, SHIN Seungchan",0,113 - 58,"$494,888.09","63,919 / 11","https://bwfbadminton.com/player/91292/lee-sohee,https://bwfbadminton.com/player/87473/shin-seungchan","91292, 87473"
9,JPN / JPN,"Mayu MATSUMOTO, Wakana NAGAHARA",0,66 - 32,"$101,434.98","55,010 / 10","https://bwfbadminton.com/player/81609/mayu-matsumoto,https://bwfbadminton.com/player/77832/wakana-nagahara","81609, 77832"
10,INA / INA,"Della Destiara HARIS, Rizki Amelia PRADIPTA",0,31 - 19,"$139,491.12","54,120 / 16","https://bwfbadminton.com/player/66961/della-destiara-haris,https://bwfbadminton.com/player/91654/rizki-amelia-pradipta","66961, 91654"
11,JPN / JPN,"Ayako SAKURAMOTO, Yukiko TAKAHATA",+3,56 - 11,"$84,241.13","52,050 / 9","https://bwfbadminton.com/player/83211/ayako-sakuramoto,https://bwfbadminton.com/player/63277/yukiko-takahata","83211, 63277"
12,BUL / BUL,"Gabriela STOEVA, Stefani STOEVA",-1,215 - 95,"$115,792.28","50,655 / 17","https://bwfbadminton.com/player/43840/gabriela-stoeva,https://bwfbadminton.com/player/46169/stefani-stoeva","43840, 46169"
13,CHN / CHN,"DU Yue, LI Yin Hui",-1,23 - 17,"$85,951.26","50,428 / 11","https://bwfbadminton.com/player/65984/du-yue,https://bwfbadminton.com/player/82249/li-yin-hui","65984, 82249"
14,JPN / JPN,"Naoko FUKUMAN, Kurumi YONAO",-1,125 - 80,"$161,614.96","48,380 / 14","https://bwfbadminton.com/player/56251/naoko-fukuman,https://bwfbadminton.com/player/56417/kurumi-yonao","56251, 56417"
15,CHN / CHN,"YU Xiao Han, HUANG Ya Qiong",0,48 - 16,"$240,860.01","43,790 / 8","https://bwfbadminton.com/player/62554/yu-xiao-han,https://bwfbadminton.com/player/63168/huang-ya-qiong","62554, 63168"
